selection_id,dataset_id,url,status,error_type,error_message,retry_count,processed_at
OBY06T01,OBY06,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY06T01,success,,,0,2025-05-24T09:49:46.316907
VOLPRT1,VOLPR,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/VOLPRT1,success,,,0,2025-05-24T09:49:46.500183
OBY03DHVDT01,OBY03DHVD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY03DHVDT01,success,,,0,2025-05-24T09:49:46.502196
VOLPRT2,VOLPR,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/VOLPRT2,success,,,0,2025-05-24T09:49:46.697221
VOLPST1,VOLPS,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/VOLPST1,success,,,0,2025-05-24T09:49:46.697221
RES02QOBCEt1,RES02QOBCE,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/RES02QOBCEt1,success,,,0,2025-05-24T09:49:46.807050
WSBDZO1T9,WSBDZO1,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSBDZO1T9,success,,,0,2025-05-24T09:49:46.875548
VOLPST2,VOLPS,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/VOLPST2,success,,,0,2025-05-24T09:49:46.875548
OBC02BT2,OBC02B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC02BT2,success,,,0,2025-05-24T09:50:06.524132
OBC02BT3,OBC02B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC02BT3,success,,,0,2025-05-24T09:50:06.529174
OBC02BT1,OBC02B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC02BT1,success,,,0,2025-05-24T09:50:08.102597
CEN0204AT01,CEN0204A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0204AT01,success,,,0,2025-05-24T09:50:08.288657
CEN0204AT02,CEN0204A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0204AT02,success,,,0,2025-05-24T09:50:08.516550
CEN0204AT03,CEN0204A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0204AT03,success,,,0,2025-05-24T09:50:08.796433
CEN0204AT04A,CEN0204A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0204AT04A,success,,,0,2025-05-24T09:50:09.077722
OBY01BT01,OBY01B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01BT01,success,,,0,2025-05-24T09:50:09.387291
OBY01AT02,OBY01A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01AT02,success,,,0,2025-05-24T09:50:10.654033
OBY01AT01,OBY01A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01AT01,success,,,0,2025-05-24T09:50:10.657574
VOLOBT1,VOLOB,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/VOLOBT1,success,,,0,2025-05-24T09:50:29.515071
OBY01BT02,OBY01B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01BT02,success,,,0,2025-05-24T09:50:29.553452
VOLOBT2,VOLOB,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/VOLOBT2,success,,,0,2025-05-24T09:50:29.613939
WOBCT1,WOBC,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WOBCT1,success,,,0,2025-05-24T09:50:29.704330
FIN03CNBTRP,FIN03POJ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03CNBTRP,success,,,0,2025-05-24T09:50:29.811668
FIN03CNBTUN,FIN03POJ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03CNBTUN,success,,,0,2025-05-24T09:50:29.881396
FIN03CNBTUZ,FIN03POJ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03CNBTUZ,success,,,0,2025-05-24T09:50:30.002288
FIN03POJZAM,FIN03POJ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03POJZAM,success,,,0,2025-05-24T09:50:30.028921
FIN03CNBNTU,FIN03POJ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03CNBNTU,success,,,0,2025-05-24T09:50:30.067362
FIN03POJAKT,FIN03POJ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03POJAKT,success,,,0,2025-05-24T09:50:30.168974
FIN03POJVUK,FIN03POJ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03POJVUK,success,,,0,2025-05-24T09:50:49.788052
FIN03POJFA,FIN03POJ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03POJFA,success,,,0,2025-05-24T09:50:49.788052
FIN03POJPAS,FIN03POJ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03POJPAS,success,,,0,2025-05-24T09:50:49.792451
OBY01PDT01,OBY01PD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDT01,success,,,0,2025-05-24T09:50:49.972810
FIN03POJDUK,FIN03POJ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03POJDUK,success,,,0,2025-05-24T09:50:49.974822
OBY01PDT02,OBY01PD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDT02,success,,,0,2025-05-24T09:50:50.170000
OBY01PDT03,OBY01PD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDT03,success,,,0,2025-05-24T09:50:50.170000
WNUC05AT01,WNUC05A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC05AT01,success,,,0,2025-05-24T09:50:50.228834
OBY01PDT04,OBY01PD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDT04,success,,,0,2025-05-24T09:50:50.348214
OBY01PDT05,OBY01PD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDT05,success,,,0,2025-05-24T09:50:50.352780
OBY01PDT06,OBY01PD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDT06,success,,,0,2025-05-24T09:51:10.592206
OBY01PDT08,OBY01PD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDT08,success,,,0,2025-05-24T09:51:10.600079
OBY01PDT07,OBY01PD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDT07,success,,,0,2025-05-24T09:51:10.603676
OBY01PDT10,OBY01PD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDT10,success,,,0,2025-05-24T09:51:12.425437
OBY01PDT09,OBY01PD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDT09,success,,,0,2025-05-24T09:51:12.427456
RES04QOBCET1,RES04QOBCE,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/RES04QOBCET1,success,,,0,2025-05-24T09:51:12.472729
FIN03PODZAM,FIN03POD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03PODZAM,success,,,0,2025-05-24T09:51:12.599658
FIN03PODAKT,FIN03POD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03PODAKT,success,,,0,2025-05-24T09:51:12.724201
FIN03PODFA,FIN03POD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03PODFA,success,,,0,2025-05-24T09:51:13.133191
FIN03PODPAS,FIN03POD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03PODPAS,success,,,0,2025-05-24T09:51:13.171109
FIN03PODNAK,FIN03POD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03PODNAK,success,,,0,2025-05-24T09:51:31.560044
FIN03PODVYN,FIN03POD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03PODVYN,success,,,0,2025-05-24T09:51:31.670613
FIN03PODDHM,FIN03POD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03PODDHM,success,,,0,2025-05-24T09:51:31.702248
SLD002T02b,SLD002ED,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD002T02b,success,,,0,2025-05-24T09:51:37.803496
SLD002T02a,SLD002ED,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SLD002T02a,success,,,0,2025-05-24T09:51:38.767636
FIN03PODDNM,FIN03POD,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/FIN03PODDNM,success,,,0,2025-05-24T09:51:38.777979
RSO02A01ORPT1,RSO02A01ORP,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/RSO02A01ORPT1,success,,,0,2025-05-24T09:51:39.072558
OBC02AT1,OBC02A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC02AT1,success,,,0,2025-05-24T09:51:39.172786
WNUC05CT01,WNUC05C,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC05CT01,success,,,0,2025-05-24T09:51:39.194443
OBC02AT2,OBC02A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC02AT2,success,,,0,2025-05-24T09:51:40.304298
OBC02AT3,OBC02A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBC02AT3,success,,,0,2025-05-24T09:51:53.978536
OBY02BT01,OBY02B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY02BT01,success,,,0,2025-05-24T09:51:54.057545
WNUC05DT01,WNUC05D,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WNUC05DT01,success,,,0,2025-05-24T09:51:54.248440
OBY01CQT01,OBY01CRQM,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01CQT01,success,,,0,2025-05-24T09:51:54.257379
OBY01CQT02,OBY01CRQM,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01CQT02,success,,,0,2025-05-24T09:51:54.441391
OBY01CMT01,OBY01CRQM,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01CMT01,success,,,0,2025-05-24T09:51:54.491441
CEN0202AT01,CEN0202A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0202AT01,success,,,0,2025-05-24T09:51:54.622540
OBY02AT01,OBY02A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY02AT01,success,,,0,2025-05-24T09:51:54.666898
OBY01CMT02,OBY01CRQM,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01CMT02,success,,,0,2025-05-24T09:51:54.676639
OBY02FT01,OBY02F,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY02FT01,success,,,0,2025-05-24T09:51:54.788275
OBY02GT03,OBY02G,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY02GT03,success,,,0,2025-05-24T09:52:15.363476
WFIN02,WFIN02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WFIN02,success,,,0,2025-05-24T09:52:15.456382
SZB04,SZB04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SZB04,success,,,0,2025-05-24T09:52:15.456382
SZB03,SZB03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SZB03,success,,,0,2025-05-24T09:52:15.634689
OBY02GT01,OBY02G,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY02GT01,success,,,0,2025-05-24T09:52:15.651547
OBY02GT02,OBY02G,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY02GT02,success,,,0,2025-05-24T09:52:15.790827
SZB03K,SZB03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SZB03K,success,,,0,2025-05-24T09:52:15.802023
WFIN03T1,WFIN03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WFIN03T1,success,,,0,2025-05-24T09:52:15.821687
OBY02DT01,OBY02D,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY02DT01,success,,,0,2025-05-24T09:52:15.969969
SZB02,SZB02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SZB02,success,,,0,2025-05-24T09:52:15.986078
OBY02ET01,OBY02E,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY02ET01,success,,,0,2025-05-24T09:52:35.549664
SZB02B,SZB02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SZB02B,success,,,0,2025-05-24T09:52:35.560340
SZB01,SZB01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SZB01,success,,,0,2025-05-24T09:52:35.562856
SZB01B,SZB01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/SZB01B,success,,,0,2025-05-24T09:52:35.737411
WCEN01MT01,WCEN01M,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WCEN01MT01,success,,,0,2025-05-24T09:52:35.927771
WFIN01AT1,WFIN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WFIN01AT1,success,,,0,2025-05-24T09:52:35.965298
WFIN01AT2,WFIN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WFIN01AT2,success,,,0,2025-05-24T09:52:35.991574
WCEN01MT03,WCEN01M,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WCEN01MT03,success,,,0,2025-05-24T09:52:36.095212
UNP3AT1,UNP3A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/UNP3AT1,success,,,0,2025-05-24T09:52:36.148158
UNP3AT2,UNP3A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/UNP3AT2,success,,,0,2025-05-24T09:52:36.385444
UNP3At3,UNP3A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/UNP3At3,success,,,0,2025-05-24T09:52:56.059472
ZEM03AT01,ZEM03A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZEM03AT01,success,,,0,2025-05-24T09:52:56.872089
ZEM03AT02,ZEM03A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZEM03AT02,success,,,0,2025-05-24T09:52:57.047169
ZEM03CT01,ZEM03C,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZEM03CT01,success,,,0,2025-05-24T09:52:57.061072
CRU02KQT1,CRU02KQ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02KQT1,success,,,0,2025-05-24T09:52:57.224976
CRU02KQT2,CRU02KQ,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02KQT2,success,,,0,2025-05-24T09:52:57.252880
OBY03CT01,OBY03C,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY03CT01,success,,,0,2025-05-24T09:52:57.404670
OBY03DT02,OBY03D,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY03DT02,success,,,0,2025-05-24T09:52:57.446339
OBY03DT01,OBY03D,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY03DT01,success,,,0,2025-05-24T09:52:57.585834
OBY01PDOBT1,OBY01PDOB,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY01PDOBT1,failed,RetryError,RetryError[<Future at 0x217d35bc810 state=finished raised HTTPError>],0,
OBY03BT01,OBY03B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY03BT01,success,,,0,2025-05-24T09:53:16.275973
OBY03AT01,OBY03A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY03AT01,success,,,0,2025-05-24T09:53:16.280072
WZPR05T01,WZPR05,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR05T01,success,,,0,2025-05-24T09:53:16.456901
OBY03BT02,OBY03B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/OBY03BT02,success,,,0,2025-05-24T09:53:16.523197
WZPR05T01K,WZPR05,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR05T01K,success,,,0,2025-05-24T09:53:16.549023
WZPR04T01,WZPR04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR04T01,success,,,0,2025-05-24T09:53:16.661721
WZPR04G01,WZPR04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR04G01,success,,,0,2025-05-24T09:53:16.718459
WZPR04T01K,WZPR04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR04T01K,success,,,0,2025-05-24T09:53:16.766665
WZPR03T01,WZPR03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR03T01,success,,,0,2025-05-24T09:53:16.840703
WZPR03T01G01,WZPR03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR03T01G01,success,,,0,2025-05-24T09:53:16.899640
WZPR02T01K,WZPR02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR02T01K,success,,,0,2025-05-24T09:53:36.501532
WZPR02T01,WZPR02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR02T01,success,,,0,2025-05-24T09:53:36.551061
WZPR03T01G02,WZPR03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR03T01G02,success,,,0,2025-05-24T09:53:36.606276
WZPR01T01,WZPR01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR01T01,success,,,0,2025-05-24T09:53:36.675040
WZPR01T01K,WZPR01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR01T01K,success,,,0,2025-05-24T09:53:36.768877
WZPR01G,WZPR01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR01G,success,,,0,2025-05-24T09:53:36.816337
WZPR01KG,WZPR01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WZPR01KG,success,,,0,2025-05-24T09:53:36.990560
WSBDZOBT1,WSBDZOB,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSBDZOBT1,success,,,0,2025-05-24T09:53:37.166763
WSBDZOBT10,WSBDZOB,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSBDZOBT10,success,,,0,2025-05-24T09:53:37.187821
WSBDZOAT3,WSBDZOA,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSBDZOAT3,success,,,0,2025-05-24T09:53:37.235278
WSBDZOBT5,WSBDZOB,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSBDZOBT5,success,,,0,2025-05-24T09:53:57.284730
WSBDZOBT4,WSBDZOB,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSBDZOBT4,success,,,0,2025-05-24T09:53:57.329220
WSBDZOBT6,WSBDZOB,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSBDZOBT6,success,,,0,2025-05-24T09:53:57.407391
WCEN01T01,WCEN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WCEN01T01,success,,,0,2025-05-24T09:53:57.456049
WCEN01T03,WCEN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WCEN01T03,success,,,0,2025-05-24T09:53:57.579112
RSO001OBCE,RSO01MESTO,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/RSO001OBCE,success,,,0,2025-05-24T09:53:57.641456
WCEN01T02,WCEN01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WCEN01T02,success,,,0,2025-05-24T09:53:57.747307
WSBDZOCT2,WSBDZOC,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSBDZOCT2,success,,,0,2025-05-24T09:53:57.754705
WCEN02T01,WCEN02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WCEN02T01,success,,,0,2025-05-24T09:53:58.047996
WCEN02T02,WCEN02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WCEN02T02,success,,,0,2025-05-24T09:53:58.105670
WCEN02T03,WCEN02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WCEN02T03,success,,,0,2025-05-24T09:54:18.051470
WCEN04T01,WCEN04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WCEN04T01,success,,,0,2025-05-24T09:54:18.087102
WCEN04T02,WCEN04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WCEN04T02,success,,,0,2025-05-24T09:54:18.420000
WRES0A,WRES0A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WRES0A,success,,,0,2025-05-24T09:54:22.257899
ZAMG07T2,ZAMG07,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZAMG07T2,success,,,0,2025-05-24T09:54:22.435381
ZAMG07T1,ZAMG07,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZAMG07T1,success,,,0,2025-05-24T09:54:22.481684
WRES0BT1,WRES0B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WRES0BT1,success,,,0,2025-05-24T09:54:22.502485
ZAMG08T1,ZAMG08,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZAMG08T1,success,,,0,2025-05-24T09:54:22.613546
ZAMG08T2,ZAMG08,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZAMG08T2,success,,,0,2025-05-24T09:54:22.660286
ZAMG08T3,ZAMG08,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZAMG08T3,success,,,0,2025-05-24T09:54:22.912206
CRU05bT1,CRU05b,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU05bT1,success,,,0,2025-05-24T09:54:42.452225
ZAMG03T1,ZAMG03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZAMG03T1,success,,,0,2025-05-24T09:54:42.456341
CRU06AT1,CRU06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06AT1,success,,,0,2025-05-24T09:54:42.460926
CRU06AT3,CRU06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06AT3,success,,,0,2025-05-24T09:54:43.883742
CRU06AT2,CRU06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06AT2,success,,,0,2025-05-24T09:54:43.917309
CRU06AT5,CRU06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06AT5,success,,,0,2025-05-24T09:54:44.084210
CRU06AT4,CRU06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06AT4,success,,,0,2025-05-24T09:54:44.114176
CRU06AT6,CRU06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06AT6,success,,,0,2025-05-24T09:54:44.222697
CRU06AT7,CRU06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06AT7,success,,,0,2025-05-24T09:54:44.390340
CRU06AT8,CRU06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06AT8,success,,,0,2025-05-24T09:54:44.406208
RES01ROBCE,RES01ROBCE,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/RES01ROBCE,success,,,0,2025-05-24T09:55:07.313078
CRU06AT9,CRU06A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06AT9,success,,,0,2025-05-24T09:55:07.438170
ZAMG01T1,ZAMG01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/ZAMG01T1,success,,,0,2025-05-24T09:55:07.519096
WESU01A,WRES00,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WESU01A,success,,,0,2025-05-24T09:55:07.638930
WESU01AKR,WRES00,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WESU01AKR,success,,,0,2025-05-24T09:55:07.701678
WESU01B,WRES00,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WESU01B,success,,,0,2025-05-24T09:55:07.816950
CRU01T1,CRU01,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU01T1,success,,,0,2025-05-24T09:55:07.816950
WESU01BKR,WRES00,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WESU01BKR,success,,,0,2025-05-24T09:55:07.880375
WRES00G,WRES00,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WRES00G,success,,,0,2025-05-24T09:55:08.006701
WVSPSAT1,WVSPSA,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WVSPSAT1,success,,,0,2025-05-24T09:55:08.006701
WVSPSCT1,WVSPSC,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WVSPSCT1,success,,,0,2025-05-24T09:55:28.664737
WVSPSAT3,WVSPSA,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WVSPSAT3,success,,,0,2025-05-24T09:55:28.744355
WVSPSAT2,WVSPSA,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WVSPSAT2,success,,,0,2025-05-24T09:55:33.839341
WVSPSBT1,WVSPSB,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WVSPSBT1,success,,,0,2025-05-24T09:55:33.890079
UNP1AT1,UNP1A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/UNP1AT1,success,,,0,2025-05-24T09:55:33.893496
UNP1AT3,UNP1A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/UNP1AT3,success,,,0,2025-05-24T09:55:34.348093
UNP1AT2,UNP1A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/UNP1AT2,success,,,0,2025-05-24T09:55:36.502532
UNP1AT4,UNP1A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/UNP1AT4,success,,,0,2025-05-24T09:55:36.517723
UNP1BT2,UNP1B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/UNP1BT2,success,,,0,2025-05-24T09:55:36.690823
UNP1BT1,UNP1B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/UNP1BT1,success,,,0,2025-05-24T09:55:36.825751
WSTAV501T1,WSTAV501,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/WSTAV501T1,success,,,0,2025-05-24T09:55:51.337709
CRU06T2,CRU06,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06T2,success,,,0,2025-05-24T09:55:51.522450
CRU04T1,CRU04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU04T1,success,,,0,2025-05-24T09:55:51.696290
CRU04T2,CRU04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU04T2,success,,,0,2025-05-24T09:55:51.867851
UNP1BT3,UNP1B,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/UNP1BT3,success,,,0,2025-05-24T09:55:51.933389
CRU04T3,CRU04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU04T3,success,,,0,2025-05-24T09:55:52.055835
CRU04T4,CRU04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU04T4,success,,,0,2025-05-24T09:55:52.131344
CRU06T1,CRU06,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU06T1,success,,,0,2025-05-24T09:55:52.211970
CRU04T5,CRU04,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU04T5,success,,,0,2025-05-24T09:55:52.237034
CRU05T1,CRU05,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU05T1,success,,,0,2025-05-24T09:55:52.327271
CRU02T1,CRU02,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU02T1,success,,,0,2025-05-24T09:56:11.561504
CEN0201AT02,CEN0201A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0201AT02,success,,,0,2025-05-24T09:56:11.588736
CEN0201AT01,CEN0201A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0201AT01,success,,,0,2025-05-24T09:56:11.788856
CEN0201AT03,CEN0201A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0201AT03,success,,,0,2025-05-24T09:56:11.788856
CRU03T1,CRU03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU03T1,success,,,0,2025-05-24T09:56:11.963389
CEN0201AT04,CEN0201A,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CEN0201AT04,success,,,0,2025-05-24T09:56:12.052645
CRU03T2,CRU03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU03T2,success,,,0,2025-05-24T09:56:12.196112
CRU03T3,CRU03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU03T3,success,,,0,2025-05-24T09:56:12.256567
CRU03T4,CRU03,https://data.csu.gov.cz/api/dotaz/v1/data/vybery/CRU03T4,success,,,0,2025-05-24T09:56:13.876386
