Území;Ukazatel;Očištění;Typ indexu;CZ-NACE;Čtvrtletí;value
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;4. čtvrtletí 2009;95.4203750226
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;3. čtvrtletí 2009;89.5687421666
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;2. čtvrtletí 2009;79.5158599278
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;1. čtvrtletí 2009;81.520111864
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;4. čtvrtletí 2008;81.1877736893
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;3. čtvrtletí 2008;87.4225503956
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;2. čtvrtletí 2008;102.6584114158
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;1. čtvrtletí 2008;112.6460165617
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;4. čtvrtletí 2007;111.5741651443
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;3. čtvrtletí 2007;113.8311887309
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;2. čtvrtletí 2007;108.9450357953
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;1. čtvrtletí 2007;110.1416178616
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;4. čtvrtletí 2006;108.7927315164
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;3. čtvrtletí 2006;109.0333104535
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;2. čtvrtletí 2006;112.8236344763
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;1. čtvrtletí 2006;104.463395218
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;4. čtvrtletí 2005;102.1125945041
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;3. čtvrtletí 2005;102.573147697
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;2. čtvrtletí 2005;103.3440477624
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;1. čtvrtletí 2005;100.4890999516
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;4. čtvrtletí 2004;107.8071338017
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;3. čtvrtletí 2004;114.1139744123
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;2. čtvrtletí 2004;103.1800519879
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;1. čtvrtletí 2004;106.6697170154
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;4. čtvrtletí 2003;89.4415836939
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;3. čtvrtletí 2003;90.6478153235
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;2. čtvrtletí 2003;90.983536544
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;1. čtvrtletí 2003;93.2404194624
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;4. čtvrtletí 2002;95.6375725087
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;3. čtvrtletí 2002;94.1833021776
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;2. čtvrtletí 2002;97.5800200278
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;1. čtvrtletí 2002;91.7954997469
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;4. čtvrtletí 2001;103.4680002555
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;3. čtvrtletí 2001;107.7428909059
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;2. čtvrtletí 2001;114.0514436316
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;1. čtvrtletí 2001;121.7561130088
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;4. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;3. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;2. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba nábytku;1. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2025;101.1920174219
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2024;105.8162917197
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2024;104.2080096505
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2024;105.1256380773
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2024;106.9847280291
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2023;96.3031764381
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2023;98.9106262362
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2023;97.2918554433
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2023;92.5796337361
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2022;97.4075324331
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2022;96.4779188133
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2022;106.2011525224
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2022;110.3747485953
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2021;103.8480861442
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2021;100.1170504659
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2021;111.877995498
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2021;113.3141697297
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2020;104.4551996639
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2020;110.4830203999
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2020;100.2458951525
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2020;96.1050641541
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2019;102.2283773798
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2019;101.9548718409
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2019;95.8917591567
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2019;103.096822497
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2018;103.5133705423
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2018;108.1029701623
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2018;111.0836096419
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2018;112.992519425
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2017;103.4843352045
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2017;100.3006953899
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2017;100.9724338738
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2017;96.4466185415
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2016;100.9703530944
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2016;97.3653291701
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2016;99.7121282221
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2016;101.0573541698
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2015;111.5279223268
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2015;116.0515310268
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2015;112.4749654718
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2015;110.4278589497
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2014;105.6025958378
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2014;104.0542891217
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2014;106.7509839391
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2014;105.6407265956
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2013;105.6342546192
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2013;110.5794923107
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2013;106.8099922843
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2013;108.2749883598
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2012;103.7262201281
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2012;101.8261433144
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2012;103.4375933259
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2012;98.5012798497
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2011;106.2500598803
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2011;103.1497429839
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2011;100.8091821048
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2011;106.6912929246
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2010;108.8040748541
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2010;104.1761806545
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2010;106.1069603673
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2010;98.4436877993
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2009;77.1449604071
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2009;82.4640530727
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2009;79.8861388246
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2009;84.4474334316
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2008;105.9868984288
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2008;97.5729844658
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2008;101.7222629574
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2008;103.928970127
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2007;96.7947742225
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2007;104.7406114903
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2007;107.5614659413
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2007;109.7463442949
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2006;109.9578445022
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2006;109.0714644051
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2006;109.6004313283
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2006;106.8445292686
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2005;112.4052815925
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2005;107.98570817
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2005;91.5798755872
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2005;94.9418016094
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2004;107.0248614177
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2004;114.2314499765
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2004;132.9764411121
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2004;130.9798768648
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2003;109.1059894221
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2003;104.9804306291
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2003;94.237428276
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2003;94.0803744178
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2002;91.595781789
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2002;92.0356414733
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2002;100.9127835
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2002;100.146741628
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2001;102.5086157466
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2001;116.7104313369
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2001;106.8318885974
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2001;112.5746323777
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;4. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;3. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;2. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Ostatní zpracovatelský průmysl;1. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2025;106.3144601545
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2024;99.4130154648
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2024;95.3194182735
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2024;100.4446809046
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2024;95.0558547143
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2023;102.9327745189
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2023;106.5740659567
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2023;104.7883270542
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2023;110.5324879286
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2022;106.2166534519
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2022;103.0856625527
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2022;101.3099006396
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2022;108.7884153249
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2021;103.7913868991
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;3. čtvrtletí 2021;103.9723443817
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;2. čtvrtletí 2021;105.4911480921
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;1. čtvrtletí 2021;93.3895071721
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Opravy a instalace strojů a zařízení;4. čtvrtletí 2020;94.7495305197
