Ukazatel;Typ indexu;Území;Klasifikace CZ-CPA;Měsíce;value
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;listopad 2018;120.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;prosinec 2018;113.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;leden 2019;94.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;únor 2019;102.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;březen 2019;115.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;duben 2019;119.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;květen 2019;119.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červen 2019;115.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červenec 2019;97.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;srpen 2019;103.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;září 2019;122.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;říjen 2019;124.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;listopad 2019;125.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;prosinec 2019;119.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;leden 2020;95.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;únor 2020;104.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;březen 2020;120.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;duben 2020;120.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;květen 2020;120.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červen 2020;117.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červenec 2020;95.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;srpen 2020;102.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;září 2020;118.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;říjen 2020;121.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;listopad 2020;121.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;prosinec 2020;117.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;leden 2021;94.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;únor 2021;103.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;březen 2021;120.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;duben 2021;118.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;květen 2021;117.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červen 2021;115.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červenec 2021;95.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;srpen 2021;105.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;září 2021;123.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;říjen 2021;129.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;listopad 2021;130.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;prosinec 2021;126.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;leden 2022;103.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;únor 2022;118.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;březen 2022;138.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;duben 2022;141.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;květen 2022;141.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červen 2022;138.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červenec 2022;117.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;srpen 2022;127.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;září 2022;151.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;říjen 2022;148.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;listopad 2022;149.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;prosinec 2022;145.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;leden 2023;110.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;únor 2023;124.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;březen 2023;142.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;duben 2023;149.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;květen 2023;148.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červen 2023;149.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červenec 2023;116.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;srpen 2023;125.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;září 2023;148.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;říjen 2023;154.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;listopad 2023;154.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;prosinec 2023;153.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;leden 2024;126.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;únor 2024;143.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;březen 2024;157.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;duben 2024;158.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;květen 2024;159.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červen 2024;159.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;červenec 2024;129.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;srpen 2024;139.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;září 2024;163.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;říjen 2024;173.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;listopad 2024;171.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;prosinec 2024;171.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;leden 2025;131.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;únor 2025;153.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;březen 2025;165.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zastupování médií při prodeji reklamního prostoru a času;duben 2025;181.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;leden 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;únor 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;březen 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;duben 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;květen 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červen 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červenec 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;srpen 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;září 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;říjen 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;listopad 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;prosinec 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;leden 2016;100.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;únor 2016;100.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;březen 2016;100.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;duben 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;květen 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červen 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červenec 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;srpen 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;září 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;říjen 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;listopad 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;prosinec 2016;100.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;leden 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;únor 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;březen 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;duben 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;květen 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červen 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červenec 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;srpen 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;září 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;říjen 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;listopad 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;prosinec 2017;100.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;leden 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;únor 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;březen 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;duben 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;květen 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červen 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červenec 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;srpen 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;září 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;říjen 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;listopad 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;prosinec 2018;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;leden 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;únor 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;březen 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;duben 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;květen 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červen 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červenec 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;srpen 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;září 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;říjen 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;listopad 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;prosinec 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;leden 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;únor 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;březen 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;duben 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;květen 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červen 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červenec 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;srpen 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;září 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;říjen 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;listopad 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;prosinec 2020;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;leden 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;únor 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;březen 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;duben 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;květen 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červen 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červenec 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;srpen 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;září 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;říjen 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;listopad 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;prosinec 2021;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;leden 2022;102.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;únor 2022;102.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;březen 2022;102.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;duben 2022;102.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;květen 2022;102.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červen 2022;102.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červenec 2022;102.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;srpen 2022;102.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;září 2022;102.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;říjen 2022;102.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;listopad 2022;106.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;prosinec 2022;106.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;leden 2023;105.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;únor 2023;105.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;březen 2023;105.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;duben 2023;105.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;květen 2023;105.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červen 2023;105.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;červenec 2023;105.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;srpen 2023;105.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;září 2023;105.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;říjen 2023;108.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;listopad 2023;108.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;prosinec 2023;108.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;leden 2024;114.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;únor 2024;115.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;březen 2024;115.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Zprostředkování prodeje reklamního prostoru v tištěných médiích;duben 2024;114.8
