Typ indexu;Ukazatel;Očištění;Území;CZ NACE;Čtvrtletí;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2003;108.0550047711
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2003;113.3600249709
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2003;108.2053074601
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2004;107.4829459926
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2004;111.5770668192
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2004;107.2590305602
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2004;109.4107246498
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2005;112.0156910109
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2005;114.8696219598
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2005;112.8781570519
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2005;118.210884006
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2006;105.5445742377
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2006;102.5284720926
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2006;103.6525323218
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2006;105.9087344136
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2007;109.5218760097
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2007;106.347787486
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2007;105.1229211915
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2007;104.6142787464
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2008;103.2742766236
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2008;98.9524941431
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2008;100.085963564
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2008;88.7031163365
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2009;82.2459506505
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2009;86.4106326527
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2009;89.4311356859
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2009;94.9498881653
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2010;104.7591038821
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2010;107.4238678181
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2010;101.5395004766
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2010;103.7455683596
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2011;108.1265477962
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2011;101.2819867259
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2011;99.3355310482
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2011;101.5264646655
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2012;102.2406997168
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2012;98.5352655221
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2012;98.2518283185
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2012;96.728406116
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2013;100.3627653388
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2013;102.2115957911
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2013;107.3135978899
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2013;106.4613819914
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2014;104.2189416658
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2014;103.7157461613
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2014;104.4779853254
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2014;103.0400828014
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2015;105.6252086171
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2015;104.9154768186
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2015;103.2031641715
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2015;104.4264035696
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2016;100.5705931503
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2016;101.6161278252
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2016;99.7403215654
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2016;99.7477080743
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2017;106.9531205669
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2017;100.530491843
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2017;101.7027346969
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2017;102.6903608112
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2018;104.6801174833
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2018;105.1229685321
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2018;105.2180150401
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2018;102.1531083007
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2019;97.1718342403
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2019;100.8680890695
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2019;99.840836663
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2019;100.9866284268
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2020;94.8668211997
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2020;78.2687674923
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2020;90.4555936196
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2020;93.6200919924
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2021;96.7937075681
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2021;121.5572019678
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2021;104.9726034679
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2021;106.0671452336
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2022;113.2695677479
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2022;110.7799604442
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2022;107.0651916152
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2022;102.0368240597
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2023;99.2362984146
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2023;92.17660279
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2023;91.4196795948
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2023;94.7543391442
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2024;100.2218112359
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;2. čtvrtletí 2024;104.7784066418
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;3. čtvrtletí 2024;107.6075917751
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;4. čtvrtletí 2024;104.8673652098
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby;1. čtvrtletí 2025;102.1018954919
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2001;69.6331732247
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2001;115.728661464
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2001;100.0960713407
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2001;87.850223457
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2002;82.7372691038
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2002;51.4925096818
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2002;70.2171233463
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2002;59.188434346
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2003;105.7725760804
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2003;105.3903374154
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2003;95.7286750737
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2003;103.8151548783
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2004;106.5850430401
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2004;124.9619046276
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2004;181.567509526
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2004;160.0932457975
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2005;135.3855866173
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2005;132.0411451785
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2005;153.9287157227
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2005;132.7335496753
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2006;133.1101170068
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2006;95.2778724119
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2006;81.2704204943
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2006;77.0362392158
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2007;83.7836995721
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2007;100.7478356524
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2007;112.9035701933
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2007;108.747613592
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2008;94.6610863256
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2008;88.6864445329
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2008;81.4626362337
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2008;79.6985032482
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2009;71.5973036426
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2009;79.8255009768
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2009;62.6320763395
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2009;79.0486971135
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2010;64.9397096058
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2010;83.2395157098
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2010;104.3658332296
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2010;79.7813166561
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2011;86.4925405618
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2011;71.1764692192
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2011;69.0602762459
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2011;76.1191062132
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2012;97.9630320348
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2012;108.6730430945
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2012;108.3534388742
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2012;101.6558664658
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2013;118.1637470039
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2013;87.1689112889
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2013;104.4949791721
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2013;99.0252024388
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2014;79.1712619121
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2014;110.741132203
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2014;108.4139250398
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2014;116.6565876129
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2015;106.4823196144
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2015;102.2057017812
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2015;89.1646936298
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2015;81.7116771987
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2016;96.8188781704
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2016;102.8595339564
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;3. čtvrtletí 2016;109.8195913347
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;4. čtvrtletí 2016;108.3930053194
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;1. čtvrtletí 2017;98.6054500679
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;50 Vodní doprava;2. čtvrtletí 2017;101.4589039933
