Ukazatel,Věkové skupiny,Pohlaví,Roky,Správní obvod ORP vystěhování,Správní obvod ORP přistěhování,value
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Přeštice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Rokycany,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Stod,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Stříbro,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Sušice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Tachov,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Aš,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Cheb,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Karlovy Vary,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Kraslice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Mariánské Lázně,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Ostrov,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Sokolov,5.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Bílina,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Děčín,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Chomutov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Kadaň,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Litoměřice,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Litvínov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Louny,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Lovosice,6.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Most,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Podbořany,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Roudnice nad Labem,8.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Rumburk,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Teplice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Ústí nad Labem,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Varnsdorf,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Žatec,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Česká Lípa,8.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Frýdlant,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Jablonec nad Nisou,6.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Jilemnice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Liberec,8.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Nový Bor,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Semily,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Tanvald,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Turnov,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Železný Brod,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Broumov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Dobruška,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Dvůr Králové nad Labem,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Hořice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Hradec Králové,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Jaroměř,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Jičín,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Kostelec nad Orlicí,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Náchod,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Nová Paka,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Nové Město nad Metují,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Nový Bydžov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Rychnov nad Kněžnou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Trutnov,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Vrchlabí,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Česká Třebová,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Hlinsko,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Holice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Chrudim,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Králíky,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Lanškroun,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Litomyšl,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Moravská Třebová,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Pardubice,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Polička,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Přelouč,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Svitavy,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Ústí nad Orlicí,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Vysoké Mýto,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Žamberk,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Bystřice nad Pernštejnem,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Havlíčkův Brod,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Humpolec,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Chotěboř,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Jihlava,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Moravské Budějovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Náměšť nad Oslavou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Nové Město na Moravě,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Pacov,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Pelhřimov,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Světlá nad Sázavou,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Telč,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Třebíč,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Velké Meziříčí,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Žďár nad Sázavou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Blansko,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Boskovice,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Brno,8.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Břeclav,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Bučovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Hodonín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Hustopeče,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Ivančice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Kuřim,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Kyjov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Mikulov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Moravský Krumlov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Pohořelice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Rosice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Slavkov u Brna,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Šlapanice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Tišnov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Veselí nad Moravou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Vyškov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Znojmo,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Židlochovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Hranice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Jeseník,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Konice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Lipník nad Bečvou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Litovel,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Mohelnice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Olomouc,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Prostějov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Přerov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Šternberk,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Šumperk,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Uničov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Zábřeh,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Bystřice pod Hostýnem,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Holešov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Kroměříž,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Luhačovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Otrokovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Rožnov pod Radhoštěm,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Uherské Hradiště,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Uherský Brod,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Valašské Klobouky,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Valašské Meziříčí,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Vizovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Vsetín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Zlín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Bílovec,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Bohumín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Bruntál,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Český Těšín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Frenštát pod Radhoštěm,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Frýdek-Místek,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Frýdlant nad Ostravicí,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Havířov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Hlučín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Jablunkov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Karviná,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Kopřivnice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Kravaře,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Krnov,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Nový Jičín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Odry,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Opava,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Orlová,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Ostrava,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Rýmařov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Třinec,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Neratovice,Vítkov,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Praha,192.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Benešov,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Beroun,9.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Brandýs nad Labem-Stará Boleslav,39.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Čáslav,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Černošice,10.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Český Brod,12.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Dobříš,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Hořovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Kladno,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Kolín,113.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Kralupy nad Vltavou,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Kutná Hora,33.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Lysá nad Labem,62.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Mělník,7.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Mladá Boleslav,59.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Mnichovo Hradiště,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Neratovice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Nymburk,
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Poděbrady,172.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Příbram,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Rakovník,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Říčany,11.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Sedlčany,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Slaný,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Vlašim,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Votice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Blatná,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,České Budějovice,6.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Český Krumlov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Dačice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Jindřichův Hradec,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Kaplice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Milevsko,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Písek,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Prachatice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Soběslav,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Strakonice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Tábor,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Trhové Sviny,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Třeboň,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Týn nad Vltavou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Vimperk,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Vodňany,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Blovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Domažlice,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Horažďovice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Horšovský Týn,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Klatovy,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Kralovice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Nepomuk,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Nýřany,5.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Plzeň,20.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Přeštice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Rokycany,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Stod,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Stříbro,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Sušice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Tachov,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Aš,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Cheb,8.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Karlovy Vary,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Kraslice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Mariánské Lázně,6.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Ostrov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Sokolov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Bílina,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Děčín,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Chomutov,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Kadaň,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Litoměřice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Litvínov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Louny,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Lovosice,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Most,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Podbořany,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Roudnice nad Labem,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Rumburk,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Teplice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Ústí nad Labem,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Varnsdorf,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Žatec,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Česká Lípa,5.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Frýdlant,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Jablonec nad Nisou,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Jilemnice,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Liberec,11.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Nový Bor,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Semily,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Tanvald,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Turnov,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Železný Brod,5.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Broumov,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Dobruška,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Dvůr Králové nad Labem,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Hořice,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Hradec Králové,14.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Jaroměř,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Jičín,16.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Kostelec nad Orlicí,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Náchod,14.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Nová Paka,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Nové Město nad Metují,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Nový Bydžov,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Rychnov nad Kněžnou,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Trutnov,5.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Vrchlabí,3.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Česká Třebová,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Hlinsko,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Holice,2.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Chrudim,7.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Králíky,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Lanškroun,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Litomyšl,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Moravská Třebová,1.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Pardubice,15.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Polička,4.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Přelouč,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Svitavy,0.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Ústí nad Orlicí,5.0
Přistěhovalí / vystěhování,Celkem,Celkem,2023,Nymburk,Vysoké Mýto,9.0
