Ukazatel;Roky;SO ORP;Velikostní skupina obcí;value
Počet obyvatel;2024;Rožnov pod Radhoštěm;100 000 a více;
Počet obyvatel;2024;Uherské Hradiště;Celkem;89530.0
Počet obyvatel;2024;Uherské Hradiště;méně než 200;
Počet obyvatel;2024;Uherské Hradiště;200 až 499;
Počet obyvatel;2024;Uherské Hradiště;500 až 999;
Počet obyvatel;2024;Uherské Hradiště;1 000 až 1 9999;
Počet obyvatel;2024;Uherské Hradiště;2 000 až 4 999;
Počet obyvatel;2024;Uherské Hradiště;5 000 až 9 9999;
Počet obyvatel;2024;Uherské Hradiště;10 000 až 19 999;
Počet obyvatel;2024;Uherské Hradiště;20 000 až 49 999;
Počet obyvatel;2024;Uherské Hradiště;50 000 až 99 999;
Počet obyvatel;2024;Uherské Hradiště;100 000 a více;
Počet obyvatel;2024;Uherský Brod;Celkem;51668.0
Počet obyvatel;2024;Uherský Brod;méně než 200;
Počet obyvatel;2024;Uherský Brod;200 až 499;
Počet obyvatel;2024;Uherský Brod;500 až 999;
Počet obyvatel;2024;Uherský Brod;1 000 až 1 9999;
Počet obyvatel;2024;Uherský Brod;2 000 až 4 999;
Počet obyvatel;2024;Uherský Brod;5 000 až 9 9999;
Počet obyvatel;2024;Uherský Brod;10 000 až 19 999;
Počet obyvatel;2024;Uherský Brod;20 000 až 49 999;
Počet obyvatel;2024;Uherský Brod;50 000 až 99 999;
Počet obyvatel;2024;Uherský Brod;100 000 a více;
Počet obyvatel;2024;Valašské Klobouky;Celkem;22709.0
Počet obyvatel;2024;Valašské Klobouky;méně než 200;
Počet obyvatel;2024;Valašské Klobouky;200 až 499;
Počet obyvatel;2024;Valašské Klobouky;500 až 999;
Počet obyvatel;2024;Valašské Klobouky;1 000 až 1 9999;
Počet obyvatel;2024;Valašské Klobouky;2 000 až 4 999;
Počet obyvatel;2024;Valašské Klobouky;5 000 až 9 9999;
Počet obyvatel;2024;Valašské Klobouky;10 000 až 19 999;
Počet obyvatel;2024;Valašské Klobouky;20 000 až 49 999;
Počet obyvatel;2024;Valašské Klobouky;50 000 až 99 999;
Počet obyvatel;2024;Valašské Klobouky;100 000 a více;
Počet obyvatel;2024;Valašské Meziříčí;Celkem;42575.0
Počet obyvatel;2024;Valašské Meziříčí;méně než 200;
Počet obyvatel;2024;Valašské Meziříčí;200 až 499;
Počet obyvatel;2024;Valašské Meziříčí;500 až 999;
Počet obyvatel;2024;Valašské Meziříčí;1 000 až 1 9999;
Počet obyvatel;2024;Valašské Meziříčí;2 000 až 4 999;
Počet obyvatel;2024;Valašské Meziříčí;5 000 až 9 9999;
Počet obyvatel;2024;Valašské Meziříčí;10 000 až 19 999;
Počet obyvatel;2024;Valašské Meziříčí;20 000 až 49 999;
Počet obyvatel;2024;Valašské Meziříčí;50 000 až 99 999;
Počet obyvatel;2024;Valašské Meziříčí;100 000 a více;
Počet obyvatel;2024;Vizovice;Celkem;17235.0
Počet obyvatel;2024;Vizovice;méně než 200;
Počet obyvatel;2024;Vizovice;200 až 499;
Počet obyvatel;2024;Vizovice;500 až 999;
Počet obyvatel;2024;Vizovice;1 000 až 1 9999;
Počet obyvatel;2024;Vizovice;2 000 až 4 999;
Počet obyvatel;2024;Vizovice;5 000 až 9 9999;
Počet obyvatel;2024;Vizovice;10 000 až 19 999;
Počet obyvatel;2024;Vizovice;20 000 až 49 999;
Počet obyvatel;2024;Vizovice;50 000 až 99 999;
Počet obyvatel;2024;Vizovice;100 000 a více;
Počet obyvatel;2024;Vsetín;Celkem;64224.0
Počet obyvatel;2024;Vsetín;méně než 200;
Počet obyvatel;2024;Vsetín;200 až 499;
Počet obyvatel;2024;Vsetín;500 až 999;
Počet obyvatel;2024;Vsetín;1 000 až 1 9999;
Počet obyvatel;2024;Vsetín;2 000 až 4 999;
Počet obyvatel;2024;Vsetín;5 000 až 9 9999;
Počet obyvatel;2024;Vsetín;10 000 až 19 999;
Počet obyvatel;2024;Vsetín;20 000 až 49 999;
Počet obyvatel;2024;Vsetín;50 000 až 99 999;
Počet obyvatel;2024;Vsetín;100 000 a více;
Počet obyvatel;2024;Zlín;Celkem;99966.0
Počet obyvatel;2024;Zlín;méně než 200;
Počet obyvatel;2024;Zlín;200 až 499;
Počet obyvatel;2024;Zlín;500 až 999;
Počet obyvatel;2024;Zlín;1 000 až 1 9999;
Počet obyvatel;2024;Zlín;2 000 až 4 999;
Počet obyvatel;2024;Zlín;5 000 až 9 9999;
Počet obyvatel;2024;Zlín;10 000 až 19 999;
Počet obyvatel;2024;Zlín;20 000 až 49 999;
Počet obyvatel;2024;Zlín;50 000 až 99 999;
Počet obyvatel;2024;Zlín;100 000 a více;
Počet obyvatel;2024;Bílovec;Celkem;25791.0
Počet obyvatel;2024;Bílovec;méně než 200;
Počet obyvatel;2024;Bílovec;200 až 499;
Počet obyvatel;2024;Bílovec;500 až 999;
Počet obyvatel;2024;Bílovec;1 000 až 1 9999;
Počet obyvatel;2024;Bílovec;2 000 až 4 999;
Počet obyvatel;2024;Bílovec;5 000 až 9 9999;
Počet obyvatel;2024;Bílovec;10 000 až 19 999;
Počet obyvatel;2024;Bílovec;20 000 až 49 999;
Počet obyvatel;2024;Bílovec;50 000 až 99 999;
Počet obyvatel;2024;Bílovec;100 000 a více;
Počet obyvatel;2024;Bohumín;Celkem;33428.0
Počet obyvatel;2024;Bohumín;méně než 200;
Počet obyvatel;2024;Bohumín;200 až 499;
Počet obyvatel;2024;Bohumín;500 až 999;
Počet obyvatel;2024;Bohumín;1 000 až 1 9999;
Počet obyvatel;2024;Bohumín;2 000 až 4 999;
Počet obyvatel;2024;Bohumín;5 000 až 9 9999;
Počet obyvatel;2024;Bohumín;10 000 až 19 999;
Počet obyvatel;2024;Bohumín;20 000 až 49 999;
Počet obyvatel;2024;Bohumín;50 000 až 99 999;
Počet obyvatel;2024;Bohumín;100 000 a více;
Počet obyvatel;2024;Bruntál;Celkem;34837.0
Počet obyvatel;2024;Bruntál;méně než 200;
Počet obyvatel;2024;Bruntál;200 až 499;
Počet obyvatel;2024;Bruntál;500 až 999;
Počet obyvatel;2024;Bruntál;1 000 až 1 9999;
Počet obyvatel;2024;Bruntál;2 000 až 4 999;
Počet obyvatel;2024;Bruntál;5 000 až 9 9999;
Počet obyvatel;2024;Bruntál;10 000 až 19 999;
Počet obyvatel;2024;Bruntál;20 000 až 49 999;
Počet obyvatel;2024;Bruntál;50 000 až 99 999;
Počet obyvatel;2024;Bruntál;100 000 a více;
Počet obyvatel;2024;Český Těšín;Celkem;24486.0
Počet obyvatel;2024;Český Těšín;méně než 200;
Počet obyvatel;2024;Český Těšín;200 až 499;
Počet obyvatel;2024;Český Těšín;500 až 999;
Počet obyvatel;2024;Český Těšín;1 000 až 1 9999;
Počet obyvatel;2024;Český Těšín;2 000 až 4 999;
Počet obyvatel;2024;Český Těšín;5 000 až 9 9999;
Počet obyvatel;2024;Český Těšín;10 000 až 19 999;
Počet obyvatel;2024;Český Těšín;20 000 až 49 999;
Počet obyvatel;2024;Český Těšín;50 000 až 99 999;
Počet obyvatel;2024;Český Těšín;100 000 a více;
Počet obyvatel;2024;Frenštát pod Radhoštěm;Celkem;19566.0
Počet obyvatel;2024;Frenštát pod Radhoštěm;méně než 200;
Počet obyvatel;2024;Frenštát pod Radhoštěm;200 až 499;
Počet obyvatel;2024;Frenštát pod Radhoštěm;500 až 999;
Počet obyvatel;2024;Frenštát pod Radhoštěm;1 000 až 1 9999;
Počet obyvatel;2024;Frenštát pod Radhoštěm;2 000 až 4 999;
Počet obyvatel;2024;Frenštát pod Radhoštěm;5 000 až 9 9999;
Počet obyvatel;2024;Frenštát pod Radhoštěm;10 000 až 19 999;
Počet obyvatel;2024;Frenštát pod Radhoštěm;20 000 až 49 999;
Počet obyvatel;2024;Frenštát pod Radhoštěm;50 000 až 99 999;
Počet obyvatel;2024;Frenštát pod Radhoštěm;100 000 a více;
Počet obyvatel;2024;Frýdek-Místek;Celkem;112659.0
Počet obyvatel;2024;Frýdek-Místek;méně než 200;
Počet obyvatel;2024;Frýdek-Místek;200 až 499;
Počet obyvatel;2024;Frýdek-Místek;500 až 999;
Počet obyvatel;2024;Frýdek-Místek;1 000 až 1 9999;
Počet obyvatel;2024;Frýdek-Místek;2 000 až 4 999;
Počet obyvatel;2024;Frýdek-Místek;5 000 až 9 9999;
Počet obyvatel;2024;Frýdek-Místek;10 000 až 19 999;
Počet obyvatel;2024;Frýdek-Místek;20 000 až 49 999;
Počet obyvatel;2024;Frýdek-Místek;50 000 až 99 999;
Počet obyvatel;2024;Frýdek-Místek;100 000 a více;
Počet obyvatel;2024;Frýdlant nad Ostravicí;Celkem;25334.0
Počet obyvatel;2024;Frýdlant nad Ostravicí;méně než 200;
Počet obyvatel;2024;Frýdlant nad Ostravicí;200 až 499;
Počet obyvatel;2024;Frýdlant nad Ostravicí;500 až 999;
Počet obyvatel;2024;Frýdlant nad Ostravicí;1 000 až 1 9999;
Počet obyvatel;2024;Frýdlant nad Ostravicí;2 000 až 4 999;
Počet obyvatel;2024;Frýdlant nad Ostravicí;5 000 až 9 9999;
Počet obyvatel;2024;Frýdlant nad Ostravicí;10 000 až 19 999;
Počet obyvatel;2024;Frýdlant nad Ostravicí;20 000 až 49 999;
Počet obyvatel;2024;Frýdlant nad Ostravicí;50 000 až 99 999;
Počet obyvatel;2024;Frýdlant nad Ostravicí;100 000 a více;
Počet obyvatel;2024;Havířov;Celkem;84243.0
Počet obyvatel;2024;Havířov;méně než 200;
Počet obyvatel;2024;Havířov;200 až 499;
Počet obyvatel;2024;Havířov;500 až 999;
Počet obyvatel;2024;Havířov;1 000 až 1 9999;
Počet obyvatel;2024;Havířov;2 000 až 4 999;
Počet obyvatel;2024;Havířov;5 000 až 9 9999;
Počet obyvatel;2024;Havířov;10 000 až 19 999;
Počet obyvatel;2024;Havířov;20 000 až 49 999;
Počet obyvatel;2024;Havířov;50 000 až 99 999;
Počet obyvatel;2024;Havířov;100 000 a více;
Počet obyvatel;2024;Hlučín;Celkem;40210.0
Počet obyvatel;2024;Hlučín;méně než 200;
Počet obyvatel;2024;Hlučín;200 až 499;
Počet obyvatel;2024;Hlučín;500 až 999;
Počet obyvatel;2024;Hlučín;1 000 až 1 9999;
Počet obyvatel;2024;Hlučín;2 000 až 4 999;
Počet obyvatel;2024;Hlučín;5 000 až 9 9999;
Počet obyvatel;2024;Hlučín;10 000 až 19 999;
Počet obyvatel;2024;Hlučín;20 000 až 49 999;
Počet obyvatel;2024;Hlučín;50 000 až 99 999;
Počet obyvatel;2024;Hlučín;100 000 a více;
Počet obyvatel;2024;Jablunkov;Celkem;22399.0
Počet obyvatel;2024;Jablunkov;méně než 200;
Počet obyvatel;2024;Jablunkov;200 až 499;
Počet obyvatel;2024;Jablunkov;500 až 999;
Počet obyvatel;2024;Jablunkov;1 000 až 1 9999;
Počet obyvatel;2024;Jablunkov;2 000 až 4 999;
Počet obyvatel;2024;Jablunkov;5 000 až 9 9999;
Počet obyvatel;2024;Jablunkov;10 000 až 19 999;
Počet obyvatel;2024;Jablunkov;20 000 až 49 999;
Počet obyvatel;2024;Jablunkov;50 000 až 99 999;
Počet obyvatel;2024;Jablunkov;100 000 a více;
Počet obyvatel;2024;Karviná;Celkem;60167.0
Počet obyvatel;2024;Karviná;méně než 200;
Počet obyvatel;2024;Karviná;200 až 499;
Počet obyvatel;2024;Karviná;500 až 999;
Počet obyvatel;2024;Karviná;1 000 až 1 9999;
Počet obyvatel;2024;Karviná;2 000 až 4 999;
Počet obyvatel;2024;Karviná;5 000 až 9 9999;
Počet obyvatel;2024;Karviná;10 000 až 19 999;
Počet obyvatel;2024;Karviná;20 000 až 49 999;
Počet obyvatel;2024;Karviná;50 000 až 99 999;
Počet obyvatel;2024;Karviná;100 000 a více;
Počet obyvatel;2024;Kopřivnice;Celkem;40326.0
Počet obyvatel;2024;Kopřivnice;méně než 200;
Počet obyvatel;2024;Kopřivnice;200 až 499;
Počet obyvatel;2024;Kopřivnice;500 až 999;
Počet obyvatel;2024;Kopřivnice;1 000 až 1 9999;
Počet obyvatel;2024;Kopřivnice;2 000 až 4 999;
Počet obyvatel;2024;Kopřivnice;5 000 až 9 9999;
Počet obyvatel;2024;Kopřivnice;10 000 až 19 999;
Počet obyvatel;2024;Kopřivnice;20 000 až 49 999;
Počet obyvatel;2024;Kopřivnice;50 000 až 99 999;
Počet obyvatel;2024;Kopřivnice;100 000 a více;
Počet obyvatel;2024;Kravaře;Celkem;21179.0
Počet obyvatel;2024;Kravaře;méně než 200;
Počet obyvatel;2024;Kravaře;200 až 499;
Počet obyvatel;2024;Kravaře;500 až 999;
Počet obyvatel;2024;Kravaře;1 000 až 1 9999;
Počet obyvatel;2024;Kravaře;2 000 až 4 999;
Počet obyvatel;2024;Kravaře;5 000 až 9 9999;
Počet obyvatel;2024;Kravaře;10 000 až 19 999;
Počet obyvatel;2024;Kravaře;20 000 až 49 999;
Počet obyvatel;2024;Kravaře;50 000 až 99 999;
Počet obyvatel;2024;Kravaře;100 000 a více;
Počet obyvatel;2024;Krnov;Celkem;38955.0
Počet obyvatel;2024;Krnov;méně než 200;
Počet obyvatel;2024;Krnov;200 až 499;
Počet obyvatel;2024;Krnov;500 až 999;
Počet obyvatel;2024;Krnov;1 000 až 1 9999;
Počet obyvatel;2024;Krnov;2 000 až 4 999;
Počet obyvatel;2024;Krnov;5 000 až 9 9999;
Počet obyvatel;2024;Krnov;10 000 až 19 999;
Počet obyvatel;2024;Krnov;20 000 až 49 999;
Počet obyvatel;2024;Krnov;50 000 až 99 999;
Počet obyvatel;2024;Krnov;100 000 a více;
Počet obyvatel;2024;Nový Jičín;Celkem;48802.0
Počet obyvatel;2024;Nový Jičín;méně než 200;
Počet obyvatel;2024;Nový Jičín;200 až 499;
Počet obyvatel;2024;Nový Jičín;500 až 999;
Počet obyvatel;2024;Nový Jičín;1 000 až 1 9999;
Počet obyvatel;2024;Nový Jičín;2 000 až 4 999;
Počet obyvatel;2024;Nový Jičín;5 000 až 9 9999;
Počet obyvatel;2024;Nový Jičín;10 000 až 19 999;
Počet obyvatel;2024;Nový Jičín;20 000 až 49 999;
Počet obyvatel;2024;Nový Jičín;50 000 až 99 999;
Počet obyvatel;2024;Nový Jičín;100 000 a více;
Počet obyvatel;2024;Odry;Celkem;16846.0
Počet obyvatel;2024;Odry;méně než 200;
Počet obyvatel;2024;Odry;200 až 499;
Počet obyvatel;2024;Odry;500 až 999;
Počet obyvatel;2024;Odry;1 000 až 1 9999;
Počet obyvatel;2024;Odry;2 000 až 4 999;
Počet obyvatel;2024;Odry;5 000 až 9 9999;
Počet obyvatel;2024;Odry;10 000 až 19 999;
Počet obyvatel;2024;Odry;20 000 až 49 999;
Počet obyvatel;2024;Odry;50 000 až 99 999;
Počet obyvatel;2024;Odry;100 000 a více;
Počet obyvatel;2024;Opava;Celkem;99929.0
Počet obyvatel;2024;Opava;méně než 200;
Počet obyvatel;2024;Opava;200 až 499;
Počet obyvatel;2024;Opava;500 až 999;
Počet obyvatel;2024;Opava;1 000 až 1 9999;
Počet obyvatel;2024;Opava;2 000 až 4 999;
Počet obyvatel;2024;Opava;5 000 až 9 9999;
Počet obyvatel;2024;Opava;10 000 až 19 999;
Počet obyvatel;2024;Opava;20 000 až 49 999;
Počet obyvatel;2024;Opava;50 000 až 99 999;
Počet obyvatel;2024;Opava;100 000 a více;
Počet obyvatel;2024;Orlová;Celkem;36095.0
Počet obyvatel;2024;Orlová;méně než 200;
Počet obyvatel;2024;Orlová;200 až 499;
Počet obyvatel;2024;Orlová;500 až 999;
Počet obyvatel;2024;Orlová;1 000 až 1 9999;
Počet obyvatel;2024;Orlová;2 000 až 4 999;
Počet obyvatel;2024;Orlová;5 000 až 9 9999;
Počet obyvatel;2024;Orlová;10 000 až 19 999;
Počet obyvatel;2024;Orlová;20 000 až 49 999;
Počet obyvatel;2024;Orlová;50 000 až 99 999;
Počet obyvatel;2024;Orlová;100 000 a více;
Počet obyvatel;2024;Ostrava;Celkem;316155.0
Počet obyvatel;2024;Ostrava;méně než 200;
Počet obyvatel;2024;Ostrava;200 až 499;
Počet obyvatel;2024;Ostrava;500 až 999;
Počet obyvatel;2024;Ostrava;1 000 až 1 9999;
Počet obyvatel;2024;Ostrava;2 000 až 4 999;
Počet obyvatel;2024;Ostrava;5 000 až 9 9999;
Počet obyvatel;2024;Ostrava;10 000 až 19 999;
Počet obyvatel;2024;Ostrava;20 000 až 49 999;
Počet obyvatel;2024;Ostrava;50 000 až 99 999;
Počet obyvatel;2024;Ostrava;100 000 a více;
Počet obyvatel;2024;Rýmařov;Celkem;14496.0
Počet obyvatel;2024;Rýmařov;méně než 200;
Počet obyvatel;2024;Rýmařov;200 až 499;
Počet obyvatel;2024;Rýmařov;500 až 999;
Počet obyvatel;2024;Rýmařov;1 000 až 1 9999;
Počet obyvatel;2024;Rýmařov;2 000 až 4 999;
Počet obyvatel;2024;Rýmařov;5 000 až 9 9999;
Počet obyvatel;2024;Rýmařov;10 000 až 19 999;
Počet obyvatel;2024;Rýmařov;20 000 až 49 999;
Počet obyvatel;2024;Rýmařov;50 000 až 99 999;
Počet obyvatel;2024;Rýmařov;100 000 a více;
Počet obyvatel;2024;Třinec;Celkem;53605.0
Počet obyvatel;2024;Třinec;méně než 200;
Počet obyvatel;2024;Třinec;200 až 499;
Počet obyvatel;2024;Třinec;500 až 999;
Počet obyvatel;2024;Třinec;1 000 až 1 9999;
Počet obyvatel;2024;Třinec;2 000 až 4 999;
Počet obyvatel;2024;Třinec;5 000 až 9 9999;
Počet obyvatel;2024;Třinec;10 000 až 19 999;
Počet obyvatel;2024;Třinec;20 000 až 49 999;
Počet obyvatel;2024;Třinec;50 000 až 99 999;
Počet obyvatel;2024;Třinec;100 000 a více;
Počet obyvatel;2024;Vítkov;Celkem;13105.0
Počet obyvatel;2024;Vítkov;méně než 200;
Počet obyvatel;2024;Vítkov;200 až 499;
Počet obyvatel;2024;Vítkov;500 až 999;
Počet obyvatel;2024;Vítkov;1 000 až 1 9999;
Počet obyvatel;2024;Vítkov;2 000 až 4 999;
Počet obyvatel;2024;Vítkov;5 000 až 9 9999;
Počet obyvatel;2024;Vítkov;10 000 až 19 999;
Počet obyvatel;2024;Vítkov;20 000 až 49 999;
Počet obyvatel;2024;Vítkov;50 000 až 99 999;
Počet obyvatel;2024;Vítkov;100 000 a více;
