Území,Ukazatel,Typ indexu,Očištění,CZ NACE,Měsíce,value
Česko,Index produkce služeb,Meziroční index,Bez očištění,"74 Ostatní profesní, vědecké a technické činnosti",květen 2025,107.9392932128
Česko,Index produkce služeb,Meziroční index,Bez očištění,"74 Ostatní profesní, vědecké a technické činnosti",červen 2025,105.4589782589
Česko,Index produkce služeb,Meziroční index,Bez očištění,"74 Ostatní profesní, vědecké a technické činnosti",červenec 2025,105.5184171973
Česko,Index produkce služeb,Meziroční index,Bez očištění,"74 Ostatní profesní, vědecké a technické činnosti",srpen 2025,104.103467407
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2015,106.2003807487
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2015,108.3372396786
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2015,109.2935352188
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2015,108.1590702471
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2015,108.746682568
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2015,109.8013692148
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2015,107.1427636844
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2015,109.5379254208
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2015,107.6253927066
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2015,107.5422091512
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2015,112.4956950155
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2015,105.927181249
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2016,108.0828012186
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2016,110.298661537
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2016,105.8916264219
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2016,107.3375913103
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2016,105.6383646475
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2016,103.1762518064
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2016,100.8356906932
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2016,106.7995813548
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2016,102.3404029866
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2016,102.5993644911
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2016,105.5464065087
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2016,107.6371141515
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2017,112.8002494061
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2017,107.9837850384
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2017,114.001373278
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2017,104.071325279
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2017,109.5853275578
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2017,110.1298091102
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2017,106.0874452942
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2017,104.6492134202
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2017,101.2965544447
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2017,106.0522448455
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2017,101.9876333284
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2017,99.3487708779
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2018,107.3979137809
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2018,104.1727339233
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2018,99.853289674
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2018,107.6653487614
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2018,102.0780466679
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2018,102.0259352017
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2018,105.4889687679
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2018,104.5496750838
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2018,104.8039552645
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2018,101.5687513937
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2018,101.6184421861
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2018,98.8126381336
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2019,94.2378783605
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2019,94.2421897471
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2019,94.995720787
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2019,94.1543775995
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2019,101.1411441128
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2019,99.2222952378
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2019,99.8014222255
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2019,98.3708763975
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2019,100.054433734
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2019,99.4438145979
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2019,104.9923516301
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2019,116.2397731014
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2020,95.1254409685
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2020,99.0481606611
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2020,85.7699050831
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2020,73.0898347193
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2020,69.6399729516
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2020,74.4721916574
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2020,79.0169961168
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2020,79.4018952227
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2020,81.66669231
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2020,85.7395191561
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2020,84.0780061291
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2020,86.3620644214
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2021,90.2964354153
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2021,89.7774069406
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2021,102.1935468213
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2021,116.4312931021
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2021,116.8533926444
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2021,115.1191976698
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2021,108.4342547763
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2021,107.666508407
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2021,105.5853580805
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2021,101.4151742008
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2021,105.4973947919
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2021,99.8916272873
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2022,104.3934660976
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2022,103.8470438138
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2022,107.0344020348
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2022,104.5597721893
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2022,111.0858172922
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2022,106.0284024922
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2022,100.7990259423
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2022,103.7650093619
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2022,103.0520795779
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2022,104.0347631574
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2022,100.0787571065
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2022,98.2300941554
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2023,101.855605065
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2023,97.9758697928
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2023,94.1803365986
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2023,94.7202990826
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2023,94.6616014267
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2023,95.890935099
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2023,93.4601147872
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2023,93.0041852143
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2023,91.4879355093
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2023,93.7080218435
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2023,93.514804707
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2023,94.2611804873
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2024,99.6907004191
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2024,99.8296303892
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2024,96.9728882194
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2024,104.4793929142
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2024,97.6909443364
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2024,97.1072812103
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2024,104.5690472659
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2024,99.2081391023
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,září 2024,100.3015799428
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,říjen 2024,101.077726369
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,listopad 2024,98.0997864917
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,prosinec 2024,100.134892947
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,leden 2025,100.6035887641
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,únor 2025,98.1423447993
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,březen 2025,100.9037189949
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,duben 2025,97.668230679
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,květen 2025,98.8401044193
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červen 2025,100.3892543888
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,červenec 2025,99.5191444341
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 až 82 Sekce N - Administrativní a podpůrné činnosti,srpen 2025,96.6646085731
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2015,105.2929165601
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2015,103.0388244859
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2015,104.5377942648
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2015,102.1145818821
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2015,108.8563350918
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2015,114.7355539428
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2015,108.0593234001
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2015,109.4654817696
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2015,107.7318955234
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2015,108.7564158222
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2015,110.7380426901
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2015,100.1712397587
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2016,107.1728259805
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2016,108.813561696
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2016,108.611142857
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2016,110.29398133
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2016,105.4184504582
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2016,101.034656052
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2016,106.7280453722
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2016,105.2637100234
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2016,102.4208915921
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2016,103.6034254155
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2016,108.3477469949
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2016,108.0068687934
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2017,109.163992926
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2017,113.1163963342
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2017,113.6705637417
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2017,103.466950669
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2017,107.8630911131
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2017,110.1425262069
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2017,100.8369129557
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2017,105.0216144841
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2017,105.6265623171
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2017,108.3847094632
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2017,108.123005729
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2017,105.2604864107
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2018,110.0449380495
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2018,99.3691846384
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2018,100.5726192771
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2018,105.955873553
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,květen 2018,106.4266676463
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červen 2018,103.7675398513
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,červenec 2018,111.8387653367
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,srpen 2018,111.6396701343
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,září 2018,106.0979535873
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,říjen 2018,99.4604330459
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,listopad 2018,105.7197090998
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,prosinec 2018,105.7433217488
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,leden 2019,98.9629875804
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,únor 2019,104.4062305963
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,březen 2019,105.4471345299
Česko,Index produkce služeb,Meziroční index,Bez očištění,77 Činnosti v oblasti pronájmu a operativního leasingu,duben 2019,102.7653857733
