Území,CZ NACE,Ukazatel,Roky,value
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2019,903942.409009898
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2020,1009025.35510824
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2021,1088460.25561748
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2022,1552553.50125313
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Dlouhodobý finanční majetek  (netto) (mil. Kč),2023,1718827.4033956456
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2008,70917.8849725534
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2009,70093.0332317576
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2010,73343.6545324679
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2011,68158.5114378423
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2012,69197.4463483653
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2013,67298.8246447332
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2014,70559.4955606243
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2015,72439.605749995
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2016,74919.8605701708
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2017,80304.1941854854
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2018,85145.9160678962
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2019,102484.089523437
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2020,103406.808206784
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2021,105149.410493617
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2022,129258.887180034
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Zásoby bez poskytnutých záloh (netto) (mil. Kč),2023,137571.7113403167
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2008,625210.334251297
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2009,621372.244880989
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2010,673555.797940312
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2011,653837.463438904
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2012,657548.347702013
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2013,741305.433426196
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2014,728354.089419124
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2015,770998.712703208
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2016,828906.499076118
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2017,895110.82034769
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2018,971528.079514909
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2019,1068645.66468592
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2020,1104228.68236785
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2021,1229943.26280363
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2022,1515405.91512905
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pohledávky (netto) (mil. Kč),2023,1614243.4413875376
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2008,3097555.70685682
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2009,3177734.45958341
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2010,3284078.10023991
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2011,3355904.83374329
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2012,3440217.5642182
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2013,3649893.61236856
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2014,3831543.56752279
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2015,4082228.61948399
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2016,4299565.70236952
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2017,4634113.41391041
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2018,4884780.97457705
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2019,5284940.41514729
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2020,5607393.84088634
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2021,6003651.17554536
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2022,7059097.43504428
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pasiva (mil. Kč),2023,7598500.818087996
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2008,1372177.64423928
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2009,1283743.89210281
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2010,1347539.32996827
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2011,1279066.5444035
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2012,1334131.56086748
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2013,1401969.92915854
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2014,1459165.82633564
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2015,1609407.12682713
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2016,1712392.0284344
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2017,1909988.34077519
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2018,2009160.13190608
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2019,2183187.60085464
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2020,2309052.20905826
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2021,2507797.57524943
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2022,3052332.83060587
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Vlastní kapitál (mil. Kč),2023,3181588.325486205
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2008,1633585.82089107
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2009,1809492.8989608
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2010,1853663.8092751
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2011,1983786.8250346
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2012,2030289.41052593
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2013,2168936.62295155
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2014,2288258.85935626
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2015,2383207.71584537
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2016,2491013.01802564
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2017,2620121.12736498
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2018,2757264.13341707
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2019,2971361.87751789
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2020,3158806.36216664
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2021,3345466.42685989
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2022,3842151.2696587
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Závazky (mil. Kč),2023,4232508.2530845655
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2008,275105.762895916
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2009,233619.89952083
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2010,203843.135178253
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2011,223326.452044623
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2012,208247.126924623
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2013,231828.917623797
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2014,213519.769914161
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2015,224930.669067513
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2016,235315.982938294
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2017,263579.637336779
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2018,326397.951001366
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2019,304477.324757791
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2020,315389.471950399
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2021,347263.706769698
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2022,401504.216532338
Česko,"H,I,J,L,M,N,O,P,Q,R,S - Služby celkem",Pořízení dlouhodobého nehmotného a hmotného majetku (mil. Kč),2023,453568.269554885
