Roky,Území,Ukazatel,value
2022,Ústecký kraj,Vydané obálky,260330.0
2022,Ústecký kraj,Volební účast (%),40.6
2022,Ústecký kraj,Odevzdané obálky,259926.0
2022,Ústecký kraj,Platné hlasy,5083686.0
2022,Ústecký kraj,Počet kandidátů,13918.0
2022,Ústecký kraj,Počet zvolených mužů,2406.0
2022,Ústecký kraj,Počet zvolených žen,1173.0
2022,Liberecký kraj,Počet okrsků,581.0
2022,Liberecký kraj,Voliči v seznamu,344582.0
2022,Liberecký kraj,Vydané obálky,151174.0
2022,Liberecký kraj,Volební účast (%),43.87
2022,Liberecký kraj,Odevzdané obálky,150989.0
2022,Liberecký kraj,Platné hlasy,2912088.0
2022,Liberecký kraj,Počet kandidátů,7071.0
2022,Liberecký kraj,Počet zvolených mužů,1541.0
2022,Liberecký kraj,Počet zvolených žen,706.0
2022,Královéhradecký kraj,Počet okrsků,918.0
2022,Královéhradecký kraj,Voliči v seznamu,434534.0
2022,Královéhradecký kraj,Vydané obálky,204611.0
2022,Královéhradecký kraj,Volební účast (%),47.09
2022,Královéhradecký kraj,Odevzdané obálky,204390.0
2022,Královéhradecký kraj,Platné hlasy,3443138.0
2022,Královéhradecký kraj,Počet kandidátů,11177.0
2022,Královéhradecký kraj,Počet zvolených mužů,2972.0
2022,Královéhradecký kraj,Počet zvolených žen,1173.0
2022,Pardubický kraj,Počet okrsků,875.0
2022,Pardubický kraj,Voliči v seznamu,406501.0
2022,Pardubický kraj,Vydané obálky,197538.0
2022,Pardubický kraj,Volební účast (%),48.59
2022,Pardubický kraj,Odevzdané obálky,197259.0
2022,Pardubický kraj,Platné hlasy,3194137.0
2022,Pardubický kraj,Počet kandidátů,10814.0
2022,Pardubický kraj,Počet zvolených mužů,2897.0
2022,Pardubický kraj,Počet zvolených žen,1259.0
2022,Kraj Vysočina,Počet okrsků,1137.0
2022,Kraj Vysočina,Voliči v seznamu,402995.0
2022,Kraj Vysočina,Vydané obálky,212565.0
2022,Kraj Vysočina,Volební účast (%),52.75
2022,Kraj Vysočina,Odevzdané obálky,212284.0
2022,Kraj Vysočina,Platné hlasy,3155893.0
2022,Kraj Vysočina,Počet kandidátů,14645.0
2022,Kraj Vysočina,Počet zvolených mužů,4598.0
2022,Kraj Vysočina,Počet zvolených žen,1482.0
2022,Jihomoravský kraj,Počet okrsků,1406.0
2022,Jihomoravský kraj,Voliči v seznamu,942977.0
2022,Jihomoravský kraj,Vydané obálky,455784.0
2022,Jihomoravský kraj,Volební účast (%),48.33
2022,Jihomoravský kraj,Odevzdané obálky,454837.0
2022,Jihomoravský kraj,Platné hlasy,10585773.0
2022,Jihomoravský kraj,Počet kandidátů,21245.0
2022,Jihomoravský kraj,Počet zvolených mužů,4743.0
2022,Jihomoravský kraj,Počet zvolených žen,1793.0
2022,Olomoucký kraj,Počet okrsků,932.0
2022,Olomoucký kraj,Voliči v seznamu,504781.0
2022,Olomoucký kraj,Vydané obálky,232642.0
2022,Olomoucký kraj,Volební účast (%),46.09
2022,Olomoucký kraj,Odevzdané obálky,232355.0
2022,Olomoucký kraj,Platné hlasy,4289454.0
2022,Olomoucký kraj,Počet kandidátů,13406.0
2022,Olomoucký kraj,Počet zvolených mužů,2758.0
2022,Olomoucký kraj,Počet zvolených žen,1195.0
2022,Zlínský kraj,Počet okrsků,684.0
2022,Zlínský kraj,Voliči v seznamu,467377.0
2022,Zlínský kraj,Vydané obálky,233391.0
2022,Zlínský kraj,Volební účast (%),49.94
2022,Zlínský kraj,Odevzdané obálky,233006.0
2022,Zlínský kraj,Platné hlasy,4015212.0
2022,Zlínský kraj,Počet kandidátů,11904.0
2022,Zlínský kraj,Počet zvolených mužů,2450.0
2022,Zlínský kraj,Počet zvolených žen,932.0
2022,Moravskoslezský kraj,Počet okrsků,1273.0
2022,Moravskoslezský kraj,Voliči v seznamu,965043.0
2022,Moravskoslezský kraj,Vydané obálky,406103.0
2022,Moravskoslezský kraj,Volební účast (%),42.08
2022,Moravskoslezský kraj,Odevzdané obálky,405404.0
2022,Moravskoslezský kraj,Platné hlasy,10445285.0
2022,Moravskoslezský kraj,Počet kandidátů,15675.0
2022,Moravskoslezský kraj,Počet zvolených mužů,2594.0
2022,Moravskoslezský kraj,Počet zvolených žen,1022.0
