Typ indexu,Ukazatel,Očištění,Území,Odvětví (NACE),Roky,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2010,100.4841458934
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2011,98.8592930671
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2012,97.2697203373
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2013,98.8395868096
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2014,101.1270884199
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2015,104.0330046116
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2016,102.7431091843
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2017,102.713857004
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2018,101.9445852463
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2019,101.7730847881
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2020,98.6946397557
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2021,99.7392762564
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2022,95.2743852327
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2023,94.0808834924
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11+47.2 Maloobchod s potravinami,2024,102.2904235844
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2001,109.2746996802
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2002,98.4247859161
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2003,107.5910891323
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2004,105.6357810406
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2005,109.1488381902
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2006,110.5144471381
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2007,109.7016530921
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2008,102.2116454267
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2009,97.1376470645
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2010,99.0637188811
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2011,102.2955877505
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2012,100.4932231937
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2013,100.6666204757
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2014,103.5549945789
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2015,106.8210761978
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2016,106.2276019865
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2017,108.2507191156
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2018,106.9663450838
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2019,106.8224981567
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2020,99.8968388247
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2021,106.8986473818
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2022,98.0599392641
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2023,94.6516333199
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2024,105.9236952413
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2001,108.1959836148
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2002,102.6189284528
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2003,108.8742028621
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2004,102.0639708465
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2005,104.2155409024
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2006,106.798497339
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2007,104.5626732473
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2008,100.792670379
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2009,100.9289795636
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2010,100.9747596498
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2011,98.941068939
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2012,97.3540934936
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2013,99.0721757604
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2014,101.1680170207
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2015,103.9579973353
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2016,102.5029111978
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2017,102.8300556375
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2018,102.1454475247
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2019,102.0191938152
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2020,99.5873258969
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2021,99.9967913187
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2022,95.6922135406
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2023,94.3557459994
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.1 Maloobchod v nespecializovaných prodejnách,2024,103.3349500948
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2001,109.0560563541
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2002,103.4817719448
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2003,109.3170370357
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2004,102.9022529147
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2005,104.7000006922
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2006,106.7125535138
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2007,104.7676054852
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2008,101.4580656902
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2009,101.3909627469
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2010,101.2519904928
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2011,98.9753689016
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2012,97.4118210634
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2013,99.2710931367
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2014,101.3467265921
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2015,104.2256970884
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2016,102.696466142
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2017,102.7699431619
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2018,102.234498979
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2019,102.0949159951
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2020,100.0656631361
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2021,99.7827814357
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2022,95.142431259
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2023,93.906495699
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách,2024,102.7758189481
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2001,100.2415552631
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2002,93.9371677966
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2003,103.9657649169
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2004,92.2940768629
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2005,97.9203563123
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2006,107.9925930502
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2007,101.7491127634
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2008,91.3862995913
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2009,93.6783784893
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2010,96.265536467
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2011,98.3282472501
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2012,96.315913731
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2013,95.4541169073
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2014,97.787533264
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2015,98.7098592014
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2016,98.4963127261
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2017,104.1274490537
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2018,100.2485276825
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2019,100.3742519358
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2020,89.0180940117
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2021,105.3123614094
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2022,108.6306862769
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2023,103.6155623668
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.19 Ostatní maloobchod v nespecializovaných prodejnách,2024,113.779706849
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2001,99.9295449622
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2002,95.7519328452
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2003,113.9408288057
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2004,99.5016180087
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2005,107.6668534094
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2006,98.1022790594
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2007,97.2412067869
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2008,95.4327830067
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2009,92.9632393041
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2010,95.284498717
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2011,98.0240292328
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2012,96.2372615395
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2013,95.6661342423
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2014,99.4509216046
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2015,102.534441273
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2016,103.1118339063
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2017,102.2722681937
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2018,99.65087065
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2019,99.1608324743
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2020,87.2369837372
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2021,99.3222375927
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2022,96.5451551689
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2023,95.7359075402
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.2 Maloobchod s potravinami ve specializovaných prodejnách,2024,97.7718160305
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.3 Maloobchodní prodej pohonných hmot,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.3 Maloobchodní prodej pohonných hmot,2001,99.1337887263
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.3 Maloobchodní prodej pohonných hmot,2002,103.6349639844
