Území,Roky,Země,Ukazatel,value
Česko,2024,Sjednocená republika Tanzanie,Obrat pohybu zboží (meziroční index),
Česko,2024,Slovensko,"Pohyb zboží z ČR (v mil. Kč, FOB)",454227.057069
Česko,2024,Slovensko,"Pohyb zboží do ČR (v mil. Kč, CIF)",248601.219643
Česko,2024,Slovensko,Bilance - pohyb zboží (v mil. Kč),205625.837426
Česko,2024,Slovensko,Obrat - pohyb zboží (v mil. Kč),702828.276712
Česko,2024,Slovensko,Pohyb zboží z ČR (meziroční index ),102.0178626743
Česko,2024,Slovensko,Pohyb zboží do ČR (meziroční index),106.1438616334
Česko,2024,Slovensko,Obrat pohybu zboží (meziroční index),103.4401169969
Česko,2024,Slovinsko,"Pohyb zboží z ČR (v mil. Kč, FOB)",31067.258221
Česko,2024,Slovinsko,"Pohyb zboží do ČR (v mil. Kč, CIF)",25293.144311
Česko,2024,Slovinsko,Bilance - pohyb zboží (v mil. Kč),5774.11391
Česko,2024,Slovinsko,Obrat - pohyb zboží (v mil. Kč),56360.402532
Česko,2024,Slovinsko,Pohyb zboží z ČR (meziroční index ),116.3417207338
Česko,2024,Slovinsko,Pohyb zboží do ČR (meziroční index),108.5157873165
Česko,2024,Slovinsko,Obrat pohybu zboží (meziroční index),112.6943972439
Česko,2024,Somálsko,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Somálsko,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Somálsko,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Somálsko,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Somálsko,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Somálsko,Pohyb zboží do ČR (meziroční index),
Česko,2024,Somálsko,Obrat pohybu zboží (meziroční index),
Česko,2024,Spojené arabské emiráty,"Pohyb zboží z ČR (v mil. Kč, FOB)",25359.016443
Česko,2024,Spojené arabské emiráty,"Pohyb zboží do ČR (v mil. Kč, CIF)",4329.936742
Česko,2024,Spojené arabské emiráty,Bilance - pohyb zboží (v mil. Kč),21029.079701
Česko,2024,Spojené arabské emiráty,Obrat - pohyb zboží (v mil. Kč),29688.953185
Česko,2024,Spojené arabské emiráty,Pohyb zboží z ČR (meziroční index ),130.74229848
Česko,2024,Spojené arabské emiráty,Pohyb zboží do ČR (meziroční index),82.0987018935
Česko,2024,Spojené arabské emiráty,Obrat pohybu zboží (meziroční index),120.3431577059
Česko,2024,Spojené království,"Pohyb zboží z ČR (v mil. Kč, FOB)",263216.295448
Česko,2024,Spojené království,"Pohyb zboží do ČR (v mil. Kč, CIF)",85745.533532
Česko,2024,Spojené království,Bilance - pohyb zboží (v mil. Kč),177470.761916
Česko,2024,Spojené království,Obrat - pohyb zboží (v mil. Kč),348961.82898
Česko,2024,Spojené království,Pohyb zboží z ČR (meziroční index ),123.1615535575
Česko,2024,Spojené království,Pohyb zboží do ČR (meziroční index),95.6337196591
Česko,2024,Spojené království,Obrat pohybu zboží (meziroční index),115.0259390662
Česko,2024,Spojené království (Severní Irsko),"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Spojené království (Severní Irsko),"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Spojené království (Severní Irsko),Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Spojené království (Severní Irsko),Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Spojené království (Severní Irsko),Pohyb zboží z ČR (meziroční index ),
Česko,2024,Spojené království (Severní Irsko),Pohyb zboží do ČR (meziroční index),
Česko,2024,Spojené království (Severní Irsko),Obrat pohybu zboží (meziroční index),
Česko,2024,Spojené království (vyjma Severního Irska),"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Spojené království (vyjma Severního Irska),"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Spojené království (vyjma Severního Irska),Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Spojené království (vyjma Severního Irska),Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Spojené království (vyjma Severního Irska),Pohyb zboží z ČR (meziroční index ),
Česko,2024,Spojené království (vyjma Severního Irska),Pohyb zboží do ČR (meziroční index),
Česko,2024,Spojené království (vyjma Severního Irska),Obrat pohybu zboží (meziroční index),
Česko,2024,Spojené státy,"Pohyb zboží z ČR (v mil. Kč, FOB)",166026.422821
Česko,2024,Spojené státy,"Pohyb zboží do ČR (v mil. Kč, CIF)",149261.995736
Česko,2024,Spojené státy,Bilance - pohyb zboží (v mil. Kč),16764.427085
Česko,2024,Spojené státy,Obrat - pohyb zboží (v mil. Kč),315288.418557
Česko,2024,Spojené státy,Pohyb zboží z ČR (meziroční index ),123.8426632885
Česko,2024,Spojené státy,Pohyb zboží do ČR (meziroční index),102.7869059562
Česko,2024,Spojené státy,Obrat pohybu zboží (meziroční index),112.8943663063
Česko,2024,Srbsko,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Srbsko,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Srbsko,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Srbsko,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Srbsko,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Srbsko,Pohyb zboží do ČR (meziroční index),
Česko,2024,Srbsko,Obrat pohybu zboží (meziroční index),
Česko,2024,Středoafrická republika,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Středoafrická republika,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Středoafrická republika,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Středoafrická republika,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Středoafrická republika,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Středoafrická republika,Pohyb zboží do ČR (meziroční index),
Česko,2024,Středoafrická republika,Obrat pohybu zboží (meziroční index),
Česko,2024,Súdán,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Súdán,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Súdán,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Súdán,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Súdán,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Súdán,Pohyb zboží do ČR (meziroční index),
Česko,2024,Súdán,Obrat pohybu zboží (meziroční index),
Česko,2024,Surinam,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Surinam,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Surinam,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Surinam,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Surinam,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Surinam,Pohyb zboží do ČR (meziroční index),
Česko,2024,Surinam,Obrat pohybu zboží (meziroční index),
Česko,2024,"Svatá Helena, Ascension a Tristan da Cunha","Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,"Svatá Helena, Ascension a Tristan da Cunha","Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,"Svatá Helena, Ascension a Tristan da Cunha",Bilance - pohyb zboží (v mil. Kč),
Česko,2024,"Svatá Helena, Ascension a Tristan da Cunha",Obrat - pohyb zboží (v mil. Kč),
Česko,2024,"Svatá Helena, Ascension a Tristan da Cunha",Pohyb zboží z ČR (meziroční index ),
Česko,2024,"Svatá Helena, Ascension a Tristan da Cunha",Pohyb zboží do ČR (meziroční index),
Česko,2024,"Svatá Helena, Ascension a Tristan da Cunha",Obrat pohybu zboží (meziroční index),
Česko,2024,Svatá Lucie,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Svatá Lucie,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Svatá Lucie,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Svatá Lucie,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Svatá Lucie,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Svatá Lucie,Pohyb zboží do ČR (meziroční index),
Česko,2024,Svatá Lucie,Obrat pohybu zboží (meziroční index),
Česko,2024,Svatý Bartoloměj,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Svatý Bartoloměj,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Svatý Bartoloměj,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Svatý Bartoloměj,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Svatý Bartoloměj,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Svatý Bartoloměj,Pohyb zboží do ČR (meziroční index),
Česko,2024,Svatý Bartoloměj,Obrat pohybu zboží (meziroční index),
Česko,2024,Svatý Kryštof a Nevis,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Svatý Kryštof a Nevis,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Svatý Kryštof a Nevis,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Svatý Kryštof a Nevis,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Svatý Kryštof a Nevis,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Svatý Kryštof a Nevis,Pohyb zboží do ČR (meziroční index),
Česko,2024,Svatý Kryštof a Nevis,Obrat pohybu zboží (meziroční index),
Česko,2024,Svatý stolec,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Svatý stolec,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Svatý stolec,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Svatý stolec,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Svatý stolec,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Svatý stolec,Pohyb zboží do ČR (meziroční index),
Česko,2024,Svatý stolec,Obrat pohybu zboží (meziroční index),
Česko,2024,Svatý Tomáš a Princův ostrov,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Svatý Tomáš a Princův ostrov,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Svatý Tomáš a Princův ostrov,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Svatý Tomáš a Princův ostrov,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Svatý Tomáš a Princův ostrov,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Svatý Tomáš a Princův ostrov,Pohyb zboží do ČR (meziroční index),
Česko,2024,Svatý Tomáš a Princův ostrov,Obrat pohybu zboží (meziroční index),
Česko,2024,Svatý Vincenc a Grenadiny,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Svatý Vincenc a Grenadiny,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Svatý Vincenc a Grenadiny,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Svatý Vincenc a Grenadiny,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Svatý Vincenc a Grenadiny,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Svatý Vincenc a Grenadiny,Pohyb zboží do ČR (meziroční index),
Česko,2024,Svatý Vincenc a Grenadiny,Obrat pohybu zboží (meziroční index),
Česko,2024,Svazijsko,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Svazijsko,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Svazijsko,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Svazijsko,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Svazijsko,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Svazijsko,Pohyb zboží do ČR (meziroční index),
Česko,2024,Svazijsko,Obrat pohybu zboží (meziroční index),
Česko,2024,Syrská arabská republika,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Syrská arabská republika,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Syrská arabská republika,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Syrská arabská republika,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Syrská arabská republika,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Syrská arabská republika,Pohyb zboží do ČR (meziroční index),
Česko,2024,Syrská arabská republika,Obrat pohybu zboží (meziroční index),
Česko,2024,Šalamounovy ostrovy,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Šalamounovy ostrovy,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Šalamounovy ostrovy,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Šalamounovy ostrovy,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Šalamounovy ostrovy,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Šalamounovy ostrovy,Pohyb zboží do ČR (meziroční index),
Česko,2024,Šalamounovy ostrovy,Obrat pohybu zboží (meziroční index),
Česko,2024,Španělsko,"Pohyb zboží z ČR (v mil. Kč, FOB)",152094.692516
Česko,2024,Španělsko,"Pohyb zboží do ČR (v mil. Kč, CIF)",104589.842069
Česko,2024,Španělsko,Bilance - pohyb zboží (v mil. Kč),47504.850447
Česko,2024,Španělsko,Obrat - pohyb zboží (v mil. Kč),256684.534585
Česko,2024,Španělsko,Pohyb zboží z ČR (meziroční index ),100.934410867
Česko,2024,Španělsko,Pohyb zboží do ČR (meziroční index),110.7303547929
Česko,2024,Španělsko,Obrat pohybu zboží (meziroční index),104.7088533075
Česko,2024,Šrí Lanka,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Šrí Lanka,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Šrí Lanka,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Šrí Lanka,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Šrí Lanka,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Šrí Lanka,Pohyb zboží do ČR (meziroční index),
Česko,2024,Šrí Lanka,Obrat pohybu zboží (meziroční index),
Česko,2024,Švédsko,"Pohyb zboží z ČR (v mil. Kč, FOB)",91764.268943
Česko,2024,Švédsko,"Pohyb zboží do ČR (v mil. Kč, CIF)",42947.099117
Česko,2024,Švédsko,Bilance - pohyb zboží (v mil. Kč),48817.169826
Česko,2024,Švédsko,Obrat - pohyb zboží (v mil. Kč),134711.36806
Česko,2024,Švédsko,Pohyb zboží z ČR (meziroční index ),102.0780312885
Česko,2024,Švédsko,Pohyb zboží do ČR (meziroční index),99.7382175024
Česko,2024,Švédsko,Obrat pohybu zboží (meziroční index),101.3202471311
Česko,2024,Švýcarsko,"Pohyb zboží z ČR (v mil. Kč, FOB)",86551.127884
Česko,2024,Švýcarsko,"Pohyb zboží do ČR (v mil. Kč, CIF)",51042.04368
Česko,2024,Švýcarsko,Bilance - pohyb zboží (v mil. Kč),35509.084204
Česko,2024,Švýcarsko,Obrat - pohyb zboží (v mil. Kč),137593.171564
Česko,2024,Švýcarsko,Pohyb zboží z ČR (meziroční index ),104.2228831168
Česko,2024,Švýcarsko,Pohyb zboží do ČR (meziroční index),106.536174338
Česko,2024,Švýcarsko,Obrat pohybu zboží (meziroční index),105.0692133719
Česko,2024,Tádžikistán,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Tádžikistán,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Tádžikistán,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Tádžikistán,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Tádžikistán,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Tádžikistán,Pohyb zboží do ČR (meziroční index),
Česko,2024,Tádžikistán,Obrat pohybu zboží (meziroční index),
Česko,2024,Thajsko,"Pohyb zboží z ČR (v mil. Kč, FOB)",4480.120454
Česko,2024,Thajsko,"Pohyb zboží do ČR (v mil. Kč, CIF)",41497.065084
Česko,2024,Thajsko,Bilance - pohyb zboží (v mil. Kč),-37016.94463
Česko,2024,Thajsko,Obrat - pohyb zboží (v mil. Kč),45977.185538
Česko,2024,Thajsko,Pohyb zboží z ČR (meziroční index ),94.0817979041
Česko,2024,Thajsko,Pohyb zboží do ČR (meziroční index),117.9798618444
Česko,2024,Thajsko,Obrat pohybu zboží (meziroční index),115.1301977571
Česko,2024,Tchaj-wan,"Pohyb zboží z ČR (v mil. Kč, FOB)",9997.253624
Česko,2024,Tchaj-wan,"Pohyb zboží do ČR (v mil. Kč, CIF)",58404.611562
Česko,2024,Tchaj-wan,Bilance - pohyb zboží (v mil. Kč),-48407.357938
Česko,2024,Tchaj-wan,Obrat - pohyb zboží (v mil. Kč),68401.865186
Česko,2024,Tchaj-wan,Pohyb zboží z ČR (meziroční index ),121.8708880823
Česko,2024,Tchaj-wan,Pohyb zboží do ČR (meziroční index),162.99107426
Česko,2024,Tchaj-wan,Obrat pohybu zboží (meziroční index),155.3311173176
Česko,2024,Togo,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Togo,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Togo,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Togo,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Togo,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Togo,Pohyb zboží do ČR (meziroční index),
Česko,2024,Togo,Obrat pohybu zboží (meziroční index),
Česko,2024,Tokelau,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Tokelau,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Tokelau,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Tokelau,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Tokelau,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Tokelau,Pohyb zboží do ČR (meziroční index),
Česko,2024,Tokelau,Obrat pohybu zboží (meziroční index),
Česko,2024,Tonga,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Tonga,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Tonga,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Tonga,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Tonga,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Tonga,Pohyb zboží do ČR (meziroční index),
Česko,2024,Tonga,Obrat pohybu zboží (meziroční index),
Česko,2024,Trinidad a Tobago,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Trinidad a Tobago,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Trinidad a Tobago,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Trinidad a Tobago,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Trinidad a Tobago,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Trinidad a Tobago,Pohyb zboží do ČR (meziroční index),
Česko,2024,Trinidad a Tobago,Obrat pohybu zboží (meziroční index),
Česko,2024,Tunisko,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Tunisko,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Tunisko,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Tunisko,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Tunisko,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Tunisko,Pohyb zboží do ČR (meziroční index),
Česko,2024,Tunisko,Obrat pohybu zboží (meziroční index),
Česko,2024,Turecko,"Pohyb zboží z ČR (v mil. Kč, FOB)",98298.657503
Česko,2024,Turecko,"Pohyb zboží do ČR (v mil. Kč, CIF)",69885.642963
Česko,2024,Turecko,Bilance - pohyb zboží (v mil. Kč),28413.01454
Česko,2024,Turecko,Obrat - pohyb zboží (v mil. Kč),168184.300466
Česko,2024,Turecko,Pohyb zboží z ČR (meziroční index ),122.3198749002
Česko,2024,Turecko,Pohyb zboží do ČR (meziroční index),105.2420112639
Česko,2024,Turecko,Obrat pohybu zboží (meziroční index),114.5929812912
Česko,2024,Turkmenistán,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Turkmenistán,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Turkmenistán,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Turkmenistán,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Turkmenistán,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Turkmenistán,Pohyb zboží do ČR (meziroční index),
Česko,2024,Turkmenistán,Obrat pohybu zboží (meziroční index),
Česko,2024,Tuvalu,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Tuvalu,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Tuvalu,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Tuvalu,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Tuvalu,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Tuvalu,Pohyb zboží do ČR (meziroční index),
Česko,2024,Tuvalu,Obrat pohybu zboží (meziroční index),
Česko,2024,Uganda,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Uganda,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Uganda,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Uganda,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Uganda,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Uganda,Pohyb zboží do ČR (meziroční index),
Česko,2024,Uganda,Obrat pohybu zboží (meziroční index),
Česko,2024,Ukrajina,"Pohyb zboží z ČR (v mil. Kč, FOB)",56487.904771
Česko,2024,Ukrajina,"Pohyb zboží do ČR (v mil. Kč, CIF)",35364.131817
Česko,2024,Ukrajina,Bilance - pohyb zboží (v mil. Kč),21123.772954
Česko,2024,Ukrajina,Obrat - pohyb zboží (v mil. Kč),91852.036588
Česko,2024,Ukrajina,Pohyb zboží z ČR (meziroční index ),126.0117631524
Česko,2024,Ukrajina,Pohyb zboží do ČR (meziroční index),107.0926892738
Česko,2024,Ukrajina,Obrat pohybu zboží (meziroční index),117.9867198136
Česko,2024,Uruguay,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Uruguay,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Uruguay,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Uruguay,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Uruguay,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Uruguay,Pohyb zboží do ČR (meziroční index),
Česko,2024,Uruguay,Obrat pohybu zboží (meziroční index),
Česko,2024,Uzbekistán,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Uzbekistán,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Uzbekistán,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Uzbekistán,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Uzbekistán,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Uzbekistán,Pohyb zboží do ČR (meziroční index),
Česko,2024,Uzbekistán,Obrat pohybu zboží (meziroční index),
Česko,2024,Vánoční ostrov,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Vánoční ostrov,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Vánoční ostrov,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Vánoční ostrov,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Vánoční ostrov,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Vánoční ostrov,Pohyb zboží do ČR (meziroční index),
Česko,2024,Vánoční ostrov,Obrat pohybu zboží (meziroční index),
Česko,2024,Vanuatu,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Vanuatu,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Vanuatu,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Vanuatu,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Vanuatu,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Vanuatu,Pohyb zboží do ČR (meziroční index),
Česko,2024,Vanuatu,Obrat pohybu zboží (meziroční index),
Česko,2024,Vietnam,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Vietnam,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Vietnam,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Vietnam,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Vietnam,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Vietnam,Pohyb zboží do ČR (meziroční index),
Česko,2024,Vietnam,Obrat pohybu zboží (meziroční index),
Česko,2024,Volné moře,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Volné moře,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Volné moře,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Volné moře,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Volné moře,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Volné moře,Pohyb zboží do ČR (meziroční index),
Česko,2024,Volné moře,Obrat pohybu zboží (meziroční index),
Česko,2024,Východní Timor,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Východní Timor,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Východní Timor,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Východní Timor,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Východní Timor,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Východní Timor,Pohyb zboží do ČR (meziroční index),
Česko,2024,Východní Timor,Obrat pohybu zboží (meziroční index),
Česko,2024,Wallis a Futuna,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Wallis a Futuna,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Wallis a Futuna,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Wallis a Futuna,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Wallis a Futuna,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Wallis a Futuna,Pohyb zboží do ČR (meziroční index),
Česko,2024,Wallis a Futuna,Obrat pohybu zboží (meziroční index),
Česko,2024,Zambie,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Zambie,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Zambie,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Zambie,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Zambie,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Zambie,Pohyb zboží do ČR (meziroční index),
Česko,2024,Zambie,Obrat pohybu zboží (meziroční index),
Česko,2024,Západní Sahara,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Západní Sahara,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Západní Sahara,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Západní Sahara,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Západní Sahara,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Západní Sahara,Pohyb zboží do ČR (meziroční index),
Česko,2024,Západní Sahara,Obrat pohybu zboží (meziroční index),
Česko,2024,Země a území neuváděné,"Pohyb zboží z ČR (v mil. Kč, FOB)",
Česko,2024,Země a území neuváděné,"Pohyb zboží do ČR (v mil. Kč, CIF)",
Česko,2024,Země a území neuváděné,Bilance - pohyb zboží (v mil. Kč),
Česko,2024,Země a území neuváděné,Obrat - pohyb zboží (v mil. Kč),
Česko,2024,Země a území neuváděné,Pohyb zboží z ČR (meziroční index ),
Česko,2024,Země a území neuváděné,Pohyb zboží do ČR (meziroční index),
Česko,2024,Země a území neuváděné,Obrat pohybu zboží (meziroční index),
