Typ indexu,Ukazatel,Očištění,Území,Odvětví (NACE),Měsíce,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,leden 2019,99.0338801425
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,únor 2019,104.5875186193
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,březen 2019,91.8902746877
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,duben 2019,90.5907431562
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,květen 2019,89.449441982
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červen 2019,93.224471792
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červenec 2019,87.9360411213
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,srpen 2019,98.2779911576
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,září 2019,96.9343952532
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,říjen 2019,101.1723722164
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,listopad 2019,105.5332382394
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,prosinec 2019,113.377662889
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,leden 2020,109.4173677084
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,únor 2020,109.7852654646
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,březen 2020,111.8260917021
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,duben 2020,106.6668875127
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,květen 2020,102.3781707113
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červen 2020,103.2105862495
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červenec 2020,104.5870524406
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,srpen 2020,99.1725877052
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,září 2020,104.8420237825
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,říjen 2020,105.1286631344
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,listopad 2020,113.0925642759
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,prosinec 2020,109.4842437337
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,leden 2021,105.4304459492
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,únor 2021,96.4410333145
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,březen 2021,106.3369734344
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,duben 2021,93.3125144011
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,květen 2021,97.3049048769
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červen 2021,97.5883839763
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červenec 2021,86.572261859
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,srpen 2021,103.0635994584
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,září 2021,99.6392631724
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,říjen 2021,101.0959401545
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,listopad 2021,91.9092003075
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,prosinec 2021,77.9187401539
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,leden 2022,86.6932746235
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,únor 2022,87.9926979518
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,březen 2022,82.6843665587
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,duben 2022,84.0898375023
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,květen 2022,82.8513752299
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červen 2022,79.522246004
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červenec 2022,97.8066621449
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,srpen 2022,88.3738439438
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,září 2022,88.3163288786
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,říjen 2022,89.6697372391
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,listopad 2022,93.7399218567
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,prosinec 2022,90.821526827
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,leden 2023,91.7779218733
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,únor 2023,89.5476883878
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,březen 2023,97.7475670215
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,duben 2023,108.2469424585
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,květen 2023,128.0199121735
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červen 2023,132.6098803576
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červenec 2023,111.6032862759
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,srpen 2023,107.0470039996
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,září 2023,103.6510253085
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,říjen 2023,100.0346560057
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,listopad 2023,96.5458789602
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,prosinec 2023,115.7715976712
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,leden 2024,113.0214913583
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,únor 2024,125.6368949541
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,březen 2024,126.875502706
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,duben 2024,112.3845872826
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,květen 2024,101.7568039188
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červen 2024,100.7507111996
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červenec 2024,105.3179049541
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,srpen 2024,92.6117270909
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,září 2024,98.9603751378
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,říjen 2024,99.0439040638
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,listopad 2024,101.8478533822
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,prosinec 2024,103.4780512244
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,leden 2025,96.9377628974
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,únor 2025,90.4154686212
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,březen 2025,81.9700139945
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,duben 2025,92.7911112292
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,květen 2025,82.6449946405
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červen 2025,83.5413414479
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.2 Velkoobchod se základními zemědělskými produkty a živými zvířaty,červenec 2025,79.5103683647
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",leden 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",únor 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",březen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",duben 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",květen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",červen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",červenec 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",srpen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",září 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",říjen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",listopad 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",prosinec 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",leden 2016,113.0127341836
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",únor 2016,110.1013012479
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",březen 2016,107.3144464447
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",duben 2016,100.2278750192
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",květen 2016,97.7824896505
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",červen 2016,99.7656744226
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",červenec 2016,100.8436620819
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",srpen 2016,98.6888642679
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",září 2016,98.209827218
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",říjen 2016,93.4605637911
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",listopad 2016,94.4428004975
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",prosinec 2016,89.4117013896
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",leden 2017,86.594440554
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",únor 2017,91.29149752
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",březen 2017,93.7412426767
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",duben 2017,98.6536354583
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",květen 2017,100.0917922737
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",červen 2017,100.1710282392
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",červenec 2017,96.7984012347
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",srpen 2017,97.7793151123
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",září 2017,96.8449512737
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",říjen 2017,100.1482620111
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",listopad 2017,99.1716722584
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",prosinec 2017,103.1867282851
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",leden 2018,102.8947423481
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",únor 2018,101.2649643679
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",březen 2018,98.0141543402
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",duben 2018,99.6043827651
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",květen 2018,99.8885975351
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",červen 2018,97.8476887278
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",červenec 2018,101.7196751044
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",srpen 2018,101.7042356293
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",září 2018,102.1365704572
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",říjen 2018,100.3379119297
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",listopad 2018,99.3662999683
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",prosinec 2018,96.5405654587
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",leden 2019,102.4395224865
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",únor 2019,98.6862897874
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",březen 2019,103.4235599536
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",duben 2019,101.6732608236
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",květen 2019,97.7663038191
