Území;Čtvrtletí;Ukazatel;value
Česko;2. čtvrtletí 2000;Sňatky na 1 000 obyvatel;6.42820430131254
Česko;2. čtvrtletí 2000;Rozvody na 1 000 obyvatel;3.0046314903321
Česko;2. čtvrtletí 2000;Živě narození na 1 000 obyvatel;9.47942833104385
Česko;2. čtvrtletí 2000;Potraty na 1 000 obyvatel;4.54610062995127
Česko;2. čtvrtletí 2000;UPT na 1 000 obyvatel;3.3515305651867
Česko;2. čtvrtletí 2000;Zemřelí na 1 000 obyvatel;9.99233779837966
Česko;2. čtvrtletí 2000;Přistěhovalí na 1 000 obyvatel;0.759575852390445
Česko;2. čtvrtletí 2000;Vystěhovalí na 1 000 obyvatel;0.155438975978869
Česko;2. čtvrtletí 2000;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.512909467335816
Česko;2. čtvrtletí 2000;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.604136876411575
Česko;2. čtvrtletí 2000;Celkový přírůstek/úbytek na 1 000 obyvatel;0.09122740907576
Česko;2. čtvrtletí 2000;Kojenecká úmrtnost;3.22167609764157
Česko;2. čtvrtletí 2000;Novorozenecká úmrtnost;2.14778406509438
Česko;1. čtvrtletí 2000;Sňatky na 1 000 obyvatel;3.13258713121511
Česko;1. čtvrtletí 2000;Rozvody na 1 000 obyvatel;2.96816741175618
Česko;1. čtvrtletí 2000;Živě narození na 1 000 obyvatel;8.89588977377308
Česko;1. čtvrtletí 2000;Potraty na 1 000 obyvatel;4.92476207331743
Česko;1. čtvrtletí 2000;UPT na 1 000 obyvatel;3.69474598155564
Česko;1. čtvrtletí 2000;Zemřelí na 1 000 obyvatel;11.9071194930066
Česko;1. čtvrtletí 2000;Přistěhovalí na 1 000 obyvatel;0.890998289258384
Česko;1. čtvrtletí 2000;Vystěhovalí na 1 000 obyvatel;0.161287915278758
Česko;1. čtvrtletí 2000;Přirozený přírůstek/úbytek na 1 000 obyvatel;-3.01122971923352
Česko;1. čtvrtletí 2000;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.729710373979626
Česko;1. čtvrtletí 2000;Celkový přírůstek/úbytek na 1 000 obyvatel;-2.28151934525389
Česko;1. čtvrtletí 2000;Kojenecká úmrtnost;4.22460834360148
Česko;1. čtvrtletí 2000;Novorozenecká úmrtnost;2.68438655166344
Česko;4. čtvrtletí 1999;Sňatky na 1 000 obyvatel;4.23690335479165
Česko;4. čtvrtletí 1999;Rozvody na 1 000 obyvatel;2.73417071397202
Česko;4. čtvrtletí 1999;Živě narození na 1 000 obyvatel;7.81930374121399
Česko;4. čtvrtletí 1999;Potraty na 1 000 obyvatel;4.80226116650217
Česko;4. čtvrtletí 1999;UPT na 1 000 obyvatel;3.540336221592
Česko;4. čtvrtletí 1999;Zemřelí na 1 000 obyvatel;10.7062947237439
Česko;4. čtvrtletí 1999;Přistěhovalí na 1 000 obyvatel;1.2125284944672
Česko;4. čtvrtletí 1999;Vystěhovalí na 1 000 obyvatel;0.101880179038619
Česko;4. čtvrtletí 1999;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.88699098252995
Česko;4. čtvrtletí 1999;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.11064831542858
Česko;4. čtvrtletí 1999;Celkový přírůstek/úbytek na 1 000 obyvatel;-1.77634266710137
Česko;4. čtvrtletí 1999;Kojenecká úmrtnost;5.18211430263548
Česko;4. čtvrtletí 1999;Novorozenecká úmrtnost;3.30668245977692
Česko;3. čtvrtletí 1999;Sňatky na 1 000 obyvatel;7.48637196253676
Česko;3. čtvrtletí 1999;Rozvody na 1 000 obyvatel;2.45121481616224
Česko;3. čtvrtletí 1999;Živě narození na 1 000 obyvatel;9.03395934292819
Česko;3. čtvrtletí 1999;Potraty na 1 000 obyvatel;5.03207046000126
Česko;3. čtvrtletí 1999;UPT na 1 000 obyvatel;3.75688315204971
Česko;3. čtvrtletí 1999;Zemřelí na 1 000 obyvatel;9.93295674913912
Česko;3. čtvrtletí 1999;Přistěhovalí na 1 000 obyvatel;0.978093744525624
Česko;3. čtvrtletí 1999;Vystěhovalí na 1 000 obyvatel;0.111120709437231
Česko;3. čtvrtletí 1999;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.898997406210929
Česko;3. čtvrtletí 1999;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.866973035088394
Česko;3. čtvrtletí 1999;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.032024371122535
Česko;3. čtvrtletí 1999;Kojenecká úmrtnost;4.10011104467413
Česko;3. čtvrtletí 1999;Novorozenecká úmrtnost;2.56256940292133
Česko;2. čtvrtletí 1999;Sňatky na 1 000 obyvatel;6.05056852889317
Česko;2. čtvrtletí 1999;Rozvody na 1 000 obyvatel;2.30109623827869
Česko;2. čtvrtletí 1999;Živě narození na 1 000 obyvatel;9.29410391137958
Česko;2. čtvrtletí 1999;Potraty na 1 000 obyvatel;5.0067079536035
Česko;2. čtvrtletí 1999;UPT na 1 000 obyvatel;3.84387223800614
Česko;2. čtvrtletí 1999;Zemřelí na 1 000 obyvatel;9.8932705196176
Česko;2. čtvrtletí 1999;Přistěhovalí na 1 000 obyvatel;0.873784637013778
Česko;2. čtvrtletí 1999;Vystěhovalí na 1 000 obyvatel;0.113123903899105
Česko;2. čtvrtletí 1999;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.599166608238019
Česko;2. čtvrtletí 1999;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.760660733114672
Česko;2. čtvrtletí 1999;Celkový přírůstek/úbytek na 1 000 obyvatel;0.161494124876654
Česko;2. čtvrtletí 1999;Kojenecká úmrtnost;4.49089230252665
Česko;2. čtvrtletí 1999;Novorozenecká úmrtnost;3.31570553177201
Česko;1. čtvrtletí 1999;Sňatky na 1 000 obyvatel;3.00852410662379
Česko;1. čtvrtletí 1999;Rozvody na 1 000 obyvatel;1.70338455316052
Česko;1. čtvrtletí 1999;Živě narození na 1 000 obyvatel;8.66242019638507
Česko;1. čtvrtletí 1999;Potraty na 1 000 obyvatel;5.43426988695794
Česko;1. čtvrtletí 1999;UPT na 1 000 obyvatel;4.18630412057992
Česko;1. čtvrtletí 1999;Zemřelí na 1 000 obyvatel;12.1914229164746
Česko;1. čtvrtletí 1999;Přistěhovalí na 1 000 obyvatel;0.78584384593725
Česko;1. čtvrtletí 1999;Vystěhovalí na 1 000 obyvatel;0.115924782090091
Česko;1. čtvrtletí 1999;Přirozený přírůstek/úbytek na 1 000 obyvatel;-3.52900272008951
Česko;1. čtvrtletí 1999;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.669919063847159
Česko;1. čtvrtletí 1999;Celkový přírůstek/úbytek na 1 000 obyvatel;-2.85908365624235
Česko;1. čtvrtletí 1999;Kojenecká úmrtnost;4.77946196913833
Česko;1. čtvrtletí 1999;Novorozenecká úmrtnost;2.50352769812008
Česko;4. čtvrtletí 1998;Sňatky na 1 000 obyvatel;4.43428565983006
Česko;4. čtvrtletí 1998;Rozvody na 1 000 obyvatel;1.81742497271373
Česko;4. čtvrtletí 1998;Živě narození na 1 000 obyvatel;7.98086618452551
Česko;4. čtvrtletí 1998;Potraty na 1 000 obyvatel;5.24181594993298
Česko;4. čtvrtletí 1998;UPT na 1 000 obyvatel;3.9798330526552
Česko;4. čtvrtletí 1998;Zemřelí na 1 000 obyvatel;10.8856624929816
Česko;4. čtvrtletí 1998;Přistěhovalí na 1 000 obyvatel;0.933188941450676
Česko;4. čtvrtletí 1998;Vystěhovalí na 1 000 obyvatel;0.114094971775878
Česko;4. čtvrtletí 1998;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.90479630845613
Česko;4. čtvrtletí 1998;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.819093969674798
Česko;4. čtvrtletí 1998;Celkový přírůstek/úbytek na 1 000 obyvatel;-2.08570233878133
Česko;4. čtvrtletí 1998;Kojenecká úmrtnost;5.60251147065926
Česko;4. čtvrtletí 1998;Novorozenecká úmrtnost;2.94614827336392
Česko;3. čtvrtletí 1998;Sňatky na 1 000 obyvatel;7.18156388048656
Česko;3. čtvrtletí 1998;Rozvody na 1 000 obyvatel;3.70099482228981
Česko;3. čtvrtletí 1998;Živě narození na 1 000 obyvatel;9.1673225559613
Česko;3. čtvrtletí 1998;Potraty na 1 000 obyvatel;5.2728771504989
Česko;3. čtvrtletí 1998;UPT na 1 000 obyvatel;4.07749127599422
Česko;3. čtvrtletí 1998;Zemřelí na 1 000 obyvatel;10.0706057570699
Česko;3. čtvrtletí 1998;Přistěhovalí na 1 000 obyvatel;1.05280277535358
Česko;3. čtvrtletí 1998;Vystěhovalí na 1 000 obyvatel;0.115222558503192
Česko;3. čtvrtletí 1998;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.903283201108633
Česko;3. čtvrtletí 1998;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.937580216850386
Česko;3. čtvrtletí 1998;Celkový přírůstek/úbytek na 1 000 obyvatel;0.034297015741753
Česko;3. čtvrtletí 1998;Kojenecká úmrtnost;4.58194964059019
Česko;3. čtvrtletí 1998;Novorozenecká úmrtnost;2.69031905502543
Česko;2. čtvrtletí 1998;Sňatky na 1 000 obyvatel;6.31049238390959
Česko;2. čtvrtletí 1998;Rozvody na 1 000 obyvatel;3.45582931686597
Česko;2. čtvrtletí 1998;Živě narození na 1 000 obyvatel;9.4912579468063
Česko;2. čtvrtletí 1998;Potraty na 1 000 obyvatel;5.31699015640021
Česko;2. čtvrtletí 1998;UPT na 1 000 obyvatel;4.09206035118864
Česko;2. čtvrtletí 1998;Zemřelí na 1 000 obyvatel;10.5061886537325
Česko;2. čtvrtletí 1998;Přistěhovalí na 1 000 obyvatel;1.0628525790767
Česko;2. čtvrtletí 1998;Vystěhovalí na 1 000 obyvatel;0.119999484734467
Česko;2. čtvrtletí 1998;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.01493070692625
Česko;2. čtvrtletí 1998;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.942853094342237
Česko;2. čtvrtletí 1998;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.072077612584014
Česko;2. čtvrtletí 1998;Kojenecká úmrtnost;4.92590616148762
Česko;2. čtvrtletí 1998;Novorozenecká úmrtnost;3.44813431304134
Česko;1. čtvrtletí 1998;Sňatky na 1 000 obyvatel;3.42264606770787
Česko;1. čtvrtletí 1998;Rozvody na 1 000 obyvatel;3.61327445628906
Česko;1. čtvrtletí 1998;Živě narození na 1 000 obyvatel;8.5388914554553
Česko;1. čtvrtletí 1998;Potraty na 1 000 obyvatel;5.79959302036805
Česko;1. čtvrtletí 1998;UPT na 1 000 obyvatel;4.54908654568767
Česko;1. čtvrtletí 1998;Zemřelí na 1 000 obyvatel;11.1017404730128
Česko;1. čtvrtletí 1998;Přistěhovalí na 1 000 obyvatel;1.12171415429597
Česko;1. čtvrtletí 1998;Vystěhovalí na 1 000 obyvatel;0.13312478376125
Česko;1. čtvrtletí 1998;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.56284901755755
Česko;1. čtvrtletí 1998;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.988589370534724
Česko;1. čtvrtletí 1998;Celkový přírůstek/úbytek na 1 000 obyvatel;-1.57425964702282
Česko;1. čtvrtletí 1998;Kojenecká úmrtnost;5.85793357933579
Česko;1. čtvrtletí 1998;Novorozenecká úmrtnost;3.690036900369
Česko;4. čtvrtletí 1997;Sňatky na 1 000 obyvatel;4.84354354280973
Česko;4. čtvrtletí 1997;Rozvody na 1 000 obyvatel;2.98576712152372
Česko;4. čtvrtletí 1997;Živě narození na 1 000 obyvatel;7.76153109340759
Česko;4. čtvrtletí 1997;Potraty na 1 000 obyvatel;5.41543367249665
Česko;4. čtvrtletí 1997;UPT na 1 000 obyvatel;4.18885450545769
Česko;4. čtvrtletí 1997;Zemřelí na 1 000 obyvatel;10.8539740168998
Česko;4. čtvrtletí 1997;Přistěhovalí na 1 000 obyvatel;1.21541094228413
Česko;4. čtvrtletí 1997;Vystěhovalí na 1 000 obyvatel;0.080488240474456
Česko;4. čtvrtletí 1997;Přirozený přírůstek/úbytek na 1 000 obyvatel;-3.09244292349226
Česko;4. čtvrtletí 1997;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.13492270180967
Česko;4. čtvrtletí 1997;Celkový přírůstek/úbytek na 1 000 obyvatel;-1.95752022168258
Česko;4. čtvrtletí 1997;Kojenecká úmrtnost;6.64880420760147
Česko;4. čtvrtletí 1997;Novorozenecká úmrtnost;4.16790711521286
Česko;3. čtvrtletí 1997;Sňatky na 1 000 obyvatel;7.07691085063698
Česko;3. čtvrtletí 1997;Rozvody na 1 000 obyvatel;3.10259780383204
Česko;3. čtvrtletí 1997;Živě narození na 1 000 obyvatel;9.10295573072685
Česko;3. čtvrtletí 1997;Potraty na 1 000 obyvatel;5.35542725905929
Česko;3. čtvrtletí 1997;UPT na 1 000 obyvatel;4.1953221234244
Česko;3. čtvrtletí 1997;Zemřelí na 1 000 obyvatel;10.1448556633614
Česko;3. čtvrtletí 1997;Přistěhovalí na 1 000 obyvatel;1.33991565615978
Česko;3. čtvrtletí 1997;Vystěhovalí na 1 000 obyvatel;0.080086912781964
Česko;3. čtvrtletí 1997;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.04189993263459
Česko;3. čtvrtletí 1997;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.25982874337781
Česko;3. čtvrtletí 1997;Celkový přírůstek/úbytek na 1 000 obyvatel;0.217928810743228
Česko;3. čtvrtletí 1997;Kojenecká úmrtnost;5.45639116825988
Česko;3. čtvrtletí 1997;Novorozenecká úmrtnost;3.76448693003976
Česko;2. čtvrtletí 1997;Sňatky na 1 000 obyvatel;6.94322790218725
Česko;2. čtvrtletí 1997;Rozvody na 1 000 obyvatel;3.34899022440665
Česko;2. čtvrtletí 1997;Živě narození na 1 000 obyvatel;9.58567189187368
Česko;2. čtvrtletí 1997;Potraty na 1 000 obyvatel;5.3981689459313
Česko;2. čtvrtletí 1997;UPT na 1 000 obyvatel;4.31479805269363
Česko;2. čtvrtletí 1997;Zemřelí na 1 000 obyvatel;10.7309385709629
Česko;2. čtvrtletí 1997;Přistěhovalí na 1 000 obyvatel;1.3192755864831
Česko;2. čtvrtletí 1997;Vystěhovalí na 1 000 obyvatel;0.085252686172853
Česko;2. čtvrtletí 1997;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.1452666790892
Česko;2. čtvrtletí 1997;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.23402290031025
Česko;2. čtvrtletí 1997;Celkový přírůstek/úbytek na 1 000 obyvatel;0.088756221221053
Česko;2. čtvrtletí 1997;Kojenecká úmrtnost;5.11695906432749
Česko;2. čtvrtletí 1997;Novorozenecká úmrtnost;3.08641975308642
Česko;1. čtvrtletí 1997;Sňatky na 1 000 obyvatel;3.5459751915047
Česko;1. čtvrtletí 1997;Rozvody na 1 000 obyvatel;3.16819956351174
Česko;1. čtvrtletí 1997;Živě narození na 1 000 obyvatel;8.75062149966596
Česko;1. čtvrtletí 1997;Potraty na 1 000 obyvatel;5.95586888507642
Česko;1. čtvrtletí 1997;UPT na 1 000 obyvatel;4.78712553597322
Česko;1. čtvrtletí 1997;Zemřelí na 1 000 obyvatel;12.0596998911167
Česko;1. čtvrtletí 1997;Přistěhovalí na 1 000 obyvatel;1.12348897699988
Česko;1. čtvrtletí 1997;Vystěhovalí na 1 000 obyvatel;0.066504251177926
Česko;1. čtvrtletí 1997;Přirozený přírůstek/úbytek na 1 000 obyvatel;-3.30907839145078
Česko;1. čtvrtletí 1997;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.05698472582195
Česko;1. čtvrtletí 1997;Celkový přírůstek/úbytek na 1 000 obyvatel;-2.25209366562883
Česko;1. čtvrtletí 1997;Kojenecká úmrtnost;6.38575347393983
Česko;1. čtvrtletí 1997;Novorozenecká úmrtnost;3.46269730629132
Česko;4. čtvrtletí 1996;Sňatky na 1 000 obyvatel;4.60676594861889
Česko;4. čtvrtletí 1996;Rozvody na 1 000 obyvatel;2.99028916068546
Česko;4. čtvrtletí 1996;Živě narození na 1 000 obyvatel;7.97937694625949
Česko;4. čtvrtletí 1996;Potraty na 1 000 obyvatel;5.43467983570843
Česko;4. čtvrtletí 1996;UPT na 1 000 obyvatel;4.29620179246462
Česko;4. čtvrtletí 1996;Zemřelí na 1 000 obyvatel;10.8404251227068
Česko;4. čtvrtletí 1996;Přistěhovalí na 1 000 obyvatel;1.06710615642575
Česko;4. čtvrtletí 1996;Vystěhovalí na 1 000 obyvatel;0.063656007162057
Česko;4. čtvrtletí 1996;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.86104817644734
Česko;4. čtvrtletí 1996;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.00345014926369
Česko;4. čtvrtletí 1996;Celkový přírůstek/úbytek na 1 000 obyvatel;-1.85759802718365
Česko;4. čtvrtletí 1996;Kojenecká úmrtnost;6.43040177923899
Česko;4. čtvrtletí 1996;Novorozenecká úmrtnost;3.96460861577141
Česko;3. čtvrtletí 1996;Sňatky na 1 000 obyvatel;6.47559139759928
Česko;3. čtvrtletí 1996;Rozvody na 1 000 obyvatel;3.09355083979415
Česko;3. čtvrtletí 1996;Živě narození na 1 000 obyvatel;8.74494099756796
Česko;3. čtvrtletí 1996;Potraty na 1 000 obyvatel;5.74781051807159
Česko;3. čtvrtletí 1996;UPT na 1 000 obyvatel;4.59230892026293
Česko;3. čtvrtletí 1996;Zemřelí na 1 000 obyvatel;10.3675028206591
Česko;3. čtvrtletí 1996;Přistěhovalí na 1 000 obyvatel;1.14277411024935
Česko;3. čtvrtletí 1996;Vystěhovalí na 1 000 obyvatel;0.060551986267009
Česko;3. čtvrtletí 1996;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.62256182309113
Česko;3. čtvrtletí 1996;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.08222212398234
Česko;3. čtvrtletí 1996;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.54033969910879
Česko;3. čtvrtletí 1996;Kojenecká úmrtnost;5.16009526329717
Česko;3. čtvrtletí 1996;Novorozenecká úmrtnost;3.48416688718356
Česko;2. čtvrtletí 1996;Sňatky na 1 000 obyvatel;6.42744675242576
Česko;2. čtvrtletí 1996;Rozvody na 1 000 obyvatel;3.38859203672019
Česko;2. čtvrtletí 1996;Živě narození na 1 000 obyvatel;9.4448571507893
Česko;2. čtvrtletí 1996;Potraty na 1 000 obyvatel;5.98218474506936
Česko;2. čtvrtletí 1996;UPT na 1 000 obyvatel;4.84524602926266
Česko;2. čtvrtletí 1996;Zemřelí na 1 000 obyvatel;10.63950057508
Česko;2. čtvrtletí 1996;Přistěhovalí na 1 000 obyvatel;0.975521490723037
Česko;2. čtvrtletí 1996;Vystěhovalí na 1 000 obyvatel;0.069401608852398
Česko;2. čtvrtletí 1996;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.19464342429072
Česko;2. čtvrtletí 1996;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.906119881870638
Česko;2. čtvrtletí 1996;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.288523542420083
Česko;2. čtvrtletí 1996;Kojenecká úmrtnost;5.3665785997358
Česko;2. čtvrtletí 1996;Novorozenecká úmrtnost;3.09610303830911
Česko;1. čtvrtletí 1996;Sňatky na 1 000 obyvatel;3.3834185741002
Česko;1. čtvrtletí 1996;Rozvody na 1 000 obyvatel;3.37172473110216
Česko;1. čtvrtletí 1996;Živě narození na 1 000 obyvatel;8.91265733834114
Česko;1. čtvrtletí 1996;Potraty na 1 000 obyvatel;6.09210240721337
Česko;1. čtvrtletí 1996;UPT na 1 000 obyvatel;4.91765077544333
Česko;1. čtvrtletí 1996;Zemřelí na 1 000 obyvatel;11.8941975080753
Česko;1. čtvrtletí 1996;Přistěhovalí na 1 000 obyvatel;1.02360105709529
Česko;1. čtvrtletí 1996;Vystěhovalí na 1 000 obyvatel;0.08887320678512
Česko;1. čtvrtletí 1996;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.98154016973415
Česko;1. čtvrtletí 1996;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.93472785031017
Česko;1. čtvrtletí 1996;Celkový přírůstek/úbytek na 1 000 obyvatel;-2.04681231942398
Česko;1. čtvrtletí 1996;Kojenecká úmrtnost;7.30373933960201
Česko;1. čtvrtletí 1996;Novorozenecká úmrtnost;4.85458123769954
Česko;4. čtvrtletí 1995;Sňatky na 1 000 obyvatel;4.60223772971557
Česko;4. čtvrtletí 1995;Rozvody na 1 000 obyvatel;2.96840491965878
Česko;4. čtvrtletí 1995;Živě narození na 1 000 obyvatel;8.4050383379338
Česko;4. čtvrtletí 1995;Potraty na 1 000 obyvatel;5.71399699430629
Česko;4. čtvrtletí 1995;UPT na 1 000 obyvatel;4.54192459753148
Česko;4. čtvrtletí 1995;Zemřelí na 1 000 obyvatel;12.7122411280482
Česko;4. čtvrtletí 1995;Přistěhovalí na 1 000 obyvatel;0.986138919213678
Česko;4. čtvrtletí 1995;Vystěhovalí na 1 000 obyvatel;0.066843853503381
Česko;4. čtvrtletí 1995;Přirozený přírůstek/úbytek na 1 000 obyvatel;-4.30720279011444
Česko;4. čtvrtletí 1995;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.919295065710297
Česko;4. čtvrtletí 1995;Celkový přírůstek/úbytek na 1 000 obyvatel;-3.38790772440414
Česko;4. čtvrtletí 1995;Kojenecká úmrtnost;8.27277297865533
Česko;4. čtvrtletí 1995;Novorozenecká úmrtnost;5.11906394259335
Česko;3. čtvrtletí 1995;Sňatky na 1 000 obyvatel;6.62594863929347
Česko;3. čtvrtletí 1995;Rozvody na 1 000 obyvatel;2.77819002241054
Česko;3. čtvrtletí 1995;Živě narození na 1 000 obyvatel;9.39069704561548
Česko;3. čtvrtletí 1995;Potraty na 1 000 obyvatel;5.78373537980407
Česko;3. čtvrtletí 1995;UPT na 1 000 obyvatel;4.62583616532139
Česko;3. čtvrtletí 1995;Zemřelí na 1 000 obyvatel;10.5624219223607
Česko;3. čtvrtletí 1995;Přistěhovalí na 1 000 obyvatel;1.01234571455269
Česko;3. čtvrtletí 1995;Vystěhovalí na 1 000 obyvatel;0.069512357486357
Česko;3. čtvrtletí 1995;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.17172487674517
Česko;3. čtvrtletí 1995;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.942833357066335
Česko;3. čtvrtletí 1995;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.228891519678833
Česko;3. čtvrtletí 1995;Kojenecká úmrtnost;7.40225748405038
Česko;3. čtvrtletí 1995;Novorozenecká úmrtnost;4.74398822182235
Česko;2. čtvrtletí 1995;Sňatky na 1 000 obyvatel;6.27341273058994
Česko;2. čtvrtletí 1995;Rozvody na 1 000 obyvatel;3.25007661639859
Česko;2. čtvrtletí 1995;Živě narození na 1 000 obyvatel;9.77507812341025
Česko;2. čtvrtletí 1995;Potraty na 1 000 obyvatel;5.84555650895916
Česko;2. čtvrtletí 1995;UPT na 1 000 obyvatel;4.75417371494453
Česko;2. čtvrtletí 1995;Zemřelí na 1 000 obyvatel;11.0458343969107
Česko;2. čtvrtletí 1995;Přistěhovalí na 1 000 obyvatel;0.965588405803761
Česko;2. čtvrtletí 1995;Vystěhovalí na 1 000 obyvatel;0.04620225986757
Česko;2. čtvrtletí 1995;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.27075627350049
Česko;2. čtvrtletí 1995;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.919386145936191
Česko;2. čtvrtletí 1995;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.351370127564296
Česko;2. čtvrtletí 1995;Kojenecká úmrtnost;6.91106962704055
Česko;2. čtvrtletí 1995;Novorozenecká úmrtnost;4.64709854232037
Česko;1. čtvrtletí 1995;Sňatky na 1 000 obyvatel;3.75439244209392
Česko;1. čtvrtletí 1995;Rozvody na 1 000 obyvatel;3.06278350503491
Česko;1. čtvrtletí 1995;Živě narození na 1 000 obyvatel;9.65151654559827
Česko;1. čtvrtletí 1995;Potraty na 1 000 obyvatel;6.51572551372286
Česko;1. čtvrtletí 1995;UPT na 1 000 obyvatel;5.26674728573092
Česko;1. čtvrtletí 1995;Zemřelí na 1 000 obyvatel;11.3314746901003
Česko;1. čtvrtletí 1995;Přistěhovalí na 1 000 obyvatel;1.11866371771748
Česko;1. čtvrtletí 1995;Vystěhovalí na 1 000 obyvatel;0.02629841020599
Česko;1. čtvrtletí 1995;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.67995814450204
Česko;1. čtvrtletí 1995;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.09236530751149
Česko;1. čtvrtletí 1995;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.587592836990549
Česko;1. čtvrtletí 1995;Kojenecká úmrtnost;8.29639269592094
Česko;1. čtvrtletí 1995;Novorozenecká úmrtnost;5.28691691406727
Česko;4. čtvrtletí 1994;Sňatky na 1 000 obyvatel;5.16464999381194
Česko;4. čtvrtletí 1994;Rozvody na 1 000 obyvatel;2.99537415651216
Česko;4. čtvrtletí 1994;Živě narození na 1 000 obyvatel;8.74159429605214
Česko;4. čtvrtletí 1994;Potraty na 1 000 obyvatel;6.07289749532517
Česko;4. čtvrtletí 1994;UPT na 1 000 obyvatel;4.85678249752554
Česko;4. čtvrtletí 1994;Zemřelí na 1 000 obyvatel;11.1035752245437
Česko;4. čtvrtletí 1994;Přistěhovalí na 1 000 obyvatel;0.95047371671461
Česko;4. čtvrtletí 1994;Vystěhovalí na 1 000 obyvatel;0.023032481018932
Česko;4. čtvrtletí 1994;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.36198092849152
Česko;4. čtvrtletí 1994;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.927441235695677
Česko;4. čtvrtletí 1994;Celkový přírůstek/úbytek na 1 000 obyvatel;-1.43453969279584
Česko;4. čtvrtletí 1994;Kojenecká úmrtnost;8.38749341296329
Česko;4. čtvrtletí 1994;Novorozenecká úmrtnost;5.00614790093097
Česko;3. čtvrtletí 1994;Sňatky na 1 000 obyvatel;6.47845106625142
Česko;3. čtvrtletí 1994;Rozvody na 1 000 obyvatel;2.71013347821561
Česko;3. čtvrtletí 1994;Živě narození na 1 000 obyvatel;9.94854266468611
Česko;3. čtvrtletí 1994;Potraty na 1 000 obyvatel;6.40706106101872
Česko;3. čtvrtletí 1994;UPT na 1 000 obyvatel;5.19842059608444
Česko;3. čtvrtletí 1994;Zemřelí na 1 000 obyvatel;10.7058140642782
Česko;3. čtvrtletí 1994;Přistěhovalí na 1 000 obyvatel;1.05971937874994
Česko;3. čtvrtletí 1994;Vystěhovalí na 1 000 obyvatel;0.019958496086562
Česko;3. čtvrtletí 1994;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.757271399592041
Česko;3. čtvrtletí 1994;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.03976088266337
Česko;3. čtvrtletí 1994;Celkový přírůstek/úbytek na 1 000 obyvatel;0.282489483071334
Česko;3. čtvrtletí 1994;Kojenecká úmrtnost;7.83179012345679
Česko;3. čtvrtletí 1994;Novorozenecká úmrtnost;4.93827160493827
Česko;2. čtvrtletí 1994;Sňatky na 1 000 obyvatel;6.74886347413756
Česko;2. čtvrtletí 1994;Rozvody na 1 000 obyvatel;3.16853881205699
Česko;2. čtvrtletí 1994;Živě narození na 1 000 obyvatel;11.5680386859592
Česko;2. čtvrtletí 1994;Potraty na 1 000 obyvatel;6.60759104302674
