Území,Měsíce,Ukazatel,value
Česko,září 2017,Rozvody,1967.0
Česko,září 2017,Živě narození,9817.0
Česko,září 2017,Potraty,2667.0
Česko,září 2017,UPT,1422.0
Česko,září 2017,Zemřelí,8583.0
Česko,září 2017,Zemřelí do 1 roku,40.0
Česko,září 2017,Zemřelí do 28 dnů,23.0
Česko,září 2017,Přirozený přírůstek/úbytek,1234.0
Česko,září 2017,Přistěhovalí,3952.0
Česko,září 2017,Vystěhovalí,1695.0
Česko,září 2017,Přírůstek/úbytek stěhováním,2257.0
Česko,září 2017,Celkový přírůstek/úbytek,3491.0
Česko,srpen 2017,Počáteční stav obyvatel,10593052.0
Česko,srpen 2017,Střední stav obyvatel,10595052.0
Česko,srpen 2017,Koncový stav obyvatel,10597051.0
Česko,srpen 2017,Sňatky,7325.0
Česko,srpen 2017,Rozvody,1780.0
Česko,srpen 2017,Živě narození,10277.0
Česko,srpen 2017,Potraty,3011.0
Česko,srpen 2017,UPT,1692.0
Česko,srpen 2017,Zemřelí,8655.0
Česko,srpen 2017,Zemřelí do 1 roku,25.0
Česko,srpen 2017,Zemřelí do 28 dnů,14.0
Česko,srpen 2017,Přirozený přírůstek/úbytek,1622.0
Česko,srpen 2017,Přistěhovalí,3805.0
Česko,srpen 2017,Vystěhovalí,1428.0
Česko,srpen 2017,Přírůstek/úbytek stěhováním,2377.0
Česko,srpen 2017,Celkový přírůstek/úbytek,3999.0
Česko,červenec 2017,Počáteční stav obyvatel,10589526.0
Česko,červenec 2017,Střední stav obyvatel,10591289.0
Česko,červenec 2017,Koncový stav obyvatel,10593052.0
Česko,červenec 2017,Sňatky,9932.0
Česko,červenec 2017,Rozvody,1753.0
Česko,červenec 2017,Živě narození,10305.0
Česko,červenec 2017,Potraty,2718.0
Česko,červenec 2017,UPT,1525.0
Česko,červenec 2017,Zemřelí,8367.0
Česko,červenec 2017,Zemřelí do 1 roku,24.0
Česko,červenec 2017,Zemřelí do 28 dnů,12.0
Česko,červenec 2017,Přirozený přírůstek/úbytek,1938.0
Česko,červenec 2017,Přistěhovalí,3431.0
Česko,červenec 2017,Vystěhovalí,1843.0
Česko,červenec 2017,Přírůstek/úbytek stěhováním,1588.0
Česko,červenec 2017,Celkový přírůstek/úbytek,3526.0
Česko,červen 2017,Počáteční stav obyvatel,10585610.0
Česko,červen 2017,Střední stav obyvatel,10587568.0
Česko,červen 2017,Koncový stav obyvatel,10589526.0
Česko,červen 2017,Sňatky,8925.0
Česko,červen 2017,Rozvody,2446.0
Česko,červen 2017,Živě narození,9897.0
Česko,červen 2017,Potraty,2985.0
Česko,červen 2017,UPT,1713.0
Česko,červen 2017,Zemřelí,8399.0
Česko,červen 2017,Zemřelí do 1 roku,25.0
Česko,červen 2017,Zemřelí do 28 dnů,19.0
Česko,červen 2017,Přirozený přírůstek/úbytek,1498.0
Česko,červen 2017,Přistěhovalí,3814.0
Česko,červen 2017,Vystěhovalí,1396.0
Česko,červen 2017,Přírůstek/úbytek stěhováním,2418.0
Česko,červen 2017,Celkový přírůstek/úbytek,3916.0
Česko,květen 2017,Počáteční stav obyvatel,10582056.0
Česko,květen 2017,Střední stav obyvatel,10583833.0
Česko,květen 2017,Koncový stav obyvatel,10585610.0
Česko,květen 2017,Sňatky,3367.0
Česko,květen 2017,Rozvody,2281.0
Česko,květen 2017,Živě narození,9924.0
Česko,květen 2017,Potraty,3125.0
Česko,květen 2017,UPT,1782.0
Česko,květen 2017,Zemřelí,8921.0
Česko,květen 2017,Zemřelí do 1 roku,21.0
Česko,květen 2017,Zemřelí do 28 dnů,14.0
Česko,květen 2017,Přirozený přírůstek/úbytek,1003.0
Česko,květen 2017,Přistěhovalí,4375.0
Česko,květen 2017,Vystěhovalí,1824.0
Česko,květen 2017,Přírůstek/úbytek stěhováním,2551.0
Česko,květen 2017,Celkový přírůstek/úbytek,3554.0
Česko,duben 2017,Počáteční stav obyvatel,10579748.0
Česko,duben 2017,Střední stav obyvatel,10580902.0
Česko,duben 2017,Koncový stav obyvatel,10582056.0
Česko,duben 2017,Sňatky,3656.0
Česko,duben 2017,Rozvody,2005.0
Česko,duben 2017,Živě narození,9216.0
Česko,duben 2017,Potraty,2640.0
Česko,duben 2017,UPT,1464.0
Česko,duben 2017,Zemřelí,8751.0
Česko,duben 2017,Zemřelí do 1 roku,26.0
Česko,duben 2017,Zemřelí do 28 dnů,19.0
Česko,duben 2017,Přirozený přírůstek/úbytek,465.0
Česko,duben 2017,Přistěhovalí,3113.0
Česko,duben 2017,Vystěhovalí,1270.0
Česko,duben 2017,Přírůstek/úbytek stěhováním,1843.0
Česko,duben 2017,Celkový přírůstek/úbytek,2308.0
Česko,březen 2017,Počáteční stav obyvatel,10577514.0
Česko,březen 2017,Střední stav obyvatel,10578631.0
Česko,březen 2017,Koncový stav obyvatel,10579748.0
Česko,březen 2017,Sňatky,1514.0
Česko,březen 2017,Rozvody,2279.0
Česko,březen 2017,Živě narození,9457.0
Česko,březen 2017,Potraty,3236.0
Česko,březen 2017,UPT,1798.0
Česko,březen 2017,Zemřelí,9649.0
Česko,březen 2017,Zemřelí do 1 roku,16.0
Česko,březen 2017,Zemřelí do 28 dnů,10.0
Česko,březen 2017,Přirozený přírůstek/úbytek,-192.0
Česko,březen 2017,Přistěhovalí,3885.0
Česko,březen 2017,Vystěhovalí,1459.0
Česko,březen 2017,Přírůstek/úbytek stěhováním,2426.0
Česko,březen 2017,Celkový přírůstek/úbytek,2234.0
Česko,únor 2017,Počáteční stav obyvatel,10577470.0
Česko,únor 2017,Střední stav obyvatel,10577492.0
Česko,únor 2017,Koncový stav obyvatel,10577514.0
Česko,únor 2017,Sňatky,1125.0
Česko,únor 2017,Rozvody,1904.0
Česko,únor 2017,Živě narození,8584.0
Česko,únor 2017,Potraty,2974.0
Česko,únor 2017,UPT,1655.0
Česko,únor 2017,Zemřelí,10009.0
Česko,únor 2017,Zemřelí do 1 roku,27.0
Česko,únor 2017,Zemřelí do 28 dnů,20.0
Česko,únor 2017,Přirozený přírůstek/úbytek,-1425.0
Česko,únor 2017,Přistěhovalí,3015.0
Česko,únor 2017,Vystěhovalí,1546.0
Česko,únor 2017,Přírůstek/úbytek stěhováním,1469.0
Česko,únor 2017,Celkový přírůstek/úbytek,44.0
Česko,leden 2017,Počáteční stav obyvatel,10578820.0
Česko,leden 2017,Střední stav obyvatel,10578145.0
Česko,leden 2017,Koncový stav obyvatel,10577470.0
Česko,leden 2017,Sňatky,884.0
Česko,leden 2017,Rozvody,2096.0
Česko,leden 2017,Živě narození,9202.0
Česko,leden 2017,Potraty,3198.0
Česko,leden 2017,UPT,1837.0
Česko,leden 2017,Zemřelí,12359.0
Česko,leden 2017,Zemřelí do 1 roku,26.0
Česko,leden 2017,Zemřelí do 28 dnů,20.0
Česko,leden 2017,Přirozený přírůstek/úbytek,-3157.0
Česko,leden 2017,Přistěhovalí,3237.0
Česko,leden 2017,Vystěhovalí,1430.0
Česko,leden 2017,Přírůstek/úbytek stěhováním,1807.0
Česko,leden 2017,Celkový přírůstek/úbytek,-1350.0
Česko,prosinec 2016,Počáteční stav obyvatel,10578834.0
Česko,prosinec 2016,Střední stav obyvatel,10578827.0
Česko,prosinec 2016,Koncový stav obyvatel,10578820.0
Česko,prosinec 2016,Sňatky,1191.0
Česko,prosinec 2016,Rozvody,1530.0
Česko,prosinec 2016,Živě narození,8793.0
Česko,prosinec 2016,Potraty,2957.0
Česko,prosinec 2016,UPT,1659.0
Česko,prosinec 2016,Zemřelí,10261.0
Česko,prosinec 2016,Zemřelí do 1 roku,25.0
Česko,prosinec 2016,Zemřelí do 28 dnů,13.0
Česko,prosinec 2016,Přirozený přírůstek/úbytek,-1468.0
Česko,prosinec 2016,Přistěhovalí,2697.0
Česko,prosinec 2016,Vystěhovalí,1243.0
Česko,prosinec 2016,Přírůstek/úbytek stěhováním,1454.0
Česko,prosinec 2016,Celkový přírůstek/úbytek,-14.0
Česko,listopad 2016,Počáteční stav obyvatel,10576600.0
Česko,listopad 2016,Střední stav obyvatel,10577717.0
Česko,listopad 2016,Koncový stav obyvatel,10578834.0
Česko,listopad 2016,Sňatky,1720.0
Česko,listopad 2016,Rozvody,2078.0
Česko,listopad 2016,Živě narození,8670.0
Česko,listopad 2016,Potraty,2991.0
Česko,listopad 2016,UPT,1652.0
Česko,listopad 2016,Zemřelí,8798.0
Česko,listopad 2016,Zemřelí do 1 roku,23.0
Česko,listopad 2016,Zemřelí do 28 dnů,15.0
Česko,listopad 2016,Přirozený přírůstek/úbytek,-128.0
Česko,listopad 2016,Přistěhovalí,3719.0
Česko,listopad 2016,Vystěhovalí,1357.0
Česko,listopad 2016,Přírůstek/úbytek stěhováním,2362.0
Česko,listopad 2016,Celkový přírůstek/úbytek,2234.0
Česko,říjen 2016,Počáteční stav obyvatel,10573997.0
Česko,říjen 2016,Střední stav obyvatel,10575299.0
Česko,říjen 2016,Koncový stav obyvatel,10576600.0
Česko,říjen 2016,Sňatky,3838.0
Česko,říjen 2016,Rozvody,2161.0
Česko,říjen 2016,Živě narození,9359.0
Česko,říjen 2016,Potraty,2729.0
Česko,říjen 2016,UPT,1507.0
Česko,říjen 2016,Zemřelí,9128.0
Česko,říjen 2016,Zemřelí do 1 roku,32.0
Česko,říjen 2016,Zemřelí do 28 dnů,18.0
Česko,říjen 2016,Přirozený přírůstek/úbytek,231.0
Česko,říjen 2016,Přistěhovalí,3915.0
Česko,říjen 2016,Vystěhovalí,1543.0
Česko,říjen 2016,Přírůstek/úbytek stěhováním,2372.0
Česko,říjen 2016,Celkový přírůstek/úbytek,2603.0
Česko,září 2016,Počáteční stav obyvatel,10570665.0
Česko,září 2016,Střední stav obyvatel,10572331.0
Česko,září 2016,Koncový stav obyvatel,10573997.0
Česko,září 2016,Sňatky,8441.0
Česko,září 2016,Rozvody,2014.0
Česko,září 2016,Živě narození,9820.0
Česko,září 2016,Potraty,2784.0
Česko,září 2016,UPT,1550.0
Česko,září 2016,Zemřelí,8193.0
Česko,září 2016,Zemřelí do 1 roku,22.0
Česko,září 2016,Zemřelí do 28 dnů,11.0
Česko,září 2016,Přirozený přírůstek/úbytek,1627.0
Česko,září 2016,Přistěhovalí,3570.0
Česko,září 2016,Vystěhovalí,1865.0
Česko,září 2016,Přírůstek/úbytek stěhováním,1705.0
Česko,září 2016,Celkový přírůstek/úbytek,3332.0
Česko,srpen 2016,Počáteční stav obyvatel,10567816.0
Česko,srpen 2016,Střední stav obyvatel,10569241.0
Česko,srpen 2016,Koncový stav obyvatel,10570665.0
Česko,srpen 2016,Sňatky,7587.0
Česko,srpen 2016,Rozvody,1841.0
Česko,srpen 2016,Živě narození,10083.0
Česko,srpen 2016,Potraty,3016.0
Česko,srpen 2016,UPT,1778.0
Česko,srpen 2016,Zemřelí,8510.0
Česko,srpen 2016,Zemřelí do 1 roku,27.0
Česko,srpen 2016,Zemřelí do 28 dnů,19.0
Česko,srpen 2016,Přirozený přírůstek/úbytek,1573.0
Česko,srpen 2016,Přistěhovalí,2819.0
Česko,srpen 2016,Vystěhovalí,1543.0
Česko,srpen 2016,Přírůstek/úbytek stěhováním,1276.0
Česko,srpen 2016,Celkový přírůstek/úbytek,2849.0
Česko,červenec 2016,Počáteční stav obyvatel,10565284.0
Česko,červenec 2016,Střední stav obyvatel,10566550.0
Česko,červenec 2016,Koncový stav obyvatel,10567816.0
Česko,červenec 2016,Sňatky,8137.0
Česko,červenec 2016,Rozvody,1761.0
Česko,červenec 2016,Živě narození,10481.0
Česko,červenec 2016,Potraty,2876.0
Česko,červenec 2016,UPT,1590.0
Česko,červenec 2016,Zemřelí,8578.0
Česko,červenec 2016,Zemřelí do 1 roku,30.0
Česko,červenec 2016,Zemřelí do 28 dnů,18.0
Česko,červenec 2016,Přirozený přírůstek/úbytek,1903.0
Česko,červenec 2016,Přistěhovalí,2212.0
Česko,červenec 2016,Vystěhovalí,1583.0
Česko,červenec 2016,Přírůstek/úbytek stěhováním,629.0
Česko,červenec 2016,Celkový přírůstek/úbytek,2532.0
Česko,červen 2016,Počáteční stav obyvatel,10562491.0
Česko,červen 2016,Střední stav obyvatel,10563888.0
Česko,červen 2016,Koncový stav obyvatel,10565284.0
Česko,červen 2016,Sňatky,9165.0
Česko,červen 2016,Rozvody,2561.0
Česko,červen 2016,Živě narození,9696.0
Česko,červen 2016,Potraty,3043.0
Česko,červen 2016,UPT,1733.0
Česko,červen 2016,Zemřelí,8381.0
Česko,červen 2016,Zemřelí do 1 roku,23.0
Česko,červen 2016,Zemřelí do 28 dnů,15.0
Česko,červen 2016,Přirozený přírůstek/úbytek,1315.0
Česko,červen 2016,Přistěhovalí,2867.0
Česko,červen 2016,Vystěhovalí,1389.0
Česko,červen 2016,Přírůstek/úbytek stěhováním,1478.0
Česko,červen 2016,Celkový přírůstek/úbytek,2793.0
Česko,květen 2016,Počáteční stav obyvatel,10559970.0
Česko,květen 2016,Střední stav obyvatel,10561231.0
Česko,květen 2016,Koncový stav obyvatel,10562491.0
Česko,květen 2016,Sňatky,3099.0
Česko,květen 2016,Rozvody,2489.0
Česko,květen 2016,Živě narození,9366.0
Česko,květen 2016,Potraty,2944.0
Česko,květen 2016,UPT,1678.0
Česko,květen 2016,Zemřelí,8821.0
Česko,květen 2016,Zemřelí do 1 roku,37.0
Česko,květen 2016,Zemřelí do 28 dnů,18.0
Česko,květen 2016,Přirozený přírůstek/úbytek,545.0
Česko,květen 2016,Přistěhovalí,3385.0
Česko,květen 2016,Vystěhovalí,1409.0
Česko,květen 2016,Přírůstek/úbytek stěhováním,1976.0
Česko,květen 2016,Celkový přírůstek/úbytek,2521.0
Česko,duben 2016,Počáteční stav obyvatel,10558317.0
Česko,duben 2016,Střední stav obyvatel,10559144.0
Česko,duben 2016,Koncový stav obyvatel,10559970.0
Česko,duben 2016,Sňatky,4089.0
Česko,duben 2016,Rozvody,2213.0
Česko,duben 2016,Živě narození,9018.0
Česko,duben 2016,Potraty,2933.0
Česko,duben 2016,UPT,1682.0
Česko,duben 2016,Zemřelí,8884.0
Česko,duben 2016,Zemřelí do 1 roku,22.0
Česko,duben 2016,Zemřelí do 28 dnů,17.0
Česko,duben 2016,Přirozený přírůstek/úbytek,134.0
Česko,duben 2016,Přistěhovalí,2868.0
Česko,duben 2016,Vystěhovalí,1349.0
Česko,duben 2016,Přírůstek/úbytek stěhováním,1519.0
Česko,duben 2016,Celkový přírůstek/úbytek,1653.0
Česko,březen 2016,Počáteční stav obyvatel,10556570.0
Česko,březen 2016,Střední stav obyvatel,10557444.0
Česko,březen 2016,Koncový stav obyvatel,10558317.0
Česko,březen 2016,Sňatky,1341.0
Česko,březen 2016,Rozvody,2242.0
Česko,březen 2016,Živě narození,9496.0
Česko,březen 2016,Potraty,3153.0
Česko,březen 2016,UPT,1811.0
Česko,březen 2016,Zemřelí,9623.0
Česko,březen 2016,Zemřelí do 1 roku,29.0
Česko,březen 2016,Zemřelí do 28 dnů,18.0
Česko,březen 2016,Přirozený přírůstek/úbytek,-127.0
Česko,březen 2016,Přistěhovalí,3186.0
Česko,březen 2016,Vystěhovalí,1312.0
Česko,březen 2016,Přírůstek/úbytek stěhováním,1874.0
Česko,březen 2016,Celkový přírůstek/úbytek,1747.0
Česko,únor 2016,Počáteční stav obyvatel,10555222.0
Česko,únor 2016,Střední stav obyvatel,10555896.0
Česko,únor 2016,Koncový stav obyvatel,10556570.0
Česko,únor 2016,Sňatky,1202.0
Česko,únor 2016,Rozvody,2191.0
Česko,únor 2016,Živě narození,8670.0
Česko,únor 2016,Potraty,3206.0
Česko,únor 2016,UPT,1853.0
Česko,únor 2016,Zemřelí,9057.0
Česko,únor 2016,Zemřelí do 1 roku,17.0
Česko,únor 2016,Zemřelí do 28 dnů,11.0
Česko,únor 2016,Přirozený přírůstek/úbytek,-387.0
Česko,únor 2016,Přistěhovalí,3216.0
Česko,únor 2016,Vystěhovalí,1481.0
Česko,únor 2016,Přírůstek/úbytek stěhováním,1735.0
Česko,únor 2016,Celkový přírůstek/úbytek,1348.0
Česko,leden 2016,Počáteční stav obyvatel,10553843.0
Česko,leden 2016,Střední stav obyvatel,10554533.0
Česko,leden 2016,Koncový stav obyvatel,10555222.0
Česko,leden 2016,Sňatky,958.0
Česko,leden 2016,Rozvody,1915.0
Česko,leden 2016,Živě narození,9211.0
Česko,leden 2016,Potraty,3289.0
Česko,leden 2016,UPT,1913.0
Česko,leden 2016,Zemřelí,9516.0
Česko,leden 2016,Zemřelí do 1 roku,30.0
Česko,leden 2016,Zemřelí do 28 dnů,19.0
Česko,leden 2016,Přirozený přírůstek/úbytek,-305.0
Česko,leden 2016,Přistěhovalí,3049.0
Česko,leden 2016,Vystěhovalí,1365.0
Česko,leden 2016,Přírůstek/úbytek stěhováním,1684.0
Česko,leden 2016,Celkový přírůstek/úbytek,1379.0
Česko,prosinec 2015,Počáteční stav obyvatel,10552337.0
Česko,prosinec 2015,Střední stav obyvatel,10553090.0
Česko,prosinec 2015,Koncový stav obyvatel,10553843.0
Česko,prosinec 2015,Sňatky,1313.0
Česko,prosinec 2015,Rozvody,2371.0
Česko,prosinec 2015,Živě narození,9045.0
Česko,prosinec 2015,Potraty,3189.0
Česko,prosinec 2015,UPT,1830.0
Česko,prosinec 2015,Zemřelí,9000.0
Česko,prosinec 2015,Zemřelí do 1 roku,23.0
Česko,prosinec 2015,Zemřelí do 28 dnů,13.0
Česko,prosinec 2015,Přirozený přírůstek/úbytek,45.0
Česko,prosinec 2015,Přistěhovalí,2617.0
Česko,prosinec 2015,Vystěhovalí,1156.0
Česko,prosinec 2015,Přírůstek/úbytek stěhováním,1461.0
Česko,prosinec 2015,Celkový přírůstek/úbytek,1506.0
Česko,listopad 2015,Počáteční stav obyvatel,10550405.0
Česko,listopad 2015,Střední stav obyvatel,10551371.0
Česko,listopad 2015,Koncový stav obyvatel,10552337.0
Česko,listopad 2015,Sňatky,1572.0
Česko,listopad 2015,Rozvody,2225.0
Česko,listopad 2015,Živě narození,8355.0
Česko,listopad 2015,Potraty,2877.0
Česko,listopad 2015,UPT,1620.0
Česko,listopad 2015,Zemřelí,8595.0
Česko,listopad 2015,Zemřelí do 1 roku,22.0
Česko,listopad 2015,Zemřelí do 28 dnů,12.0
Česko,listopad 2015,Přirozený přírůstek/úbytek,-240.0
Česko,listopad 2015,Přistěhovalí,3516.0
Česko,listopad 2015,Vystěhovalí,1344.0
Česko,listopad 2015,Přírůstek/úbytek stěhováním,2172.0
Česko,listopad 2015,Celkový přírůstek/úbytek,1932.0
Česko,říjen 2015,Počáteční stav obyvatel,10548216.0
Česko,říjen 2015,Střední stav obyvatel,10549311.0
Česko,říjen 2015,Koncový stav obyvatel,10550405.0
Česko,říjen 2015,Sňatky,3583.0
Česko,říjen 2015,Rozvody,2357.0
Česko,říjen 2015,Živě narození,9110.0
Česko,říjen 2015,Potraty,2686.0
Česko,říjen 2015,UPT,1494.0
Česko,říjen 2015,Zemřelí,9123.0
Česko,říjen 2015,Zemřelí do 1 roku,21.0
Česko,říjen 2015,Zemřelí do 28 dnů,16.0
Česko,říjen 2015,Přirozený přírůstek/úbytek,-13.0
Česko,říjen 2015,Přistěhovalí,3654.0
Česko,říjen 2015,Vystěhovalí,1452.0
Česko,říjen 2015,Přírůstek/úbytek stěhováním,2202.0
Česko,říjen 2015,Celkový přírůstek/úbytek,2189.0
Česko,září 2015,Počáteční stav obyvatel,10545521.0
Česko,září 2015,Střední stav obyvatel,10546869.0
Česko,září 2015,Koncový stav obyvatel,10548216.0
Česko,září 2015,Sňatky,7069.0
Česko,září 2015,Rozvody,2072.0
Česko,září 2015,Živě narození,9535.0
Česko,září 2015,Potraty,2799.0
Česko,září 2015,UPT,1531.0
Česko,září 2015,Zemřelí,8302.0
Česko,září 2015,Zemřelí do 1 roku,18.0
Česko,září 2015,Zemřelí do 28 dnů,11.0
Česko,září 2015,Přirozený přírůstek/úbytek,1233.0
Česko,září 2015,Přistěhovalí,3569.0
Česko,září 2015,Vystěhovalí,2107.0
Česko,září 2015,Přírůstek/úbytek stěhováním,1462.0
Česko,září 2015,Celkový přírůstek/úbytek,2695.0
Česko,srpen 2015,Počáteční stav obyvatel,10544364.0
Česko,srpen 2015,Střední stav obyvatel,10544943.0
Česko,srpen 2015,Koncový stav obyvatel,10545521.0
Česko,srpen 2015,Sňatky,8814.0
Česko,srpen 2015,Rozvody,1672.0
Česko,srpen 2015,Živě narození,9645.0
Česko,srpen 2015,Potraty,2837.0
Česko,srpen 2015,UPT,1564.0
Česko,srpen 2015,Zemřelí,9328.0
Česko,srpen 2015,Zemřelí do 1 roku,28.0
Česko,srpen 2015,Zemřelí do 28 dnů,20.0
Česko,srpen 2015,Přirozený přírůstek/úbytek,317.0
Česko,srpen 2015,Přistěhovalí,2226.0
Česko,srpen 2015,Vystěhovalí,1386.0
Česko,srpen 2015,Přírůstek/úbytek stěhováním,840.0
Česko,srpen 2015,Celkový přírůstek/úbytek,1157.0
Česko,červenec 2015,Počáteční stav obyvatel,10542942.0
Česko,červenec 2015,Střední stav obyvatel,10543653.0
Česko,červenec 2015,Koncový stav obyvatel,10544364.0
Česko,červenec 2015,Sňatky,6731.0
Česko,červenec 2015,Rozvody,2025.0
Česko,červenec 2015,Živě narození,10120.0
Česko,červenec 2015,Potraty,3181.0
Česko,červenec 2015,UPT,1881.0
Česko,červenec 2015,Zemřelí,9047.0
Česko,červenec 2015,Zemřelí do 1 roku,31.0
Česko,červenec 2015,Zemřelí do 28 dnů,21.0
Česko,červenec 2015,Přirozený přírůstek/úbytek,1073.0
Česko,červenec 2015,Přistěhovalí,2176.0
Česko,červenec 2015,Vystěhovalí,1827.0
Česko,červenec 2015,Přírůstek/úbytek stěhováním,349.0
Česko,červenec 2015,Celkový přírůstek/úbytek,1422.0
Česko,červen 2015,Počáteční stav obyvatel,10540146.0
Česko,červen 2015,Střední stav obyvatel,10541544.0
Česko,červen 2015,Koncový stav obyvatel,10542942.0
Česko,červen 2015,Sňatky,8379.0
Česko,červen 2015,Rozvody,2531.0
Česko,červen 2015,Živě narození,9768.0
Česko,červen 2015,Potraty,2938.0
Česko,červen 2015,UPT,1704.0
Česko,červen 2015,Zemřelí,8049.0
Česko,červen 2015,Zemřelí do 1 roku,27.0
Česko,červen 2015,Zemřelí do 28 dnů,13.0
Česko,červen 2015,Přirozený přírůstek/úbytek,1719.0
Česko,červen 2015,Přistěhovalí,2610.0
Česko,červen 2015,Vystěhovalí,1533.0
Česko,červen 2015,Přírůstek/úbytek stěhováním,1077.0
Česko,červen 2015,Celkový přírůstek/úbytek,2796.0
Česko,květen 2015,Počáteční stav obyvatel,10538718.0
Česko,květen 2015,Střední stav obyvatel,10539432.0
Česko,květen 2015,Koncový stav obyvatel,10540146.0
Česko,květen 2015,Sňatky,3644.0
Česko,květen 2015,Rozvody,2194.0
Česko,květen 2015,Živě narození,9272.0
Česko,květen 2015,Potraty,2842.0
Česko,květen 2015,UPT,1647.0
Česko,květen 2015,Zemřelí,8845.0
Česko,květen 2015,Zemřelí do 1 roku,24.0
Česko,květen 2015,Zemřelí do 28 dnů,15.0
Česko,květen 2015,Přirozený přírůstek/úbytek,427.0
Česko,květen 2015,Přistěhovalí,2445.0
Česko,květen 2015,Vystěhovalí,1444.0
Česko,květen 2015,Přírůstek/úbytek stěhováním,1001.0
Česko,květen 2015,Celkový přírůstek/úbytek,1428.0
Česko,duben 2015,Počáteční stav obyvatel,10537835.0
Česko,duben 2015,Střední stav obyvatel,10538277.0
Česko,duben 2015,Koncový stav obyvatel,10538718.0
Česko,duben 2015,Sňatky,3444.0
Česko,duben 2015,Rozvody,2321.0
Česko,duben 2015,Živě narození,9120.0
Česko,duben 2015,Potraty,3029.0
Česko,duben 2015,UPT,1739.0
Česko,duben 2015,Zemřelí,9261.0
Česko,duben 2015,Zemřelí do 1 roku,14.0
Česko,duben 2015,Zemřelí do 28 dnů,7.0
Česko,duben 2015,Přirozený přírůstek/úbytek,-141.0
Česko,duben 2015,Přistěhovalí,2553.0
Česko,duben 2015,Vystěhovalí,1529.0
Česko,duben 2015,Přírůstek/úbytek stěhováním,1024.0
Česko,duben 2015,Celkový přírůstek/úbytek,883.0
Česko,březen 2015,Počáteční stav obyvatel,10537256.0
Česko,březen 2015,Střední stav obyvatel,10537546.0
Česko,březen 2015,Koncový stav obyvatel,10537835.0
Česko,březen 2015,Sňatky,1565.0
Česko,březen 2015,Rozvody,2281.0
Česko,březen 2015,Živě narození,9152.0
Česko,březen 2015,Potraty,3028.0
Česko,březen 2015,UPT,1704.0
Česko,březen 2015,Zemřelí,10117.0
Česko,březen 2015,Zemřelí do 1 roku,26.0
Česko,březen 2015,Zemřelí do 28 dnů,14.0
Česko,březen 2015,Přirozený přírůstek/úbytek,-965.0
Česko,březen 2015,Přistěhovalí,3287.0
Česko,březen 2015,Vystěhovalí,1743.0
Česko,březen 2015,Přírůstek/úbytek stěhováním,1544.0
Česko,březen 2015,Celkový přírůstek/úbytek,579.0
Česko,únor 2015,Počáteční stav obyvatel,10538205.0
Česko,únor 2015,Střední stav obyvatel,10537731.0
Česko,únor 2015,Koncový stav obyvatel,10537256.0
Česko,únor 2015,Sňatky,1145.0
Česko,únor 2015,Rozvody,2025.0
Česko,únor 2015,Živě narození,8203.0
Česko,únor 2015,Potraty,2961.0
Česko,únor 2015,UPT,1715.0
Česko,únor 2015,Zemřelí,10613.0
Česko,únor 2015,Zemřelí do 1 roku,20.0
Česko,únor 2015,Zemřelí do 28 dnů,10.0
Česko,únor 2015,Přirozený přírůstek/úbytek,-2410.0
Česko,únor 2015,Přistěhovalí,3073.0
Česko,únor 2015,Vystěhovalí,1612.0
Česko,únor 2015,Přírůstek/úbytek stěhováním,1461.0
Česko,únor 2015,Celkový přírůstek/úbytek,-949.0
Česko,leden 2015,Počáteční stav obyvatel,10538275.0
Česko,leden 2015,Střední stav obyvatel,10538240.0
Česko,leden 2015,Koncový stav obyvatel,10538205.0
Česko,leden 2015,Sňatky,932.0
Česko,leden 2015,Rozvody,2009.0
Česko,leden 2015,Živě narození,9439.0
Česko,leden 2015,Potraty,3394.0
Česko,leden 2015,UPT,1974.0
Česko,leden 2015,Zemřelí,10893.0
Česko,leden 2015,Zemřelí do 1 roku,18.0
Česko,leden 2015,Zemřelí do 28 dnů,13.0
Česko,leden 2015,Přirozený přírůstek/úbytek,-1454.0
Česko,leden 2015,Přistěhovalí,3196.0
Česko,leden 2015,Vystěhovalí,1812.0
Česko,leden 2015,Přírůstek/úbytek stěhováním,1384.0
Česko,leden 2015,Celkový přírůstek/úbytek,-70.0
Česko,prosinec 2014,Počáteční stav obyvatel,10538032.0
Česko,prosinec 2014,Střední stav obyvatel,10538154.0
Česko,prosinec 2014,Koncový stav obyvatel,10538275.0
Česko,prosinec 2014,Sňatky,1108.0
Česko,prosinec 2014,Rozvody,2358.0
Česko,prosinec 2014,Živě narození,8844.0
Česko,prosinec 2014,Potraty,3050.0
Česko,prosinec 2014,UPT,1725.0
Česko,prosinec 2014,Zemřelí,9906.0
Česko,prosinec 2014,Zemřelí do 1 roku,22.0
Česko,prosinec 2014,Zemřelí do 28 dnů,15.0
Česko,prosinec 2014,Přirozený přírůstek/úbytek,-1062.0
Česko,prosinec 2014,Přistěhovalí,2534.0
Česko,prosinec 2014,Vystěhovalí,1229.0
Česko,prosinec 2014,Přírůstek/úbytek stěhováním,1305.0
Česko,prosinec 2014,Celkový přírůstek/úbytek,243.0
Česko,listopad 2014,Počáteční stav obyvatel,10535850.0
Česko,listopad 2014,Střední stav obyvatel,10536941.0
Česko,listopad 2014,Koncový stav obyvatel,10538032.0
Česko,listopad 2014,Sňatky,1565.0
Česko,listopad 2014,Rozvody,2105.0
