Území,Instituce,Ukazatel,Roky,value
Česko,Nebankovní peněžní instituce účtující jako banky,Ostatní provozní výnosy,2023,25683.8322240383
Česko,Nebankovní peněžní instituce účtující jako banky,Výnosy z prodeje vlastních výrobků a služeb,2014,3686.6864102111
Česko,Nebankovní peněžní instituce účtující jako banky,Výnosy z prodeje vlastních výrobků a služeb,2015,2740.1713586589
Česko,Nebankovní peněžní instituce účtující jako banky,Výnosy z prodeje vlastních výrobků a služeb,2016,5010.9806838142
Česko,Nebankovní peněžní instituce účtující jako banky,Výnosy z prodeje vlastních výrobků a služeb,2017,7582.6011083539
Česko,Nebankovní peněžní instituce účtující jako banky,Výnosy z prodeje vlastních výrobků a služeb,2018,10036.4901263787
Česko,Nebankovní peněžní instituce účtující jako banky,Výnosy z prodeje vlastních výrobků a služeb,2019,10237.102
Česko,Nebankovní peněžní instituce účtující jako banky,Výnosy z prodeje vlastních výrobků a služeb,2020,9217.335
Česko,Nebankovní peněžní instituce účtující jako banky,Výnosy z prodeje vlastních výrobků a služeb,2021,7415.275
Česko,Nebankovní peněžní instituce účtující jako banky,Výnosy z prodeje vlastních výrobků a služeb,2022,7925.345
Česko,Nebankovní peněžní instituce účtující jako banky,Výnosy z prodeje vlastních výrobků a služeb,2023,7459.807
