Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Čtvrtletí;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;2. čtvrtletí 2016;100.0410339837
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;3. čtvrtletí 2016;99.7533536672
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;4. čtvrtletí 2016;90.116100571
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;1. čtvrtletí 2017;88.7546242536
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;2. čtvrtletí 2017;102.6867261819
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;3. čtvrtletí 2017;98.3167429847
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;4. čtvrtletí 2017;99.5049255705
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;1. čtvrtletí 2018;98.7116082485
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;2. čtvrtletí 2018;99.9136190795
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;3. čtvrtletí 2018;102.6744292143
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;4. čtvrtletí 2018;99.2388436325
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;1. čtvrtletí 2019;101.555711765
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;2. čtvrtletí 2019;98.4876993399
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;3. čtvrtletí 2019;96.7784504246
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;4. čtvrtletí 2019;103.4817522481
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;1. čtvrtletí 2020;96.1974414408
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;2. čtvrtletí 2020;85.8169728961
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;3. čtvrtletí 2020;99.5801528353
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;4. čtvrtletí 2020;88.4632380191
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;1. čtvrtletí 2021;91.0623507985
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;2. čtvrtletí 2021;106.9976568286
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;3. čtvrtletí 2021;101.8439572706
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;4. čtvrtletí 2021;107.6521922073
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;1. čtvrtletí 2022;111.5733386295
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;2. čtvrtletí 2022;105.2161889438
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;3. čtvrtletí 2022;94.5416617486
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;4. čtvrtletí 2022;94.4540572466
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;1. čtvrtletí 2023;91.4743848888
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;2. čtvrtletí 2023;90.2490491001
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;3. čtvrtletí 2023;92.0956875993
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;4. čtvrtletí 2023;96.6607605801
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;1. čtvrtletí 2024;100.8550076888
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;2. čtvrtletí 2024;102.5095940374
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;3. čtvrtletí 2024;101.9561144498
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky;4. čtvrtletí 2024;103.1064741871
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2016;101.4428345875
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2016;102.342546284
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2016;104.2384645248
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2016;102.0668091384
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2017;101.8626102414
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2017;104.6323207037
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2017;101.3734933722
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2017;102.1583730293
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2018;101.1129466956
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2018;100.0482139791
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2018;100.2450842351
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2018;99.1292422166
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2019;102.2175699356
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2019;101.1615505634
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2019;100.9986752922
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2019;102.5265093727
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2020;102.8647263218
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2020;96.7213119685
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2020;108.1913210449
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2020;104.4099200275
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2021;108.9121227343
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2021;112.6249789963
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2021;103.5005955954
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2021;106.4756534753
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2022;98.252879678
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2022;95.0686903331
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2022;96.178230015
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2022;89.7551720237
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2023;95.2766660378
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2023;96.317880971
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2023;94.0844452459
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2023;97.32887896
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;1. čtvrtletí 2024;101.2807091225
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;2. čtvrtletí 2024;101.2609614416
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;3. čtvrtletí 2024;102.6722426058
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.4 Velkoobchod s výrobky převážně pro domácnost;4. čtvrtletí 2024;97.1121763002
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2016;84.4971583058
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2016;92.0686418444
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2016;88.1591128258
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2016;87.4589100686
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2017;93.6506228094
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2017;101.9221910817
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2017;106.5778432143
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2017;115.2599927259
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2018;112.4186478644
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2018;99.5505480741
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2018;109.7554713341
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2018;99.8003034905
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2019;99.3911230351
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2019;104.6308479103
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2019;99.2992439247
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2019;106.1509252864
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2020;103.590283067
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2020;94.7672846169
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2020;103.1730056621
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2020;104.8280004948
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2021;110.2966980916
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2021;109.8180799269
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2021;97.027447336
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2021;94.0725226445
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2022;92.3479542392
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2022;95.1786385867
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2022;100.6978308853
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2022;101.3155740789
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2023;102.7965539701
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2023;98.0312995297
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2023;96.908257186
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2023;94.5699677175
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;1. čtvrtletí 2024;97.8891275843
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;2. čtvrtletí 2024;106.4178619488
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;3. čtvrtletí 2024;102.0414493944
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;4. čtvrtletí 2024;103.9916838265
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2016;93.9098091141
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2016;90.3216134515
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;3. čtvrtletí 2016;93.9389070907
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;4. čtvrtletí 2016;93.561527435
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;1. čtvrtletí 2017;105.8875729227
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;2. čtvrtletí 2017;106.7613680923
