Území,Čtvrtletí,Typ ceny,Očištění,Země,Ukazatel,value
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Norfolk,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Norfolk,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Norfolk,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Norsko,"Vývoz (v mil. Kč, FOB)",5097.952915
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Norsko,"Dovoz (v mil. Kč, CIF)",9361.274288
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Norsko,Bilance (v mil. Kč),-4263.321373
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Norsko,Obrat zboží (v mil. Kč),14459.227203
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Norsko,Vývoz (meziroční index),103.4267913295
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Norsko,Dovoz (meziroční index),49.1473503476
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Norsko,Obrat zboží (meziroční index),60.3060609684
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nová Kaledonie,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nová Kaledonie,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nová Kaledonie,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nová Kaledonie,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nová Kaledonie,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nová Kaledonie,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nová Kaledonie,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nový Zéland,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nový Zéland,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nový Zéland,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nový Zéland,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nový Zéland,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nový Zéland,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Nový Zéland,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Okupované palestinské území,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Okupované palestinské území,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Okupované palestinské území,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Okupované palestinské území,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Okupované palestinské území,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Okupované palestinské území,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Okupované palestinské území,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Omán,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Omán,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Omán,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Omán,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Omán,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Omán,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Omán,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ostrovy Turks a Caicos,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ostrovy Turks a Caicos,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ostrovy Turks a Caicos,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ostrovy Turks a Caicos,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ostrovy Turks a Caicos,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ostrovy Turks a Caicos,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ostrovy Turks a Caicos,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pákistán,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pákistán,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pákistán,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pákistán,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pákistán,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pákistán,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pákistán,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Palau,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Palau,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Palau,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Palau,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Palau,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Palau,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Palau,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Panama,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Panama,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Panama,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Panama,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Panama,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Panama,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Panama,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Papua-Nová Guinea,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Papua-Nová Guinea,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Papua-Nová Guinea,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Papua-Nová Guinea,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Papua-Nová Guinea,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Papua-Nová Guinea,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Papua-Nová Guinea,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Paraguay,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Paraguay,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Paraguay,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Paraguay,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Paraguay,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Paraguay,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Paraguay,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Peru,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Peru,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Peru,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Peru,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Peru,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Peru,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Peru,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pitcairn,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pitcairn,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pitcairn,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pitcairn,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pitcairn,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pitcairn,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pitcairn,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pobřeží slonoviny,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pobřeží slonoviny,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pobřeží slonoviny,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pobřeží slonoviny,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pobřeží slonoviny,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pobřeží slonoviny,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Pobřeží slonoviny,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Polsko,"Vývoz (v mil. Kč, FOB)",92510.336595
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Polsko,"Dovoz (v mil. Kč, CIF)",107306.330587
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Polsko,Bilance (v mil. Kč),-14795.993992
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Polsko,Obrat zboží (v mil. Kč),199816.667182
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Polsko,Vývoz (meziroční index),106.7132012655
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Polsko,Dovoz (meziroční index),111.5869271275
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Polsko,Obrat zboží (meziroční index),109.2763124367
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Portugalsko,"Vývoz (v mil. Kč, FOB)",5225.113771
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Portugalsko,"Dovoz (v mil. Kč, CIF)",3800.735761
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Portugalsko,Bilance (v mil. Kč),1424.37801
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Portugalsko,Obrat zboží (v mil. Kč),9025.849532
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Portugalsko,Vývoz (meziroční index),125.4273281677
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Portugalsko,Dovoz (meziroční index),103.2483238564
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Portugalsko,Obrat zboží (meziroční index),115.0227963002
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rakousko,"Vývoz (v mil. Kč, FOB)",44729.722411
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rakousko,"Dovoz (v mil. Kč, CIF)",31163.146896
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rakousko,Bilance (v mil. Kč),13566.575515
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rakousko,Obrat zboží (v mil. Kč),75892.869307
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rakousko,Vývoz (meziroční index),106.0491222183
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rakousko,Dovoz (meziroční index),110.7322936107
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rakousko,Obrat zboží (meziroční index),107.9233462109
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu se zeměmi mimo Unii,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu se zeměmi mimo Unii,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu se zeměmi mimo Unii,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu se zeměmi mimo Unii,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu se zeměmi mimo Unii,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu se zeměmi mimo Unii,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu se zeměmi mimo Unii,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu uvnitř Unie,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu uvnitř Unie,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu uvnitř Unie,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu uvnitř Unie,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu uvnitř Unie,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu uvnitř Unie,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rezervy a zásoby v rámci obchodu uvnitř Unie,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rovníková Guinea,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rovníková Guinea,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rovníková Guinea,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rovníková Guinea,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rovníková Guinea,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rovníková Guinea,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rovníková Guinea,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rumunsko,"Vývoz (v mil. Kč, FOB)",18823.369841
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rumunsko,"Dovoz (v mil. Kč, CIF)",15411.000574
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rumunsko,Bilance (v mil. Kč),3412.369267
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rumunsko,Obrat zboží (v mil. Kč),34234.370415
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rumunsko,Vývoz (meziroční index),104.050263662
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rumunsko,Dovoz (meziroční index),102.0654491228
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rumunsko,Obrat zboží (meziroční index),103.1473056396
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ruská federace,"Vývoz (v mil. Kč, FOB)",3675.233892
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ruská federace,"Dovoz (v mil. Kč, CIF)",27819.411113
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ruská federace,Bilance (v mil. Kč),-24144.177221
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ruská federace,Obrat zboží (v mil. Kč),31494.645005
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ruská federace,Vývoz (meziroční index),92.4080988729
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ruská federace,Dovoz (meziroční index),122.6269659139
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Ruská federace,Obrat zboží (meziroční index),118.1194444513
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rwanda,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rwanda,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rwanda,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rwanda,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rwanda,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rwanda,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Rwanda,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Řecko,"Vývoz (v mil. Kč, FOB)",3137.70771
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Řecko,"Dovoz (v mil. Kč, CIF)",3241.586606
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Řecko,Bilance (v mil. Kč),-103.878896
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Řecko,Obrat zboží (v mil. Kč),6379.294316
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Řecko,Vývoz (meziroční index),87.7200063206
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Řecko,Dovoz (meziroční index),101.1876090317
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Řecko,Obrat zboží (meziroční index),94.082962563
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Saint-Pierre a Miquelon,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Saint-Pierre a Miquelon,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Saint-Pierre a Miquelon,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Saint-Pierre a Miquelon,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Saint-Pierre a Miquelon,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Saint-Pierre a Miquelon,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Saint-Pierre a Miquelon,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Salvador,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Salvador,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Salvador,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Salvador,Obrat zboží (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Salvador,Vývoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Salvador,Dovoz (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Salvador,Obrat zboží (meziroční index),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Samoa,"Vývoz (v mil. Kč, FOB)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Samoa,"Dovoz (v mil. Kč, CIF)",
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Samoa,Bilance (v mil. Kč),
Česko,4. čtvrtletí 2024,Běžné ceny,Bez očištění,Samoa,Obrat zboží (v mil. Kč),
