Roky,Území,Ukazatel,value
2023,Zlínský kraj,Počet mužů,284864.0
2023,Zlínský kraj,Počet žen,295880.0
2023,Zlínský kraj,Počet obyvatel ve věku 0 - 14 let,87961.0
2023,Zlínský kraj,Počet obyvatel ve věku 15 - 64 let,364956.0
2023,Zlínský kraj,Počet obyvatel ve věku 65 a více let,127827.0
2023,Zlínský kraj,Průměrný věk obyvatel (roky),43.86239892
2023,Zlínský kraj,Index stáří (%),145.3223588
2023,Moravskoslezský kraj,Počet obyvatel - celkem,1189204.0
2023,Moravskoslezský kraj,Počet mužů,582407.0
2023,Moravskoslezský kraj,Počet žen,606797.0
2023,Moravskoslezský kraj,Počet obyvatel ve věku 0 - 14 let,179058.0
2023,Moravskoslezský kraj,Počet obyvatel ve věku 15 - 64 let,757202.0
2023,Moravskoslezský kraj,Počet obyvatel ve věku 65 a více let,252944.0
2023,Moravskoslezský kraj,Průměrný věk obyvatel (roky),43.54920602
2023,Moravskoslezský kraj,Index stáří (%),141.2637246
