Typ indexu;Ukazatel;Očištění;Území;CZ NACE;Roky;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2004;102.2615209212
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2005;97.3612458633
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2006;104.4003778245
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2007;105.3197708819
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2008;88.373259818
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2009;103.5990531743
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2010;107.6782128092
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2011;101.9683464735
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2012;96.7158222879
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2013;91.5244640149
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2014;95.5780078995
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2015;97.6899181217
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2016;101.047817852
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2017;103.4447091412
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2018;98.1687204156
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2019;115.9149087744
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2020;109.951275723
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2021;110.4637136233
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2022;95.9209951115
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2023;96.4424787095
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;53 Poštovní a kurýrní činnosti;2024;102.2941541504
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2001;106.3052888754
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2002;95.2585766767
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2003;103.8921109649
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2004;105.2275264071
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2005;104.5669078453
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2006;102.3555158239
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2007;103.1324155102
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2008;93.0136193447
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2009;89.8772965099
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2010;94.8924988931
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2011;99.1020308374
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2012;97.3925914019
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2013;100.0563278929
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2014;101.2160218124
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2015;105.8453732809
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2016;106.2182124712
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2017;109.1452908685
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2018;100.4841942708
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2019;100.8196890764
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2020;61.531071298
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2021;101.865943551
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2022;127.2423556916
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2023;103.5607364178
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2024;100.8560247114
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2001;99.8979691169
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2002;95.2567944217
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2003;100.6580238868
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2004;113.914337707
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2005;113.8980963526
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2006;106.434837717
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2007;102.6426919206
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2008;96.0020529849
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2009;87.689757498
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2010;100.2980000707
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2011;105.1381296831
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2012;104.0465916172
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2013;102.1974864547
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2014;103.7185576447
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2015;107.1447378602
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2016;104.3724036438
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2017;107.3994052143
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2018;98.1553589516
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2019;97.4624273638
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2020;47.1885563042
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2021;95.7204636925
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2022;153.7814176829
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2023;105.7409282915
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;55 Ubytování;2024;98.5106539931
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2001;107.986630907
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2002;95.2590093238
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2003;104.6771801862
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2004;103.199782926
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2005;102.1626048639
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2006;101.1836855461
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2007;103.2803948477
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2008;92.1161826792
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2009;90.5619338599
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2010;93.2543856268
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2011;97.1346550963
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2012;95.0451226303
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2013;99.2294071898
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2014;100.2206274931
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2015;105.3105069889
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2016;106.9912490879
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2017;109.8585815856
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2018;101.4143538055
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2019;102.1175209925
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2020;66.82277507
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2021;103.4671163178
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2022;120.8454431544
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2023;102.8920028226
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;56 Stravování a pohostinství;2024;101.5953429529
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2001;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2002;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2003;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2004;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2005;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2006;102.6754400912
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2007;107.8779234069
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2008;102.3197020836
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2009;95.2088665997
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2010;100.37041683
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2011;99.531263097
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2012;100.5486389603
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2013;98.798036574
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2014;101.5645161069
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2015;105.5132372472
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2016;101.2025461746
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2017;103.9794341611
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2018;106.039335137
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2019;105.9117408291
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2020;99.6442101251
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2021;106.2922860937
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2022;104.4841992865
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2023;98.6038180298
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2024;102.0768254178
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2001;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2002;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2003;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2004;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2005;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2006;99.7372381898
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2007;99.5596861182
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2008;97.1267169861
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2009;92.3764219672
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2010;102.3529775521
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2011;95.3755589285
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2012;97.8534171544
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2013;96.914626605
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2014;106.1884616202
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2015;101.9108156323
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2016;101.5487877904
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2017;101.8873538105
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2018;107.3746839411
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2019;110.4076524726
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2020;100.8831534657
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2021;104.7449166466
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2022;100.9551615641
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2023;94.9963434285
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;58 Vydavatelské činnosti;2024;99.4137503588
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;59 Činnosti v oblasti filmů, videozáznamů a televizních programů, pořizování zvukových nahrávek a hudební vydavatelské činnosti;2001;
