Ukazatel;Věkové skupiny;Pohlaví;Roky;Okres vystěhování;Okres přistěhování;value
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Praha-západ;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Příbram;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Rakovník;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;České Budějovice;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Český Krumlov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Jindřichův Hradec;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Písek;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Prachatice;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Strakonice;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Tábor;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Domažlice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Klatovy;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Plzeň-město;27.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Plzeň-jih;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Plzeň-sever;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Rokycany;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Tachov;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Cheb;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Karlovy Vary;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Sokolov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Děčín;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Chomutov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Litoměřice;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Louny;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Most;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Teplice;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Ústí nad Labem;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Česká Lípa;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Jablonec nad Nisou;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Liberec;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Semily;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Hradec Králové;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Jičín;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Náchod;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Rychnov nad Kněžnou;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Trutnov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Chrudim;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Pardubice;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Svitavy;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Ústí nad Orlicí;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Havlíčkův Brod;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Jihlava;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Pelhřimov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Třebíč;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Žďár nad Sázavou;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Blansko;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Brno-město;95.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Brno-venkov;42.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Břeclav;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Hodonín;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Vyškov;25.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Znojmo;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Jeseník;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Olomouc;336.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Prostějov;91.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Přerov;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Šumperk;50.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Kroměříž;184.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Uherské Hradiště;33.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Vsetín;88.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Zlín;58.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Bruntál;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Frýdek-Místek;20.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Karviná;33.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Nový Jičín;80.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Opava;22.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Přerov;Ostrava-město;72.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Praha;156.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Benešov;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Beroun;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Kladno;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Kolín;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Kutná Hora;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Mělník;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Mladá Boleslav;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Nymburk;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Praha-východ;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Praha-západ;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Příbram;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Rakovník;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;České Budějovice;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Český Krumlov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Jindřichův Hradec;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Písek;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Prachatice;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Strakonice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Tábor;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Domažlice;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Klatovy;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Plzeň-město;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Plzeň-jih;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Plzeň-sever;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Rokycany;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Tachov;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Cheb;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Karlovy Vary;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Sokolov;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Děčín;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Chomutov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Litoměřice;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Louny;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Most;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Teplice;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Ústí nad Labem;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Česká Lípa;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Jablonec nad Nisou;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Liberec;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Semily;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Hradec Králové;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Jičín;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Náchod;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Rychnov nad Kněžnou;22.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Trutnov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Chrudim;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Pardubice;21.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Svitavy;32.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Ústí nad Orlicí;92.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Havlíčkův Brod;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Jihlava;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Pelhřimov;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Třebíč;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Žďár nad Sázavou;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Blansko;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Brno-město;96.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Brno-venkov;33.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Břeclav;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Hodonín;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Vyškov;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Znojmo;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Jeseník;32.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Olomouc;327.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Prostějov;49.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Přerov;56.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Šumperk;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Kroměříž;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Uherské Hradiště;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Vsetín;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Zlín;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Bruntál;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Frýdek-Místek;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Karviná;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Nový Jičín;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Opava;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Šumperk;Ostrava-město;31.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Praha;122.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Benešov;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Beroun;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Kladno;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Kolín;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Kutná Hora;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Mělník;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Mladá Boleslav;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Nymburk;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Praha-východ;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Praha-západ;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Příbram;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Rakovník;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;České Budějovice;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Český Krumlov;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Jindřichův Hradec;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Písek;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Prachatice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Strakonice;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Tábor;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Domažlice;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Klatovy;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Plzeň-město;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Plzeň-jih;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Plzeň-sever;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Rokycany;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Tachov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Cheb;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Karlovy Vary;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Sokolov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Děčín;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Chomutov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Litoměřice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Louny;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Most;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Teplice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Ústí nad Labem;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Česká Lípa;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Jablonec nad Nisou;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Liberec;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Semily;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Hradec Králové;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Jičín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Náchod;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Rychnov nad Kněžnou;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Trutnov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Chrudim;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Pardubice;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Svitavy;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Ústí nad Orlicí;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Havlíčkův Brod;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Jihlava;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Pelhřimov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Třebíč;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Žďár nad Sázavou;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Blansko;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Brno-město;130.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Brno-venkov;41.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Břeclav;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Hodonín;45.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Vyškov;66.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Znojmo;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Jeseník;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Olomouc;61.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Prostějov;41.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Přerov;150.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Šumperk;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Kroměříž;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Uherské Hradiště;69.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Vsetín;50.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Zlín;297.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Bruntál;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Frýdek-Místek;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Karviná;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Nový Jičín;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Opava;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Kroměříž;Ostrava-město;20.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Praha;156.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Benešov;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Beroun;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Kladno;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Kolín;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Kutná Hora;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Mělník;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Mladá Boleslav;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Nymburk;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Praha-východ;33.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Praha-západ;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Příbram;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Rakovník;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;České Budějovice;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Český Krumlov;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Jindřichův Hradec;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Písek;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Prachatice;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Strakonice;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Tábor;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Domažlice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Klatovy;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Plzeň-město;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Plzeň-jih;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Plzeň-sever;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Rokycany;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Tachov;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Cheb;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Karlovy Vary;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Sokolov;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Děčín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Chomutov;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Litoměřice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Louny;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Most;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Teplice;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Ústí nad Labem;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Česká Lípa;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Jablonec nad Nisou;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Liberec;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Semily;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Hradec Králové;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Jičín;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Náchod;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Rychnov nad Kněžnou;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Trutnov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Chrudim;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Pardubice;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Svitavy;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Ústí nad Orlicí;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Havlíčkův Brod;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Jihlava;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Pelhřimov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Třebíč;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Žďár nad Sázavou;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Blansko;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Brno-město;179.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Brno-venkov;45.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Břeclav;30.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Hodonín;155.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Vyškov;38.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Znojmo;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Jeseník;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Olomouc;40.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Prostějov;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Přerov;22.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Šumperk;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Kroměříž;65.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Uherské Hradiště;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Vsetín;28.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Zlín;365.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Bruntál;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Frýdek-Místek;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Karviná;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Nový Jičín;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Opava;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Uherské Hradiště;Ostrava-město;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Praha;175.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Benešov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Beroun;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Kladno;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Kolín;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Kutná Hora;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Vsetín;Mělník;5.0
