Typ indexu,Ukazatel,Očištění,Území,Odvětví (NACE),Čtvrtletí,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2009,97.3080307212
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2009,97.9388644541
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2009,96.0016257591
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2009,96.682598691
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2010,96.9863177635
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2010,99.4039557549
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2010,101.4662778566
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2010,100.7392629727
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2011,104.9931951794
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2011,103.1934272032
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2011,100.3073881708
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2011,101.9362115016
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2012,102.6719755233
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2012,99.8197284466
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2012,100.7254950504
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2012,100.1633825242
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2013,99.7315561912
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2013,100.7297560492
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2013,102.399906702
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2013,102.6061059452
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2014,102.8907227776
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2014,102.2087193326
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2014,104.8481902165
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2014,107.2009221184
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2015,107.3053077322
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2015,108.3787380439
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2015,104.761465329
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2015,107.8911469243
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2016,106.100796003
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2016,107.6783712999
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2016,106.3807208792
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2016,107.0449783841
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2017,110.0413018525
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2017,106.7800511074
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2017,107.94936772
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2017,108.562031245
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2018,107.4257066905
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2018,108.2716778968
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2018,106.0691896758
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2018,108.1736041209
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2019,103.4622434684
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2019,105.3597553152
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2019,111.5242394313
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2019,109.7259171437
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2020,101.3411613859
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2020,99.2896794011
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2020,102.4194480382
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2020,96.7983318306
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2021,99.1074095112
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2021,112.3868452246
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2021,106.6402051633
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2021,111.4360991296
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2022,112.5148545841
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2022,98.2217462023
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2022,92.4052229347
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2022,89.4382407795
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2023,91.3438873598
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2023,90.6388833939
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2023,94.6933825101
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2023,100.5139305729
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2024,104.3072389637
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2024,105.8219385208
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,3. čtvrtletí 2024,108.6426942959
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,4. čtvrtletí 2024,106.4410221088
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,1. čtvrtletí 2025,104.5554418973
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím,2. čtvrtletí 2025,105.224386949
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2001,107.4029096201
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2001,106.2630304754
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2001,106.8205297521
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2001,109.7153342702
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2002,104.3946186278
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2002,101.9018739731
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2002,101.4323521266
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2002,100.7747639307
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2003,105.341558806
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2003,110.7661506702
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2003,110.5785126017
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2003,108.6298566456
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2004,102.7351361816
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2004,100.7112858184
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2004,101.184366092
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2004,102.648211479
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2005,103.8670522693
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2005,103.1055433125
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2005,103.7128206042
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2005,104.2147600395
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2006,106.8618761339
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2006,107.6800000783
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2006,106.1297632838
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2006,106.258010748
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2007,106.7910821696
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2007,105.1316259019
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2007,104.5346762786
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2007,101.4501417132
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2008,102.9361987372
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2008,100.4961633818
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2008,99.3780429891
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2008,100.2524504288
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2009,96.8168498881
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2009,100.9335193016
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2009,101.5795861768
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2009,102.1204774523
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2010,101.8770208891
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2010,99.8335283637
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2010,101.6918417189
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2010,100.2206242153
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2011,101.1744218644
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2011,99.9358890918
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2011,97.7486564609
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2011,97.2830842985
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2012,97.5489303607
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2012,96.7346110311
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2012,97.6003299511
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2012,97.9657667966
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2013,98.8634794586
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2013,96.4819297212
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2013,99.7803574226
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2013,99.7069246052
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2014,97.8683442886
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2014,103.9329844676
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2014,99.7207430517
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2014,102.5594861332
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2015,104.2552235977
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2015,102.6265296066
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2015,104.7270118714
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2015,103.6182387899
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2016,106.4057762443
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2016,103.7612186454
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2016,102.0291270757
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2016,99.9134938828
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2017,100.3348176096
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2017,104.0917462896
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2017,102.851664748
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2017,102.4212338724
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2018,104.9662053277
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2018,100.5477461423
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2018,101.9201767568
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2018,101.7195569833
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2019,99.1909074862
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2019,103.7120008334
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2019,101.0653793945
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2019,104.2691001853
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2020,103.1384437497
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2020,96.5212249986
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2020,99.0484427299
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2020,100.5105357948
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2021,97.5289171221
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2021,101.8130758961
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2021,99.367330857
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2021,100.492169495
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2022,99.9846015228
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2022,97.8045300582
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2022,94.3172864428
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,4. čtvrtletí 2022,91.1371014247
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,1. čtvrtletí 2023,92.1870176222
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,2. čtvrtletí 2023,91.5008449748
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,47.1 Maloobchod v nespecializovaných prodejnách,3. čtvrtletí 2023,95.0251910276
