Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Roky;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2003;105.7410304774
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2004;105.11301479
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2005;106.601234264
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2006;104.521273303
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2007;113.5461245263
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2008;99.1073305408
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2009;91.3036638704
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2010;99.9462050893
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2011;100.88290088
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2012;96.6200284715
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2013;102.1237995406
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2014;109.5399438306
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2015;107.9514733227
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2016;103.6757319293
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2017;106.5718826041
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2018;97.1075850802
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2019;98.0793495882
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2020;86.8200765015
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2021;108.7775127527
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2022;97.2823608818
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2023;103.4062357624
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.2 Opravy a údržba motorových vozidel, kromě motocyklů;2024;101.3221020814
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2001;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2002;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2003;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2004;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2005;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2006;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2007;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2008;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2009;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2010;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2011;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2012;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2013;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2014;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2015;113.5525749133
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2016;103.5734390685
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2017;104.5827953515
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2018;104.5924664035
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2019;104.4153973341
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2020;85.0395163679
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2021;110.2220479203
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2022;98.6873349789
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2023;95.5426758296
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.3 Obchod s díly a příslušenstvím pro motorová vozidla, kromě motocyklů;2024;97.0923577692
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2001;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2002;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2003;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2004;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2005;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2006;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2007;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2008;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2009;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2010;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2011;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2012;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2013;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2014;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2015;113.3465075883
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2016;110.6397574652
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2017;102.0497247648
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2018;105.9059061401
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2019;106.3628624375
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2020;99.5340342516
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2021;106.279562641
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2022;97.212344095
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2023;92.3188892494
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;45.4 Obchod, opravy a údržba motocyklů, jejich dílů a příslušenství;2024;102.0526890276
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2001;106.8098448699
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2002;100.5663927483
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2003;108.2554064778
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2004;102.7129831753
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2005;106.0998891699
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2006;106.9725647502
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2007;106.1394852555
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2008;102.530170076
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2009;98.6842381225
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2010;99.0815687086
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2011;99.9288618887
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2012;98.8212190023
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2013;99.6144748939
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2014;102.2463618801
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2015;105.5006915372
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2016;104.4479003773
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2017;105.7082956547
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2018;104.5905296169
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2019;104.4218752337
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2020;98.2131264658
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2021;104.1285813037
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2022;96.1106302851
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2023;95.8078132187
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 Maloobchod kromě motorových vozidel;2024;104.5594083734
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2001;108.1655903222
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2002;100.070884588
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2003;109.3065034348
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2004;103.5291260906
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2005;106.9977232183
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2006;107.6433271205
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2007;106.2300602167
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2008;101.1658001573
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2009;98.8288031304
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2010;99.8343114438
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2011;100.3984062101
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2012;98.8759538691
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2013;99.8007958314
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2014;102.3253650848
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2015;105.3793274831
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2016;104.357733507
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2017;105.7129096776
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2018;104.6658978049
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2019;104.7205320443
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2020;99.0484995751
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2021;104.1313486517
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2022;96.0905561843
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2023;94.6424420156
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47 bez 47.3 Maloobchod kromě maloobchodního prodeje pohonných hmot;2024;104.4859619282
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2001;107.4126713629
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2002;101.7331434601
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2003;110.5385555251
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2004;102.1226216245
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2005;105.1759816936
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2006;105.1040455163
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2007;103.493405515
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2008;100.6173361445
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2009;100.2539693098
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2010;100.4568687654
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2011;98.7719780486
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2012;97.3164209649
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2013;98.8477516691
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;47.11+47.2 Maloobchod s potravinami;2014;101.1457666746
