Typ indexu,Ukazatel,Očištění,Území,CZ NACE,Měsíce,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,leden 2016,99.0562949696
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,únor 2016,104.5873092228
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,březen 2016,98.273741704
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,duben 2016,98.8042654998
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,květen 2016,106.5002382101
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červen 2016,99.8600095803
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červenec 2016,91.8964548769
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,srpen 2016,106.2567928946
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,září 2016,101.7690728951
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,říjen 2016,96.4479213463
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,listopad 2016,102.6655778573
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,prosinec 2016,100.4683273986
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,leden 2017,108.5461665771
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,únor 2017,102.1729883922
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,březen 2017,110.1267384021
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,duben 2017,94.8091671472
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,květen 2017,105.6859961078
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červen 2017,100.8645259159
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červenec 2017,103.9450429918
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,srpen 2017,103.340245845
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,září 2017,98.1723394858
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,říjen 2017,107.6091005618
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,listopad 2017,100.6492456992
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,prosinec 2017,99.3726933665
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,leden 2018,109.8917549451
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,únor 2018,106.056344409
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,březen 2018,99.0794260649
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,duben 2018,109.2700652507
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,květen 2018,102.9240064633
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červen 2018,103.7447287269
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červenec 2018,110.1044928725
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,srpen 2018,104.5430091513
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,září 2018,101.2267384845
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,říjen 2018,106.1197954709
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,listopad 2018,103.473537707
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,prosinec 2018,95.7674281168
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,leden 2019,97.3951125986
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,únor 2019,96.3113900059
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,březen 2019,97.7739300376
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,duben 2019,104.5038223179
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,květen 2019,100.6599870914
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červen 2019,97.7757639105
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červenec 2019,99.6353191788
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,srpen 2019,94.9977191612
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,září 2019,104.9265413158
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,říjen 2019,96.5420066968
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,listopad 2019,99.9692976936
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,prosinec 2019,108.3033091977
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,leden 2020,96.1363531425
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,únor 2020,97.8273776246
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,březen 2020,90.9379329643
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,duben 2020,73.068079117
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,květen 2020,73.5685396092
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červen 2020,88.100546177
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červenec 2020,89.627102023
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,srpen 2020,87.9411190342
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,září 2020,93.56029928
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,říjen 2020,91.4543054234
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,listopad 2020,94.167577234
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,prosinec 2020,95.6391336472
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,leden 2021,87.9035449357
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,únor 2021,91.3693386501
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,březen 2021,110.9545570827
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,duben 2021,129.8230893815
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,květen 2021,124.7349864717
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červen 2021,112.2062332823
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červenec 2021,103.0992056568
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,srpen 2021,108.6233945886
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,září 2021,103.6100802793
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,říjen 2021,100.4443927179
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,listopad 2021,109.4766943505
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,prosinec 2021,108.8229920312
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,leden 2022,114.6111036725
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,únor 2022,112.795313087
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,březen 2022,112.6139560158
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,duben 2022,106.0977433157
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,květen 2022,116.188132765
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červen 2022,110.0210864417
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červenec 2022,104.203533328
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,srpen 2022,111.6530695097
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,září 2022,105.6271981331
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,říjen 2022,105.2368584064
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,listopad 2022,102.6130390953
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,prosinec 2022,97.9527230034
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,leden 2023,104.0545851398
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,únor 2023,100.6620418852
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,březen 2023,94.2405623524
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,duben 2023,91.8915819946
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,květen 2023,91.0345006304
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červen 2023,93.5731477929
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červenec 2023,91.8219517028
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,srpen 2023,91.0691646342
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,září 2023,91.3805580725
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,říjen 2023,97.4065984041
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,listopad 2023,94.2065025703
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,prosinec 2023,92.3337153644
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,leden 2024,100.8841696577
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,únor 2024,105.4942884468
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,březen 2024,95.0042094779
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,duben 2024,115.2584261342
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,květen 2024,103.9605418739
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červen 2024,96.3390029183
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červenec 2024,115.243770918
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,srpen 2024,103.8501723368
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,září 2024,104.0704667777
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,říjen 2024,106.3054946294
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,listopad 2024,103.5705615367
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,prosinec 2024,104.6661223392
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,leden 2025,103.4028660562
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,únor 2025,98.7940503523
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,březen 2025,104.1318215614
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,duben 2025,98.3810794054
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,květen 2025,99.0321331389
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červen 2025,104.8151398925
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,červenec 2025,103.0292295887
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,49.3 a 49.4 Ostatní pozemní osobní doprava a silniční nákladní doprava a stěhovací služby,srpen 2025,97.3960039693
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,leden 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,únor 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,březen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,duben 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,květen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,červen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,červenec 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,srpen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,září 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,říjen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,listopad 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,prosinec 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,leden 2001,79.3047574047
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,únor 2001,62.0282764492
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,březen 2001,70.3381054884
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,duben 2001,203.8754953012
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,květen 2001,86.4762578029
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,červen 2001,80.6384045591
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,červenec 2001,101.5304898551
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,srpen 2001,98.341870699
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,září 2001,101.3374469904
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,říjen 2001,75.2338906344
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,listopad 2001,95.6877382117
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,prosinec 2001,106.5055343876
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,leden 2002,81.3579135288
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,únor 2002,86.5247246922
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,březen 2002,80.0946042708
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,duben 2002,35.5796623658
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,květen 2002,50.9254461995
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,červen 2002,88.8824648418
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,červenec 2002,113.6206259524
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,srpen 2002,47.7203418237
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,září 2002,65.5106896808
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,říjen 2002,46.3266111953
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,listopad 2002,54.5189302519
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,prosinec 2002,87.3506832762
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,leden 2003,114.2826948743
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,únor 2003,95.8775734698
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,březen 2003,108.5890336444
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,duben 2003,111.3761174562
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,květen 2003,108.0430943323
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,červen 2003,97.4047948286
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,červenec 2003,89.6037682429
Meziroční index,Index tržeb bez DPH - stálé ceny (%),Bez očištění,Česko,50 Vodní doprava,srpen 2003,98.5804319215
