Území;Ukazatel;Typ indexu;Očištění;CZ NACE;Měsíce;value
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;duben 2023;85.4134938789
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;květen 2023;85.1298299907
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;červen 2023;88.8447280777
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;červenec 2023;86.9564178407
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;srpen 2023;83.4791439107
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;září 2023;79.5468963565
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;říjen 2023;80.7425148292
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;listopad 2023;80.9998413634
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;prosinec 2023;92.0995284918
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;leden 2024;92.6725572008
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;únor 2024;86.9742246226
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;březen 2024;90.6363446388
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;duben 2024;90.3852022161
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;květen 2024;88.6208589799
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;červen 2024;86.8022642076
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;červenec 2024;87.291100825
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;srpen 2024;89.36185771
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;září 2024;88.7111374777
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;říjen 2024;88.7665086408
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;listopad 2024;84.7069505795
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;prosinec 2024;84.1824079639
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;leden 2025;88.5443573777
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;únor 2025;90.1295254657
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;78 Činnosti související se zaměstnáním;březen 2025;90.6525497983
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2015;82.43390163
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2015;97.1254356701
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2015;99.0100997811
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2015;93.4263651366
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2015;91.8509635098
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2015;99.3190349178
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2015;93.6067442572
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2015;94.3600059728
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2015;88.9545951941
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2015;81.640940681
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2015;95.4506310048
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2015;90.9308388389
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2016;87.5493032438
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2016;82.7318684474
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2016;97.2531762745
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2016;92.1008826044
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2016;93.1528057082
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2016;91.3011871956
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2016;95.2964284475
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2016;100.1993137006
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2016;104.7891966346
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2016;102.4125034761
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2016;110.9987426188
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2016;100.9714634239
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2017;111.7447611311
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2017;103.7419568194
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2017;121.2582329123
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2017;109.9746061217
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2017;114.150726896
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2017;112.3714847745
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2017;113.273134126
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2017;107.6093089322
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2017;107.7220212966
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2017;103.961782926
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2017;101.285202738
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2017;94.4765964679
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2018;112.5329018196
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2018;115.8196778428
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2018;97.5386858601
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2018;107.3888921177
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2018;97.4107361964
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2018;109.0167786887
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2018;96.2552119987
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2018;97.9278963098
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2018;109.1327781912
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2018;102.0660427652
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2018;94.4603686578
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2018;101.0141267725
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2019;64.0261036236
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2019;59.5640156925
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2019;68.9864550459
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2019;94.6663525062
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2019;155.4869048698
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2019;110.8800560112
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2019;93.0933138945
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2019;97.3529540968
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2019;93.2250457977
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2019;121.3235916257
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2019;134.1816908696
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2019;130.9972375917
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2020;98.8691544162
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2020;93.5014693911
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2020;43.7540471551
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2020;7.432086318
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2020;3.2699578164
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2020;6.5528185529
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2020;15.7112262161
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2020;17.9635908405
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2020;16.5256588937
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2020;13.2040835356
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2020;15.5339642037
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2020;21.4672707488
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2021;24.2047340138
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2021;26.6445566703
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2021;55.1346642226
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2021;347.658328863
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2021;675.6623306648
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2021;498.0583788803
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2021;291.6409903833
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2021;246.5689736509
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2021;263.5273871016
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2021;395.3521755511
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2021;398.8380658804
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2021;261.6354916166
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2022;273.8866027646
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2022;325.0960021777
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2022;369.4902074605
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2022;379.4943223938
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2022;360.1050063585
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2022;270.9501211198
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2022;212.2409925781
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2022;200.8846301427
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2022;186.3179645911
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2022;165.747481426
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2022;145.2056165347
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2022;156.6800124392
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2023;152.156900768
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;únor 2023;143.0192397388
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;březen 2023;132.1114733482
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;duben 2023;125.096503388
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;květen 2023;114.0259144008
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červen 2023;109.2318510725
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;červenec 2023;105.2357625117
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;srpen 2023;104.3592425619
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;září 2023;117.901662024
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;říjen 2023;113.3171109433
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;listopad 2023;116.210114453
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;prosinec 2023;125.1195005916
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti;leden 2024;118.7054402329
