Území;Ukazatel;Pohlaví;Týdny;Věkové skupiny (pětileté);value
Česko;Zemřelí;Celkem; 38. týden 2008;90 a více;116
Česko;Zemřelí;Celkem; 37. týden 2008;0-4;3
Česko;Zemřelí;Celkem; 37. týden 2008;5-9;0
Česko;Zemřelí;Celkem; 37. týden 2008;10-14;2
Česko;Zemřelí;Celkem; 37. týden 2008;15-19;7
Česko;Zemřelí;Celkem; 37. týden 2008;20-24;5
Česko;Zemřelí;Celkem; 37. týden 2008;25-29;5
Česko;Zemřelí;Celkem; 37. týden 2008;30-34;14
Česko;Zemřelí;Celkem; 37. týden 2008;35-39;9
Česko;Zemřelí;Celkem; 37. týden 2008;40-44;29
Česko;Zemřelí;Celkem; 37. týden 2008;45-49;35
Česko;Zemřelí;Celkem; 37. týden 2008;50-54;70
Česko;Zemřelí;Celkem; 37. týden 2008;55-59;144
Česko;Zemřelí;Celkem; 37. týden 2008;60-64;186
Česko;Zemřelí;Celkem; 37. týden 2008;65-69;162
Česko;Zemřelí;Celkem; 37. týden 2008;70-74;190
Česko;Zemřelí;Celkem; 37. týden 2008;75-79;277
Česko;Zemřelí;Celkem; 37. týden 2008;80-84;365
Česko;Zemřelí;Celkem; 37. týden 2008;85-89;260
Česko;Zemřelí;Celkem; 37. týden 2008;90 a více;118
Česko;Zemřelí;Celkem; 36. týden 2008;0-4;15
Česko;Zemřelí;Celkem; 36. týden 2008;5-9;0
Česko;Zemřelí;Celkem; 36. týden 2008;10-14;0
Česko;Zemřelí;Celkem; 36. týden 2008;15-19;3
Česko;Zemřelí;Celkem; 36. týden 2008;20-24;6
Česko;Zemřelí;Celkem; 36. týden 2008;25-29;10
Česko;Zemřelí;Celkem; 36. týden 2008;30-34;13
Česko;Zemřelí;Celkem; 36. týden 2008;35-39;12
Česko;Zemřelí;Celkem; 36. týden 2008;40-44;14
Česko;Zemřelí;Celkem; 36. týden 2008;45-49;35
Česko;Zemřelí;Celkem; 36. týden 2008;50-54;69
Česko;Zemřelí;Celkem; 36. týden 2008;55-59;127
Česko;Zemřelí;Celkem; 36. týden 2008;60-64;173
Česko;Zemřelí;Celkem; 36. týden 2008;65-69;187
Česko;Zemřelí;Celkem; 36. týden 2008;70-74;190
Česko;Zemřelí;Celkem; 36. týden 2008;75-79;289
Česko;Zemřelí;Celkem; 36. týden 2008;80-84;375
Česko;Zemřelí;Celkem; 36. týden 2008;85-89;306
Česko;Zemřelí;Celkem; 36. týden 2008;90 a více;144
Česko;Zemřelí;Celkem; 35. týden 2008;0-4;8
Česko;Zemřelí;Celkem; 35. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 35. týden 2008;10-14;1
Česko;Zemřelí;Celkem; 35. týden 2008;15-19;7
Česko;Zemřelí;Celkem; 35. týden 2008;20-24;8
Česko;Zemřelí;Celkem; 35. týden 2008;25-29;6
Česko;Zemřelí;Celkem; 35. týden 2008;30-34;18
Česko;Zemřelí;Celkem; 35. týden 2008;35-39;15
Česko;Zemřelí;Celkem; 35. týden 2008;40-44;22
Česko;Zemřelí;Celkem; 35. týden 2008;45-49;36
Česko;Zemřelí;Celkem; 35. týden 2008;50-54;85
Česko;Zemřelí;Celkem; 35. týden 2008;55-59;129
Česko;Zemřelí;Celkem; 35. týden 2008;60-64;173
Česko;Zemřelí;Celkem; 35. týden 2008;65-69;153
Česko;Zemřelí;Celkem; 35. týden 2008;70-74;194
Česko;Zemřelí;Celkem; 35. týden 2008;75-79;293
Česko;Zemřelí;Celkem; 35. týden 2008;80-84;335
Česko;Zemřelí;Celkem; 35. týden 2008;85-89;255
Česko;Zemřelí;Celkem; 35. týden 2008;90 a více;133
Česko;Zemřelí;Celkem; 34. týden 2008;0-4;11
Česko;Zemřelí;Celkem; 34. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 34. týden 2008;10-14;0
Česko;Zemřelí;Celkem; 34. týden 2008;15-19;3
Česko;Zemřelí;Celkem; 34. týden 2008;20-24;3
Česko;Zemřelí;Celkem; 34. týden 2008;25-29;10
Česko;Zemřelí;Celkem; 34. týden 2008;30-34;17
Česko;Zemřelí;Celkem; 34. týden 2008;35-39;15
Česko;Zemřelí;Celkem; 34. týden 2008;40-44;20
Česko;Zemřelí;Celkem; 34. týden 2008;45-49;42
Česko;Zemřelí;Celkem; 34. týden 2008;50-54;70
Česko;Zemřelí;Celkem; 34. týden 2008;55-59;120
Česko;Zemřelí;Celkem; 34. týden 2008;60-64;156
Česko;Zemřelí;Celkem; 34. týden 2008;65-69;178
Česko;Zemřelí;Celkem; 34. týden 2008;70-74;181
Česko;Zemřelí;Celkem; 34. týden 2008;75-79;295
Česko;Zemřelí;Celkem; 34. týden 2008;80-84;325
Česko;Zemřelí;Celkem; 34. týden 2008;85-89;294
Česko;Zemřelí;Celkem; 34. týden 2008;90 a více;132
Česko;Zemřelí;Celkem; 33. týden 2008;0-4;8
Česko;Zemřelí;Celkem; 33. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 33. týden 2008;10-14;1
Česko;Zemřelí;Celkem; 33. týden 2008;15-19;3
Česko;Zemřelí;Celkem; 33. týden 2008;20-24;8
Česko;Zemřelí;Celkem; 33. týden 2008;25-29;11
Česko;Zemřelí;Celkem; 33. týden 2008;30-34;11
Česko;Zemřelí;Celkem; 33. týden 2008;35-39;19
Česko;Zemřelí;Celkem; 33. týden 2008;40-44;25
Česko;Zemřelí;Celkem; 33. týden 2008;45-49;41
Česko;Zemřelí;Celkem; 33. týden 2008;50-54;74
Česko;Zemřelí;Celkem; 33. týden 2008;55-59;104
Česko;Zemřelí;Celkem; 33. týden 2008;60-64;156
Česko;Zemřelí;Celkem; 33. týden 2008;65-69;166
Česko;Zemřelí;Celkem; 33. týden 2008;70-74;214
Česko;Zemřelí;Celkem; 33. týden 2008;75-79;285
Česko;Zemřelí;Celkem; 33. týden 2008;80-84;342
Česko;Zemřelí;Celkem; 33. týden 2008;85-89;244
Česko;Zemřelí;Celkem; 33. týden 2008;90 a více;145
Česko;Zemřelí;Celkem; 32. týden 2008;0-4;4
Česko;Zemřelí;Celkem; 32. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 32. týden 2008;10-14;0
Česko;Zemřelí;Celkem; 32. týden 2008;15-19;6
Česko;Zemřelí;Celkem; 32. týden 2008;20-24;11
Česko;Zemřelí;Celkem; 32. týden 2008;25-29;5
Česko;Zemřelí;Celkem; 32. týden 2008;30-34;18
Česko;Zemřelí;Celkem; 32. týden 2008;35-39;10
Česko;Zemřelí;Celkem; 32. týden 2008;40-44;34
Česko;Zemřelí;Celkem; 32. týden 2008;45-49;36
Česko;Zemřelí;Celkem; 32. týden 2008;50-54;75
Česko;Zemřelí;Celkem; 32. týden 2008;55-59;117
Česko;Zemřelí;Celkem; 32. týden 2008;60-64;165
Česko;Zemřelí;Celkem; 32. týden 2008;65-69;175
Česko;Zemřelí;Celkem; 32. týden 2008;70-74;174
Česko;Zemřelí;Celkem; 32. týden 2008;75-79;299
Česko;Zemřelí;Celkem; 32. týden 2008;80-84;329
Česko;Zemřelí;Celkem; 32. týden 2008;85-89;299
Česko;Zemřelí;Celkem; 32. týden 2008;90 a více;112
Česko;Zemřelí;Celkem; 31. týden 2008;0-4;10
Česko;Zemřelí;Celkem; 31. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 31. týden 2008;10-14;3
Česko;Zemřelí;Celkem; 31. týden 2008;15-19;7
Česko;Zemřelí;Celkem; 31. týden 2008;20-24;9
Česko;Zemřelí;Celkem; 31. týden 2008;25-29;10
Česko;Zemřelí;Celkem; 31. týden 2008;30-34;17
Česko;Zemřelí;Celkem; 31. týden 2008;35-39;23
Česko;Zemřelí;Celkem; 31. týden 2008;40-44;22
Česko;Zemřelí;Celkem; 31. týden 2008;45-49;34
Česko;Zemřelí;Celkem; 31. týden 2008;50-54;74
Česko;Zemřelí;Celkem; 31. týden 2008;55-59;120
Česko;Zemřelí;Celkem; 31. týden 2008;60-64;195
Česko;Zemřelí;Celkem; 31. týden 2008;65-69;192
Česko;Zemřelí;Celkem; 31. týden 2008;70-74;201
Česko;Zemřelí;Celkem; 31. týden 2008;75-79;333
Česko;Zemřelí;Celkem; 31. týden 2008;80-84;367
Česko;Zemřelí;Celkem; 31. týden 2008;85-89;309
Česko;Zemřelí;Celkem; 31. týden 2008;90 a více;154
Česko;Zemřelí;Celkem; 30. týden 2008;0-4;9
Česko;Zemřelí;Celkem; 30. týden 2008;5-9;2
Česko;Zemřelí;Celkem; 30. týden 2008;10-14;0
Česko;Zemřelí;Celkem; 30. týden 2008;15-19;11
Česko;Zemřelí;Celkem; 30. týden 2008;20-24;13
Česko;Zemřelí;Celkem; 30. týden 2008;25-29;12
Česko;Zemřelí;Celkem; 30. týden 2008;30-34;15
Česko;Zemřelí;Celkem; 30. týden 2008;35-39;26
Česko;Zemřelí;Celkem; 30. týden 2008;40-44;19
Česko;Zemřelí;Celkem; 30. týden 2008;45-49;38
Česko;Zemřelí;Celkem; 30. týden 2008;50-54;71
Česko;Zemřelí;Celkem; 30. týden 2008;55-59;125
Česko;Zemřelí;Celkem; 30. týden 2008;60-64;183
Česko;Zemřelí;Celkem; 30. týden 2008;65-69;202
Česko;Zemřelí;Celkem; 30. týden 2008;70-74;200
Česko;Zemřelí;Celkem; 30. týden 2008;75-79;318
Česko;Zemřelí;Celkem; 30. týden 2008;80-84;363
Česko;Zemřelí;Celkem; 30. týden 2008;85-89;256
Česko;Zemřelí;Celkem; 30. týden 2008;90 a více;108
Česko;Zemřelí;Celkem; 29. týden 2008;0-4;6
Česko;Zemřelí;Celkem; 29. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 29. týden 2008;10-14;1
Česko;Zemřelí;Celkem; 29. týden 2008;15-19;5
Česko;Zemřelí;Celkem; 29. týden 2008;20-24;6
Česko;Zemřelí;Celkem; 29. týden 2008;25-29;4
Česko;Zemřelí;Celkem; 29. týden 2008;30-34;15
Česko;Zemřelí;Celkem; 29. týden 2008;35-39;12
Česko;Zemřelí;Celkem; 29. týden 2008;40-44;21
Česko;Zemřelí;Celkem; 29. týden 2008;45-49;32
Česko;Zemřelí;Celkem; 29. týden 2008;50-54;63
Česko;Zemřelí;Celkem; 29. týden 2008;55-59;120
Česko;Zemřelí;Celkem; 29. týden 2008;60-64;150
Česko;Zemřelí;Celkem; 29. týden 2008;65-69;156
Česko;Zemřelí;Celkem; 29. týden 2008;70-74;186
Česko;Zemřelí;Celkem; 29. týden 2008;75-79;272
Česko;Zemřelí;Celkem; 29. týden 2008;80-84;332
Česko;Zemřelí;Celkem; 29. týden 2008;85-89;244
Česko;Zemřelí;Celkem; 29. týden 2008;90 a více;127
Česko;Zemřelí;Celkem; 28. týden 2008;0-4;7
Česko;Zemřelí;Celkem; 28. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 28. týden 2008;10-14;2
Česko;Zemřelí;Celkem; 28. týden 2008;15-19;6
Česko;Zemřelí;Celkem; 28. týden 2008;20-24;7
Česko;Zemřelí;Celkem; 28. týden 2008;25-29;12
Česko;Zemřelí;Celkem; 28. týden 2008;30-34;14
Česko;Zemřelí;Celkem; 28. týden 2008;35-39;18
Česko;Zemřelí;Celkem; 28. týden 2008;40-44;25
Česko;Zemřelí;Celkem; 28. týden 2008;45-49;33
Česko;Zemřelí;Celkem; 28. týden 2008;50-54;77
Česko;Zemřelí;Celkem; 28. týden 2008;55-59;118
Česko;Zemřelí;Celkem; 28. týden 2008;60-64;159
Česko;Zemřelí;Celkem; 28. týden 2008;65-69;171
Česko;Zemřelí;Celkem; 28. týden 2008;70-74;175
Česko;Zemřelí;Celkem; 28. týden 2008;75-79;280
Česko;Zemřelí;Celkem; 28. týden 2008;80-84;359
Česko;Zemřelí;Celkem; 28. týden 2008;85-89;252
Česko;Zemřelí;Celkem; 28. týden 2008;90 a více;117
Česko;Zemřelí;Celkem; 27. týden 2008;0-4;11
Česko;Zemřelí;Celkem; 27. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 27. týden 2008;10-14;1
Česko;Zemřelí;Celkem; 27. týden 2008;15-19;6
Česko;Zemřelí;Celkem; 27. týden 2008;20-24;5
Česko;Zemřelí;Celkem; 27. týden 2008;25-29;11
Česko;Zemřelí;Celkem; 27. týden 2008;30-34;12
Česko;Zemřelí;Celkem; 27. týden 2008;35-39;15
Česko;Zemřelí;Celkem; 27. týden 2008;40-44;19
Česko;Zemřelí;Celkem; 27. týden 2008;45-49;32
Česko;Zemřelí;Celkem; 27. týden 2008;50-54;55
Česko;Zemřelí;Celkem; 27. týden 2008;55-59;131
Česko;Zemřelí;Celkem; 27. týden 2008;60-64;178
Česko;Zemřelí;Celkem; 27. týden 2008;65-69;173
Česko;Zemřelí;Celkem; 27. týden 2008;70-74;218
Česko;Zemřelí;Celkem; 27. týden 2008;75-79;298
Česko;Zemřelí;Celkem; 27. týden 2008;80-84;391
Česko;Zemřelí;Celkem; 27. týden 2008;85-89;291
Česko;Zemřelí;Celkem; 27. týden 2008;90 a více;162
Česko;Zemřelí;Celkem; 26. týden 2008;0-4;3
Česko;Zemřelí;Celkem; 26. týden 2008;5-9;0
Česko;Zemřelí;Celkem; 26. týden 2008;10-14;3
Česko;Zemřelí;Celkem; 26. týden 2008;15-19;6
Česko;Zemřelí;Celkem; 26. týden 2008;20-24;14
Česko;Zemřelí;Celkem; 26. týden 2008;25-29;7
Česko;Zemřelí;Celkem; 26. týden 2008;30-34;13
Česko;Zemřelí;Celkem; 26. týden 2008;35-39;21
Česko;Zemřelí;Celkem; 26. týden 2008;40-44;30
Česko;Zemřelí;Celkem; 26. týden 2008;45-49;39
Česko;Zemřelí;Celkem; 26. týden 2008;50-54;86
Česko;Zemřelí;Celkem; 26. týden 2008;55-59;126
Česko;Zemřelí;Celkem; 26. týden 2008;60-64;173
Česko;Zemřelí;Celkem; 26. týden 2008;65-69;179
Česko;Zemřelí;Celkem; 26. týden 2008;70-74;226
Česko;Zemřelí;Celkem; 26. týden 2008;75-79;316
Česko;Zemřelí;Celkem; 26. týden 2008;80-84;385
Česko;Zemřelí;Celkem; 26. týden 2008;85-89;276
Česko;Zemřelí;Celkem; 26. týden 2008;90 a více;121
Česko;Zemřelí;Celkem; 25. týden 2008;0-4;10
Česko;Zemřelí;Celkem; 25. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 25. týden 2008;10-14;1
Česko;Zemřelí;Celkem; 25. týden 2008;15-19;7
Česko;Zemřelí;Celkem; 25. týden 2008;20-24;10
Česko;Zemřelí;Celkem; 25. týden 2008;25-29;13
Česko;Zemřelí;Celkem; 25. týden 2008;30-34;13
Česko;Zemřelí;Celkem; 25. týden 2008;35-39;15
Česko;Zemřelí;Celkem; 25. týden 2008;40-44;27
Česko;Zemřelí;Celkem; 25. týden 2008;45-49;39
Česko;Zemřelí;Celkem; 25. týden 2008;50-54;75
Česko;Zemřelí;Celkem; 25. týden 2008;55-59;140
Česko;Zemřelí;Celkem; 25. týden 2008;60-64;205
Česko;Zemřelí;Celkem; 25. týden 2008;65-69;182
Česko;Zemřelí;Celkem; 25. týden 2008;70-74;226
Česko;Zemřelí;Celkem; 25. týden 2008;75-79;296
Česko;Zemřelí;Celkem; 25. týden 2008;80-84;337
Česko;Zemřelí;Celkem; 25. týden 2008;85-89;265
Česko;Zemřelí;Celkem; 25. týden 2008;90 a více;148
Česko;Zemřelí;Celkem; 24. týden 2008;0-4;12
Česko;Zemřelí;Celkem; 24. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 24. týden 2008;10-14;1
Česko;Zemřelí;Celkem; 24. týden 2008;15-19;5
Česko;Zemřelí;Celkem; 24. týden 2008;20-24;12
Česko;Zemřelí;Celkem; 24. týden 2008;25-29;12
Česko;Zemřelí;Celkem; 24. týden 2008;30-34;15
Česko;Zemřelí;Celkem; 24. týden 2008;35-39;12
Česko;Zemřelí;Celkem; 24. týden 2008;40-44;25
Česko;Zemřelí;Celkem; 24. týden 2008;45-49;42
Česko;Zemřelí;Celkem; 24. týden 2008;50-54;81
Česko;Zemřelí;Celkem; 24. týden 2008;55-59;112
Česko;Zemřelí;Celkem; 24. týden 2008;60-64;164
Česko;Zemřelí;Celkem; 24. týden 2008;65-69;151
Česko;Zemřelí;Celkem; 24. týden 2008;70-74;202
Česko;Zemřelí;Celkem; 24. týden 2008;75-79;292
Česko;Zemřelí;Celkem; 24. týden 2008;80-84;351
Česko;Zemřelí;Celkem; 24. týden 2008;85-89;248
Česko;Zemřelí;Celkem; 24. týden 2008;90 a více;123
Česko;Zemřelí;Celkem; 23. týden 2008;0-4;10
Česko;Zemřelí;Celkem; 23. týden 2008;5-9;0
Česko;Zemřelí;Celkem; 23. týden 2008;10-14;2
Česko;Zemřelí;Celkem; 23. týden 2008;15-19;7
Česko;Zemřelí;Celkem; 23. týden 2008;20-24;8
Česko;Zemřelí;Celkem; 23. týden 2008;25-29;4
Česko;Zemřelí;Celkem; 23. týden 2008;30-34;10
Česko;Zemřelí;Celkem; 23. týden 2008;35-39;13
Česko;Zemřelí;Celkem; 23. týden 2008;40-44;21
Česko;Zemřelí;Celkem; 23. týden 2008;45-49;50
Česko;Zemřelí;Celkem; 23. týden 2008;50-54;62
Česko;Zemřelí;Celkem; 23. týden 2008;55-59;114
Česko;Zemřelí;Celkem; 23. týden 2008;60-64;167
Česko;Zemřelí;Celkem; 23. týden 2008;65-69;180
Česko;Zemřelí;Celkem; 23. týden 2008;70-74;188
Česko;Zemřelí;Celkem; 23. týden 2008;75-79;281
Česko;Zemřelí;Celkem; 23. týden 2008;80-84;373
Česko;Zemřelí;Celkem; 23. týden 2008;85-89;267
Česko;Zemřelí;Celkem; 23. týden 2008;90 a více;153
Česko;Zemřelí;Celkem; 22. týden 2008;0-4;10
Česko;Zemřelí;Celkem; 22. týden 2008;5-9;0
Česko;Zemřelí;Celkem; 22. týden 2008;10-14;1
Česko;Zemřelí;Celkem; 22. týden 2008;15-19;2
Česko;Zemřelí;Celkem; 22. týden 2008;20-24;3
Česko;Zemřelí;Celkem; 22. týden 2008;25-29;6
Česko;Zemřelí;Celkem; 22. týden 2008;30-34;17
Česko;Zemřelí;Celkem; 22. týden 2008;35-39;14
Česko;Zemřelí;Celkem; 22. týden 2008;40-44;31
Česko;Zemřelí;Celkem; 22. týden 2008;45-49;47
Česko;Zemřelí;Celkem; 22. týden 2008;50-54;63
Česko;Zemřelí;Celkem; 22. týden 2008;55-59;127
Česko;Zemřelí;Celkem; 22. týden 2008;60-64;163
Česko;Zemřelí;Celkem; 22. týden 2008;65-69;179
Česko;Zemřelí;Celkem; 22. týden 2008;70-74;232
Česko;Zemřelí;Celkem; 22. týden 2008;75-79;277
Česko;Zemřelí;Celkem; 22. týden 2008;80-84;382
Česko;Zemřelí;Celkem; 22. týden 2008;85-89;286
Česko;Zemřelí;Celkem; 22. týden 2008;90 a více;149
Česko;Zemřelí;Celkem; 21. týden 2008;0-4;9
Česko;Zemřelí;Celkem; 21. týden 2008;5-9;0
Česko;Zemřelí;Celkem; 21. týden 2008;10-14;1
Česko;Zemřelí;Celkem; 21. týden 2008;15-19;6
Česko;Zemřelí;Celkem; 21. týden 2008;20-24;6
Česko;Zemřelí;Celkem; 21. týden 2008;25-29;11
Česko;Zemřelí;Celkem; 21. týden 2008;30-34;15
Česko;Zemřelí;Celkem; 21. týden 2008;35-39;10
Česko;Zemřelí;Celkem; 21. týden 2008;40-44;27
Česko;Zemřelí;Celkem; 21. týden 2008;45-49;39
Česko;Zemřelí;Celkem; 21. týden 2008;50-54;77
Česko;Zemřelí;Celkem; 21. týden 2008;55-59;122
Česko;Zemřelí;Celkem; 21. týden 2008;60-64;167
Česko;Zemřelí;Celkem; 21. týden 2008;65-69;171
Česko;Zemřelí;Celkem; 21. týden 2008;70-74;201
Česko;Zemřelí;Celkem; 21. týden 2008;75-79;319
Česko;Zemřelí;Celkem; 21. týden 2008;80-84;352
Česko;Zemřelí;Celkem; 21. týden 2008;85-89;254
Česko;Zemřelí;Celkem; 21. týden 2008;90 a více;142
Česko;Zemřelí;Celkem; 20. týden 2008;0-4;12
Česko;Zemřelí;Celkem; 20. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 20. týden 2008;10-14;2
Česko;Zemřelí;Celkem; 20. týden 2008;15-19;3
Česko;Zemřelí;Celkem; 20. týden 2008;20-24;4
Česko;Zemřelí;Celkem; 20. týden 2008;25-29;8
Česko;Zemřelí;Celkem; 20. týden 2008;30-34;13
Česko;Zemřelí;Celkem; 20. týden 2008;35-39;15
Česko;Zemřelí;Celkem; 20. týden 2008;40-44;31
Česko;Zemřelí;Celkem; 20. týden 2008;45-49;37
Česko;Zemřelí;Celkem; 20. týden 2008;50-54;71
Česko;Zemřelí;Celkem; 20. týden 2008;55-59;115
Česko;Zemřelí;Celkem; 20. týden 2008;60-64;179
Česko;Zemřelí;Celkem; 20. týden 2008;65-69;182
Česko;Zemřelí;Celkem; 20. týden 2008;70-74;209
Česko;Zemřelí;Celkem; 20. týden 2008;75-79;310
Česko;Zemřelí;Celkem; 20. týden 2008;80-84;392
Česko;Zemřelí;Celkem; 20. týden 2008;85-89;295
Česko;Zemřelí;Celkem; 20. týden 2008;90 a více;133
Česko;Zemřelí;Celkem; 19. týden 2008;0-4;8
Česko;Zemřelí;Celkem; 19. týden 2008;5-9;0
Česko;Zemřelí;Celkem; 19. týden 2008;10-14;1
Česko;Zemřelí;Celkem; 19. týden 2008;15-19;3
Česko;Zemřelí;Celkem; 19. týden 2008;20-24;11
Česko;Zemřelí;Celkem; 19. týden 2008;25-29;17
Česko;Zemřelí;Celkem; 19. týden 2008;30-34;15
Česko;Zemřelí;Celkem; 19. týden 2008;35-39;15
Česko;Zemřelí;Celkem; 19. týden 2008;40-44;21
Česko;Zemřelí;Celkem; 19. týden 2008;45-49;35
Česko;Zemřelí;Celkem; 19. týden 2008;50-54;68
Česko;Zemřelí;Celkem; 19. týden 2008;55-59;147
Česko;Zemřelí;Celkem; 19. týden 2008;60-64;149
Česko;Zemřelí;Celkem; 19. týden 2008;65-69;162
Česko;Zemřelí;Celkem; 19. týden 2008;70-74;210
Česko;Zemřelí;Celkem; 19. týden 2008;75-79;291
Česko;Zemřelí;Celkem; 19. týden 2008;80-84;357
Česko;Zemřelí;Celkem; 19. týden 2008;85-89;286
Česko;Zemřelí;Celkem; 19. týden 2008;90 a více;131
Česko;Zemřelí;Celkem; 18. týden 2008;0-4;6
Česko;Zemřelí;Celkem; 18. týden 2008;5-9;2
Česko;Zemřelí;Celkem; 18. týden 2008;10-14;4
Česko;Zemřelí;Celkem; 18. týden 2008;15-19;6
Česko;Zemřelí;Celkem; 18. týden 2008;20-24;8
Česko;Zemřelí;Celkem; 18. týden 2008;25-29;12
Česko;Zemřelí;Celkem; 18. týden 2008;30-34;10
Česko;Zemřelí;Celkem; 18. týden 2008;35-39;17
Česko;Zemřelí;Celkem; 18. týden 2008;40-44;23
Česko;Zemřelí;Celkem; 18. týden 2008;45-49;30
Česko;Zemřelí;Celkem; 18. týden 2008;50-54;91
Česko;Zemřelí;Celkem; 18. týden 2008;55-59;134
Česko;Zemřelí;Celkem; 18. týden 2008;60-64;169
Česko;Zemřelí;Celkem; 18. týden 2008;65-69;195
Česko;Zemřelí;Celkem; 18. týden 2008;70-74;202
Česko;Zemřelí;Celkem; 18. týden 2008;75-79;329
Česko;Zemřelí;Celkem; 18. týden 2008;80-84;382
Česko;Zemřelí;Celkem; 18. týden 2008;85-89;291
Česko;Zemřelí;Celkem; 18. týden 2008;90 a více;132
Česko;Zemřelí;Celkem; 17. týden 2008;0-4;4
Česko;Zemřelí;Celkem; 17. týden 2008;5-9;0
Česko;Zemřelí;Celkem; 17. týden 2008;10-14;2
Česko;Zemřelí;Celkem; 17. týden 2008;15-19;1
Česko;Zemřelí;Celkem; 17. týden 2008;20-24;4
Česko;Zemřelí;Celkem; 17. týden 2008;25-29;12
Česko;Zemřelí;Celkem; 17. týden 2008;30-34;12
Česko;Zemřelí;Celkem; 17. týden 2008;35-39;16
Česko;Zemřelí;Celkem; 17. týden 2008;40-44;35
Česko;Zemřelí;Celkem; 17. týden 2008;45-49;47
Česko;Zemřelí;Celkem; 17. týden 2008;50-54;73
Česko;Zemřelí;Celkem; 17. týden 2008;55-59;151
Česko;Zemřelí;Celkem; 17. týden 2008;60-64;159
Česko;Zemřelí;Celkem; 17. týden 2008;65-69;183
Česko;Zemřelí;Celkem; 17. týden 2008;70-74;200
Česko;Zemřelí;Celkem; 17. týden 2008;75-79;312
Česko;Zemřelí;Celkem; 17. týden 2008;80-84;363
Česko;Zemřelí;Celkem; 17. týden 2008;85-89;299
Česko;Zemřelí;Celkem; 17. týden 2008;90 a více;170
Česko;Zemřelí;Celkem; 16. týden 2008;0-4;8
Česko;Zemřelí;Celkem; 16. týden 2008;5-9;0
Česko;Zemřelí;Celkem; 16. týden 2008;10-14;3
Česko;Zemřelí;Celkem; 16. týden 2008;15-19;5
Česko;Zemřelí;Celkem; 16. týden 2008;20-24;6
Česko;Zemřelí;Celkem; 16. týden 2008;25-29;14
Česko;Zemřelí;Celkem; 16. týden 2008;30-34;7
Česko;Zemřelí;Celkem; 16. týden 2008;35-39;9
Česko;Zemřelí;Celkem; 16. týden 2008;40-44;17
Česko;Zemřelí;Celkem; 16. týden 2008;45-49;41
Česko;Zemřelí;Celkem; 16. týden 2008;50-54;74
Česko;Zemřelí;Celkem; 16. týden 2008;55-59;121
Česko;Zemřelí;Celkem; 16. týden 2008;60-64;172
Česko;Zemřelí;Celkem; 16. týden 2008;65-69;182
Česko;Zemřelí;Celkem; 16. týden 2008;70-74;211
Česko;Zemřelí;Celkem; 16. týden 2008;75-79;313
Česko;Zemřelí;Celkem; 16. týden 2008;80-84;397
Česko;Zemřelí;Celkem; 16. týden 2008;85-89;284
Česko;Zemřelí;Celkem; 16. týden 2008;90 a více;166
Česko;Zemřelí;Celkem; 15. týden 2008;0-4;5
Česko;Zemřelí;Celkem; 15. týden 2008;5-9;1
Česko;Zemřelí;Celkem; 15. týden 2008;10-14;2
Česko;Zemřelí;Celkem; 15. týden 2008;15-19;4
Česko;Zemřelí;Celkem; 15. týden 2008;20-24;9
Česko;Zemřelí;Celkem; 15. týden 2008;25-29;7
Česko;Zemřelí;Celkem; 15. týden 2008;30-34;16
Česko;Zemřelí;Celkem; 15. týden 2008;35-39;19
Česko;Zemřelí;Celkem; 15. týden 2008;40-44;24
Česko;Zemřelí;Celkem; 15. týden 2008;45-49;34
Česko;Zemřelí;Celkem; 15. týden 2008;50-54;79
Česko;Zemřelí;Celkem; 15. týden 2008;55-59;136
Česko;Zemřelí;Celkem; 15. týden 2008;60-64;178
Česko;Zemřelí;Celkem; 15. týden 2008;65-69;200
Česko;Zemřelí;Celkem; 15. týden 2008;70-74;226
Česko;Zemřelí;Celkem; 15. týden 2008;75-79;322
Česko;Zemřelí;Celkem; 15. týden 2008;80-84;422
Česko;Zemřelí;Celkem; 15. týden 2008;85-89;318
Česko;Zemřelí;Celkem; 15. týden 2008;90 a více;159
Česko;Zemřelí;Celkem; 14. týden 2008;0-4;12
Česko;Zemřelí;Celkem; 14. týden 2008;5-9;3
Česko;Zemřelí;Celkem; 14. týden 2008;10-14;2
Česko;Zemřelí;Celkem; 14. týden 2008;15-19;5
Česko;Zemřelí;Celkem; 14. týden 2008;20-24;11
Česko;Zemřelí;Celkem; 14. týden 2008;25-29;10
Česko;Zemřelí;Celkem; 14. týden 2008;30-34;17
Česko;Zemřelí;Celkem; 14. týden 2008;35-39;16
Česko;Zemřelí;Celkem; 14. týden 2008;40-44;33
Česko;Zemřelí;Celkem; 14. týden 2008;45-49;31
