Území;Ukazatel;Čtvrtletí;value
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2015;103.1
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2015;102.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2015;102.2
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2014;102.3
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2014;101.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2014;102.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2014;103.7
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2013;96.9
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2013;100.0
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2013;99.5
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2013;97.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2012;100.4
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2012;98.2
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2012;98.7
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2012;99.5
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2011;100.0
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2011;100.3
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2011;100.8
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2011;101.1
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2010;98.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2010;100.3
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2010;101.9
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2010;102.1
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2009;104.2
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2009;104.0
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2009;101.1
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2009;100.1
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2008;102.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2008;100.4
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2008;100.5
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2008;102.3
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2007;101.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2007;104.7
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2007;105.0
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2007;106.2
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2006;104.9
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2006;103.1
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2006;103.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2006;104.1
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2005;101.7
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2005;103.9
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2005;103.5
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2005;103.5
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2004;102.8
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2004;103.5
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2004;101.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2004;105.9
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2003;104.8
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2003;105.5
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2003;105.9
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2003;106.8
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2002;107.2
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2002;107.4
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2002;106.0
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2002;104.1
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2001;103.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2001;103.3
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2001;103.6
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2001;105.0
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);4. čtvrtletí 2000;
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);3. čtvrtletí 2000;
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);2. čtvrtletí 2000;
Česko;Meziroční index reálné mzdy na přepočtené počty zaměstnanců (%);1. čtvrtletí 2000;
