Území,Ukazatel,Čtvrtletí,value
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2004,152638.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2004,132301.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2004,121859.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2003,107046.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2003,105512.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2003,102889.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2003,103670.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2002,93294.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2002,82292.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2002,83110.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2002,79210.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2001,77291.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2001,72222.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2001,75144.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2001,71385.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2000,61819.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2000,67758.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2000,65328.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2000,68803.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 1999,68623.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 1999,60955.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 1999,58685.0
Česko,Hodnota veřejných stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 1999,61539.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2025,112882.865
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2025,107348.785
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2024,99781.889
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2024,108174.001
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2024,112734.54
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2024,91438.249
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2023,75845.957
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2023,79987.895
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2023,81272.01
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2023,83124.998
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2022,83187.82
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2022,90340.26
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2022,89656.089
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2022,91802.691
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2021,81200.775
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2021,85026.788
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2021,86513.138
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2021,78568.916
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2020,71663.34
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2020,65396.559
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2020,65114.658
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2020,63940.779
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2019,59462.638
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2019,58642.014
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2019,61100.361
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2019,59057.374
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2018,54072.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2018,51913.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2018,59882.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2018,56870.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2017,48625.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2017,48778.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2017,52311.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2017,51472.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2016,47375.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2016,50709.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2016,52828.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2016,52941.489
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2015,43187.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2015,47030.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2015,52201.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2015,53511.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2014,49069.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2014,55909.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2014,54553.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2014,54737.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2013,50655.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2013,49418.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2013,49368.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2013,47296.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2012,52023.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2012,56131.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2012,56068.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2012,57751.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2011,52681.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2011,62137.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2011,57101.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2011,55963.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2010,44779.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2010,49417.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2010,44071.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2010,42447.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2009,38186.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2009,40412.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2009,45173.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2009,55037.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2008,56209.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2008,63209.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2008,65595.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2008,62283.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2007,58214.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2007,66209.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2007,69352.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2007,66027.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2006,62746.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2006,63301.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2006,60967.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2006,59461.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2005,53870.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2005,55624.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2005,52983.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2005,45864.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2004,40883.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2004,43321.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2004,47978.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2004,39584.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2003,40292.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2003,38986.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2003,41099.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2003,38961.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2002,33416.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2002,32238.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2002,32949.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2002,33865.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2001,31009.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2001,30085.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2001,33292.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2001,34691.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 2000,32413.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 2000,34274.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 2000,34156.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 2000,31871.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),4. čtvrtletí 1999,29728.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),3. čtvrtletí 1999,33874.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),2. čtvrtletí 1999,35189.0
Česko,Hodnota soukromých stavebních zakázek v tuzemsku (mil. Kč b.c.),1. čtvrtletí 1999,33709.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2025,10966.402
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2025,10861.779
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2024,9701.984
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2024,8423.039
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2024,8362.943
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2024,9251.024
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2023,10757.78
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2023,11785.156
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2023,11902.885
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2023,11850.587
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2022,11769.801
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2022,13352.842
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2022,12277.57
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2022,13038.112
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2021,12450.607
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2021,14098.516
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2021,15030.764
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2021,15548.962
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2020,12990.769
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2020,12094.114
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2020,13432.795
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2020,11122.926
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2019,10011.159
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2019,10273.349
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2019,11784.477
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2019,12169.775
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2018,14505.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2018,15077.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2018,16281.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2018,16133.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2017,16731.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2017,18169.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2017,19598.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2017,16800.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2016,19334.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2016,20359.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2016,25364.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2016,19705.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2015,20393.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2015,26084.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2015,26062.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2015,30194.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2014,32359.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2014,38777.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2014,35484.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2014,31979.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2013,23707.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2013,21735.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2013,16230.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2013,16438.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2012,14971.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2012,16332.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2012,13648.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2012,10563.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2011,11430.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2011,12123.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2011,13766.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2011,17108.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2010,19010.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2010,19208.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2010,17839.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2010,18064.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2009,19110.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2009,13514.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2009,11188.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2009,10967.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2008,11794.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2008,13581.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2008,10789.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2008,9396.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2007,9153.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2007,11082.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2007,9309.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2007,8666.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2006,9623.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2006,11562.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2006,13061.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2006,11193.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2005,11315.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2005,10872.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2005,11459.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2005,11940.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2004,11276.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2004,5870.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2004,3309.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2004,2501.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2003,2430.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2003,3551.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2003,3994.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2003,2698.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2002,2413.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2002,2658.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2002,1823.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2002,2622.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2001,3190.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2001,3023.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2001,3529.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2001,3442.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 2000,2590.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 2000,1535.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 2000,1834.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 2000,595.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),4. čtvrtletí 1999,7661.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),3. čtvrtletí 1999,7792.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),2. čtvrtletí 1999,755.0
Česko,Hodnota stavebních zakázek v zahraničí (mil. Kč b.c.),1. čtvrtletí 1999,778.0
