Typ indexu,Ukazatel,Očištění,Území,Odvětví (NACE),Měsíce,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2006,132.537153748
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2006,131.5754509
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2006,126.8322875126
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2006,133.3729367734
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červen 2006,126.9249275557
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červenec 2006,129.7635085765
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,srpen 2006,133.4558472633
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,září 2006,127.4823144946
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,říjen 2006,133.2339631443
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,listopad 2006,132.4048115686
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,prosinec 2006,128.6329052863
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,leden 2007,125.9176030547
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2007,123.7006046117
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2007,125.6428859966
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2007,129.9421465409
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2007,125.2510168714
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červen 2007,129.8987008786
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červenec 2007,125.4951099514
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,srpen 2007,117.961932615
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,září 2007,122.2850572638
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,říjen 2007,120.8104315654
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,listopad 2007,119.2427116882
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,prosinec 2007,119.9816530699
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,leden 2008,120.8942762381
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2008,123.2415769026
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2008,120.05616633
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2008,122.3674913262
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2008,119.6169825571
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červen 2008,114.5707924425
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červenec 2008,114.6672261996
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,srpen 2008,117.5024484974
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,září 2008,114.9743926657
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,říjen 2008,112.4707250346
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,listopad 2008,111.0460330998
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,prosinec 2008,103.2385235218
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,leden 2009,107.1940186143
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2009,103.8536293972
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2009,101.1045892651
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2009,92.5421159908
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2009,96.0136915721
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červen 2009,94.3712966056
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červenec 2009,96.3053295013
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,srpen 2009,94.0111552474
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,září 2009,96.6095484651
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,říjen 2009,94.8058731147
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,listopad 2009,96.324342415
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,prosinec 2009,110.2986113751
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,leden 2010,97.6273086909
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2010,98.307280969
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2010,103.6337301651
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2010,106.3714820708
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2010,104.3850520126
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červen 2010,109.5499871616
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červenec 2010,107.5192330868
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,srpen 2010,108.2625073314
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,září 2010,106.5528105439
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,říjen 2010,107.3298654952
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,listopad 2010,105.8318254619
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,prosinec 2010,99.3681832365
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,leden 2011,108.4473746911
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2011,105.9456255759
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2011,102.6178981701
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2011,110.22800019
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2011,107.60686077
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červen 2011,107.3060728285
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červenec 2011,108.9762662641
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,srpen 2011,111.2074566718
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,září 2011,109.1457106459
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,říjen 2011,108.3900236209
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,listopad 2011,110.9765588973
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,prosinec 2011,110.8516528269
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,leden 2012,109.696446143
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2012,111.9959978613
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2012,115.9854438479
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2012,105.9884665581
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2012,106.3497646973
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červen 2012,106.3236242962
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červenec 2012,105.3273376866
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,srpen 2012,103.7876537166
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,září 2012,102.7703835688
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,říjen 2012,108.9651559443
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,listopad 2012,107.2353367224
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,prosinec 2012,110.7873569683
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,leden 2013,112.5914329266
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2013,117.2724606706
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2013,117.7739587156
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2013,105.8517547103
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2013,104.4624789381
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červen 2013,103.6330325022
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červenec 2013,104.7881644791
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,srpen 2013,106.3373149144
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,září 2013,111.4715147045
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,říjen 2013,100.2095860127
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,listopad 2013,113.6163183828
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,prosinec 2013,106.1049611172
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,leden 2014,104.3694639872
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2014,98.5876683653
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2014,95.5837099658
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2014,116.5306097943
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2014,128.3517719966
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červen 2014,122.8096240588
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červenec 2014,123.8317509302
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,srpen 2014,121.1242647158
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,září 2014,119.0461236033
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,říjen 2014,136.9717499268
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,listopad 2014,112.47819196
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,prosinec 2014,118.8561968463
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,leden 2015,122.1075046782
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2015,128.0283769468
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2015,125.0749187511
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2015,117.2668055107
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2015,108.8226848133
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červen 2015,112.2820040991
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,červenec 2015,110.9649547993
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,srpen 2015,111.7381061939
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,září 2015,115.4944228699
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,říjen 2015,102.3781897388
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,listopad 2015,108.0017159416
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,prosinec 2015,105.4086013005
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,leden 2016,103.0948665961
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,únor 2016,99.5591841841
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,březen 2016,99.2024010464
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,duben 2016,101.0775085349
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách,květen 2016,99.6943492345
