Území;Ukazatel;Očištění;Typ indexu;CZ-NACE;Kumulace měsíců;value
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – květen 2013;88.0451431738
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – duben 2013;88.0808679591
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – březen 2013;85.9147534405
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – únor 2013;85.2320040118
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden 2013;87.4239251044
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – prosinec 2012;97.1827179296
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – listopad 2012;98.2949507966
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – říjen 2012;99.307414237
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – září 2012;99.3164158241
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – srpen 2012;100.5972065468
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – červenec 2012;101.0532176857
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – červen 2012;101.4794751515
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – květen 2012;102.7042162502
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – duben 2012;102.287146672
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – březen 2012;104.1188428066
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – únor 2012;105.2175283527
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden 2012;103.7052654883
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – prosinec 2011;106.0149102487
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – listopad 2011;105.5845358414
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – říjen 2011;106.1775375479
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – září 2011;107.3491681684
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – srpen 2011;108.2889353245
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – červenec 2011;109.2618094543
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – červen 2011;109.6119039934
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – květen 2011;110.3275011631
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – duben 2011;111.9554678514
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – březen 2011;113.6760924923
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – únor 2011;115.1407038815
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden 2011;117.5709694321
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – prosinec 2010;100.7755896944
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – listopad 2010;100.8139806982
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – říjen 2010;99.8980790155
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – září 2010;98.4221665083
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – srpen 2010;96.9264695738
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – červenec 2010;95.2824024162
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – červen 2010;94.6201220853
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – květen 2010;93.6673310453
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – duben 2010;92.0796060988
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – březen 2010;89.665832481
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – únor 2010;88.1347505646
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden 2010;88.4699040646
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – prosinec 2009;83.1166497281
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – listopad 2009;83.194395093
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – říjen 2009;83.9005250173
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – září 2009;85.2343722882
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – srpen 2009;85.8655857947
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – červenec 2009;86.6906505344
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – červen 2009;87.1947460814
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – květen 2009;88.0471489428
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – duben 2009;89.8739738215
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – březen 2009;90.5658424281
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – únor 2009;91.1221223151
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden 2009;92.7722133272
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – prosinec 2008;102.851726045
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – listopad 2008;103.986508338
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – říjen 2008;103.7509298067
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – září 2008;103.4390412618
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – srpen 2008;103.9700714888
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – červenec 2008;103.9097619554
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – červen 2008;104.7345527461
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – květen 2008;104.1508886826
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – duben 2008;103.9769843854
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – březen 2008;103.3827078884
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden – únor 2008;104.0717024912
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Tisk a rozmnožování nahraných nosičů;leden 2008;103.7673630976
