Území,Ukazatel,Očištění,Typ indexu,Typ tržeb,Vybraná průmyslová činnost,Čtvrtletí,value
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2020,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2019,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2019,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2019,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2019,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2018,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2018,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2018,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2018,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2017,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2017,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2017,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2017,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2016,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2016,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2016,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2016,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2015,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2015,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2015,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2015,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2014,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2014,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2014,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2014,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2013,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2013,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2013,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2013,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2012,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2012,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2012,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2012,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2011,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2011,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2011,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2011,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2010,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2010,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2010,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2010,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2009,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2009,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2009,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2009,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2008,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2008,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2008,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2008,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2007,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2007,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2007,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2007,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2006,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2006,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2006,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2006,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2005,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2005,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2005,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2005,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2004,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2004,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2004,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2004,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2003,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2003,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2003,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2003,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2002,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2002,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2002,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2002,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2001,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2001,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2001,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2001,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,4. čtvrtletí 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,3. čtvrtletí 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,2. čtvrtletí 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,12 Výroba tabákových výrobků,1. čtvrtletí 2000,
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,2. čtvrtletí 2025,97.1401740131
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,1. čtvrtletí 2025,99.9824534086
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,4. čtvrtletí 2024,101.7576158328
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,3. čtvrtletí 2024,104.8132206406
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,2. čtvrtletí 2024,96.4634257762
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,1. čtvrtletí 2024,91.1674459608
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,4. čtvrtletí 2023,90.2346950657
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,3. čtvrtletí 2023,87.0075163309
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,2. čtvrtletí 2023,92.8916482605
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,1. čtvrtletí 2023,97.8009381098
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,4. čtvrtletí 2022,107.3736603825
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,3. čtvrtletí 2022,111.315110841
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,2. čtvrtletí 2022,119.1744183373
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,1. čtvrtletí 2022,122.4147175157
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,4. čtvrtletí 2021,110.8784282129
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,3. čtvrtletí 2021,109.4045295696
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,2. čtvrtletí 2021,120.5667240395
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,1. čtvrtletí 2021,99.2132082529
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,4. čtvrtletí 2020,102.187344587
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,3. čtvrtletí 2020,98.4668395626
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,2. čtvrtletí 2020,82.9057042327
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,1. čtvrtletí 2020,95.7855159835
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,4. čtvrtletí 2019,94.3688515099
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,3. čtvrtletí 2019,100.7513416828
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,2. čtvrtletí 2019,102.0770087403
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,1. čtvrtletí 2019,103.5923942223
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,4. čtvrtletí 2018,97.0824482939
Česko,Tržby z průmyslové činnosti (běžné ceny),Bez očištění,Meziroční index,Celkem,13 Výroba textilií,3. čtvrtletí 2018,95.3484258236
