Území,Měsíce,Ukazatel,value
Česko,duben 2008,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.12486879171977
Česko,duben 2008,Přírůstek/úbytek stěhováním na 1 000 obyvatel,6.96481260206489
Česko,duben 2008,Celkový přírůstek/úbytek na 1 000 obyvatel,8.08968139378466
Česko,duben 2008,Kojenecká úmrtnost,2.40360540811217
Česko,duben 2008,Novorozenecká úmrtnost,1.60240360540811
Česko,březen 2008,Sňatky na 1 000 obyvatel,2.65123282112217
Česko,březen 2008,Rozvody na 1 000 obyvatel,2.97128746819257
Česko,březen 2008,Živě narození na 1 000 obyvatel,10.8920725104065
Česko,březen 2008,Potraty na 1 000 obyvatel,3.6976526246644
Česko,březen 2008,UPT na 1 000 obyvatel,2.20292932611221
Česko,březen 2008,Zemřelí na 1 000 obyvatel,10.6321699778564
Česko,březen 2008,Přistěhovalí na 1 000 obyvatel,13.4525096869696
Česko,březen 2008,Vystěhovalí na 1 000 obyvatel,0.614005546330092
Česko,březen 2008,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.259902532550076
Česko,březen 2008,Přírůstek/úbytek stěhováním na 1 000 obyvatel,12.8385041406396
Česko,březen 2008,Celkový přírůstek/úbytek na 1 000 obyvatel,13.0984066731896
Česko,březen 2008,Kojenecká úmrtnost,2.91757840991977
Česko,březen 2008,Novorozenecká úmrtnost,1.87558612066271
Česko,únor 2008,Sňatky na 1 000 obyvatel,2.14338630250434
Česko,únor 2008,Rozvody na 1 000 obyvatel,2.96916686097627
Česko,únor 2008,Živě narození na 1 000 obyvatel,11.2148286139533
Česko,únor 2008,Potraty na 1 000 obyvatel,4.36692189450743
Česko,únor 2008,UPT na 1 000 obyvatel,2.73600529152537
Česko,únor 2008,Zemřelí na 1 000 obyvatel,10.3586884761258
Česko,únor 2008,Přistěhovalí na 1 000 obyvatel,9.96765709402586
Česko,únor 2008,Vystěhovalí na 1 000 obyvatel,0.590190222672584
Česko,únor 2008,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.856140137827513
Česko,únor 2008,Přírůstek/úbytek stěhováním na 1 000 obyvatel,9.37746687135327
Česko,únor 2008,Celkový přírůstek/úbytek na 1 000 obyvatel,10.2336070091808
Česko,únor 2008,Kojenecká úmrtnost,3.35679480238224
Česko,únor 2008,Novorozenecká úmrtnost,2.27395776935571
Česko,leden 2008,Sňatky na 1 000 obyvatel,1.19829026973664
Česko,leden 2008,Rozvody na 1 000 obyvatel,2.81154823250353
Česko,leden 2008,Živě narození na 1 000 obyvatel,11.2609726012727
Česko,leden 2008,Potraty na 1 000 obyvatel,4.60898363710849
Česko,leden 2008,UPT na 1 000 obyvatel,2.9763984119265
Česko,leden 2008,Zemřelí na 1 000 obyvatel,10.9460519136854
Česko,leden 2008,Přistěhovalí na 1 000 obyvatel,8.65292907302237
Česko,leden 2008,Vystěhovalí na 1 000 obyvatel,0.633252068542039
Česko,leden 2008,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.314920687587334
Česko,leden 2008,Přírůstek/úbytek stěhováním na 1 000 obyvatel,8.01967700448033
Česko,leden 2008,Celkový přírůstek/úbytek na 1 000 obyvatel,8.33459769206767
Česko,leden 2008,Kojenecká úmrtnost,3.02877334679455
Česko,leden 2008,Novorozenecká úmrtnost,2.01918223119637
Česko,prosinec 2007,Sňatky na 1 000 obyvatel,2.18925495611443
Česko,prosinec 2007,Rozvody na 1 000 obyvatel,2.7172650985383
Česko,prosinec 2007,Živě narození na 1 000 obyvatel,10.6487722917226
Česko,prosinec 2007,Potraty na 1 000 obyvatel,3.66314133217072
Česko,prosinec 2007,UPT na 1 000 obyvatel,2.18017091065338
Česko,prosinec 2007,Zemřelí na 1 000 obyvatel,10.7521033088421
Česko,prosinec 2007,Přistěhovalí na 1 000 obyvatel,32.0155827218083
Česko,prosinec 2007,Vystěhovalí na 1 000 obyvatel,4.63399869082106
Česko,prosinec 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.103331017119509
Česko,prosinec 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,27.3815840309872
Česko,prosinec 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,27.2782530138677
Česko,prosinec 2007,Kojenecká úmrtnost,3.30560887182768
Česko,prosinec 2007,Novorozenecká úmrtnost,1.91938579654511
Česko,listopad 2007,Sňatky na 1 000 obyvatel,2.65110261065224
Česko,listopad 2007,Rozvody na 1 000 obyvatel,3.31270312917937
Česko,listopad 2007,Živě narození na 1 000 obyvatel,10.8429626722022
Česko,listopad 2007,Potraty na 1 000 obyvatel,4.13529702432856
Česko,listopad 2007,UPT na 1 000 obyvatel,2.53711459946728
Česko,listopad 2007,Zemřelí na 1 000 obyvatel,10.215441043617
Česko,listopad 2007,Přistěhovalí na 1 000 obyvatel,9.16252085782603
Česko,listopad 2007,Vystěhovalí na 1 000 obyvatel,1.14223038012144
Česko,listopad 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.627521628585238
Česko,listopad 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,8.02029047770458
Česko,listopad 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,8.64781210628982
Česko,listopad 2007,Kojenecká úmrtnost,3.14295003793216
Česko,listopad 2007,Novorozenecká úmrtnost,1.84241898775333
Česko,říjen 2007,Sňatky na 1 000 obyvatel,4.81278432623385
Česko,říjen 2007,Rozvody na 1 000 obyvatel,3.3154736469611
Česko,říjen 2007,Živě narození na 1 000 obyvatel,10.969279831967
Česko,říjen 2007,Potraty na 1 000 obyvatel,3.98334702745738
Česko,říjen 2007,UPT na 1 000 obyvatel,2.48489857411223
Česko,říjen 2007,Zemřelí na 1 000 obyvatel,10.0886426999328
Česko,říjen 2007,Přistěhovalí na 1 000 obyvatel,3.48386420967566
Česko,říjen 2007,Vystěhovalí na 1 000 obyvatel,1.40059988311912
Česko,říjen 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.88063713203428
Česko,říjen 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.08326432655655
Česko,říjen 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,2.96390145859082
Česko,říjen 2007,Kojenecká úmrtnost,3.73405248418214
Česko,říjen 2007,Novorozenecká úmrtnost,2.28192096255575
Česko,září 2007,Sňatky na 1 000 obyvatel,10.3996960647496
Česko,září 2007,Rozvody na 1 000 obyvatel,2.56845078734567
Česko,září 2007,Živě narození na 1 000 obyvatel,11.4562552983897
Česko,září 2007,Potraty na 1 000 obyvatel,3.48852798189643
Česko,září 2007,UPT na 1 000 obyvatel,2.05311343285305
Česko,září 2007,Zemřelí na 1 000 obyvatel,9.69728419116034
Česko,září 2007,Přistěhovalí na 1 000 obyvatel,14.9200753249338
Česko,září 2007,Vystěhovalí na 1 000 obyvatel,1.75073512211194
Česko,září 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.7589711072294
Česko,září 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,13.1693402028219
Česko,září 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,14.9283113100513
Česko,září 2007,Kojenecká úmrtnost,2.56752593201191
Česko,září 2007,Novorozenecká úmrtnost,1.84861867104858
Česko,srpen 2007,Sňatky na 1 000 obyvatel,8.0316319642555
Česko,srpen 2007,Rozvody na 1 000 obyvatel,2.69962203792867
Česko,srpen 2007,Živě narození na 1 000 obyvatel,11.6976024564533
Česko,srpen 2007,Potraty na 1 000 obyvatel,4.02037422955355
Česko,srpen 2007,UPT na 1 000 obyvatel,2.52526907389191
Česko,srpen 2007,Zemřelí na 1 000 obyvatel,9.21905541867579
Česko,srpen 2007,Přistěhovalí na 1 000 obyvatel,5.05395683335317
Česko,srpen 2007,Vystěhovalí na 1 000 obyvatel,2.41701069752922
Česko,srpen 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,2.47854703777748
Česko,srpen 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.63694613582395
Česko,srpen 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,5.11549317360144
Česko,srpen 2007,Kojenecká úmrtnost,3.01997077447638
Česko,srpen 2007,Novorozenecká úmrtnost,1.94836824159766
Česko,červenec 2007,Sňatky na 1 000 obyvatel,12.2675309545752
Česko,červenec 2007,Rozvody na 1 000 obyvatel,2.72738489109991
Česko,červenec 2007,Živě narození na 1 000 obyvatel,11.8353909571978
Česko,červenec 2007,Potraty na 1 000 obyvatel,3.90978377574481
Česko,červenec 2007,UPT na 1 000 obyvatel,2.39216283508679
Česko,červenec 2007,Zemřelí na 1 000 obyvatel,9.78187081134871
Česko,červenec 2007,Přistěhovalí na 1 000 obyvatel,8.32582126873392
Česko,červenec 2007,Vystěhovalí na 1 000 obyvatel,2.08202542272092
Česko,červenec 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,2.05352014584905
Česko,červenec 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,6.243795846013
Česko,červenec 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,8.29731599186205
Česko,červenec 2007,Kojenecká úmrtnost,2.60115606936416
Česko,červenec 2007,Novorozenecká úmrtnost,1.73410404624277
Česko,červen 2007,Sňatky na 1 000 obyvatel,11.2198380485047
Česko,červen 2007,Rozvody na 1 000 obyvatel,3.17702792754589
Česko,červen 2007,Živě narození na 1 000 obyvatel,11.6962743078694
Česko,červen 2007,Potraty na 1 000 obyvatel,4.08036994406413
Česko,červen 2007,UPT na 1 000 obyvatel,2.54964156620424
Česko,červen 2007,Zemřelí na 1 000 obyvatel,9.28107267623836
Česko,červen 2007,Přistěhovalí na 1 000 obyvatel,12.8967993376547
Česko,červen 2007,Vystěhovalí na 1 000 obyvatel,1.5991276428182
Česko,červen 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,2.41520163163103
Česko,červen 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,11.2976716948365
Česko,červen 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,13.7128733264676
Česko,červen 2007,Kojenecká úmrtnost,2.92397660818713
Česko,červen 2007,Novorozenecká úmrtnost,1.91570881226054
Česko,květen 2007,Sňatky na 1 000 obyvatel,2.32784891207526
Česko,květen 2007,Rozvody na 1 000 obyvatel,3.29759558840101
Česko,květen 2007,Živě narození na 1 000 obyvatel,11.3285601128373
Česko,květen 2007,Potraty na 1 000 obyvatel,3.93838226145019
Česko,květen 2007,UPT na 1 000 obyvatel,2.55286669209431
Česko,květen 2007,Zemřelí na 1 000 obyvatel,9.94304454348141
Česko,květen 2007,Přistěhovalí na 1 000 obyvatel,7.26796007239198
Česko,květen 2007,Vystěhovalí na 1 000 obyvatel,1.99432001986428
Česko,květen 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.38551556935588
Česko,květen 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,5.2736400525277
Česko,květen 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,6.65915562188358
Česko,květen 2007,Kojenecká úmrtnost,3.32728372655777
Česko,květen 2007,Novorozenecká úmrtnost,2.31901593063118
Česko,duben 2007,Sňatky na 1 000 obyvatel,5.90122596322042
Česko,duben 2007,Rozvody na 1 000 obyvatel,2.99075737591783
Česko,duben 2007,Živě narození na 1 000 obyvatel,10.8177335484245
Česko,duben 2007,Potraty na 1 000 obyvatel,3.79600669702954
Česko,duben 2007,UPT na 1 000 obyvatel,2.33191702228098
Česko,duben 2007,Zemřelí na 1 000 obyvatel,10.0774236886927
Česko,duben 2007,Přistěhovalí na 1 000 obyvatel,2.89866141250623
Česko,duben 2007,Vystěhovalí na 1 000 obyvatel,1.83955783327279
Česko,duben 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.740309859731734
Česko,duben 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.05910357923344
Česko,duben 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,1.79941343896517
Česko,duben 2007,Kojenecká úmrtnost,3.38354071163501
Česko,duben 2007,Novorozenecká úmrtnost,2.61951538965291
Česko,březen 2007,Sňatky na 1 000 obyvatel,3.08655175962202
Česko,březen 2007,Rozvody na 1 000 obyvatel,3.33118956575502
Česko,březen 2007,Živě narození na 1 000 obyvatel,10.8132196645425
Česko,březen 2007,Potraty na 1 000 obyvatel,4.00222878164322
Česko,březen 2007,UPT na 1 000 obyvatel,2.50467959456735
Česko,březen 2007,Zemřelí na 1 000 obyvatel,10.3845319201505
Česko,březen 2007,Přistěhovalí na 1 000 obyvatel,10.9652609178868
Česko,březen 2007,Vystěhovalí na 1 000 obyvatel,2.05884434039972
Česko,březen 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.428687744391947
Česko,březen 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,8.90641657748709
Česko,březen 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,9.33510432187903
Česko,březen 2007,Kojenecká úmrtnost,3.06586319906967
Česko,březen 2007,Novorozenecká úmrtnost,1.48007188920605
Česko,únor 2007,Sňatky na 1 000 obyvatel,2.06411558286773
Česko,únor 2007,Rozvody na 1 000 obyvatel,3.14049487454722
Česko,únor 2007,Živě narození na 1 000 obyvatel,10.7106071165002
Česko,únor 2007,Potraty na 1 000 obyvatel,4.21814049480516
Česko,únor 2007,UPT na 1 000 obyvatel,2.71880745792455
Česko,únor 2007,Zemřelí na 1 000 obyvatel,11.2665253624382
Česko,únor 2007,Přistěhovalí na 1 000 obyvatel,5.75293073188227
Česko,únor 2007,Vystěhovalí na 1 000 obyvatel,1.54871985144002
Česko,únor 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.555918245937996
Česko,únor 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,4.20421088044225
Česko,únor 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,3.64829263450425
Česko,únor 2007,Kojenecká úmrtnost,3.07401276897612
Česko,únor 2007,Novorozenecká úmrtnost,2.12816268621423
Česko,leden 2007,Sňatky na 1 000 obyvatel,1.39254596592172
Česko,leden 2007,Rozvody na 1 000 obyvatel,2.91896857770445
Česko,leden 2007,Živě narození na 1 000 obyvatel,10.4000413182108
Česko,leden 2007,Potraty na 1 000 obyvatel,4.34126490937307
Česko,leden 2007,UPT na 1 000 obyvatel,2.72559120034967
Česko,leden 2007,Zemřelí na 1 000 obyvatel,10.9904716538029
Česko,leden 2007,Přistěhovalí na 1 000 obyvatel,8.10583042119104
Česko,leden 2007,Vystěhovalí na 1 000 obyvatel,1.25523658555146
Česko,leden 2007,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.59043033559212
Česko,leden 2007,Přírůstek/úbytek stěhováním na 1 000 obyvatel,6.85059383563957
Česko,leden 2007,Celkový přírůstek/úbytek na 1 000 obyvatel,6.26016350004745
Česko,leden 2007,Kojenecká úmrtnost,3.63076246011662
Česko,leden 2007,Novorozenecká úmrtnost,2.64055451644845
Česko,prosinec 2006,Sňatky na 1 000 obyvatel,2.37157871320644
Česko,prosinec 2006,Rozvody na 1 000 obyvatel,2.42537417629558
Česko,prosinec 2006,Živě narození na 1 000 obyvatel,9.55384532776745
Česko,prosinec 2006,Potraty na 1 000 obyvatel,3.7015856942614
Česko,prosinec 2006,UPT na 1 000 obyvatel,2.22965025739679
Česko,prosinec 2006,Zemřelí na 1 000 obyvatel,9.99565487569104
Česko,prosinec 2006,Přistěhovalí na 1 000 obyvatel,5.45623345842427
Česko,prosinec 2006,Vystěhovalí na 1 000 obyvatel,4.29104661959988
Česko,prosinec 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.441809547923593
Česko,prosinec 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,1.1651868388244
Česko,prosinec 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,0.723377290900806
Česko,prosinec 2006,Kojenecká úmrtnost,3.47430214448305
Česko,prosinec 2006,Novorozenecká úmrtnost,1.7970528333533
Česko,listopad 2006,Sňatky na 1 000 obyvatel,2.84036013471183
Česko,listopad 2006,Rozvody na 1 000 obyvatel,3.43895331595472
Česko,listopad 2006,Živě narození na 1 000 obyvatel,9.86377459526331
Česko,listopad 2006,Potraty na 1 000 obyvatel,4.05292537339555
Česko,listopad 2006,UPT na 1 000 obyvatel,2.52450167741567
Česko,listopad 2006,Zemřelí na 1 000 obyvatel,9.97734168103271
Česko,listopad 2006,Přistěhovalí na 1 000 obyvatel,7.33335796546381
Česko,listopad 2006,Vystěhovalí na 1 000 obyvatel,2.75518482038477
Česko,listopad 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.113567085769402
Česko,listopad 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,4.57817314507904
Česko,listopad 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,4.46460605930963
Česko,listopad 2006,Kojenecká úmrtnost,5.03717917965939
Česko,listopad 2006,Novorozenecká úmrtnost,3.71791796593907
Česko,říjen 2006,Sňatky na 1 000 obyvatel,4.0978152005803
Česko,říjen 2006,Rozvody na 1 000 obyvatel,3.23999977709381
Česko,říjen 2006,Živě narození na 1 000 obyvatel,10.4151848613967
Česko,říjen 2006,Potraty na 1 000 obyvatel,3.95236452129754
Česko,říjen 2006,UPT na 1 000 obyvatel,2.47724267156378
Česko,říjen 2006,Zemřelí na 1 000 obyvatel,10.191855078246
Česko,říjen 2006,Přistěhovalí na 1 000 obyvatel,8.1154607354142
Česko,říjen 2006,Vystěhovalí na 1 000 obyvatel,3.37514292792346
Česko,říjen 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.223329783150687
Česko,říjen 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,4.74031780749074
Česko,říjen 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,4.96364759064142
Česko,říjen 2006,Kojenecká úmrtnost,2.96899054321531
Česko,říjen 2006,Novorozenecká úmrtnost,1.75940180338685
Česko,září 2006,Sňatky na 1 000 obyvatel,10.9812728892415
Česko,září 2006,Rozvody na 1 000 obyvatel,2.78586901438115
Česko,září 2006,Živě narození na 1 000 obyvatel,10.7705271669466
Česko,září 2006,Potraty na 1 000 obyvatel,3.69160203435632
Česko,září 2006,UPT na 1 000 obyvatel,2.29570761533576
Česko,září 2006,Zemřelí na 1 000 obyvatel,9.92636031303509
Česko,září 2006,Přistěhovalí na 1 000 obyvatel,8.08884704898088
Česko,září 2006,Vystěhovalí na 1 000 obyvatel,3.62411604463268
Česko,září 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.8441668539115
Česko,září 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,4.4647310043482
Česko,září 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,5.3088978582597
Česko,září 2006,Kojenecká úmrtnost,2.85808508299439
Česko,září 2006,Novorozenecká úmrtnost,2.3084533362647
Česko,srpen 2006,Sňatky na 1 000 obyvatel,7.88411364494746
Česko,srpen 2006,Rozvody na 1 000 obyvatel,2.94479324714598
Česko,srpen 2006,Živě narození na 1 000 obyvatel,10.5973583378219
Česko,srpen 2006,Potraty na 1 000 obyvatel,3.80794206579172
Česko,srpen 2006,UPT na 1 000 obyvatel,2.30058390308368
Česko,srpen 2006,Zemřelí na 1 000 obyvatel,9.56685264331659
Česko,srpen 2006,Přistěhovalí na 1 000 obyvatel,7.25365966054486
Česko,srpen 2006,Vystěhovalí na 1 000 obyvatel,2.98949816603998
Česko,srpen 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,1.03050569450535
Česko,srpen 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,4.26416149450488
Česko,srpen 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,5.29466718901022
Česko,srpen 2006,Kojenecká úmrtnost,3.24499729583559
Česko,srpen 2006,Novorozenecká úmrtnost,2.70416441319632
Česko,červenec 2006,Sňatky na 1 000 obyvatel,8.27335796114577
Česko,červenec 2006,Rozvody na 1 000 obyvatel,2.54564860342947
Česko,červenec 2006,Živě narození na 1 000 obyvatel,10.8201532531353
Česko,červenec 2006,Potraty na 1 000 obyvatel,3.59486863592404
Česko,červenec 2006,UPT na 1 000 obyvatel,2.24062944644197
Česko,červenec 2006,Zemřelí na 1 000 obyvatel,10.0782457547485
Česko,červenec 2006,Přistěhovalí na 1 000 obyvatel,5.38943623248581
Česko,červenec 2006,Vystěhovalí na 1 000 obyvatel,3.0352846185936
Česko,červenec 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.741907498386876
Česko,červenec 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.35415161389221
Česko,červenec 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,3.09605911227908
Česko,červenec 2006,Kojenecká úmrtnost,1.90758796100042
Česko,červenec 2006,Novorozenecká úmrtnost,1.16574819838915
Česko,červen 2006,Sňatky na 1 000 obyvatel,11.0226678265715
Česko,červen 2006,Rozvody na 1 000 obyvatel,3.36132107055449
Česko,červen 2006,Živě narození na 1 000 obyvatel,10.9847403673833
Česko,červen 2006,Potraty na 1 000 obyvatel,3.92075109358048
Česko,červen 2006,UPT na 1 000 obyvatel,2.57314105929965
Česko,červen 2006,Zemřelí na 1 000 obyvatel,10.0709256475675
Česko,červen 2006,Přistěhovalí na 1 000 obyvatel,6.40144397110889
Česko,červen 2006,Vystěhovalí na 1 000 obyvatel,3.91126922878343
Česko,červen 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.913814719815766
Česko,červen 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.49017474232545
Česko,červen 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,3.40398946214122
Česko,červen 2006,Kojenecká úmrtnost,3.23694432455762
Česko,červen 2006,Novorozenecká úmrtnost,2.26586102719033
Česko,květen 2006,Sňatky na 1 000 obyvatel,2.31535084842377
Česko,květen 2006,Rozvody na 1 000 obyvatel,3.1162006463424
Česko,květen 2006,Živě narození na 1 000 obyvatel,10.663464214693
Česko,květen 2006,Potraty na 1 000 obyvatel,3.96294441548846
Česko,květen 2006,UPT na 1 000 obyvatel,2.5379366088768
Česko,květen 2006,Zemřelí na 1 000 obyvatel,9.95440235922926
Česko,květen 2006,Přistěhovalí na 1 000 obyvatel,6.65577317725783
Česko,květen 2006,Vystěhovalí na 1 000 obyvatel,3.48335241616183
Česko,květen 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.709061855463771
Česko,květen 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,3.172420761096
Česko,květen 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,3.88148261655977
Česko,květen 2006,Kojenecká úmrtnost,2.79750376587045
Česko,květen 2006,Novorozenecká úmrtnost,1.93673337637185
Česko,duben 2006,Sňatky na 1 000 obyvatel,6.19886139575892
Česko,duben 2006,Rozvody na 1 000 obyvatel,2.99328987237335
Česko,duben 2006,Živě narození na 1 000 obyvatel,10.6472886189255
Česko,duben 2006,Potraty na 1 000 obyvatel,3.50561206922965
Česko,duben 2006,UPT na 1 000 obyvatel,2.23903774922381
Česko,duben 2006,Zemřelí na 1 000 obyvatel,10.1895192485863
Česko,duben 2006,Přistěhovalí na 1 000 obyvatel,5.79683078294808
Česko,duben 2006,Vystěhovalí na 1 000 obyvatel,3.35499883080199
Česko,duben 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,0.45776937033919
Česko,duben 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,2.44183195214609
Česko,duben 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,2.89960132248528
Česko,duben 2006,Kojenecká úmrtnost,3.2301180663845
Česko,duben 2006,Novorozenecká úmrtnost,2.33905101358877
Česko,březen 2006,Sňatky na 1 000 obyvatel,2.50835631531624
Česko,březen 2006,Rozvody na 1 000 obyvatel,3.49103503655683
Česko,březen 2006,Živě narození na 1 000 obyvatel,10.0885287409607
Česko,březen 2006,Potraty na 1 000 obyvatel,4.27511163306072
Česko,březen 2006,UPT na 1 000 obyvatel,2.78157773547426
Česko,březen 2006,Zemřelí na 1 000 obyvatel,10.4627732072276
Česko,březen 2006,Přistěhovalí na 1 000 obyvatel,7.20822393769824
Česko,březen 2006,Vystěhovalí na 1 000 obyvatel,3.19829780067325
Česko,březen 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.374244466266862
Česko,březen 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,4.009926137025
Česko,březen 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,3.63568167075814
Česko,březen 2006,Kojenecká úmrtnost,3.29995448338644
Česko,březen 2006,Novorozenecká úmrtnost,2.61720527992717
Česko,únor 2006,Sňatky na 1 000 obyvatel,1.86247664054264
Česko,únor 2006,Rozvody na 1 000 obyvatel,3.30033403334382
Česko,únor 2006,Živě narození na 1 000 obyvatel,10.0001646788453
Česko,únor 2006,Potraty na 1 000 obyvatel,4.13177411724476
Česko,únor 2006,UPT na 1 000 obyvatel,2.71298645113856
Česko,únor 2006,Zemřelí na 1 000 obyvatel,10.8951705183962
Česko,únor 2006,Přistěhovalí na 1 000 obyvatel,6.1493512015732
Česko,únor 2006,Vystěhovalí na 1 000 obyvatel,2.57187047359574
Česko,únor 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,-0.895005839550865
Česko,únor 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,3.57748072797746
Česko,únor 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,2.6824748884266
Česko,únor 2006,Kojenecká úmrtnost,3.94101195016527
Česko,únor 2006,Novorozenecká úmrtnost,3.17823544368167
Česko,leden 2006,Sňatky na 1 000 obyvatel,1.43102082227018
Česko,leden 2006,Rozvody na 1 000 obyvatel,3.10667040468768
Česko,leden 2006,Živě narození na 1 000 obyvatel,9.27981399995432
Česko,leden 2006,Potraty na 1 000 obyvatel,4.11274924923718
Česko,leden 2006,UPT na 1 000 obyvatel,2.73226206756081
Česko,leden 2006,Zemřelí na 1 000 obyvatel,10.8038626605904
Česko,leden 2006,Přistěhovalí na 1 000 obyvatel,5.81711112744662
Česko,leden 2006,Vystěhovalí na 1 000 obyvatel,2.4669604544433
Česko,leden 2006,Přirozený přírůstek/úbytek na 1 000 obyvatel,-1.52404866063606
Česko,leden 2006,Přírůstek/úbytek stěhováním na 1 000 obyvatel,3.35015067300331
Česko,leden 2006,Celkový přírůstek/úbytek na 1 000 obyvatel,1.82610201236725
Česko,leden 2006,Kojenecká úmrtnost,4.33168316831683
Česko,leden 2006,Novorozenecká úmrtnost,2.35148514851485
Česko,prosinec 2005,Sňatky na 1 000 obyvatel,1.99270971740099
Česko,prosinec 2005,Rozvody na 1 000 obyvatel,2.89545890349735
Česko,prosinec 2005,Živě narození na 1 000 obyvatel,8.76907129242453
Česko,prosinec 2005,Potraty na 1 000 obyvatel,3.81888173507682
Česko,prosinec 2005,UPT na 1 000 obyvatel,2.4773918503942
Česko,prosinec 2005,Zemřelí na 1 000 obyvatel,10.4574190068795
Česko,prosinec 2005,Přistěhovalí na 1 000 obyvatel,5.37629636147206
Česko,prosinec 2005,Vystěhovalí na 1 000 obyvatel,4.61137147859653
Česko,prosinec 2005,Přirozený přírůstek/úbytek na 1 000 obyvatel,-1.68834771445502
Česko,prosinec 2005,Přírůstek/úbytek stěhováním na 1 000 obyvatel,0.764924882875538
Česko,prosinec 2005,Celkový přírůstek/úbytek na 1 000 obyvatel,-0.923422831579479
Česko,prosinec 2005,Kojenecká úmrtnost,3.92927308447937
Česko,prosinec 2005,Novorozenecká úmrtnost,2.48853962017027
Česko,listopad 2005,Sňatky na 1 000 obyvatel,2.65762942258709
Česko,listopad 2005,Rozvody na 1 000 obyvatel,3.09324800145689
Česko,listopad 2005,Živě narození na 1 000 obyvatel,9.3592711018755
