Území;Ukazatel;Čtvrtletí;value
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2012;20533.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2012;13858.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2011;14910.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2011;20929.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2011;19184.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2011;22021.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2010;16034.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2010;27052.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2010;20456.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2010;19600.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2009;19511.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2009;20819.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2009;19666.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2009;16588.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2008;28271.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2008;31711.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2008;31040.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2008;27255.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2007;27894.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2007;29321.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2007;33005.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2007;28372.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2006;33864.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2006;36698.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2006;29777.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2006;21073.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2005;29864.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2005;33330.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2005;29191.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2005;20206.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2004;20153.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2004;25509.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2004;26622.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2004;22322.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2003;31673.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2003;25416.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2003;21285.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2003;17156.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2002;23313.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2002;23796.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2002;18914.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2002;17105.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2001;22792.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2001;20450.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2001;19725.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2001;17014.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 2000;23353.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 2000;21048.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 2000;18074.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 2000;13986.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);4. čtvrtletí 1999;18896.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);3. čtvrtletí 1999;20814.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);2. čtvrtletí 1999;20108.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-pozemní stavitelství (mil. Kč, b.c.);1. čtvrtletí 1999;13929.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2025;57167.655
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2024;60313.158
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2024;55665.009
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2024;52033.647
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2024;42391.81
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2023;42221.845
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2023;59619.624
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2023;42903.494
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2023;34520.367
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2022;45423.748
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2022;42328.833
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2022;63629.499
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2022;38375.04
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2021;38310.192
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2021;40123.622
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2021;46870.645
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2021;38488.682
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2020;35320.082
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2020;38375.729
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2020;37294.411
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2020;26594.209
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2019;33005.318
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2019;36719.226
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2019;36101.466
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2019;34248.298
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2018;31233.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2018;27279.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2018;40586.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2018;27502.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2017;32016.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2017;26829.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2017;29865.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2017;20702.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2016;27591.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2016;29297.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2016;26015.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2016;16425.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2015;28088.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2015;38507.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2015;31378.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2015;18609.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2014;30904.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2014;35494.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2014;29993.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2014;23352.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2013;28294.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2013;23788.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2013;17423.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2013;13130.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2012;20521.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2012;19870.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2012;17769.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2012;12996.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2011;23226.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2011;25624.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2011;25206.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2011;28007.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2010;25950.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2010;33691.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2010;37620.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2010;16706.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2009;28978.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2009;25587.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2009;33728.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2009;19421.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2008;45581.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2008;29000.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2008;30763.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2008;25995.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2007;36425.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2007;19112.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2007;20036.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2007;10929.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2006;39649.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2006;28906.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2006;27396.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2006;26903.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2005;19260.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2005;28174.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2005;18322.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2005;16675.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2004;31233.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2004;42192.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2004;37280.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2004;17592.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2003;22671.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2003;23808.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2003;19328.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2003;17396.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2002;30642.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2002;15651.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2002;21987.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2002;9486.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2001;24269.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2001;14561.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2001;19681.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2001;15815.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 2000;12691.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 2000;17652.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 2000;11922.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 2000;8839.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);4. čtvrtletí 1999;19453.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);3. čtvrtletí 1999;14932.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);2. čtvrtletí 1999;9508.0
Česko;Hodnota nových stavebních zakázek v tuzemsku-inženýrské stavitelství (mil. Kč, b.c.);1. čtvrtletí 1999;11282.0
