Roky;ČR, kraje, okresy;Ukazatel;value
2023;Chrudim;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1112.0
2023;Chrudim;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1136.0
2023;Chrudim;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;368.0
2023;Chrudim;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1118.0
2023;Chrudim;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1093.0
2023;Chrudim;Podíl nezaměstnaných osob - celkem (%);3.37238782
2023;Chrudim;Podíl nezaměstnaných osob - muži (%);3.2511768
2023;Chrudim;Podíl nezaměstnaných osob - ženy (%);3.50012324
2023;Chrudim;Pracovní místa v evidenci ÚP celkem;2137.0
2023;Chrudim;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;442.0
2023;Chrudim;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;115.0
2023;Chrudim;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.10669162377164
2023;Chrudim;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.05194197473093
2023;Pardubice;Uchazeči o zaměstnání v evidenci ÚP - celkem;3456.0
2023;Pardubice;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;3198.0
2023;Pardubice;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1350.0
2023;Pardubice;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1848.0
2023;Pardubice;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;396.0
2023;Pardubice;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1179.0
2023;Pardubice;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1149.0
2023;Pardubice;Podíl nezaměstnaných osob - celkem (%);2.80965016
2023;Pardubice;Podíl nezaměstnaných osob - muži (%);2.33382315
2023;Pardubice;Podíl nezaměstnaných osob - ženy (%);3.30135591
2023;Pardubice;Pracovní místa v evidenci ÚP celkem;6189.0
2023;Pardubice;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;1537.0
2023;Pardubice;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;158.0
2023;Pardubice;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.558410082404266
2023;Pardubice;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.516723218613669
2023;Svitavy;Uchazeči o zaměstnání v evidenci ÚP - celkem;2599.0
2023;Svitavy;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;2449.0
2023;Svitavy;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1300.0
2023;Svitavy;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1149.0
2023;Svitavy;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;493.0
2023;Svitavy;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1132.0
2023;Svitavy;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1106.0
2023;Svitavy;Podíl nezaměstnaných osob - celkem (%);3.71308145
2023;Svitavy;Podíl nezaměstnaných osob - muži (%);3.83922507
2023;Svitavy;Podíl nezaměstnaných osob - ženy (%);3.57999688
2023;Svitavy;Pracovní místa v evidenci ÚP celkem;2175.0
2023;Svitavy;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;228.0
2023;Svitavy;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;130.0
2023;Svitavy;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.19494252873563
2023;Svitavy;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.12597701149425
2023;Ústí nad Orlicí;Uchazeči o zaměstnání v evidenci ÚP - celkem;2618.0
2023;Ústí nad Orlicí;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;2430.0
2023;Ústí nad Orlicí;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1139.0
2023;Ústí nad Orlicí;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1291.0
2023;Ústí nad Orlicí;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;438.0
2023;Ústí nad Orlicí;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1024.0
2023;Ústí nad Orlicí;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;984.0
2023;Ústí nad Orlicí;Podíl nezaměstnaných osob - celkem (%);2.79844301
2023;Ústí nad Orlicí;Podíl nezaměstnaných osob - muži (%);2.55564531
2023;Ústí nad Orlicí;Podíl nezaměstnaných osob - ženy (%);3.05446458
2023;Ústí nad Orlicí;Pracovní místa v evidenci ÚP celkem;3220.0
2023;Ústí nad Orlicí;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;1352.0
2023;Ústí nad Orlicí;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;74.0
2023;Ústí nad Orlicí;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.81304347826087
2023;Ústí nad Orlicí;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.754658385093168
2023;Havlíčkův Brod;Uchazeči o zaměstnání v evidenci ÚP - celkem;1828.0
2023;Havlíčkův Brod;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;1707.0
2023;Havlíčkův Brod;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;804.0
2023;Havlíčkův Brod;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;903.0
2023;Havlíčkův Brod;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;355.0
2023;Havlíčkův Brod;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;700.0
2023;Havlíčkův Brod;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;683.0
2023;Havlíčkův Brod;Podíl nezaměstnaných osob - celkem (%);2.88422547
2023;Havlíčkův Brod;Podíl nezaměstnaných osob - muži (%);2.64447587
2023;Havlíčkův Brod;Podíl nezaměstnaných osob - ženy (%);3.13748654
2023;Havlíčkův Brod;Pracovní místa v evidenci ÚP celkem;1193.0
2023;Havlíčkův Brod;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;832.0
2023;Havlíčkův Brod;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;123.0
2023;Havlíčkův Brod;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.53227158424141
2023;Havlíčkův Brod;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.43084660519698
2023;Jihlava;Uchazeči o zaměstnání v evidenci ÚP - celkem;2386.0
2023;Jihlava;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;2214.0
2023;Jihlava;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1124.0
2023;Jihlava;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1090.0
2023;Jihlava;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;292.0
2023;Jihlava;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;995.0
2023;Jihlava;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;977.0
2023;Jihlava;Podíl nezaměstnaných osob - celkem (%);3.01355692
2023;Jihlava;Podíl nezaměstnaných osob - muži (%);2.97048019
2023;Jihlava;Podíl nezaměstnaných osob - ženy (%);3.05930562
2023;Jihlava;Pracovní místa v evidenci ÚP celkem;3041.0
2023;Jihlava;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;731.0
2023;Jihlava;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;64.0
2023;Jihlava;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.784610325550806
2023;Jihlava;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.72804998355804
2023;Pelhřimov;Uchazeči o zaměstnání v evidenci ÚP - celkem;969.0
2023;Pelhřimov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;913.0
2023;Pelhřimov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;421.0
2023;Pelhřimov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;492.0
2023;Pelhřimov;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;141.0
2023;Pelhřimov;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;506.0
2023;Pelhřimov;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;493.0
2023;Pelhřimov;Podíl nezaměstnaných osob - celkem (%);1.95620501
2023;Pelhřimov;Podíl nezaměstnaných osob - muži (%);1.74746804
2023;Pelhřimov;Podíl nezaměstnaných osob - ženy (%);2.1789194
2023;Pelhřimov;Pracovní místa v evidenci ÚP celkem;2144.0
2023;Pelhřimov;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;475.0
2023;Pelhřimov;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;91.0
2023;Pelhřimov;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.451958955223881
2023;Pelhřimov;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.425839552238806
2023;Třebíč;Uchazeči o zaměstnání v evidenci ÚP - celkem;2854.0
2023;Třebíč;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;2569.0
2023;Třebíč;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1203.0
2023;Třebíč;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1366.0
2023;Třebíč;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;284.0
2023;Třebíč;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1149.0
2023;Třebíč;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1102.0
2023;Třebíč;Podíl nezaměstnaných osob - celkem (%);3.69098589
2023;Třebíč;Podíl nezaměstnaných osob - muži (%);3.36174375
2023;Třebíč;Podíl nezaměstnaných osob - ženy (%);4.03938847
2023;Třebíč;Pracovní místa v evidenci ÚP celkem;1248.0
2023;Třebíč;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;337.0
2023;Třebíč;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;91.0
2023;Třebíč;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.28685897435897
2023;Třebíč;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.05849358974359
2023;Žďár nad Sázavou;Uchazeči o zaměstnání v evidenci ÚP - celkem;2736.0
2023;Žďár nad Sázavou;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;2472.0
2023;Žďár nad Sázavou;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1291.0
2023;Žďár nad Sázavou;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1181.0
2023;Žďár nad Sázavou;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;497.0
2023;Žďár nad Sázavou;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1087.0
2023;Žďár nad Sázavou;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1053.0
2023;Žďár nad Sázavou;Podíl nezaměstnaných osob - celkem (%);3.29397969
2023;Žďár nad Sázavou;Podíl nezaměstnaných osob - muži (%);3.34170269
2023;Žďár nad Sázavou;Podíl nezaměstnaných osob - ženy (%);3.24334716
2023;Žďár nad Sázavou;Pracovní místa v evidenci ÚP celkem;742.0
2023;Žďár nad Sázavou;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;247.0
2023;Žďár nad Sázavou;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;72.0
2023;Žďár nad Sázavou;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;3.68733153638814
2023;Žďár nad Sázavou;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;3.33153638814016
2023;Blansko;Uchazeči o zaměstnání v evidenci ÚP - celkem;2633.0
2023;Blansko;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;2367.0
2023;Blansko;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1133.0
2023;Blansko;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1234.0
2023;Blansko;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;554.0
2023;Blansko;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;868.0
2023;Blansko;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;838.0
2023;Blansko;Podíl nezaměstnaných osob - celkem (%);3.46879259
2023;Blansko;Podíl nezaměstnaných osob - muži (%);3.25322307
2023;Blansko;Podíl nezaměstnaných osob - ženy (%);3.69350494
2023;Blansko;Pracovní místa v evidenci ÚP celkem;685.0
2023;Blansko;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;84.0
2023;Blansko;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;43.0
2023;Blansko;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;3.84379562043796
2023;Blansko;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;3.45547445255474
2023;Brno-město;Uchazeči o zaměstnání v evidenci ÚP - celkem;13619.0
2023;Brno-město;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;12486.0
2023;Brno-město;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;5645.0
2023;Brno-město;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;6841.0
2023;Brno-město;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;1417.0
2023;Brno-město;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;3391.0
2023;Brno-město;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;3312.0
2023;Brno-město;Podíl nezaměstnaných osob - celkem (%);4.95861861
2023;Brno-město;Podíl nezaměstnaných osob - muži (%);4.45720061
2023;Brno-město;Podíl nezaměstnaných osob - ženy (%);5.46602213
2023;Brno-město;Pracovní místa v evidenci ÚP celkem;6646.0
2023;Brno-město;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;1163.0
2023;Brno-město;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;199.0
2023;Brno-město;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.04920252783629
2023;Brno-město;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.87872404453807
2023;Brno-venkov;Uchazeči o zaměstnání v evidenci ÚP - celkem;4697.0
2023;Brno-venkov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;4361.0
2023;Brno-venkov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;2037.0
2023;Brno-venkov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;2324.0
2023;Brno-venkov;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;844.0
2023;Brno-venkov;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1624.0
2023;Brno-venkov;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1576.0
2023;Brno-venkov;Podíl nezaměstnaných osob - celkem (%);3.00143843
2023;Brno-venkov;Podíl nezaměstnaných osob - muži (%);2.76405775
2023;Brno-venkov;Podíl nezaměstnaných osob - ženy (%);3.24576472
2023;Brno-venkov;Pracovní místa v evidenci ÚP celkem;5421.0
2023;Brno-venkov;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;997.0
2023;Brno-venkov;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;51.0
2023;Brno-venkov;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.866445305294226
2023;Brno-venkov;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.804464121010884
2023;Břeclav;Uchazeči o zaměstnání v evidenci ÚP - celkem;3112.0
2023;Břeclav;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;2963.0
2023;Břeclav;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1462.0
2023;Břeclav;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1501.0
2023;Břeclav;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;504.0
2023;Břeclav;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1371.0
2023;Břeclav;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1337.0
2023;Břeclav;Podíl nezaměstnaných osob - celkem (%);3.97222259
2023;Břeclav;Podíl nezaměstnaných osob - muži (%);3.85843604
2023;Břeclav;Podíl nezaměstnaných osob - ženy (%);4.08969538
2023;Břeclav;Pracovní místa v evidenci ÚP celkem;1127.0
2023;Břeclav;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;648.0
2023;Břeclav;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;19.0
2023;Břeclav;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.76131322094055
2023;Břeclav;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.62910381543922
2023;Hodonín;Uchazeči o zaměstnání v evidenci ÚP - celkem;5935.0
2023;Hodonín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;5456.0
2023;Hodonín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;2867.0
2023;Hodonín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;2589.0
2023;Hodonín;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;916.0
2023;Hodonín;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1874.0
2023;Hodonín;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1809.0
2023;Hodonín;Podíl nezaměstnaných osob - celkem (%);5.64674712
2023;Hodonín;Podíl nezaměstnaných osob - muži (%);5.74157888
2023;Hodonín;Podíl nezaměstnaných osob - ženy (%);5.54532214
2023;Hodonín;Pracovní místa v evidenci ÚP celkem;1531.0
2023;Hodonín;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;362.0
2023;Hodonín;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;56.0
2023;Hodonín;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;3.87655127367734
2023;Hodonín;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;3.56368386675376
2023;Vyškov;Uchazeči o zaměstnání v evidenci ÚP - celkem;1848.0
2023;Vyškov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;1681.0
2023;Vyškov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;781.0
2023;Vyškov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;900.0
2023;Vyškov;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;342.0
2023;Vyškov;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;690.0
2023;Vyškov;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;668.0
2023;Vyškov;Podíl nezaměstnaných osob - celkem (%);2.83215958
2023;Vyškov;Podíl nezaměstnaných osob - muži (%);2.57051641
2023;Vyškov;Podíl nezaměstnaných osob - ženy (%);3.10655483
2023;Vyškov;Pracovní místa v evidenci ÚP celkem;1517.0
2023;Vyškov;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;383.0
2023;Vyškov;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;42.0
2023;Vyškov;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.21819380355966
2023;Vyškov;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.10810810810811
2023;Znojmo;Uchazeči o zaměstnání v evidenci ÚP - celkem;4464.0
2023;Znojmo;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;4263.0
2023;Znojmo;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1997.0
2023;Znojmo;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;2266.0
2023;Znojmo;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;510.0
2023;Znojmo;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1649.0
2023;Znojmo;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1622.0
2023;Znojmo;Podíl nezaměstnaných osob - celkem (%);5.82003358
2023;Znojmo;Podíl nezaměstnaných osob - muži (%);5.35460517
2023;Znojmo;Podíl nezaměstnaných osob - ženy (%);6.30284824
2023;Znojmo;Pracovní místa v evidenci ÚP celkem;1446.0
2023;Znojmo;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;532.0
2023;Znojmo;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;59.0
2023;Znojmo;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;3.08713692946058
2023;Znojmo;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.94813278008299
2023;Jeseník;Uchazeči o zaměstnání v evidenci ÚP - celkem;1422.0
2023;Jeseník;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;1302.0
2023;Jeseník;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;722.0
2023;Jeseník;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;580.0
2023;Jeseník;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;138.0
2023;Jeseník;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;538.0
2023;Jeseník;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;521.0
2023;Jeseník;Podíl nezaměstnaných osob - celkem (%);5.6461405
2023;Jeseník;Podíl nezaměstnaných osob - muži (%);6.01566406
2023;Jeseník;Podíl nezaměstnaných osob - ženy (%);5.24507144
2023;Jeseník;Pracovní místa v evidenci ÚP celkem;229.0
2023;Jeseník;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;57.0
2023;Jeseník;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;19.0
2023;Jeseník;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;6.20960698689956
2023;Jeseník;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;5.68558951965066
2023;Olomouc;Uchazeči o zaměstnání v evidenci ÚP - celkem;5591.0
2023;Olomouc;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;5304.0
2023;Olomouc;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;2597.0
2023;Olomouc;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;2707.0
2023;Olomouc;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;725.0
2023;Olomouc;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;2022.0
2023;Olomouc;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1975.0
2023;Olomouc;Podíl nezaměstnaných osob - celkem (%);3.55100893
2023;Olomouc;Podíl nezaměstnaných osob - muži (%);3.45488167
2023;Olomouc;Podíl nezaměstnaných osob - ženy (%);3.64839549
2023;Olomouc;Pracovní místa v evidenci ÚP celkem;2927.0
2023;Olomouc;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;544.0
2023;Olomouc;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;190.0
2023;Olomouc;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.91014690809703
2023;Olomouc;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.81209429449949
2023;Prostějov;Uchazeči o zaměstnání v evidenci ÚP - celkem;2010.0
2023;Prostějov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;1844.0
2023;Prostějov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;803.0
2023;Prostějov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1041.0
2023;Prostějov;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;303.0
2023;Prostějov;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;661.0
2023;Prostějov;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;629.0
2023;Prostějov;Podíl nezaměstnaných osob - celkem (%);2.70448646
2023;Prostějov;Podíl nezaměstnaných osob - muži (%);2.3125882
2023;Prostějov;Podíl nezaměstnaných osob - ženy (%);3.11117753
2023;Prostějov;Pracovní místa v evidenci ÚP celkem;1224.0
2023;Prostějov;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;332.0
2023;Prostějov;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;143.0
2023;Prostějov;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.6421568627451
2023;Prostějov;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.50653594771242
2023;Přerov;Uchazeči o zaměstnání v evidenci ÚP - celkem;3690.0
2023;Přerov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;3458.0
2023;Přerov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1631.0
2023;Přerov;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1827.0
2023;Přerov;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;601.0
2023;Přerov;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1084.0
2023;Přerov;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1056.0
2023;Přerov;Podíl nezaměstnaných osob - celkem (%);4.27478274
2023;Přerov;Podíl nezaměstnaných osob - muži (%);3.94638148
2023;Přerov;Podíl nezaměstnaných osob - ženy (%);4.61783439
2023;Přerov;Pracovní místa v evidenci ÚP celkem;2293.0
2023;Přerov;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;264.0
2023;Přerov;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;164.0
2023;Přerov;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.60924552987353
2023;Přerov;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.50806803314435
2023;Šumperk;Uchazeči o zaměstnání v evidenci ÚP - celkem;3395.0
2023;Šumperk;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;3175.0
2023;Šumperk;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1649.0
2023;Šumperk;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1526.0
2023;Šumperk;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;606.0
2023;Šumperk;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1257.0
2023;Šumperk;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1220.0
2023;Šumperk;Podíl nezaměstnaných osob - celkem (%);4.26237431
2023;Šumperk;Podíl nezaměstnaných osob - muži (%);4.31709297
2023;Šumperk;Podíl nezaměstnaných osob - ženy (%);4.20478342
2023;Šumperk;Pracovní místa v evidenci ÚP celkem;1186.0
