Stát,Roky,Ukazatel,Odvětví ekonomické činnosti,value
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na bydlení,"M - Profesní, vědecké a technické činnosti",3.8479943487
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na bydlení,N - Administrativní a podpůrné činnosti,46.2276505389
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na bydlení,O - Veřejná správa a obrana; povinné sociální zabezpečení,312.865343908
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na bydlení,P - Vzdělávání,0.4127224719
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na bydlení,Q - Zdravotní a sociální péče,9.5493437821
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na bydlení,"R - Kulturní, zábavní a rekreační činnosti",5.4755793636
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na bydlení,S - Ostatní činnosti,3.5535019667
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,Celkem,94.5666052742
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"A - Zemědělství, lesnictví, rybářství",169.6337918224
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,B-E - Průmysl celkem,97.4616535064
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,B - Těžba a dobývání,88.5305490766
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,C - Zpracovatelský průmysl,92.9923045024
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",222.2055606042
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",109.561343919
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,F - Stavebnictví,163.7701502072
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,180.0582549465
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,H - Doprava a skladování,69.8553239321
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"I - Ubytování, stravování a pohostinství",130.2647493376
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,J - Informační a komunikační činnosti,208.1478444437
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,K - Peněžnictví a pojišťovnictví,194.6810434364
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,L - Činnosti v oblasti nemovitostí,70.6030321893
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"M - Profesní, vědecké a technické činnosti",135.2681138788
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,N - Administrativní a podpůrné činnosti,27.0957111845
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,O - Veřejná správa a obrana; povinné sociální zabezpečení,6.4254759322
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,P - Vzdělávání,1.7090960438
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,Q - Zdravotní a sociální péče,40.2799354387
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"R - Kulturní, zábavní a rekreační činnosti",22.3038920083
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,S - Ostatní činnosti,42.4043369959
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,Celkem,430.05630116
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"A - Zemědělství, lesnictví, rybářství",604.9816035129
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,B-E - Průmysl celkem,510.1687866977
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,B - Těžba a dobývání,959.1244016556
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,C - Zpracovatelský průmysl,481.1010635858
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",1014.6665074661
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",616.2943338959
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,F - Stavebnictví,282.5080536422
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,419.5874992936
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,H - Doprava a skladování,522.0005967313
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"I - Ubytování, stravování a pohostinství",123.2126321999
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,J - Informační a komunikační činnosti,618.9703270881
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,K - Peněžnictví a pojišťovnictví,1347.5035168724
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,L - Činnosti v oblasti nemovitostí,281.0611112213
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"M - Profesní, vědecké a technické činnosti",375.8245388558
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,N - Administrativní a podpůrné činnosti,208.2910528119
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,O - Veřejná správa a obrana; povinné sociální zabezpečení,675.5437516551
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,P - Vzdělávání,147.6854500219
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,Q - Zdravotní a sociální péče,261.7960024185
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"R - Kulturní, zábavní a rekreační činnosti",315.7706330838
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,S - Ostatní činnosti,168.0492180405
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",Celkem,11.3024544163
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","A - Zemědělství, lesnictví, rybářství",0.0001152704
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",B-E - Průmysl celkem,6.3549725187
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",B - Těžba a dobývání,33.2459864448
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",C - Zpracovatelský průmysl,5.9357607207
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",14.7894837885
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",6.89085e-05
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",F - Stavebnictví,7.8236630155
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.4964900987
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",H - Doprava a skladování,3.4329420925
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","I - Ubytování, stravování a pohostinství",0.0543254177
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",J - Informační a komunikační činnosti,101.9547678726
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",K - Peněžnictví a pojišťovnictví,195.779499819
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",L - Činnosti v oblasti nemovitostí,0.3967582932
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","M - Profesní, vědecké a technické činnosti",36.544891728
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",N - Administrativní a podpůrné činnosti,8.04675e-05
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",O - Veřejná správa a obrana; povinné sociální zabezpečení,4.365e-07
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",P - Vzdělávání,3.2037002999
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",Q - Zdravotní a sociální péče,0.0141452383
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","R - Kulturní, zábavní a rekreační činnosti",1.22177e-05
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",S - Ostatní činnosti,7.0826e-06
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,Celkem,105.0110358277
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"A - Zemědělství, lesnictví, rybářství",35.2382901928
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,B-E - Průmysl celkem,101.0657795517
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,B - Těžba a dobývání,496.4402191203
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,C - Zpracovatelský průmysl,66.2204942548
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",879.8841348516
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",162.2595065718
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,F - Stavebnictví,19.8182965758
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,24.6056401136
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,H - Doprava a skladování,185.4912961454
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"I - Ubytování, stravování a pohostinství",7.1783327592
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,J - Informační a komunikační činnosti,75.4653305234
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,K - Peněžnictví a pojišťovnictví,446.6604289172
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,L - Činnosti v oblasti nemovitostí,8.0136788964
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"M - Profesní, vědecké a technické činnosti",40.3049491899
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,N - Administrativní a podpůrné činnosti,29.6247457977
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,O - Veřejná správa a obrana; povinné sociální zabezpečení,333.5772812406
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,P - Vzdělávání,27.6648884223
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,Q - Zdravotní a sociální péče,211.3133790612
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"R - Kulturní, zábavní a rekreační činnosti",16.2930759172
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,S - Ostatní činnosti,2.1648487126
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,Celkem,6.5387396872
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"A - Zemědělství, lesnictví, rybářství",0.084912532
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,B-E - Průmysl celkem,7.4064531632
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,B - Těžba a dobývání,4.3667866603
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,C - Zpracovatelský průmysl,7.1231449082
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",19.5738920018
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",6.2011843264
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,F - Stavebnictví,1.3562664078
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.572545243
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,H - Doprava a skladování,10.2544998798
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"I - Ubytování, stravování a pohostinství",1.1144812047
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,J - Informační a komunikační činnosti,4.0804773769
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,K - Peněžnictví a pojišťovnictví,2.4686845371
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,L - Činnosti v oblasti nemovitostí,0.560406359
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"M - Profesní, vědecké a technické činnosti",0.9038060782
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,N - Administrativní a podpůrné činnosti,1.0783545084
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,O - Veřejná správa a obrana; povinné sociální zabezpečení,18.7436796888
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,P - Vzdělávání,6.575738325
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,Q - Zdravotní a sociální péče,14.5863020135
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"R - Kulturní, zábavní a rekreační činnosti",8.375368063
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,S - Ostatní činnosti,0.3126795342
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,Celkem,15500.0056688745
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"A - Zemědělství, lesnictví, rybářství",12071.5295481204
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,B-E - Průmysl celkem,15736.0702446067
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,B - Těžba a dobývání,18478.775207594
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,C - Zpracovatelský průmysl,15433.8075198087
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",25755.035582939
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",14335.2679674893
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,F - Stavebnictví,12865.0906443083
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,14421.4668378534
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,H - Doprava a skladování,14355.2532595219
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"I - Ubytování, stravování a pohostinství",8616.221403587
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,J - Informační a komunikační činnosti,26919.5029244724
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,K - Peněžnictví a pojišťovnictví,26642.5766024201
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,L - Činnosti v oblasti nemovitostí,13034.3047135938
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"M - Profesní, vědecké a technické činnosti",18597.9258986994
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,N - Administrativní a podpůrné činnosti,10349.053998402
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,O - Veřejná správa a obrana; povinné sociální zabezpečení,16686.0678761796
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,P - Vzdělávání,15385.9886307587
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,Q - Zdravotní a sociální péče,16676.7765168078
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"R - Kulturní, zábavní a rekreační činnosti",13232.8365596482
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,S - Ostatní činnosti,10910.0338247172
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,Celkem,14650.873383429
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"A - Zemědělství, lesnictví, rybářství",11524.7823166876
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,B-E - Průmysl celkem,14559.3161570906
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,B - Těžba a dobývání,16551.8577324739
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,C - Zpracovatelský průmysl,14302.901614969
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",23114.0245533801
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",13450.5394587807
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,F - Stavebnictví,12356.4170381899
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,13745.9389315344
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,H - Doprava a skladování,13393.3920782173
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"I - Ubytování, stravování a pohostinství",8366.8377830451
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,J - Informační a komunikační činnosti,25489.8086544749
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,K - Peněžnictví a pojišťovnictví,23774.5284755682
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,L - Činnosti v oblasti nemovitostí,12505.1060415962
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"M - Profesní, vědecké a technické činnosti",17699.475812609
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,N - Administrativní a podpůrné činnosti,9862.0083265411
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,O - Veřejná správa a obrana; povinné sociální zabezpečení,15929.6905201563
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,P - Vzdělávání,14953.1603967896
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,Q - Zdravotní a sociální péče,16117.7148065266
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"R - Kulturní, zábavní a rekreační činnosti",12804.15853122
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,S - Ostatní činnosti,10598.3535094868
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,Celkem,294.0725032655
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"A - Zemědělství, lesnictví, rybářství",229.3174681443
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,B-E - Průmysl celkem,441.2929431711
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,B - Těžba a dobývání,694.805047147
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,C - Zpracovatelský průmysl,410.4692091736
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",1368.4883533129
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",370.441518487
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,F - Stavebnictví,182.358524826
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,151.0083007135
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,H - Doprava a skladování,436.0145559549
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"I - Ubytování, stravování a pohostinství",58.5768297133
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,J - Informační a komunikační činnosti,546.0810126134
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,K - Peněžnictví a pojišťovnictví,1426.2575925332
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,L - Činnosti v oblasti nemovitostí,211.9910752318
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"M - Profesní, vědecké a technické činnosti",353.7168970397
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,N - Administrativní a podpůrné činnosti,78.2849126423
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,O - Veřejná správa a obrana; povinné sociální zabezpečení,234.1717681849
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,P - Vzdělávání,62.4642117376
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,Q - Zdravotní a sociální péče,158.3399714396
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"R - Kulturní, zábavní a rekreační činnosti",56.9960699015
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,S - Ostatní činnosti,62.840005845
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,Celkem,329.0655654138
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"A - Zemědělství, lesnictví, rybářství",246.3088662187
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,B-E - Průmysl celkem,436.1136880586
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,B - Těžba a dobývání,342.6319238239
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,C - Zpracovatelský průmysl,444.034133186
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",292.0062620318
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",401.560612198
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,F - Stavebnictví,235.827361735
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,307.611255098
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,H - Doprava a skladování,302.2466314762
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"I - Ubytování, stravování a pohostinství",163.955567255
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,J - Informační a komunikační činnosti,254.0355284652
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,K - Peněžnictví a pojišťovnictví,231.8875248082
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,L - Činnosti v oblasti nemovitostí,164.815425779
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"M - Profesní, vědecké a technické činnosti",193.6984020511
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,N - Administrativní a podpůrné činnosti,289.821692333
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,O - Veřejná správa a obrana; povinné sociální zabezpečení,286.4261174285
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,P - Vzdělávání,338.6275126786
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,Q - Zdravotní a sociální péče,364.768235882
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"R - Kulturní, zábavní a rekreační činnosti",253.0172591578
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,S - Ostatní činnosti,170.8398995919
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,Celkem,191.2149367855
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"A - Zemědělství, lesnictví, rybářství",54.5850228915
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,B-E - Průmysl celkem,210.9184145424
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,B - Těžba a dobývání,654.2473619341
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,C - Zpracovatelský průmysl,200.103689237
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",496.686238228
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",88.8758665007
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,F - Stavebnictví,82.7627070369
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,211.552203417
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,H - Doprava a skladování,202.7263253474
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"I - Ubytování, stravování a pohostinství",24.1980110233
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,J - Informační a komunikační činnosti,619.807878883
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,K - Peněžnictví a pojišťovnictví,1052.9559837508
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,L - Činnosti v oblasti nemovitostí,143.2091896202
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"M - Profesní, vědecké a technické činnosti",331.3534100779
