Území;Ukazatel;Typ indexu;Typ tržeb;Vybraná průmyslová činnost;Čtvrtletí;value
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2024;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2023;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2022;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2022;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2022;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2022;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2021;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2021;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2021;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2021;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2020;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2020;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2020;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2020;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2019;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2019;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2019;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2019;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2018;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2018;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2018;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2018;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2017;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2017;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2017;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2017;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2016;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2016;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2016;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2016;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2015;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2015;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2015;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2015;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2014;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2014;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2014;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2014;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2013;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2013;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2013;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2013;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2012;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2012;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2012;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2012;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2011;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2011;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2011;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2011;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2010;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2010;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2010;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2010;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2009;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2009;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2009;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2009;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2008;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2007;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2006;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2005;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2004;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2003;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2002;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;3. čtvrtletí 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;2. čtvrtletí 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;1. čtvrtletí 2001;
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;06 Těžba ropy a zemního plynu;4. čtvrtletí 2000;
