Území;Ukazatel;Typ indexu;Očištění;Typ ceny;CZ NACE;Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2004;108.187524069
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2004;119.6052257768
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2004;129.973580157
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2004;95.3706473611
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2004;116.502946445
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2004;107.8050927721
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2004;102.8502163099
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2004;101.4067448299
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2004;92.8467829755
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2005;122.8795527352
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2005;113.4240688966
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2005;118.4588005483
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2005;106.6195137173
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2005;118.4093573602
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2005;120.3932660585
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2005;114.358675087
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2005;106.6506053375
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2005;113.396378415
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2005;113.7908364906
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2005;117.6844747197
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2005;115.4225022847
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2006;102.7667730624
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2006;102.2200281004
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2006;124.7309968704
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2006;106.6787095663
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2006;111.1840381595
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2006;103.2757038723
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2006;104.5653187927
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2006;104.9473559729
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2006;105.5941842527
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2006;113.1259168253
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2006;103.0503038267
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2006;106.127347941
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2007;134.8638034974
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2007;116.153534053
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2007;120.3616612067
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2007;112.7354239059
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2007;121.614373702
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2007;109.43907115
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2007;122.5171656038
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2007;120.8696451883
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2007;116.1726707219
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2007;121.0512995973
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2007;116.8787910349
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2007;120.7804720842
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2008;104.7171093698
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2008;100.8499309318
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2008;138.4794977973
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2008;110.2474577289
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2008;92.020974034
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2008;110.5594323371
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2008;118.0570243854
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2008;92.7548370133
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2008;107.6442080208
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2008;97.7390429122
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2008;98.8995966468
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2008;92.9536272344
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2009;88.557167708
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2009;103.824240457
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2009;74.6238976141
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2009;97.4797727764
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2009;87.0531441278
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2009;101.1581353798
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2009;79.6398785245
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2009;98.6693255289
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2009;101.783983555
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2009;88.9675631332
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2009;101.1692719978
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2009;112.9458211709
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2010;94.8601668124
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2010;82.9317050014
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2010;80.6685477885
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2010;80.2320341545
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2010;88.4129892531
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2010;88.3677994644
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2010;77.2129549466
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2010;95.6219820033
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2010;93.2897229283
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2010;87.1984216526
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2010;90.8389841561
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2010;87.8475367067
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2011;101.8508814525
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2011;103.8173601743
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2011;101.2611876063
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2011;92.6345978093
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2011;103.9914190345
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2011;86.7354086562
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2011;104.176215134
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2011;82.4879863262
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2011;89.0275422931
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2011;89.5400362938
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2011;80.0709551149
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2011;81.3363346376
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2012;92.0283115846
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2012;95.8856175494
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2012;89.0490490537
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2012;87.7774772125
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2012;89.5273356183
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2012;88.7787706112
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2012;98.329100661
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2012;101.7887817816
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2012;86.5729867863
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2012;107.4351430801
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2012;91.7695419635
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2012;98.4443359347
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2013;96.1534577216
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2013;94.9942382986
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2013;94.0518608888
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2013;88.7195631042
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2013;97.2427655465
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2013;88.3940591705
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2013;98.7701323836
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2013;88.32617753
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2013;98.2932638967
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2013;91.5067791294
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2013;97.1655484294
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2013;89.3990618512
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2014;69.6360404317
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2014;81.894272415
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2014;90.8896896429
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2014;107.3172950329
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2014;99.4378565624
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2014;128.8244111802
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2014;96.3777026156
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2014;113.9335752452
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2014;99.2559642832
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2014;85.9524905051
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2014;108.2125872465
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2014;110.9165105585
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2015;101.4868639553
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2015;101.7017636065
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2015;104.6088897588
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2015;94.6043408357
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2015;105.8689597363
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2015;108.0524158121
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2015;103.4797835601
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2015;99.4531406033
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2015;101.0938615804
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2015;107.3162545873
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2015;109.2201390629
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2015;111.9714354055
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2016;106.7955072832
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2016;108.3794481509
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2016;106.9827864484
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;duben 2016;108.9276379357
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;květen 2016;102.2758200252
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červen 2016;99.6864511308
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;červenec 2016;105.7036598984
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;srpen 2016;102.9133046217
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;září 2016;89.5078718801
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;říjen 2016;98.5879983671
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;listopad 2016;98.066441296
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;prosinec 2016;82.5295484232
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;leden 2017;112.0098849864
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;únor 2017;96.2917451984
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;68.3 Činnosti v oblasti nemovitostí na základě smlouvy nebo dohody;březen 2017;99.8497666271
