Typ indexu;Ukazatel;Očištění;Území;CZ NACE;Čtvrtletí;value
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;4. čtvrtletí 2021;191.7703132478
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;1. čtvrtletí 2022;205.3782735481
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2. čtvrtletí 2022;149.1499242223
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;3. čtvrtletí 2022;93.2471502385
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;4. čtvrtletí 2022;109.4729936895
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;1. čtvrtletí 2023;109.0947000321
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2. čtvrtletí 2023;99.1428240316
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;3. čtvrtletí 2023;101.9283645314
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;4. čtvrtletí 2023;101.2655334506
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;1. čtvrtletí 2024;103.1325819381
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;2. čtvrtletí 2024;102.7418331483
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;3. čtvrtletí 2024;98.4379684955
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;4. čtvrtletí 2024;99.9734618305
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 a 56 Sekce I - UBYTOVÁNÍ, STRAVOVÁNÍ A POHOSTINSTVÍ;1. čtvrtletí 2025;98.912876799
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2015;104.8789591401
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2015;109.9816291903
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2015;110.1381284707
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2015;104.4497707402
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2016;106.9159856106
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2016;98.4898663186
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2016;105.3123334153
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2016;106.2783071052
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2017;107.963010543
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2017;114.9091248588
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2017;104.8672929713
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2017;104.4108241579
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2018;103.180589815
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2018;97.1292049481
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2018;98.625751494
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2018;99.2948001125
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2019;81.277269186
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2019;78.2779949715
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2019;114.2766105905
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2019;126.2087580622
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2020;78.093864169
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2020;24.6223361504
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2020;58.5233923106
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2020;26.5009881242
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2021;23.9604717674
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2021;127.7630153589
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2021;118.2588666497
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2021;237.4614283269
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2022;308.5709154738
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2022;220.1931484845
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2022;103.9957686739
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2022;119.1819372047
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2023;121.6949093688
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2023;104.0085508722
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2023;98.2550997034
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2023;99.4986688425
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2024;99.8808767671
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;2. čtvrtletí 2024;98.6198226233
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;3. čtvrtletí 2024;97.4555202799
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;4. čtvrtletí 2024;98.6528007356
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;55 Ubytování;1. čtvrtletí 2025;96.9632199849
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2015;102.0620935387
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2015;106.6682843545
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2015;105.9615103733
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2015;105.3971562427
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2016;105.5874286561
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2016;104.7402227136
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2016;107.4421414491
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2016;108.2660265819
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2017;114.265621774
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2017;113.8531207921
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2017;107.3262565695
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2017;105.9826965938
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2018;101.5876971779
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2018;102.3676217137
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2018;101.6917987084
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2018;99.9195174931
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2019;100.6066618345
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2019;96.8918102847
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2019;104.5544772155
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2019;103.0419140346
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2020;89.3262217138
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2020;50.2587341764
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2020;85.5470400491
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2020;45.0312124444
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2021;45.9392646246
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2021;134.2263783613
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2021;106.5311249201
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2021;179.2155876184
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2022;191.9852955191
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2022;138.6099909542
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2022;89.4889843737
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2022;105.9381945719
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2023;106.4662894468
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2023;97.9960649507
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2023;103.4208895771
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2023;101.9892256726
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2024;103.9079124514
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;2. čtvrtletí 2024;103.7729169958
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;3. čtvrtletí 2024;98.8172187775
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;4. čtvrtletí 2024;100.5011835777
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;56 Stravování a pohostinství;1. čtvrtletí 2025;99.3597328888
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2015;107.3829032895
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2015;105.3757463676
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2015;103.7586371996
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2015;107.1944617187
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2016;101.1628683895
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2016;102.0351550934
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2016;101.0801248
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2016;101.5879070715
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2017;105.9739446262
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2017;104.8350067442
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2017;104.7548257306
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2017;103.4162130282
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2018;107.0441214906
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2018;105.2636161686
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2018;108.1464919452
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2018;106.0420804372
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2019;103.2841820568
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2019;107.9705411399
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2019;111.7293478399
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2019;105.0974319229
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2020;105.0212562143
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2020;101.530630533
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2020;98.2311466324
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2020;99.2156797866
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2021;104.461110407
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2021;106.8162177387
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2021;105.6514207245
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2021;107.1261067797
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2022;105.9856339767
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2022;104.0479885603
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2022;104.3480422587
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2022;101.1787170066
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2023;103.1783532869
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2023;99.3647197306
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2023;95.3301410767
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2023;96.8629394666
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2024;100.4045768627
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;2. čtvrtletí 2024;103.1359274419
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;3. čtvrtletí 2024;106.2054838086
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;4. čtvrtletí 2024;102.453840497
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 až 63 Sekce J - INFORMAČNÍ A KOMUNIKAČNÍ ČINNOSTI;1. čtvrtletí 2025;104.7004046987
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;1. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;2. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;3. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;4. čtvrtletí 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;1. čtvrtletí 2015;102.9677452153
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;2. čtvrtletí 2015;103.1938927816
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;3. čtvrtletí 2015;102.5323665683
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;4. čtvrtletí 2015;99.387746497
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;1. čtvrtletí 2016;103.6786977048
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;2. čtvrtletí 2016;104.2881194206
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;3. čtvrtletí 2016;101.7714287494
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;4. čtvrtletí 2016;100.8131518172
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;1. čtvrtletí 2017;104.2654505011
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;2. čtvrtletí 2017;102.7023082076
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;3. čtvrtletí 2017;106.7708888338
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;4. čtvrtletí 2017;102.4865338903
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;1. čtvrtletí 2018;106.0964605235
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;2. čtvrtletí 2018;107.4285028189
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;3. čtvrtletí 2018;115.6788494856
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;4. čtvrtletí 2018;114.1906104665
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;1. čtvrtletí 2019;109.7526346165
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;2. čtvrtletí 2019;114.354796267
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;3. čtvrtletí 2019;123.3551820316
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;4. čtvrtletí 2019;112.0138887003
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;1. čtvrtletí 2020;109.9292625024
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;2. čtvrtletí 2020;103.5257634893
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;3. čtvrtletí 2020;100.2558018731
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;4. čtvrtletí 2020;100.7397527247
Meziroční index;Index produkce služeb - stálé ceny (%);Bez očištění;Česko;58 Vydavatelské činnosti;1. čtvrtletí 2021;104.5394454064
