Typ indexu;Ukazatel;Očištění;Území;CZ NACE;Měsíce;value
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;červen 2021;113.9093381416
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;červenec 2021;111.4059644448
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;srpen 2021;107.7913330675
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;září 2021;108.960559151
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;říjen 2021;111.0678133487
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;listopad 2021;112.0651489797
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;prosinec 2021;112.0521616978
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;leden 2022;116.5411643587
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;únor 2022;117.6545427423
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;březen 2022;117.79814147
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;duben 2022;113.280534504
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;květen 2022;116.1828033552
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;červen 2022;116.3228815437
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;červenec 2022;113.1408666769
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;srpen 2022;111.5813157991
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;září 2022;106.0986861042
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;říjen 2022;106.3412453975
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;listopad 2022;103.1654826162
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;prosinec 2022;100.3604795001
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;leden 2023;98.420849622
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;únor 2023;98.1089687398
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;březen 2023;92.5999158824
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;duben 2023;92.1327659658
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;květen 2023;90.3714654698
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;červen 2023;89.9551960491
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;červenec 2023;89.3216577067
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;srpen 2023;88.2054020552
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;září 2023;91.4473391141
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;říjen 2023;88.7852012437
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;listopad 2023;90.7000417326
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;prosinec 2023;93.6365512426
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;leden 2024;97.5294239215
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;únor 2024;99.7359487053
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;březen 2024;101.509559477
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;duben 2024;104.762020738
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;květen 2024;104.2851611505
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;červen 2024;102.7667053898
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;červenec 2024;105.8345253947
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;srpen 2024;107.5198900882
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;září 2024;102.540000876
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;říjen 2024;105.9933427602
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;listopad 2024;104.5215823746
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;prosinec 2024;106.6780438459
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;leden 2025;104.4278962924
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;únor 2025;101.8740224135
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 až 53 Sekce H - DOPRAVA A SKLADOVÁNÍ;březen 2025;101.4252421533
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;leden 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;únor 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;březen 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;duben 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;květen 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červen 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červenec 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;srpen 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;září 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;říjen 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;listopad 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;prosinec 2014;
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;leden 2015;105.069976897
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;únor 2015;105.4523154698
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;březen 2015;103.1672233137
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;duben 2015;104.2621281694
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;květen 2015;104.66058862
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červen 2015;104.1828078503
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červenec 2015;107.9857495684
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;srpen 2015;106.6519862987
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;září 2015;103.5355123232
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;říjen 2015;103.9447552252
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;listopad 2015;100.5792722505
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;prosinec 2015;99.8959817903
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;leden 2016;100.7368393914
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;únor 2016;99.5083247488
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;březen 2016;99.6556742412
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;duben 2016;96.1190849749
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;květen 2016;97.0403611307
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červen 2016;98.7049228839
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červenec 2016;97.8635570726
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;srpen 2016;100.2810916634
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;září 2016;101.8584584856
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;říjen 2016;100.0465715084
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;listopad 2016;101.2253752937
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;prosinec 2016;101.8165902457
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;leden 2017;103.1348361988
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;únor 2017;105.6823742323
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;březen 2017;103.6479061453
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;duben 2017;102.1404550809
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;květen 2017;105.4457165598
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červen 2017;99.7045513613
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červenec 2017;101.4125052536
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;srpen 2017;100.6737699137
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;září 2017;98.5574237041
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;říjen 2017;99.1395199942
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;listopad 2017;98.1717069516
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;prosinec 2017;101.4826829071
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;leden 2018;105.1652931294
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;únor 2018;103.4989023988
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;březen 2018;103.4034913489
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;duben 2018;102.5663496608
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;květen 2018;103.1168222166
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červen 2018;106.5743572857
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červenec 2018;107.5248081139
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;srpen 2018;103.6157122013
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;září 2018;104.5582614025
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;říjen 2018;102.7534047655
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;listopad 2018;101.9857958305
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;prosinec 2018;101.5250934307
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;leden 2019;99.884679756
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;únor 2019;98.6779216584
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;březen 2019;95.6516021289
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;duben 2019;99.9336831438
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;květen 2019;100.0700359611
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červen 2019;102.3985137185
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červenec 2019;97.0593174375
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;srpen 2019;100.0915207406
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;září 2019;100.1700464526
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;říjen 2019;99.1943910666
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;listopad 2019;100.0193203608
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;prosinec 2019;103.6180717003
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;leden 2020;96.6853922882
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;únor 2020;96.9293499267
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;březen 2020;81.5306478517
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;duben 2020;66.6748962179
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;květen 2020;69.4045569864
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červen 2020;75.6322948692
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červenec 2020;83.5185499005
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;srpen 2020;85.0563737652
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;září 2020;86.3175688772
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;říjen 2020;84.818101347
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;listopad 2020;86.5396473496
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;prosinec 2020;83.256564739
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;leden 2021;81.9988958644
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;únor 2021;79.0101729096
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;březen 2021;101.8256982905
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;duben 2021;128.7566872579
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;květen 2021;119.4153680109
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červen 2021;110.963244969
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červenec 2021;107.504363892
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;srpen 2021;104.9925196191
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;září 2021;104.8856083545
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;říjen 2021;109.726447558
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;listopad 2021;110.224816743
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;prosinec 2021;111.0779653332
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;leden 2022;117.8057402804
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;únor 2022;122.6774534558
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;březen 2022;125.0253193406
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;duben 2022;114.898774616
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;květen 2022;117.6806173741
Meziroční index;Index produkce služeb - stálé ceny (%);Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Česko;49 Pozemní a potrubní doprava;červen 2022;115.4348598523
