Ukazatel,Pohlaví,Kraje,Věk (roky),Roky,value
Počet obyvatel - celkem,Celkem,Hlavní město Praha,4,2076,15600.9525684903
Počet obyvatel - celkem,Celkem,Hlavní město Praha,4,2077,15749.2438003259
Počet obyvatel - celkem,Celkem,Hlavní město Praha,4,2078,15886.2847139455
Počet obyvatel - celkem,Celkem,Hlavní město Praha,4,2079,16010.465368707
Počet obyvatel - celkem,Celkem,Hlavní město Praha,4,2080,16120.3247694428
Počet obyvatel - celkem,Celkem,Hlavní město Praha,4,2081,16214.6574362684
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2025,14215.3866270346
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2026,13659.8239261788
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2027,14889.279981145
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2028,12745.4175785606
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2029,11664.9895598683
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2030,10578.5129817337
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2031,10737.4997515105
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2032,10908.2014649546
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2033,11099.2609906257
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2034,11340.2056174341
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2035,11639.5914171827
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2036,11983.5691773183
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2037,12145.0089012422
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2038,12345.3070613377
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2039,12573.3795922453
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2040,12822.6281637238
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2041,13085.791425751
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2042,13355.0322688256
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2043,13623.0861293467
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2044,13882.7540985917
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2045,14127.5214131481
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2046,14351.1795425154
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2047,14547.775514538
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2048,14713.9059126078
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2049,14848.0816090362
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2050,14950.7257522518
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2051,15023.7172616273
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2052,15069.7351629139
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2053,15090.9194640677
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2054,15088.3755163411
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2055,15062.7184017069
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2056,15015.1796109373
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2057,14931.8351462736
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2058,14828.3061533846
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2059,14707.444116266
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2060,14575.4428560739
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2061,14442.3070651132
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2062,14319.3007220349
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2063,14215.9868528891
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2064,14140.172656458
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2065,14098.2439171898
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2066,14093.9361580796
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2067,14126.3148009615
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2068,14191.3347609704
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2069,14285.3360289543
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2070,14404.8111252565
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2071,14545.1336545885
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2072,14700.4814233846
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2073,14864.8502314203
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2074,15032.9779140543
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2075,15200.5617318219
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2076,15364.1559918127
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2077,15520.4432817126
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2078,15667.1154915464
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2079,15802.6613696
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2080,15925.4880037667
Počet obyvatel - celkem,Celkem,Hlavní město Praha,5,2081,16034.1500962608
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2025,14672.1519969907
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2026,13933.1410096411
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2027,13388.3223987206
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2028,14634.1779841406
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2029,12659.1692753409
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2030,11598.4374926315
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2031,10524.5735191436
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2032,10688.4361596935
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2033,10860.809486774
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2034,11053.5732722214
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2035,11295.8452287982
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2036,11595.8972630275
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2037,11940.3928773231
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2038,12102.5944137689
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2039,12303.1958524541
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2040,12530.6909580113
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2041,12778.652535988
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2042,13040.0037746429
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2043,13307.0920356883
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2044,13572.8191119216
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2045,13830.1275563663
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2046,14072.6186028166
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2047,14294.1779605425
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2048,14488.9242952066
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2049,14653.4979393556
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2050,14786.4273853557
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2051,14888.1329298176
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2052,14960.4760976886
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2053,15006.1126171298
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2054,15027.1628462683
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2055,15024.7201520916
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2056,14999.390864746
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2057,14952.4361713576
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2058,14869.9563412616
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2059,14767.5189982425
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2060,14647.9093864967
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2061,14517.2573990531
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2062,14385.4163056079
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2063,14263.603524219
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2064,14161.2882250173
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2065,14086.2002720099
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2066,14044.6662622465
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2067,14040.3914428382
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2068,14072.4484688568
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2069,14136.8243859774
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2070,14229.8959438974
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2071,14348.193749275
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2072,14487.1378859548
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2073,14640.9615653296
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2074,14803.7175920866
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2075,14970.1949586651
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2076,15136.1333538133
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2077,15298.1227507675
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2078,15452.876120322
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2079,15598.1083213589
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2080,15732.3250620705
Počet obyvatel - celkem,Celkem,Hlavní město Praha,6,2081,15853.9485970944
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2025,14878.0974285173
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2026,14406.0586495014
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2027,13686.7620682283
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2028,13152.0241069035
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2029,14564.8520695392
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2030,12602.4940822929
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2031,11557.5411775002
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2032,10493.7741513719
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2033,10661.4912883721
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2034,10835.0465574022
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2035,11028.8436525622
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2036,11271.655000817
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2037,11571.5506122191
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2038,11915.6793543633
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2039,12077.7174692868
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2040,12277.8616659942
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2041,12504.3036474685
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2042,12750.7648000802
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2043,13010.3068472331
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2044,13275.4056194692
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2045,13539.0743876864
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2046,13794.3493148898
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2047,14034.9089686618
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2048,14254.7036375991
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2049,14447.902532484
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2050,14611.1771320601
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2051,14743.0681020049
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2052,14843.9925122107
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2053,14915.797173985
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2054,14961.118299532
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2055,14982.0598365872
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2056,14979.7051690762
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2057,14954.6532151197
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2058,14908.1904291129
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2059,14826.4371988261
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2060,14724.9158616878
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2061,14606.3564886739
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2062,14476.7851795655
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2063,14346.0270200243
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2064,14225.2121699465
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2065,14123.7313851268
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2066,14049.2499276059
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2067,14008.0449664446
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2068,14003.7965694479
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2069,14035.5836164326
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2070,14099.4200919636
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2071,14191.7134653223
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2072,14309.026199986
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2073,14446.8172977034
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2074,14599.3663455848
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2075,14760.773818745
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2076,14925.8714560706
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2077,15090.4343812547
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2078,15251.0823682609
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2079,15404.5537744571
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2080,15548.5826216701
Počet obyvatel - celkem,Celkem,Hlavní město Praha,7,2081,15681.6887760169
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2025,14815.8211200052
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2026,14618.4461894907
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2027,14165.7316261205
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2028,13464.6427781405
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2029,13103.6773980274
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2030,14517.3698834878
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2031,12565.2763259874
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2032,11533.317084616
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2033,10477.8509556202
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2034,10648.6751362821
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2035,10822.9462344381
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2036,11017.2059751003
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2037,11259.9602618904
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2038,11559.1546040724
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2039,11902.3873307939
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2040,12063.7599998675
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2041,12263.1007428327
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2042,12488.3357534778
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2043,12733.3019060781
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2044,12991.1599607622
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2045,13254.475266518
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2046,13516.3384608497
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2047,13769.851538865
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2048,14008.7489517239
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2049,14227.0295052372
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2050,14418.9019672279
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2051,14581.0629657875
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2052,14712.0632834256
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2053,14812.3173813979
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2054,14883.6596222409
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2055,14928.7095226276
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2056,14949.5568740423
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2057,14947.2764206866
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2058,14922.4606803017
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2059,14876.4168020253
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2060,14795.2834969981
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2061,14694.5454195979
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2062,14576.838487056
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2063,14448.1901504535
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2064,14318.3585247155
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2065,14198.3990624567
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2066,14097.6351839785
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2067,14023.6766586015
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2068,13982.7580639109
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2069,13978.5373855701
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2070,14010.0982590752
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2071,14073.4775031398
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2072,14165.108888933
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2073,14281.5820544685
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2074,14418.3891334005
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2075,14569.8493028513
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2076,14730.1038711431
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2077,14894.0212708269
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2078,15057.4070645897
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2079,15216.9065889362
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2080,15369.2800037146
Počet obyvatel - celkem,Celkem,Hlavní město Praha,8,2081,15512.2778487307
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2025,14861.0108242399
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2026,14560.079041295
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2027,14379.6377662437
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2028,13945.1780649628
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2029,13432.0829802061
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2030,13071.5825259451
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2031,14485.8855147171
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2032,12542.1989229446
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2033,11520.7935977192
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2034,10471.9056677553
Počet obyvatel - celkem,Celkem,Hlavní město Praha,9,2035,10644.8852462716
