Území;Ukazatel;Roky;value
Česko;Výdajová metoda - dovoz zboží a služeb;1994;16.7
Česko;Výdajová metoda - dovoz zboží a služeb;1995;20.1
Česko;Výdajová metoda - dovoz zboží a služeb;1996;22.5
Česko;Výdajová metoda - dovoz zboží a služeb;1997;23.8
Česko;Výdajová metoda - dovoz zboží a služeb;1998;25.1
Česko;Výdajová metoda - dovoz zboží a služeb;1999;26.4
Česko;Výdajová metoda - dovoz zboží a služeb;2000;30.2
Česko;Výdajová metoda - dovoz zboží a služeb;2001;33.7
Česko;Výdajová metoda - dovoz zboží a služeb;2002;35.3
Česko;Výdajová metoda - dovoz zboží a služeb;2003;38.7
Česko;Výdajová metoda - dovoz zboží a služeb;2004;48.6
Česko;Výdajová metoda - dovoz zboží a služeb;2005;54.8
Česko;Výdajová metoda - dovoz zboží a služeb;2006;61.2
Česko;Výdajová metoda - dovoz zboží a služeb;2007;69.1
Česko;Výdajová metoda - dovoz zboží a služeb;2008;71.3
Česko;Výdajová metoda - dovoz zboží a služeb;2009;63.4
Česko;Výdajová metoda - dovoz zboží a služeb;2010;72.9
Česko;Výdajová metoda - dovoz zboží a služeb;2011;77.8
Česko;Výdajová metoda - dovoz zboží a služeb;2012;79.8
Česko;Výdajová metoda - dovoz zboží a služeb;2013;79.9
Česko;Výdajová metoda - dovoz zboží a služeb;2014;87.8
Česko;Výdajová metoda - dovoz zboží a služeb;2015;93.7
Česko;Výdajová metoda - dovoz zboží a služeb;2016;96.1
Česko;Výdajová metoda - dovoz zboží a služeb;2017;102.0
Česko;Výdajová metoda - dovoz zboží a služeb;2018;107.7
Česko;Výdajová metoda - dovoz zboží a služeb;2019;109.1
Česko;Výdajová metoda - dovoz zboží a služeb;2020;100.0
Česko;Výdajová metoda - dovoz zboží a služeb;2021;113.7
Česko;Výdajová metoda - dovoz zboží a služeb;2022;120.7
Česko;Výdajová metoda - dovoz zboží a služeb;2023;119.5
Česko;Výdajová metoda - dovoz zboží a služeb;2024;
