Území;Ukazatel;Týdny;Věkové skupiny (roky);value
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 20. týden 2012;85 a více;298.335633777536
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2012;celkem;18.3999821045182
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2012;0-14;0.583945015737318
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2012;15-44;1.629680096
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2012;45-64;12.54955228
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2012;65-74;41.2881502006785
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2012;75-84;107.009490634825
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 19. týden 2012;85 a více;311.333659315561
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2012;celkem;20.0086716935837
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2012;0-14;0.713710574790056
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2012;15-44;1.788121217
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2012;45-64;14.41265107
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2012;65-74;40.5866525030941
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2012;75-84;119.370931794365
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 18. týden 2012;85 a více;340.424478376856
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2012;celkem;21.4936159296441
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2012;0-14;0.389296677158212
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2012;15-44;1.44860453
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2012;45-64;13.92051177
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2012;65-74;48.0024853061286
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2012;75-84;123.245413351832
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 17. týden 2012;85 a více;399.225070096495
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2012;celkem;20.408464372523
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2012;0-14;0.389296677158212
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2012;15-44;1.425970084
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2012;45-64;14.13142861
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2012;65-74;42.4907176822516
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2012;75-84;124.721406326106
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 16. týden 2012;85 a více;354.660411108979
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2012;celkem;21.5888046627249
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2012;0-14;0.648827795263687
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2012;15-44;1.697583433
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2012;45-64;13.56898369
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2012;65-74;45.0962805589934
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2012;75-84;128.226889640005
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2012;85 a více;403.557745275837
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2012;celkem;19.8849263405786
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2012;0-14;0.519062236210949
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2012;15-44;1.154356735
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2012;45-64;12.30348262
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2012;65-74;44.8958526453979
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2012;75-84;123.798910717185
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2012;85 a více;347.232967944393
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2012;celkem;21.7601443822703
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2012;0-14;0.389296677158212
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2012;15-44;1.312797855
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2012;45-64;14.16658142
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2012;65-74;49.2050527877017
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2012;75-84;133.946362415315
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2012;85 a více;372.610065423395
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2012;celkem;21.0938232507048
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2012;0-14;0.454179456684581
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2012;15-44;1.720217879
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2012;45-64;13.1119972
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2012;65-74;48.2029132197241
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2012;75-84;124.352408082538
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2012;85 a více;374.466926214542
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2012;celkem;20.884408037927
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2012;0-14;0.324413897631843
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2012;15-44;1.765486771
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2012;45-64;13.6041365
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2012;65-74;43.9939270342181
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2012;75-84;121.769420377559
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2012;85 a více;386.845998155518
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2012;celkem;21.2556440969421
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2012;0-14;0.713710574790056
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2012;15-44;1.493873421
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2012;45-64;13.85020615
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2012;65-74;46.0984201269711
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2012;75-84;128.042390518221
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2012;85 a více;376.323787005688
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2012;celkem;21.3508328300229
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2012;0-14;1.0381244724219
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2012;15-44;1.222260072
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2012;45-64;14.16658142
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2012;65-74;48.2029132197241
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2012;75-84;127.857891396437
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2012;85 a více;368.896343841102
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2012;celkem;21.6459179025734
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2012;0-14;0.97324169289553
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2012;15-44;1.584411205
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2012;45-64;13.53383089
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2012;65-74;45.69756429978
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2012;75-84;132.470369441041
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2012;85 a více;389.940766140762
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2012;celkem;22.0933049480531
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2012;0-14;0.713710574790056
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2012;15-44;1.44860453
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2012;45-64;14.65872073
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2012;65-74;46.4992759541621
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2012;75-84;137.820843972783
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2012;85 a více;382.513322976176
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2012;celkem;21.7125500157299
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2012;0-14;0.389296677158212
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2012;15-44;1.44860453
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2012;45-64;15.57269372
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2012;65-74;48.7039830037129
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2012;75-84;125.274903691458
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2012;85 a více;373.229019020444
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2012;celkem;20.9510401510836
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2012;0-14;0.778593354316424
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2012;15-44;1.697583433
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2012;45-64;13.49867808
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2012;65-74;50.3074063124771
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2012;75-84;120.293427403286
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2012;85 a více;356.517271900126
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2012;celkem;20.1324170465887
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2012;0-14;0.324413897631843
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2012;15-44;1.60704565
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2012;45-64;13.85020615
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2012;65-74;44.8958526453979
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2012;75-84;115.496450236897
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2012;85 a více;353.422503914882
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2012;celkem;20.0181905668917
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2012;0-14;0.583945015737318
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2012;15-44;1.471238976
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2012;45-64;13.14715
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2012;65-74;45.8979922133756
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2012;75-84;120.293427403286
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2012;85 a více;337.329710391612
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2012;celkem;20.8272947980785
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2012;0-14;0.713710574790056
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2012;15-44;1.539142313
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2012;45-64;13.28776123
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2012;65-74;47.2007736517465
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2012;75-84;125.828401056811
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2012;85 a více;357.755179094223
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2012;celkem;21.5316914228764
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2012;0-14;0.583945015737318
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2012;15-44;1.810755662
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2012;45-64;14.72902634
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2012;65-74;46.2988480405666
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2012;75-84;126.750896665732
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2012;85 a více;374.466926214542
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2011;celkem;21.4080059839429
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2011;0-14;0.394279011542518
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2011;15-44;1.930064776
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2011;45-64;14.7274482
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2011;65-74;46.9814673558702
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2011;75-84;132.131426725783
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2011;85 a více;370.952284714028
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2011;celkem;21.3126473826782
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2011;0-14;0.262852674361679
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2011;15-44;1.660753412
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2011;45-64;12.63844846
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2011;65-74;50.0709516037619
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2011;75-84;124.423760166779
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2011;85 a více;421.151451538246
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2011;celkem;19.9013400839594
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2011;0-14;0.722844854494616
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2011;15-44;1.593425571
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2011;45-64;13.96148163
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2011;65-74;45.0638564433857
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2011;75-84;116.34906186687
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2011;85 a více;356.609665621394
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2011;celkem;20.5402427124335
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2011;0-14;0.657131685904197
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2011;15-44;1.436327275
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2011;45-64;14.69263154
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2011;65-74;47.83373887253
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2011;75-84;124.056728425874
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2011;85 a více;347.482544380627
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2011;celkem;20.1778800276273
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2011;0-14;0.657131685904197
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2011;15-44;1.324114207
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2011;45-64;14.06593162
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2011;65-74;42.5070418934064
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2011;75-84;126.992982353114
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2011;85 a více;359.869351778811
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2011;celkem;19.4626905181415
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2011;0-14;0.394279011542518
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2011;15-44;1.458769889
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2011;45-64;12.91698176
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2011;65-74;46.7683994767053
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2011;75-84;117.633672960038
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2011;85 a více;338.35542313986
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2011;celkem;19.4054753573826
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2011;0-14;0.459992180132938
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2011;15-44;1.391442048
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2011;45-64;13.19551506
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2011;65-74;44.3181188663084
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2011;75-84;123.139149073612
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2011;85 a více;325.968615741676
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2011;celkem;19.2719733156119
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2011;0-14;0.328565842952098
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2011;15-44;1.481212503
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2011;45-64;13.19551506
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2011;65-74;43.5723812892311
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2011;75-84;118.184220571395
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2011;85 a více;337.703485908377
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2011;celkem;19.9013400839594
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2011;0-14;0.591418517313777
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2011;15-44;1.638310798
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2011;45-64;13.09106507
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2011;65-74;48.4729425100248
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2011;75-84;123.689696684969
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2011;85 a více;325.968615741676
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2011;celkem;19.5294415390268
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2011;0-14;0.722844854494616
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2011;15-44;1.368999434
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2011;45-64;12.6036318
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2011;65-74;46.3422637183754
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2011;75-84;121.120474498635
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2011;85 a více;338.35542313986
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2011;celkem;20.2350951883862
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2011;0-14;0.262852674361679
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2011;15-44;1.548540344
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2011;45-64;13.54368168
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2011;65-74;43.1462455309012
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2011;75-84;124.790791907684
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2011;85 a více;374.863908102928
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2011;celkem;20.1778800276273
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2011;0-14;0.722844854494616
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2011;15-44;1.705638639
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2011;45-64;14.06593162
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2011;65-74;46.7683994767053
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2011;75-84;118.918284053205
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2011;85 a více;350.742230538044
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2011;celkem;18.8237878896674
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2011;0-14;0.722844854494616
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2011;15-44;1.09968807
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2011;45-64;13.54368168
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2011;65-74;45.4899922017156
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2011;75-84;112.311712716916
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2011;85 a více;316.841494500909
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2011;celkem;18.4137459042289
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2011;0-14;0.525705348723357
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2011;15-44;1.368999434
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2011;45-64;12.81253177
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2011;65-74;42.6135758329889
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2011;75-84;108.824911178319
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2011;85 a více;326.62055297316
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2011;celkem;18.1944211213199
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2011;0-14;0.394279011542518
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2011;15-44;1.593425571
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2011;45-64;12.70808178
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2011;65-74;45.1703903829682
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2011;75-84;104.053498546554
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2011;85 a více;309.670184954593
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2011;celkem;18.4804969251142
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2011;0-14;0.657131685904197
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2011;15-44;1.683196026
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2011;45-64;13.09106507
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2011;65-74;42.6135758329889
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2011;75-84;111.944680976011
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2011;85 a více;304.454687102726
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2011;celkem;18.1658135409405
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2011;0-14;0.722844854494616
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2011;15-44;1.615868185
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2011;45-64;11.66358191
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2011;65-74;43.0397115913188
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2011;75-84;113.596323810083
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2011;85 a více;302.498875408276
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2011;celkem;17.3457295700633
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2011;0-14;1.18283703462755
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2011;15-44;1.346556821
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2011;45-64;11.41986527
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2011;65-74;42.4005079538239
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2011;75-84;103.686466805649
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2011;85 a více;293.371754167509
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2011;celkem;19.8155173428211
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2011;0-14;0.657131685904197
