Území;Ukazatel;Typ indexu;Typ zakázek;Očištění;Vybraná odvětví průmyslu;Měsíce;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;květen 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;duben 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;březen 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;únor 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;leden 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2025;102.8198284567
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2025;95.1073199633
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2025;101.7570822776
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2024;93.9610106906
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2024;97.4697891225
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2024;98.1257037772
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2024;108.3744444222
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2024;101.7037774181
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2024;117.2768330965
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2024;95.4776163934
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2024;93.6980619443
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2024;115.0373653694
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2024;98.3147239238
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2024;105.9186262295
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2024;110.5791006117
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2023;93.8233369833
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2023;108.8026916159
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2023;110.997593581
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2023;95.3862034418
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2023;104.5044265604
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2023;100.2536873397
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2023;103.3602476045
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2023;103.206783022
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2023;99.8524585358
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2023;98.2468557343
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2023;101.4708086
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2023;116.278078599
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2022;106.8650527058
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2022;110.3575037299
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2022;110.1668851743
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2022;118.6387853818
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2022;117.9677518627
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2022;108.9060649179
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2022;114.0226300503
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2022;119.4383533623
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2022;102.9953823524
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2022;118.5975152934
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2022;115.736102999
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2022;117.1259820774
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2021;112.0157460855
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2021;107.0821644968
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2021;99.3401921356
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2021;106.8863387794
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2021;113.2267608933
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2021;117.1372664243
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2021;132.8436215114
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2021;145.548770522
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2021;170.2597525844
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2021;121.4375860411
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2021;103.9488317594
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2021;101.1306195807
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2020;99.1781822168
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2020;105.2315439822
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2020;108.5717679803
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2020;97.2748813737
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2020;98.3802854239
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2020;89.0310927417
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2020;91.8878450767
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2020;70.1730585582
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2020;67.3383029249
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2020;92.4063441486
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2020;100.0166660285
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2020;104.9960328869
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2019;124.5386630386
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2019;100.8385003171
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2019;97.4179403712
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2019;113.0772905106
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2019;97.9406171881
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2019;109.4901209408
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2019;98.6926693732
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2019;115.0612013921
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2019;103.4724012527
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2019;108.4813807578
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2019;105.9203458598
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2019;112.0587519195
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2018;95.9406527916
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2018;101.5062327304
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2018;104.1159742421
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2018;98.5009229024
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2018;101.6253737894
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2018;106.2674154167
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2018;99.9796596532
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2018;95.1187284259
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2018;103.2165616377
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2018;89.4465437685
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2018;105.7409736564
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2018;104.2840476389
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2017;113.9840075247
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2017;121.6555648905
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2017;128.2858697019
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2017;110.1778813706
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2017;111.1679997934
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2017;112.5106067221
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2017;107.7393207591
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2017;117.5988263233
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2017;106.1470921497
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2017;131.3454588922
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2017;106.2846972695
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2017;121.0029887427
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2016;108.45862582
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2016;99.7292753233
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2016;92.3595535874
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2016;95.1605090696
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2016;106.7366333025
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2016;85.250248776
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2016;96.7765164398
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2016;102.0640181122
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2016;97.0785869101
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2016;96.5741065728
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2016;105.5593136834
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2016;89.9021520036
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2015;92.1046787946
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2015;110.0250945388
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2015;107.1112657243
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2015;103.1851087058
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2015;100.9038803348
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2015;115.2568913969
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2015;119.4045014249
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2015;114.0361831331
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2015;112.3381447537
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2015;109.0934804536
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2015;108.8742096102
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2015;110.5012862708
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2014;117.8593912999
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2014;94.907390518
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2014;102.0954136734
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2014;112.5625451999
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2014;112.6392964229
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2014;98.537887047
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2014;106.3861549375
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2014;103.1131844011
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2014;116.6698264412
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2014;113.2478906128
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2014;109.2248215478
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2014;113.8250559661
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2013;115.123449454
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2013;109.7174337546
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2013;101.886970389
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2013;97.3979945851
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2013;95.2847268733
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2013;120.9411569992
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2013;97.9991532312
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2013;99.3460279122
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2013;101.074048918
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2013;103.4108386798
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2013;98.4196584104
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2013;99.0516732742
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2012;87.0325531626
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2012;101.690482052
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2012;113.3640977854
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2012;125.2736475959
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2012;119.1315573076
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2012;110.9657396116
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2012;118.7383517776
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2012;108.8675441571
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2012;92.1262971053
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2012;103.0143651056
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2012;117.9238795634
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2012;115.0857443698
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2011;107.1393511621
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2011;110.7370633947
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2011;109.0458074393
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2011;81.5125139887
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2011;103.1909953262
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2011;96.2044788136
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2011;99.4615405352
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2011;110.0887339283
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2011;118.4221899151
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2011;107.0386020385
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2011;108.7885522379
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2011;120.7054236185
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2010;128.0818041681
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2010;121.7373339891
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2010;118.3266511393
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2010;153.5682000155
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2010;123.5844554081
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2010;123.6964230218
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červen 2010;116.3652435283
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;květen 2010;135.7579915429
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;duben 2010;134.0258620858
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;březen 2010;127.208756519
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;únor 2010;125.5980889558
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;leden 2010;106.7244039191
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;prosinec 2009;113.2265114979
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;listopad 2009;105.3962860136
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;říjen 2009;92.9497858909
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;září 2009;84.3485969623
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;srpen 2009;91.1958071778
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;27 Výroba elektrických zařízení;červenec 2009;80.051958888
