Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Čtvrtletí;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;1. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;2. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;3. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;4. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;1. čtvrtletí 2016;101.8816938741
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;2. čtvrtletí 2016;110.4733376782
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;3. čtvrtletí 2016;102.4113624975
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;4. čtvrtletí 2016;94.6806868419
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;1. čtvrtletí 2017;101.3507305778
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;2. čtvrtletí 2017;96.8502588364
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;3. čtvrtletí 2017;102.2679437323
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;4. čtvrtletí 2017;106.2306183491
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;1. čtvrtletí 2018;105.9175939266
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;2. čtvrtletí 2018;104.4447036885
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;3. čtvrtletí 2018;95.8835399484
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;4. čtvrtletí 2018;94.8441272689
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;1. čtvrtletí 2019;86.0988832902
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;2. čtvrtletí 2019;91.9583003891
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;3. čtvrtletí 2019;111.5536160323
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;4. čtvrtletí 2019;109.4876233314
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;1. čtvrtletí 2020;111.0461488
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;2. čtvrtletí 2020;104.6407684788
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;3. čtvrtletí 2020;102.1395973542
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;4. čtvrtletí 2020;102.3639079345
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;1. čtvrtletí 2021;102.9115214836
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;2. čtvrtletí 2021;99.7254633743
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;3. čtvrtletí 2021;87.3429384475
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;4. čtvrtletí 2021;85.1037861094
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;1. čtvrtletí 2022;89.5430645615
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;2. čtvrtletí 2022;86.12812316
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;3. čtvrtletí 2022;84.5524660492
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;4. čtvrtletí 2022;96.3294274383
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;1. čtvrtletí 2023;101.3218460367
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;2. čtvrtletí 2023;110.9146464737
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;3. čtvrtletí 2023;110.1560408911
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;4. čtvrtletí 2023;106.6477763179
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;1. čtvrtletí 2024;103.0455264195
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;2. čtvrtletí 2024;98.3040297379
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;3. čtvrtletí 2024;100.8269274209
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.9 Nespecializovaný velkoobchod;4. čtvrtletí 2024;99.1541478405
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";1. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";4. čtvrtletí 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";1. čtvrtletí 2016;101.4621725596
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2. čtvrtletí 2016;104.9008443145
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3. čtvrtletí 2016;102.4830990732
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";4. čtvrtletí 2016;100.6651999747
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";1. čtvrtletí 2017;103.6163885218
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2. čtvrtletí 2017;101.8316471018
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3. čtvrtletí 2017;101.4410144359
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";4. čtvrtletí 2017;104.1489806313
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";1. čtvrtletí 2018;101.5599576059
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2. čtvrtletí 2018;101.9689380382
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3. čtvrtletí 2018;101.7824221454
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";4. čtvrtletí 2018;101.1275549782
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";1. čtvrtletí 2019;99.4350250709
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2. čtvrtletí 2019;100.1508645119
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3. čtvrtletí 2019;104.1549971102
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";4. čtvrtletí 2019;103.3559302973
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";1. čtvrtletí 2020;101.3852154107
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2. čtvrtletí 2020;94.7932664092
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3. čtvrtletí 2020;101.5153026759
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";4. čtvrtletí 2020;99.41735179
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";1. čtvrtletí 2021;102.9990679994
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2. čtvrtletí 2021;108.1638275254
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3. čtvrtletí 2021;99.6695669904
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";4. čtvrtletí 2021;104.8825329194
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";1. čtvrtletí 2022;102.4078560736
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2. čtvrtletí 2022;93.0394514746
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3. čtvrtletí 2022;91.2584387459
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";4. čtvrtletí 2022;90.9614772802
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";1. čtvrtletí 2023;99.4884484429
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2. čtvrtletí 2023;96.321014353
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3. čtvrtletí 2023;95.8716268112
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";4. čtvrtletí 2023;95.6381120955
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";1. čtvrtletí 2024;91.1254615844
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2. čtvrtletí 2024;99.4491771107
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";3. čtvrtletí 2024;101.806043924
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;"G Velkoobchod a maloobchod; opravy a údržba motorových vozidel";4. čtvrtletí 2024;100.4879223857
