Území,Měsíce,Ukazatel,value
Česko,leden 2013,Spotřebitelé,-25.25
Česko,prosinec 2012,Souhrnný indikátor,-3.8
Česko,prosinec 2012,Podnikatelé,1.6
Česko,prosinec 2012,Podnikatelé - průmysl,-10.3
Česko,prosinec 2012,Podnikatelé - stavebnictví,-45.5
Česko,prosinec 2012,Podnikatelé - obchod,12.3
Česko,prosinec 2012,Podnikatelé - služby,23.6
Česko,prosinec 2012,Spotřebitelé,-25.5
Česko,listopad 2012,Souhrnný indikátor,-5.235
Česko,listopad 2012,Podnikatelé,0.3
Česko,listopad 2012,Podnikatelé - průmysl,-12.0
Česko,listopad 2012,Podnikatelé - stavebnictví,-47.5
Česko,listopad 2012,Podnikatelé - obchod,9.0
Česko,listopad 2012,Podnikatelé - služby,23.3
Česko,listopad 2012,Spotřebitelé,-27.5
Česko,říjen 2012,Souhrnný indikátor,-3.535
Česko,říjen 2012,Podnikatelé,2.6
Česko,říjen 2012,Podnikatelé - průmysl,-8.3
Česko,říjen 2012,Podnikatelé - stavebnictví,-41.0
Česko,říjen 2012,Podnikatelé - obchod,11.7
Česko,říjen 2012,Podnikatelé - služby,23.0
Česko,říjen 2012,Spotřebitelé,-28.25
Česko,září 2012,Souhrnný indikátor,-3.23
Česko,září 2012,Podnikatelé,2.7
Česko,září 2012,Podnikatelé - průmysl,-9.7
Česko,září 2012,Podnikatelé - stavebnictví,-44.5
Česko,září 2012,Podnikatelé - obchod,13.7
Česko,září 2012,Podnikatelé - služby,25.3
Česko,září 2012,Spotřebitelé,-27.0
Česko,srpen 2012,Souhrnný indikátor,-3.25
Česko,srpen 2012,Podnikatelé,2.4
Česko,srpen 2012,Podnikatelé - průmysl,-9.0
Česko,srpen 2012,Podnikatelé - stavebnictví,-43.0
Česko,srpen 2012,Podnikatelé - obchod,9.0
Česko,srpen 2012,Podnikatelé - služby,24.0
Česko,srpen 2012,Spotřebitelé,-25.75
Česko,červenec 2012,Souhrnný indikátor,-3.725
Česko,červenec 2012,Podnikatelé,2.3
Česko,červenec 2012,Podnikatelé - průmysl,-8.0
Česko,červenec 2012,Podnikatelé - stavebnictví,-43.0
Česko,červenec 2012,Podnikatelé - obchod,9.7
Česko,červenec 2012,Podnikatelé - služby,22.3
Česko,červenec 2012,Spotřebitelé,-27.75
Česko,červen 2012,Souhrnný indikátor,-2.01
Česko,červen 2012,Podnikatelé,4.6
Česko,červen 2012,Podnikatelé - průmysl,-4.7
Česko,červen 2012,Podnikatelé - stavebnictví,-46.5
Česko,červen 2012,Podnikatelé - obchod,8.7
Česko,červen 2012,Podnikatelé - služby,24.7
Česko,červen 2012,Spotřebitelé,-28.25
Česko,květen 2012,Souhrnný indikátor,-1.69
Česko,květen 2012,Podnikatelé,6.0
Česko,květen 2012,Podnikatelé - průmysl,-2.3
Česko,květen 2012,Podnikatelé - stavebnictví,-45.5
Česko,květen 2012,Podnikatelé - obchod,8.3
Česko,květen 2012,Podnikatelé - služby,25.3
Česko,květen 2012,Spotřebitelé,-32.5
Česko,duben 2012,Souhrnný indikátor,0.17
Česko,duben 2012,Podnikatelé,7.5
Česko,duben 2012,Podnikatelé - průmysl,-0.7
Česko,duben 2012,Podnikatelé - stavebnictví,-44.0
Česko,duben 2012,Podnikatelé - obchod,8.0
Česko,duben 2012,Podnikatelé - služby,27.0
Česko,duben 2012,Spotřebitelé,-29.25
Česko,březen 2012,Souhrnný indikátor,1.54
Česko,březen 2012,Podnikatelé,9.6
Česko,březen 2012,Podnikatelé - průmysl,1.7
Česko,březen 2012,Podnikatelé - stavebnictví,-45.0
Česko,březen 2012,Podnikatelé - obchod,12.0
Česko,březen 2012,Podnikatelé - služby,28.7
Česko,březen 2012,Spotřebitelé,-30.5
Česko,únor 2012,Souhrnný indikátor,1.78
Česko,únor 2012,Podnikatelé,8.4
Česko,únor 2012,Podnikatelé - průmysl,1.7
Česko,únor 2012,Podnikatelé - stavebnictví,-46.5
Česko,únor 2012,Podnikatelé - obchod,9.7
Česko,únor 2012,Podnikatelé - služby,26.3
Česko,únor 2012,Spotřebitelé,-24.75
Česko,leden 2012,Souhrnný indikátor,0.545
Česko,leden 2012,Podnikatelé,7.4
Česko,leden 2012,Podnikatelé - průmysl,1.3
Česko,leden 2012,Podnikatelé - stavebnictví,-46.5
Česko,leden 2012,Podnikatelé - obchod,10.0
Česko,leden 2012,Podnikatelé - služby,24.0
Česko,leden 2012,Spotřebitelé,-26.75
Česko,prosinec 2011,Souhrnný indikátor,-1.265
Česko,prosinec 2011,Podnikatelé,5.3
Česko,prosinec 2011,Podnikatelé - průmysl,-0.3
Česko,prosinec 2011,Podnikatelé - stavebnictví,-44.0
Česko,prosinec 2011,Podnikatelé - obchod,9.3
Česko,prosinec 2011,Podnikatelé - služby,20.3
Česko,prosinec 2011,Spotřebitelé,-27.5
Česko,listopad 2011,Souhrnný indikátor,0.24
Česko,listopad 2011,Podnikatelé,7.5
Česko,listopad 2011,Podnikatelé - průmysl,1.7
Česko,listopad 2011,Podnikatelé - stavebnictví,-37.5
Česko,listopad 2011,Podnikatelé - obchod,11.7
Česko,listopad 2011,Podnikatelé - služby,22.0
Česko,listopad 2011,Spotřebitelé,-28.75
Česko,říjen 2011,Souhrnný indikátor,4.4
Česko,říjen 2011,Podnikatelé,10.9
Česko,říjen 2011,Podnikatelé - průmysl,4.0
Česko,říjen 2011,Podnikatelé - stavebnictví,-36.5
Česko,říjen 2011,Podnikatelé - obchod,15.7
Česko,říjen 2011,Podnikatelé - služby,27.3
Česko,říjen 2011,Spotřebitelé,-21.75
Česko,září 2011,Souhrnný indikátor,1.165
Česko,září 2011,Podnikatelé,7.6
Česko,září 2011,Podnikatelé - průmysl,1.0
Česko,září 2011,Podnikatelé - stavebnictví,-37.5
Česko,září 2011,Podnikatelé - obchod,11.0
Česko,září 2011,Podnikatelé - služby,23.3
Česko,září 2011,Spotřebitelé,-24.5
Česko,srpen 2011,Souhrnný indikátor,3.32
Česko,srpen 2011,Podnikatelé,10.3
Česko,srpen 2011,Podnikatelé - průmysl,2.3
Česko,srpen 2011,Podnikatelé - stavebnictví,-40.0
Česko,srpen 2011,Podnikatelé - obchod,19.0
Česko,srpen 2011,Podnikatelé - služby,28.0
Česko,srpen 2011,Spotřebitelé,-24.75
Česko,červenec 2011,Souhrnný indikátor,4.515
Česko,červenec 2011,Podnikatelé,11.3
Česko,červenec 2011,Podnikatelé - průmysl,4.0
Česko,červenec 2011,Podnikatelé - stavebnictví,-40.0
Česko,červenec 2011,Podnikatelé - obchod,15.3
Česko,červenec 2011,Podnikatelé - služby,29.0
Česko,červenec 2011,Spotřebitelé,-22.75
Česko,červen 2011,Souhrnný indikátor,4.905
Česko,červen 2011,Podnikatelé,12.3
Česko,červen 2011,Podnikatelé - průmysl,4.7
Česko,červen 2011,Podnikatelé - stavebnictví,-41.0
Česko,červen 2011,Podnikatelé - obchod,16.3
Česko,červen 2011,Podnikatelé - služby,30.7
Česko,červen 2011,Spotřebitelé,-24.75
Česko,květen 2011,Souhrnný indikátor,4.875
Česko,květen 2011,Podnikatelé,12.0
Česko,květen 2011,Podnikatelé - průmysl,5.3
Česko,květen 2011,Podnikatelé - stavebnictví,-40.0
Česko,květen 2011,Podnikatelé - obchod,13.3
Česko,květen 2011,Podnikatelé - služby,29.3
Česko,květen 2011,Spotřebitelé,-23.5
Česko,duben 2011,Souhrnný indikátor,5.305
Česko,duben 2011,Podnikatelé,11.9
Česko,duben 2011,Podnikatelé - průmysl,7.7
Česko,duben 2011,Podnikatelé - stavebnictví,-40.0
Česko,duben 2011,Podnikatelé - obchod,14.3
Česko,duben 2011,Podnikatelé - služby,25.7
Česko,duben 2011,Spotřebitelé,-21.0
Česko,březen 2011,Souhrnný indikátor,6.505
Česko,březen 2011,Podnikatelé,13.6
Česko,březen 2011,Podnikatelé - průmysl,9.3
Česko,březen 2011,Podnikatelé - stavebnictví,-42.0
Česko,březen 2011,Podnikatelé - obchod,11.7
Česko,březen 2011,Podnikatelé - služby,29.0
Česko,březen 2011,Spotřebitelé,-22.0
Česko,únor 2011,Souhrnný indikátor,8.16
Česko,únor 2011,Podnikatelé,14.1
Česko,únor 2011,Podnikatelé - průmysl,12.3
Česko,únor 2011,Podnikatelé - stavebnictví,-40.0
Česko,únor 2011,Podnikatelé - obchod,15.0
Česko,únor 2011,Podnikatelé - služby,25.3
Česko,únor 2011,Spotřebitelé,-15.5
Česko,leden 2011,Souhrnný indikátor,9.385
Česko,leden 2011,Podnikatelé,15.6
Česko,leden 2011,Podnikatelé - průmysl,15.0
Česko,leden 2011,Podnikatelé - stavebnictví,-38.0
Česko,leden 2011,Podnikatelé - obchod,11.7
Česko,leden 2011,Podnikatelé - služby,26.0
Česko,leden 2011,Spotřebitelé,-15.5
Česko,prosinec 2010,Souhrnný indikátor,9.745
Česko,prosinec 2010,Podnikatelé,15.80625
Česko,prosinec 2010,Podnikatelé - průmysl,15.0
Česko,prosinec 2010,Podnikatelé - stavebnictví,-44.0
Česko,prosinec 2010,Podnikatelé - obchod,10.7
Česko,prosinec 2010,Podnikatelé - služby,27.7
Česko,prosinec 2010,Spotřebitelé,-14.5
Česko,listopad 2010,Souhrnný indikátor,6.565
Česko,listopad 2010,Podnikatelé,11.89375
Česko,listopad 2010,Podnikatelé - průmysl,9.0
Česko,listopad 2010,Podnikatelé - stavebnictví,-43.0
Česko,listopad 2010,Podnikatelé - obchod,11.3
Česko,listopad 2010,Podnikatelé - služby,25.0
Česko,listopad 2010,Spotřebitelé,-14.75
Česko,říjen 2010,Souhrnný indikátor,5.475
Česko,říjen 2010,Podnikatelé,10.84375
Česko,říjen 2010,Podnikatelé - průmysl,6.0
Česko,říjen 2010,Podnikatelé - stavebnictví,-40.5
Česko,říjen 2010,Podnikatelé - obchod,10.0
Česko,říjen 2010,Podnikatelé - služby,26.0
Česko,říjen 2010,Spotřebitelé,-16.0
Česko,září 2010,Souhrnný indikátor,5.6
Česko,září 2010,Podnikatelé,10.75
Česko,září 2010,Podnikatelé - průmysl,5.0
Česko,září 2010,Podnikatelé - stavebnictví,-42.0
Česko,září 2010,Podnikatelé - obchod,12.0
Česko,září 2010,Podnikatelé - služby,27.0
Česko,září 2010,Spotřebitelé,-15.0
Česko,srpen 2010,Souhrnný indikátor,6.225
Česko,srpen 2010,Podnikatelé,11.65625
Česko,srpen 2010,Podnikatelé - průmysl,6.0
Česko,srpen 2010,Podnikatelé - stavebnictví,-35.0
Česko,srpen 2010,Podnikatelé - obchod,13.3
Česko,srpen 2010,Podnikatelé - služby,26.7
Česko,srpen 2010,Spotřebitelé,-15.5
Česko,červenec 2010,Souhrnný indikátor,6.905
Česko,červenec 2010,Podnikatelé,11.56875
Česko,červenec 2010,Podnikatelé - průmysl,5.7
Česko,červenec 2010,Podnikatelé - stavebnictví,-34.0
Česko,červenec 2010,Podnikatelé - obchod,7.3
Česko,červenec 2010,Podnikatelé - služby,27.7
Česko,červenec 2010,Spotřebitelé,-11.75
Česko,červen 2010,Souhrnný indikátor,4.66
Česko,červen 2010,Podnikatelé,8.575
Česko,červen 2010,Podnikatelé - průmysl,3.3
Česko,červen 2010,Podnikatelé - stavebnictví,-32.0
Česko,červen 2010,Podnikatelé - obchod,9.0
Česko,červen 2010,Podnikatelé - služby,22.3
Česko,červen 2010,Spotřebitelé,-11.0
Česko,květen 2010,Souhrnný indikátor,4.21666667
Česko,květen 2010,Podnikatelé,8.77083333
Česko,květen 2010,Podnikatelé - průmysl,3.0
Česko,květen 2010,Podnikatelé - stavebnictví,-31.0
Česko,květen 2010,Podnikatelé - obchod,9.33333333
Česko,květen 2010,Podnikatelé - služby,23.0
Česko,květen 2010,Spotřebitelé,-14.0
Česko,duben 2010,Souhrnný indikátor,3.50833333
Česko,duben 2010,Podnikatelé,7.26041667
Česko,duben 2010,Podnikatelé - průmysl,1.0
Česko,duben 2010,Podnikatelé - stavebnictví,-34.5
Česko,duben 2010,Podnikatelé - obchod,8.66666667
Česko,duben 2010,Podnikatelé - služby,22.33333333
Česko,duben 2010,Spotřebitelé,-11.5
Česko,březen 2010,Souhrnný indikátor,0.075
Česko,březen 2010,Podnikatelé,3.53125
Česko,březen 2010,Podnikatelé - průmysl,-5.0
Česko,březen 2010,Podnikatelé - stavebnictví,-31.5
Česko,březen 2010,Podnikatelé - obchod,8.0
Česko,březen 2010,Podnikatelé - služby,20.0
Česko,březen 2010,Spotřebitelé,-13.75
Česko,únor 2010,Souhrnný indikátor,0.375
Česko,únor 2010,Podnikatelé,3.59375
Česko,únor 2010,Podnikatelé - průmysl,-3.33333333
Česko,únor 2010,Podnikatelé - stavebnictví,-34.5
Česko,únor 2010,Podnikatelé - obchod,6.66666667
Česko,únor 2010,Podnikatelé - služby,18.66666667
Česko,únor 2010,Spotřebitelé,-12.5
Česko,leden 2010,Souhrnný indikátor,-1.64166667
Česko,leden 2010,Podnikatelé,1.44791667
Česko,leden 2010,Podnikatelé - průmysl,-8.0
Česko,leden 2010,Podnikatelé - stavebnictví,-30.5
Česko,leden 2010,Podnikatelé - obchod,1.66666667
Česko,leden 2010,Podnikatelé - služby,19.33333333
Česko,leden 2010,Spotřebitelé,-14.0
Česko,prosinec 2009,Souhrnný indikátor,-3.53333333
Česko,prosinec 2009,Podnikatelé,-1.72916667
Česko,prosinec 2009,Podnikatelé - průmysl,-11.66666667
Česko,prosinec 2009,Podnikatelé - stavebnictví,-33.0
Česko,prosinec 2009,Podnikatelé - obchod,0.66666667
Česko,prosinec 2009,Podnikatelé - služby,16.33333333
Česko,prosinec 2009,Spotřebitelé,-10.75
Česko,listopad 2009,Souhrnný indikátor,-4.90833333
Česko,listopad 2009,Podnikatelé,-3.63541667
Česko,listopad 2009,Podnikatelé - průmysl,-14.66666667
Česko,listopad 2009,Podnikatelé - stavebnictví,-36.5
Česko,listopad 2009,Podnikatelé - obchod,5.66666667
Česko,listopad 2009,Podnikatelé - služby,15.0
Česko,listopad 2009,Spotřebitelé,-10.0
Česko,říjen 2009,Souhrnný indikátor,-8.73333333
Česko,říjen 2009,Podnikatelé,-7.16666667
Česko,říjen 2009,Podnikatelé - průmysl,-16.66666667
Česko,říjen 2009,Podnikatelé - stavebnictví,-35.0
Česko,říjen 2009,Podnikatelé - obchod,-0.33333333
Česko,říjen 2009,Podnikatelé - služby,9.0
Česko,říjen 2009,Spotřebitelé,-15.0
Česko,září 2009,Souhrnný indikátor,-8.1
Česko,září 2009,Podnikatelé,-6.375
Česko,září 2009,Podnikatelé - průmysl,-13.0
Česko,září 2009,Podnikatelé - stavebnictví,-35.0
Česko,září 2009,Podnikatelé - obchod,1.0
Česko,září 2009,Podnikatelé - služby,6.0
Česko,září 2009,Spotřebitelé,-15.0
Česko,srpen 2009,Souhrnný indikátor,-8.425
Česko,srpen 2009,Podnikatelé,-7.03125
Česko,srpen 2009,Podnikatelé - průmysl,-16.33333333
Česko,srpen 2009,Podnikatelé - stavebnictví,-33.5
Česko,srpen 2009,Podnikatelé - obchod,5.66666667
Česko,srpen 2009,Podnikatelé - služby,7.66666667
Česko,srpen 2009,Spotřebitelé,-14.0
Česko,červenec 2009,Souhrnný indikátor,-7.125
Česko,červenec 2009,Podnikatelé,-4.59375
Česko,červenec 2009,Podnikatelé - průmysl,-17.0
Česko,červenec 2009,Podnikatelé - stavebnictví,-32.5
Česko,červenec 2009,Podnikatelé - obchod,7.0
Česko,červenec 2009,Podnikatelé - služby,14.66666667
Česko,červenec 2009,Spotřebitelé,-17.25
Česko,červen 2009,Souhrnný indikátor,-8.95
Česko,červen 2009,Podnikatelé,-7.5625
Česko,červen 2009,Podnikatelé - průmysl,-18.0
Česko,červen 2009,Podnikatelé - stavebnictví,-30.0
Česko,červen 2009,Podnikatelé - obchod,9.0
Česko,červen 2009,Podnikatelé - služby,7.33333333
Česko,červen 2009,Spotřebitelé,-14.5
Česko,květen 2009,Souhrnný indikátor,-8.9
Česko,květen 2009,Podnikatelé,-8.0
Česko,květen 2009,Podnikatelé - průmysl,-22.33333333
Česko,květen 2009,Podnikatelé - stavebnictví,-29.0
Česko,květen 2009,Podnikatelé - obchod,13.66666667
Česko,květen 2009,Podnikatelé - služby,11.0
Česko,květen 2009,Spotřebitelé,-12.5
Česko,duben 2009,Souhrnný indikátor,-8.25833333
Česko,duben 2009,Podnikatelé,-6.13541667
Česko,duben 2009,Podnikatelé - průmysl,-22.66666667
Česko,duben 2009,Podnikatelé - stavebnictví,-24.5
Česko,duben 2009,Podnikatelé - obchod,13.66666667
Česko,duben 2009,Podnikatelé - služby,15.66666667
Česko,duben 2009,Spotřebitelé,-16.75
Česko,březen 2009,Souhrnný indikátor,-12.25
Česko,březen 2009,Podnikatelé,-10.75
Česko,březen 2009,Podnikatelé - průmysl,-28.66666667
Česko,březen 2009,Podnikatelé - stavebnictví,-21.0
Česko,březen 2009,Podnikatelé - obchod,12.33333333
Česko,březen 2009,Podnikatelé - služby,11.0
Česko,březen 2009,Spotřebitelé,-18.25
Česko,únor 2009,Souhrnný indikátor,-14.775
Česko,únor 2009,Podnikatelé,-13.21875
Česko,únor 2009,Podnikatelé - průmysl,-34.33333333
Česko,únor 2009,Podnikatelé - stavebnictví,-17.5
Česko,únor 2009,Podnikatelé - obchod,8.66666667
Česko,únor 2009,Podnikatelé - služby,12.0
Česko,únor 2009,Spotřebitelé,-21.0
Česko,leden 2009,Souhrnný indikátor,-8.5
Česko,leden 2009,Podnikatelé,-6.625
Česko,leden 2009,Podnikatelé - průmysl,-27.66666667
Česko,leden 2009,Podnikatelé - stavebnictví,-10.0
Česko,leden 2009,Podnikatelé - obchod,9.33333333
Česko,leden 2009,Podnikatelé - služby,19.33333333
Česko,leden 2009,Spotřebitelé,-16.0
Česko,prosinec 2008,Souhrnný indikátor,-5.93333333
Česko,prosinec 2008,Podnikatelé,-3.54166667
Česko,prosinec 2008,Podnikatelé - průmysl,-27.33333333
Česko,prosinec 2008,Podnikatelé - stavebnictví,-9.0
Česko,prosinec 2008,Podnikatelé - obchod,15.0
Česko,prosinec 2008,Podnikatelé - služby,26.0
Česko,prosinec 2008,Spotřebitelé,-15.5
Česko,listopad 2008,Souhrnný indikátor,0.88333333
Česko,listopad 2008,Podnikatelé,4.22916667
Česko,listopad 2008,Podnikatelé - průmysl,-14.33333333
Česko,listopad 2008,Podnikatelé - stavebnictví,-1.0
Česko,listopad 2008,Podnikatelé - obchod,19.33333333
Česko,listopad 2008,Podnikatelé - služby,27.33333333
Česko,listopad 2008,Spotřebitelé,-12.5
Česko,říjen 2008,Souhrnný indikátor,5.29166667
Česko,říjen 2008,Podnikatelé,9.67708333
Česko,říjen 2008,Podnikatelé - průmysl,-9.33333333
Česko,říjen 2008,Podnikatelé - stavebnictví,-2.5
Česko,říjen 2008,Podnikatelé - obchod,22.0
Česko,říjen 2008,Podnikatelé - služby,35.0
Česko,říjen 2008,Spotřebitelé,-12.25
Česko,září 2008,Souhrnný indikátor,8.43333333
Česko,září 2008,Podnikatelé,12.91666667
Česko,září 2008,Podnikatelé - průmysl,-2.0
Česko,září 2008,Podnikatelé - stavebnictví,2.0
Česko,září 2008,Podnikatelé - obchod,24.66666667
Česko,září 2008,Podnikatelé - služby,32.66666667
Česko,září 2008,Spotřebitelé,-9.5
Česko,srpen 2008,Souhrnný indikátor,11.21666667
Česko,srpen 2008,Podnikatelé,16.52083333
Česko,srpen 2008,Podnikatelé - průmysl,4.66666667
Česko,srpen 2008,Podnikatelé - stavebnictví,2.0
Česko,srpen 2008,Podnikatelé - obchod,23.0
Česko,srpen 2008,Podnikatelé - služby,33.66666667
Česko,srpen 2008,Spotřebitelé,-10.0
Česko,červenec 2008,Souhrnný indikátor,12.68333333
Česko,červenec 2008,Podnikatelé,18.97916667
Česko,červenec 2008,Podnikatelé - průmysl,7.33333333
Česko,červenec 2008,Podnikatelé - stavebnictví,1.0
Česko,červenec 2008,Podnikatelé - obchod,24.0
Česko,červenec 2008,Podnikatelé - služby,36.66666667
Česko,červenec 2008,Spotřebitelé,-12.5
Česko,červen 2008,Souhrnný indikátor,12.75833333
Česko,červen 2008,Podnikatelé,19.88541667
Česko,červen 2008,Podnikatelé - průmysl,8.66666667
Česko,červen 2008,Podnikatelé - stavebnictví,2.5
Česko,červen 2008,Podnikatelé - obchod,24.33333333
Česko,červen 2008,Podnikatelé - služby,37.0
Česko,červen 2008,Spotřebitelé,-15.75
Česko,květen 2008,Souhrnný indikátor,14.98333333
Česko,květen 2008,Podnikatelé,21.22916667
Česko,květen 2008,Podnikatelé - průmysl,11.0
Česko,květen 2008,Podnikatelé - stavebnictví,3.0
Česko,květen 2008,Podnikatelé - obchod,26.66666667
Česko,květen 2008,Podnikatelé - služby,37.0
Česko,květen 2008,Spotřebitelé,-10.0
Česko,duben 2008,Souhrnný indikátor,18.8
Česko,duben 2008,Podnikatelé,25.4375
Česko,duben 2008,Podnikatelé - průmysl,13.33333333
Česko,duben 2008,Podnikatelé - stavebnictví,2.0
Česko,duben 2008,Podnikatelé - obchod,28.33333333
Česko,duben 2008,Podnikatelé - služby,45.0
Česko,duben 2008,Spotřebitelé,-7.75
Česko,březen 2008,Souhrnný indikátor,19.0
Česko,březen 2008,Podnikatelé,25.75
Česko,březen 2008,Podnikatelé - průmysl,13.0
Česko,březen 2008,Podnikatelé - stavebnictví,4.0
Česko,březen 2008,Podnikatelé - obchod,28.0
Česko,březen 2008,Podnikatelé - služby,46.0
Česko,březen 2008,Spotřebitelé,-8.0
Česko,únor 2008,Souhrnný indikátor,19.26666667
Česko,únor 2008,Podnikatelé,26.77083333
Česko,únor 2008,Podnikatelé - průmysl,13.33333333
Česko,únor 2008,Podnikatelé - stavebnictví,3.0
Česko,únor 2008,Podnikatelé - obchod,28.66666667
Česko,únor 2008,Podnikatelé - služby,48.33333333
Česko,únor 2008,Spotřebitelé,-10.75
Česko,leden 2008,Souhrnný indikátor,18.25833333
Česko,leden 2008,Podnikatelé,26.32291667
Česko,leden 2008,Podnikatelé - průmysl,14.66666667
Česko,leden 2008,Podnikatelé - stavebnictví,4.5
Česko,leden 2008,Podnikatelé - obchod,27.33333333
Česko,leden 2008,Podnikatelé - služby,45.33333333
Česko,leden 2008,Spotřebitelé,-14.0
Česko,prosinec 2007,Souhrnný indikátor,16.80833333
Česko,prosinec 2007,Podnikatelé,25.01041667
Česko,prosinec 2007,Podnikatelé - průmysl,14.66666667
Česko,prosinec 2007,Podnikatelé - stavebnictví,4.5
Česko,prosinec 2007,Podnikatelé - obchod,28.33333333
Česko,prosinec 2007,Podnikatelé - služby,41.66666667
Česko,prosinec 2007,Spotřebitelé,-16.0
Česko,listopad 2007,Souhrnný indikátor,18.275
Česko,listopad 2007,Podnikatelé,26.09375
Česko,listopad 2007,Podnikatelé - průmysl,13.33333333
Česko,listopad 2007,Podnikatelé - stavebnictví,1.5
Česko,listopad 2007,Podnikatelé - obchod,29.33333333
Česko,listopad 2007,Podnikatelé - služby,46.66666667
Česko,listopad 2007,Spotřebitelé,-13.0
Česko,říjen 2007,Souhrnný indikátor,20.19166667
Česko,říjen 2007,Podnikatelé,26.67708333
Česko,říjen 2007,Podnikatelé - průmysl,15.66666667
Česko,říjen 2007,Podnikatelé - stavebnictví,-4.5
Česko,říjen 2007,Podnikatelé - obchod,28.0
Česko,říjen 2007,Podnikatelé - služby,46.33333333
Česko,říjen 2007,Spotřebitelé,-5.75
Česko,září 2007,Souhrnný indikátor,20.275
Česko,září 2007,Podnikatelé,26.78125
Česko,září 2007,Podnikatelé - průmysl,16.0
Česko,září 2007,Podnikatelé - stavebnictví,-3.5
Česko,září 2007,Podnikatelé - obchod,28.0
Česko,září 2007,Podnikatelé - služby,46.0
Česko,září 2007,Spotřebitelé,-5.75
Česko,srpen 2007,Souhrnný indikátor,20.125
Česko,srpen 2007,Podnikatelé,26.03125
Česko,srpen 2007,Podnikatelé - průmysl,17.0
Česko,srpen 2007,Podnikatelé - stavebnictví,-3.5
Česko,srpen 2007,Podnikatelé - obchod,26.0
Česko,srpen 2007,Podnikatelé - služby,43.0
Česko,srpen 2007,Spotřebitelé,-3.5
Česko,červenec 2007,Souhrnný indikátor,19.05
Česko,červenec 2007,Podnikatelé,25.625
Česko,červenec 2007,Podnikatelé - průmysl,16.33333333
Česko,červenec 2007,Podnikatelé - stavebnictví,-1.0
Česko,červenec 2007,Podnikatelé - obchod,24.33333333
Česko,červenec 2007,Podnikatelé - služby,42.66666667
Česko,červenec 2007,Spotřebitelé,-7.25
Česko,červen 2007,Souhrnný indikátor,18.85
Česko,červen 2007,Podnikatelé,25.1875
Česko,červen 2007,Podnikatelé - průmysl,15.0
Česko,červen 2007,Podnikatelé - stavebnictví,-4.0
Česko,červen 2007,Podnikatelé - obchod,25.0
Česko,červen 2007,Podnikatelé - služby,43.66666667
Česko,červen 2007,Spotřebitelé,-6.5
Česko,květen 2007,Souhrnný indikátor,19.80833333
Česko,květen 2007,Podnikatelé,26.01041667
Česko,květen 2007,Podnikatelé - průmysl,15.66666667
Česko,květen 2007,Podnikatelé - stavebnictví,-4.5
Česko,květen 2007,Podnikatelé - obchod,23.33333333
Česko,květen 2007,Podnikatelé - služby,45.33333333
Česko,květen 2007,Spotřebitelé,-5.0
Česko,duben 2007,Souhrnný indikátor,19.63333333
Česko,duben 2007,Podnikatelé,26.22916667
Česko,duben 2007,Podnikatelé - průmysl,14.66666667
Česko,duben 2007,Podnikatelé - stavebnictví,1e-06
Česko,duben 2007,Podnikatelé - obchod,24.33333333
Česko,duben 2007,Podnikatelé - služby,46.33333333
Česko,duben 2007,Spotřebitelé,-6.75
Česko,březen 2007,Souhrnný indikátor,21.49166667
Česko,březen 2007,Podnikatelé,27.48958333
Česko,březen 2007,Podnikatelé - průmysl,15.33333333
Česko,březen 2007,Podnikatelé - stavebnictví,-0.5
Česko,březen 2007,Podnikatelé - obchod,23.66666667
Česko,březen 2007,Podnikatelé - služby,49.0
Česko,březen 2007,Spotřebitelé,-2.5
Česko,únor 2007,Souhrnný indikátor,22.06666667
Česko,únor 2007,Podnikatelé,28.08333333
Česko,únor 2007,Podnikatelé - průmysl,13.0
Česko,únor 2007,Podnikatelé - stavebnictví,1.0
Česko,únor 2007,Podnikatelé - obchod,20.33333333
Česko,únor 2007,Podnikatelé - služby,54.0
Česko,únor 2007,Spotřebitelé,-2.0
Česko,leden 2007,Souhrnný indikátor,20.40833333
Česko,leden 2007,Podnikatelé,26.63541667
Česko,leden 2007,Podnikatelé - průmysl,13.0
Česko,leden 2007,Podnikatelé - stavebnictví,-1.5
Česko,leden 2007,Podnikatelé - obchod,23.66666667
Česko,leden 2007,Podnikatelé - služby,50.0
Česko,leden 2007,Spotřebitelé,-4.5
Česko,prosinec 2006,Souhrnný indikátor,20.175
Česko,prosinec 2006,Podnikatelé,25.71875
Česko,prosinec 2006,Podnikatelé - průmysl,14.66666667
Česko,prosinec 2006,Podnikatelé - stavebnictví,0.5
Česko,prosinec 2006,Podnikatelé - obchod,17.66666667
Česko,prosinec 2006,Podnikatelé - služby,46.0
Česko,prosinec 2006,Spotřebitelé,-2.0
Česko,listopad 2006,Souhrnný indikátor,19.83333333
Česko,listopad 2006,Podnikatelé,25.91666667
Česko,listopad 2006,Podnikatelé - průmysl,14.33333333
Česko,listopad 2006,Podnikatelé - stavebnictví,1.0
Česko,listopad 2006,Podnikatelé - obchod,21.0
Česko,listopad 2006,Podnikatelé - služby,46.33333333
Česko,listopad 2006,Spotřebitelé,-4.5
Česko,říjen 2006,Souhrnný indikátor,19.79166667
Česko,říjen 2006,Podnikatelé,25.05208333
Česko,říjen 2006,Podnikatelé - průmysl,12.66666667
Česko,říjen 2006,Podnikatelé - stavebnictví,3.5
Česko,říjen 2006,Podnikatelé - obchod,20.0
