Území;Ukazatel;Typ indexu;Očištění;Typ ceny;Odvětví (NACE);Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2010;105.5760593318
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2010;111.6974194703
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2010;104.3374808754
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2011;109.5303896873
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2011;109.581068054
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2011;104.8273592246
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2011;106.1266350791
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2011;107.3679856346
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2011;104.152544667
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2011;103.0172307976
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2011;101.1342691014
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2011;103.3128938979
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2011;104.424636359
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2011;103.1604220212
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2011;106.5808477813
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2012;104.6483051824
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2012;97.0732716007
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2012;99.1831409615
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2012;102.9575655537
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2012;101.4766374547
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2012;103.7104402881
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2012;104.0474805934
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2012;104.8937522959
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2012;103.8742733532
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2012;106.0163720186
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2012;100.3124765227
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2012;109.5819311207
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2013;116.0691347705
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2013;112.8867971155
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2013;116.246026267
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2013;113.2317188371
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2013;114.3717405
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2013;107.893230811
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2013;110.3401663402
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2013;109.2909390839
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2013;114.1141665832
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2013;108.0394162945
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2013;124.3453723114
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2013;120.37050473
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2014;114.6153659645
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2014;116.1358968633
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2014;108.1718170424
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2014;106.8003205427
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2014;111.9684316999
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2014;111.5441193826
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2014;112.9282464042
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2014;127.5801766907
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2014;113.5893196669
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2014;120.0138322466
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2014;112.2380462802
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2014;125.2069940008
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2015;123.8558020899
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2015;118.1762684502
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2015;121.6201817585
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2015;118.5130430849
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2015;119.8266282095
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2015;120.1991553346
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2015;116.8441548294
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2015;108.5807701845
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2015;113.8012057172
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2015;112.3485604073
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2015;117.8839070813
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2015;116.2648640395
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2016;113.4222992561
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2016;113.435258585
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2016;117.5976999816
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2016;114.0791440935
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2016;115.0451878403
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2016;119.2042345473
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2016;120.0749165532
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2016;121.4968925427
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2016;115.9107112431
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2016;122.7616289545
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2016;124.6727604621
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2016;114.0333598022
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2017;118.4050332586
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2017;119.2766798275
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2017;116.0650106835
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2017;121.6694720629
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2017;121.944183175
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2017;115.265965883
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2017;117.2189802111
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2017;117.7394993982
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2017;117.4563922258
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2017;111.0328458063
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2017;120.0984175723
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2017;117.5060406981
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2018;123.8427385622
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2018;120.0455397198
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2018;115.3229388364
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2018;114.9974709199
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2018;115.9924714213
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2018;117.9624131561
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2018;120.5768305058
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2018;116.7442127286
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2018;116.6398622162
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2018;119.5440063162
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2018;116.4267694138
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2018;115.8401025454
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2019;113.019890567
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2019;110.3250500525
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2019;110.6760627487
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2019;105.1248242684
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2019;111.6878949465
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2019;110.6516305609
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2019;116.4373600419
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2019;117.5955532051
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2019;119.6329629475
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2019;118.5200611624
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2019;118.6523400996
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2019;122.2169943219
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2020;111.3103901175
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2020;111.5603265011
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2020;123.1735673852
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2020;138.6923222557
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2020;131.2309598229
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2020;122.2361845069
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2020;115.3823682679
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2020;113.7483994558
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2020;117.1161187997
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2020;128.2559213753
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;listopad 2020;135.0652161216
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;prosinec 2020;115.6118560353
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;leden 2021;133.5916716654
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;únor 2021;139.3999607542
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;březen 2021;135.7950643681
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;duben 2021;114.9863448792
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;květen 2021;111.108250716
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červen 2021;113.4347568363
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;červenec 2021;115.4327558664
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;srpen 2021;118.7235911845
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;září 2021;112.5659038676
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.9 Maloobchod mimo prodejny, stánky a trhy;říjen 2021;104.97262474
