Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Měsíce;value
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2011;116.7086752287
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2011;110.8072202143
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2011;124.6491143272
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2011;113.001473334
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2011;104.0394464099
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2011;113.7913739849
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2011;114.1635218719
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2010;107.9964284354
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2010;104.6978079003
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2010;93.9867156491
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2010;106.1021193792
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2010;107.9078488682
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2010;121.3183337246
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2010;112.0266378911
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2010;107.9079622583
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2010;96.5250356792
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2010;129.773793507
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2010;117.020829786
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2010;119.2976212903
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2009;82.632556049
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2009;85.9870362458
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2009;87.229991694
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2009;80.4348100313
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2009;79.0344342847
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2009;57.5200996761
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2009;74.0109829227
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2009;68.9264412376
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2009;76.2685373785
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2009;72.9747760581
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2009;62.1363184241
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2009;62.435310129
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2008;94.0643241627
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2008;83.3265686458
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2008;80.5618289517
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2008;103.00604485
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2008;81.2765673154
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2008;92.8450929994
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2008;86.4828088506
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2008;86.0634490131
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2008;94.7186902952
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2008;86.738770123
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2008;96.0059060523
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2008;94.923257248
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2007;94.7867867483
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2007;103.3535449548
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2007;112.8381625825
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2007;91.8733280595
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2007;109.8506402516
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2007;115.2059418324
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2007;103.3799553679
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2007;105.7603201321
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2007;113.6690829462
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2007;102.0192915539
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2007;112.1479152506
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2007;104.4276313763
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2006;86.7305794599
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2006;100.8656971369
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2006;119.015914658
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2006;101.8894262539
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2006;87.8086868322
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2006;101.2841066615
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2006;98.9214438472
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2006;112.4001656362
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2006;105.3834837775
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2006;117.0497445755
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2006;103.3939649929
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2006;107.966884463
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2005;102.0695948953
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2005;101.5573041187
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2005;95.1236649007
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2005;102.5486047975
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2005;112.6061040423
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2005;89.6663009492
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2005;99.1219266179
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2005;92.3505670246
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2005;92.3833075428
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2005;85.4675857431
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2005;94.9396462084
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2005;89.3906234777
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2004;116.413434668
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2004;106.370400902
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2004;89.4974530625
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2004;95.5035013333
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2004;108.0278510495
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2004;102.6075857372
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2004;111.127808326
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2004;111.3825573168
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2004;102.7532822836
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2004;120.2649570822
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2004;106.0510242533
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2004;100.0444086471
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2003;88.0064677374
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2003;83.9018416358
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2003;89.0382011097
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2003;87.4649532956
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2003;86.1481528597
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2003;82.0437410175
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2003;77.7513740914
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2003;68.8622803679
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2003;73.0333376144
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2003;70.4159046281
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2003;71.779749481
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2003;74.7211140008
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2002;66.1201014518
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2002;64.7534462311
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2002;65.2752036568
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2002;73.1834099633
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2002;56.5354242807
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2002;76.6559210016
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2002;74.7520326029
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2002;79.1615302685
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2002;86.6556166799
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2002;83.1861611131
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2002;85.9143933523
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2002;81.663266992
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2001;93.6230603883
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2001;101.0830989398
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2001;103.4683870583
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2001;86.3084485743
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2001;109.6532612991
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2001;98.0166454367
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2001;94.1448918192
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2001;91.3663982621
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2001;99.9142732918
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2001;87.4528711065
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2001;88.734549332
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2001;111.764465202
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;prosinec 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;listopad 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;říjen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;září 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;srpen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červenec 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;červen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;květen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;duben 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;březen 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;únor 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba usní a souvisejících výrobků;leden 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2025;104.7443887211
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2025;97.9949590846
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2025;96.1108388208
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2024;108.2551516696
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2024;101.4627929532
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2024;98.5525144369
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;září 2024;100.9155451796
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;srpen 2024;94.894881246
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červenec 2024;118.5925109365
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červen 2024;98.6417885359
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;květen 2024;103.3924527769
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;duben 2024;122.0343758679
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2024;91.3373780583
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2024;104.1223839982
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2024;106.2216606951
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2023;98.2488284538
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2023;101.6495881566
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2023;110.4428855598
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;září 2023;99.7223429794
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;srpen 2023;106.5368360759
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červenec 2023;102.1209023968
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červen 2023;100.5970343871
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;květen 2023;95.6617489746
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;duben 2023;84.985970017
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2023;86.3350623075
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2023;91.4033028161
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2023;94.1634329936
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2022;85.056696835
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2022;96.734055829
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2022;102.2364225498
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;září 2022;103.8243469218
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;srpen 2022;102.3911949602
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červenec 2022;85.8148986104
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červen 2022;82.0941105534
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;květen 2022;87.1268759267
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;duben 2022;83.997198769
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2022;97.170738339
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2022;92.1034289804
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2022;93.1655796789
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2021;83.3929272723
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2021;85.8098455354
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2021;76.2895092103
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;září 2021;80.2292965544
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;srpen 2021;80.7529713352
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červenec 2021;84.7007741979
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červen 2021;111.2005721031
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;květen 2021;125.3527425257
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;duben 2021;126.0749939474
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2021;114.6134408653
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2021;101.6330981459
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2021;96.0943305131
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2020;104.2666691544
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2020;102.6046876395
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2020;99.2639955004
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;září 2020;98.9566024793
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;srpen 2020;105.094886839
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červenec 2020;98.2833209533
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;červen 2020;105.9777637157
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;květen 2020;83.7552276469
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;duben 2020;90.2663115879
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;březen 2020;106.0430500519
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;únor 2020;114.8574774223
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;leden 2020;115.1006166153
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;prosinec 2019;118.2242621458
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;listopad 2019;99.4146888734
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku;říjen 2019;99.5605249342
