Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Roky;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2022;95.1239073226
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2023;93.8337057555
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.11 Maloobchod s převahou potravin v nespecializovaných prodejnách;2024;103.1045788833
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2001;100.5939524383
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2002;93.1221654708
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2003;105.5566367791
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2004;91.5773200626
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2005;98.1230047053
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2006;108.2344242954
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2007;101.688444663
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2008;90.6058065304
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2009;93.7839491065
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2010;96.5123789575
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2011;98.4003614698
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2012;96.2366023983
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2013;95.6959547374
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2014;97.659729266
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2015;98.6059218746
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2016;98.2900556484
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2017;104.3573719271
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2018;101.3524774592
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2019;102.1120244404
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2020;88.5928362525
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2021;106.4359883096
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2022;107.1690068224
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2023;103.4764854617
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.19 Ostatní maloobchod v nespecializovaných prodejnách;2024;114.8167212462
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2001;99.9502136232
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2002;93.9438574465
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2003;117.0675383135
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2004;99.046090825
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2005;108.013712743
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2006;96.8130106699
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2007;97.0038231878
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2008;96.0520414189
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2009;91.9771678589
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2010;95.8108043811
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2011;98.3679413889
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2012;95.9397527735
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2013;95.6607843765
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2014;99.5814220257
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2015;102.152137793
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2016;103.8460153612
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2017;102.4559054578
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2018;99.8446351427
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2019;98.8468061447
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2020;86.4916797217
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2021;99.786495736
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2022;95.9070169932
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2023;96.3066478333
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.2 Maloobchod s potravinami ve specializovaných prodejnách;2024;97.61061999
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2001;99.1674730189
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2002;103.5853399022
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2003;102.2448777485
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2004;98.1495772898
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2005;99.9110967262
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2006;102.1219794802
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2007;105.4993302055
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2008;113.0662092401
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2009;97.258678449
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2010;94.2463192025
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2011;96.60640603
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2012;98.6017503388
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2013;97.9791613363
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2014;101.6527250793
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2015;106.2961779503
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2016;105.6356140172
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2017;105.1711212576
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2018;104.0408313292
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2019;102.2790062788
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2020;92.0891460441
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2021;103.9479325807
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2022;96.310819721
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2023;105.2032277674
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.3 Maloobchodní prodej pohonných hmot;2024;105.3176026106
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2001;123.9778901866
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2002;119.968878636
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2003;127.103360269
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2004;122.9304840138
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2005;129.4747472974
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2006;129.879693678
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2007;123.1259556739
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2008;116.2060407972
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2009;99.0119918841
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2010;104.87873581
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2011;108.2303300996
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2012;107.1960211081
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2013;109.0923349708
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2014;116.4471590108
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2015;112.4946871186
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2016;102.8676368181
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2017;112.3191444737
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2018;111.3491435077
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2019;108.7032780438
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2020;103.3524712934
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2021;108.32543094
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2022;95.1615779642
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2023;98.5184379153
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2024;97.6822162744
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2001;111.5661414435
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2002;100.0161651507
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2003;107.0089821958
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2004;103.8513175075
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2005;107.7653552001
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2006;113.5390316659
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2007;111.7649794557
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2008;103.5940969047
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2009;92.0760373959
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2010;96.2480082476
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2011;102.754445117
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2012;98.4360313015
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2013;98.3479457139
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2014;104.2881800716
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2015;106.1014309453
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2016;106.1173463318
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2017;105.7778637299
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2018;105.9841218544
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2019;106.0381805252
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2020;101.6991175793
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2021;105.0747370358
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2022;96.6211182466
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2023;88.6018360901
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2024;98.9381588576
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2001;111.8457331433
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2002;99.7934546839
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2003;103.7004501601
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2004;105.43001541
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2005;108.1799757352
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2006;113.7170617327
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2007;112.1759422663
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2008;109.8472766184
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2009;100.5717104949
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2010;102.4536101676
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2011;103.3472744559
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2012;103.9107253008
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2013;100.4524118681
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2014;104.3611334009
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2015;108.519943553
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2016;107.2494053657
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2017;108.4302454353
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2018;107.8291178498
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2019;107.9743263903
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2020;91.1299272054
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2021;102.206552567
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2022;96.5978480518
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2023;97.8905198052
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2024;99.6603875974
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2001;109.5186659341
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2002;97.6439710275
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2003;106.8571356317
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2004;109.4319283893
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2005;110.5821009443
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2006;108.8800486156
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2007;108.5520370333
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2008;100.0214062608
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2009;99.9689748985
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2010;100.4267421262
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2011;101.6138425034
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2012;101.0295430335
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2013;99.2301357353
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2014;100.1597312216
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2015;104.1253634608
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2016;103.7020187653
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2017;105.5280234058
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2018;103.1621154214
