Území,Ukazatel,Očištění,Typ indexu,CZ-NACE,Čtvrtletí,value
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba papíru a výrobků z papíru,2. čtvrtletí 2000,104.0876280007
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba papíru a výrobků z papíru,1. čtvrtletí 2000,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2025,102.130908106
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2025,97.556528047
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2024,99.6228763801
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2024,95.0188123575
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2024,100.8063037511
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2024,105.4607870644
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2023,97.4089987389
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2023,99.2677508782
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2023,100.3668464492
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2023,92.5301563437
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2022,94.4041791844
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2022,95.4887029082
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2022,98.3339355965
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2022,96.5960751111
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2021,97.4113934007
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2021,110.5111287371
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2021,99.9948029119
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2021,100.8618507353
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2020,102.9223210324
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2020,115.7116155505
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2020,83.5630505805
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2020,101.4252543296
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2019,99.3315532324
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2019,97.5409811438
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2019,104.3268186263
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2019,95.6366702321
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2018,99.8377520234
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2018,98.8286600886
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2018,99.2135415993
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2018,100.8014262878
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2017,101.573634865
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2017,101.0325048155
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2017,104.2869737176
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2017,91.4742808288
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2016,105.1423258236
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2016,97.9938999488
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2016,96.8751048903
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2016,111.3759858706
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2015,102.1939001531
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2015,100.6397455454
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2015,104.4137462111
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2015,89.9694911298
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2014,103.2068155258
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2014,101.3320390123
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2014,98.7907628417
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2014,98.6691901439
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2013,103.0704073376
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2013,97.3361898991
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2013,102.4067309504
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2013,96.5848828199
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2012,98.4745702854
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2012,94.5751004301
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2012,95.1334193299
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2012,103.4400791439
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2011,102.112387806
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2011,98.6391290507
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2011,99.1157498681
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2011,103.895281047
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2010,101.7476331985
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2010,101.3313857051
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2010,105.0170974742
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2010,99.8227395361
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2009,99.8400684643
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2009,94.7186786631
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2009,94.097230561
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2009,88.8193918159
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2008,102.8767511959
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2008,97.8472123569
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2008,101.0922337777
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2008,99.6163463692
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2007,102.1929961394
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2007,102.9703899896
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2007,98.7676911281
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2007,124.7747025688
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2006,102.4957461739
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2006,100.6179460505
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2006,98.971479691
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2006,90.9352547226
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2005,102.4502582216
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2005,98.8378405318
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2005,99.1919371831
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2005,103.7578122837
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2004,104.4522049662
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2004,100.1328415394
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2004,98.6203764315
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2004,105.7478207176
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2003,104.7782665965
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2003,100.1597933865
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2003,101.0430053283
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2003,108.3451967274
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2002,103.5136226454
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2002,95.9082335697
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2002,96.2349467847
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2002,93.9974155173
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2001,99.2206432788
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2001,104.3072785097
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2001,107.2044879035
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2001,101.2685856202
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,4. čtvrtletí 2000,110.2127516039
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,3. čtvrtletí 2000,99.1647587434
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,2. čtvrtletí 2000,101.5440712575
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Tisk a rozmnožování nahraných nosičů,1. čtvrtletí 2000,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2025,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2025,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2024,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2024,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2024,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2024,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2023,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2023,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2023,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2023,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2022,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2022,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2022,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2022,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2021,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2021,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2021,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2021,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2020,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2020,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2020,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2020,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2019,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2019,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2019,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2019,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2018,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2018,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2018,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2018,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2017,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2017,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2017,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2017,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2016,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2016,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2016,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2016,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2015,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2015,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2015,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,1. čtvrtletí 2015,99.2940666206
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,4. čtvrtletí 2014,98.3787808491
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,3. čtvrtletí 2014,92.1928565231
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Výroba koksu a rafinovaných ropných produktů,2. čtvrtletí 2014,114.7202724403
