Stát,Roky,Ukazatel,Odvětví ekonomické činnosti,value
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na bydlení,Q - Zdravotní a sociální péče,0.066933805
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na bydlení,"R - Kulturní, zábavní a rekreační činnosti",0.0375553191
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na bydlení,S - Ostatní činnosti,0.025648768
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,Celkem,0.6780022976
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"A - Zemědělství, lesnictví, rybářství",1.1610927984
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,B-E - Průmysl celkem,0.7160150668
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,B - Těžba a dobývání,0.6560759199
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,C - Zpracovatelský průmysl,0.6845705113
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",1.5992772655
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",0.7843320516
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,F - Stavebnictví,1.2236435081
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1.4311794986
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,H - Doprava a skladování,0.4953674543
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"I - Ubytování, stravování a pohostinství",0.3037639084
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,J - Informační a komunikační činnosti,1.4132300316
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,K - Peněžnictví a pojišťovnictví,1.3681086602
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,L - Činnosti v oblasti nemovitostí,0.5356032388
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"M - Profesní, vědecké a technické činnosti",0.9431147689
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,N - Administrativní a podpůrné činnosti,0.211076081
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,O - Veřejná správa a obrana; povinné sociální zabezpečení,0.0466542695
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,P - Vzdělávání,0.0146519017
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,Q - Zdravotní a sociální péče,0.1700788685
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,"R - Kulturní, zábavní a rekreační činnosti",0.1534942225
Česko,2023,Nepřímé náklady - sociální požitky - služební vozy k soukromým účelům,S - Ostatní činnosti,0.2811082866
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,Celkem,3.0635522345
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"A - Zemědělství, lesnictví, rybářství",4.1599817663
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,B-E - Průmysl celkem,3.7476425261
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,B - Těžba a dobývání,7.1070103684
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,C - Zpracovatelský průmysl,3.5449433323
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",7.3253033992
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",4.3186296948
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,F - Stavebnictví,2.007445913
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,2.8241734435
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,H - Doprava a skladování,3.6794111465
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"I - Ubytování, stravování a pohostinství",0.8664391644
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,J - Informační a komunikační činnosti,4.2022647106
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,K - Peněžnictví a pojišťovnictví,9.4351715875
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,L - Činnosti v oblasti nemovitostí,2.0102152315
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"M - Profesní, vědecké a technické činnosti",2.6102921902
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,N - Administrativní a podpůrné činnosti,1.5562087798
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,O - Veřejná správa a obrana; povinné sociální zabezpečení,4.913114995
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,P - Vzdělávání,1.0778066272
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,Q - Zdravotní a sociální péče,1.7901535915
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,"R - Kulturní, zábavní a rekreační činnosti",2.165494426
Česko,2023,Nepřímé náklady - sociální požitky - příspěvky na stravování,S - Ostatní činnosti,1.2085162014
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",Celkem,0.0807220959
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","A - Zemědělství, lesnictví, rybářství",7.912e-07
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",B-E - Průmysl celkem,0.0464748023
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",B - Těžba a dobývání,0.24637552
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",C - Zpracovatelský průmysl,0.0434979093
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",0.1069254571
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",4.882e-07
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",F - Stavebnictví,0.0552641963
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.0034198894
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",H - Doprava a skladování,0.0241683363
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","I - Ubytování, stravování a pohostinství",0.0003878536
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",J - Informační a komunikační činnosti,0.6927526737
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",K - Peněžnictví a pojišťovnictví,1.3711689335
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",L - Činnosti v oblasti nemovitostí,0.0027925169
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","M - Profesní, vědecké a technické činnosti",0.2545817669
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",N - Administrativní a podpůrné činnosti,5.995e-07
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",O - Veřejná správa a obrana; povinné sociální zabezpečení,3.1e-09
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",P - Vzdělávání,0.0234036483
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",Q - Zdravotní a sociální péče,9.91312e-05
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií","R - Kulturní, zábavní a rekreační činnosti",8.46e-08
Česko,2023,"Nepřímé náklady - sociální požitky - příspěvky ve formě spoření, prodej akcií",S - Ostatní činnosti,5.02e-08
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,Celkem,0.7483772308
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"A - Zemědělství, lesnictví, rybářství",0.2425955368
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,B-E - Průmysl celkem,0.7329009943
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,B - Těžba a dobývání,3.6789618915
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,C - Zpracovatelský průmysl,0.4782439201
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",6.361388265
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",1.1382483951
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,F - Stavebnictví,0.1400711688
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.16952382
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,H - Doprava a skladování,1.3058888508
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"I - Ubytování, stravování a pohostinství",0.0511443702
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,J - Informační a komunikační činnosti,0.5138867222
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,K - Peněžnictví a pojišťovnictví,3.1304096775
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,L - Činnosti v oblasti nemovitostí,0.0568885873
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"M - Profesní, vědecké a technické činnosti",0.2817447616
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,N - Administrativní a podpůrné činnosti,0.2221530512
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,O - Veřejná správa a obrana; povinné sociální zabezpečení,2.4261674121
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,P - Vzdělávání,0.2021204455
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,Q - Zdravotní a sociální péče,1.4811406379
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,"R - Kulturní, zábavní a rekreační činnosti",0.111734665
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu,S - Ostatní činnosti,0.0155537162
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,Celkem,0.0466282384
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"A - Zemědělství, lesnictví, rybářství",0.0005853552
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,B-E - Průmysl celkem,0.0538810022
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,B - Těžba a dobývání,0.0323608787
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,C - Zpracovatelský průmysl,0.0518938608
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",0.141515903
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",0.0434847909
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,F - Stavebnictví,0.0095806428
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.003944983
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,H - Doprava a skladování,0.0721886343
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"I - Ubytování, stravování a pohostinství",0.0079535174
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,J - Informační a komunikační činnosti,0.0280400455
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,K - Peněžnictví a pojišťovnictví,0.0173058588
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,L - Činnosti v oblasti nemovitostí,0.0039761527
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"M - Profesní, vědecké a technické činnosti",0.0062918101
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,N - Administrativní a podpůrné činnosti,0.0080646453
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,O - Veřejná správa a obrana; povinné sociální zabezpečení,0.1362963427
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,P - Vzdělávání,0.0480408516
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,Q - Zdravotní a sociální péče,0.1022392651
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,"R - Kulturní, zábavní a rekreační činnosti",0.0574261885
Česko,2023,Nepřímé náklady - sociální požitky - výdaje ze sociálního fondu - příspěvky odborům,S - Ostatní činnosti,0.0022581399
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,Celkem,110.5956917873
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"A - Zemědělství, lesnictví, rybářství",82.9985847074
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,B-E - Průmysl celkem,115.10808551
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,B - Těžba a dobývání,136.8631482159
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,C - Zpracovatelský průmysl,113.1647615863
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",185.5653936365
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",100.6569365364
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,F - Stavebnictví,91.0356090144
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,99.0771246222
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,H - Doprava a skladování,101.0259788551
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"I - Ubytování, stravování a pohostinství",60.5304601649
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,J - Informační a komunikační činnosti,182.4071908432
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,K - Peněžnictví a pojišťovnictví,186.6074780787
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,L - Činnosti v oblasti nemovitostí,92.8729560582
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"M - Profesní, vědecké a technické činnosti",129.0123937239
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,N - Administrativní a podpůrné činnosti,77.1377624003
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,O - Veřejná správa a obrana; povinné sociální zabezpečení,121.3157827298
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,P - Vzdělávání,112.3776667762
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,Q - Zdravotní a sociální péče,116.9694994103
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,"R - Kulturní, zábavní a rekreační činnosti",90.5618951513
Česko,2023,Nepřímé náklady - sociální náklady/výdaje,S - Ostatní činnosti,78.2310232135
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,Celkem,104.5453476763
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"A - Zemědělství, lesnictví, rybářství",79.2391746803
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,B-E - Průmysl celkem,106.4924174967
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,B - Těžba a dobývání,122.5874037493
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,C - Zpracovatelský průmysl,104.8646025859
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",166.4940870716
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",94.4546940449
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,F - Stavebnictví,87.4412616886
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,94.4650158585
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,H - Doprava a skladování,94.256223484
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"I - Ubytování, stravování a pohostinství",58.7622514051
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,J - Informační a komunikační činnosti,172.798661748
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,K - Peněžnictví a pojišťovnictví,166.5013992805
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,L - Činnosti v oblasti nemovitostí,89.0608667538
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"M - Profesní, vědecké a technické činnosti",122.8990676044
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,N - Administrativní a podpůrné činnosti,73.4823383057
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,O - Veřejná správa a obrana; povinné sociální zabezpečení,115.8170676183
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,P - Vzdělávání,109.2174337779
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,Q - Zdravotní a sociální péče,113.0608431952
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,"R - Kulturní, zábavní a rekreační činnosti",87.6416821813
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,S - Ostatní činnosti,75.9927906913
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,Celkem,2.0976695803
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"A - Zemědělství, lesnictví, rybářství",1.5763242951
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,B-E - Průmysl celkem,3.232907669
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,B - Těžba a dobývání,5.1479200749
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,C - Zpracovatelský průmysl,3.0148103466
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",9.8830290185
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",2.5979399273
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,F - Stavebnictví,1.2930906236
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1.0309070391
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,H - Doprava a skladování,3.0711811239
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"I - Ubytování, stravování a pohostinství",0.4124639514
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,J - Informační a komunikační činnosti,3.6984917807
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,K - Peněžnictví a pojišťovnictví,9.9899478907
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,L - Činnosti v oblasti nemovitostí,1.5207543877
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"M - Profesní, vědecké a technické činnosti",2.4298911564
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,N - Administrativní a podpůrné činnosti,0.5847272317
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,O - Veřejná správa a obrana; povinné sociální zabezpečení,1.7030903546
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,P - Vzdělávání,0.4560493143
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,Q - Zdravotní a sociální péče,1.0981249303
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,"R - Kulturní, zábavní a rekreační činnosti",0.39105635
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - nadstandardní programy sociálního zabezpečení,S - Ostatní činnosti,0.4516861428
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,Celkem,2.3485766425
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"A - Zemědělství, lesnictví, rybářství",1.6924084056
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,B-E - Průmysl celkem,3.1916962462
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,B - Těžba a dobývání,2.5378218169
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,C - Zpracovatelský průmysl,3.2573529276
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",2.1041908681
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",2.81713673
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,F - Stavebnictví,1.6709453193
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,2.1053764371
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,H - Doprava a skladování,2.1250100281
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"I - Ubytování, stravování a pohostinství",1.1546218679
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,J - Informační a komunikační činnosti,1.7171880534
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,K - Peněžnictví a pojišťovnictví,1.6281841762
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,L - Činnosti v oblasti nemovitostí,1.1868933741
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"M - Profesní, vědecké a technické činnosti",1.348648066
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,N - Administrativní a podpůrné činnosti,2.1794099805
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,O - Veřejná správa a obrana; povinné sociální zabezpečení,2.0811414744
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,P - Vzdělávání,2.4731046134
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,Q - Zdravotní a sociální péče,2.5593931162
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,"R - Kulturní, zábavní a rekreační činnosti",1.7333966313
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - vyrovnání za nemoc placené zaměstnavatelem,S - Ostatní činnosti,1.2230682716
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,Celkem,1.3555458563
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"A - Zemědělství, lesnictví, rybářství",0.3767482376
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,B-E - Průmysl celkem,1.543628129
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,B - Těžba a dobývání,4.8467639481
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,C - Zpracovatelský průmysl,1.4681168012
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",3.5860764978
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",0.619604441
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,F - Stavebnictví,0.5756217691
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1.4388740853
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,H - Doprava a skladování,1.4265861289
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"I - Ubytování, stravování a pohostinství",0.1822776955
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,J - Informační a komunikační činnosti,4.1262930887
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,K - Peněžnictví a pojišťovnictví,7.387987105
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,L - Činnosti v oblasti nemovitostí,1.0387850234
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"M - Profesní, vědecké a technické činnosti",2.1966591954
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,N - Administrativní a podpůrné činnosti,0.8687114075
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,O - Veřejná správa a obrana; povinné sociální zabezpečení,1.5604178855
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,P - Vzdělávání,0.230285308
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,Q - Zdravotní a sociální péče,0.2343595207
