Typ indexu,Ukazatel,Očištění,Území,CZ NACE,Roky,value
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2015,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2016,98.1291864543
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2017,102.7933476956
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2018,103.0628082074
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2019,100.0231832403
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2020,91.5995465728
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2021,105.4280604979
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2022,105.86812994
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2023,102.1739933377
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"69 a 702 a 71 a 73 a 74 Sekce M_sts - PROFESNÍ, VĚDECKÉ A TECHNICKÉ ČINNOSTI (bez CZ-NACE 701, 72 a 75)",2024,101.8895350801
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2015,101.556360907
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2016,103.7564913755
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2017,104.7658785952
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2018,104.9680811355
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2019,102.5741264326
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2020,97.9888275132
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2021,104.4652265805
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2022,105.5670829177
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2023,102.9647122453
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,69 Právní a účetnické činnosti,2024,102.772652941
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2015,101.8747269587
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2016,92.7532912666
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2017,99.5654179388
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2018,108.4373587381
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2019,95.1147118091
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2020,93.6586548843
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2021,112.8902744167
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2022,102.649001355
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2023,99.059499984
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,70.2 Poradenství v oblasti řízení,2024,102.8983741203
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2015,103.6724817525
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2016,91.610538973
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2017,100.7104171123
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2018,101.3844944887
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2019,100.1309570531
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2020,91.2606281172
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2021,106.9421424709
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2022,108.5868551338
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2023,102.5077272959
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,71 Architektonické a inženýrské činnosti; technické zkoušky a analýzy,2024,101.7012136575
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2015,103.2912687748
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2016,101.2066004321
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2017,100.3386279942
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2018,98.2687384625
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2019,100.9608286498
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2020,88.9936302964
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2021,108.1311099672
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2022,93.4008795684
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2023,102.7589537988
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,73 Reklama a průzkum trhu,2024,96.5286875986
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2015,105.8279868452
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2016,102.4490838403
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2017,107.6462508986
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2018,103.1426783753
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2019,96.411841817
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2020,82.6758593643
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2021,97.4155976223
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2022,114.6080735255
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2023,101.2074325191
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"74 Ostatní profesní, vědecké a technické činnosti",2024,104.412757676
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2015,108.3994634837
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2016,105.3657516104
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2017,106.3152788904
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2018,103.2697310677
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2019,99.7143700482
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2020,82.5705184005
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2021,104.3345460548
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2022,103.78997892
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2023,94.8149038743
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 až 82 Sekce N - ADMINISTRATIVNÍ A PODPŮRNÉ ČINNOSTI,2024,99.8745143292
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2015,106.9466229215
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2016,106.1984228585
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2017,107.4469142691
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2018,105.4652442005
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2019,101.604104239
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2020,91.4704318572
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2021,105.3906832923
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2022,103.2435665975
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2023,96.3428578165
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,77 Činnosti v oblasti pronájmu a operativního leasingu,2024,105.626340233
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2015,120.2377072247
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2016,111.3067280121
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2017,110.690257763
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2018,105.9457870015
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2019,94.7066903297
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2020,80.8354666925
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2021,99.2521735057
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2022,88.7397904361
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2023,85.1527762986
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,78 Činnosti související se zaměstnáním,2024,88.5805455522
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2015,92.5806873432
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2016,96.8119603336
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2017,109.1712800756
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2018,102.8584260318
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2019,100.9391016755
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2020,20.07029142
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2021,196.8612254811
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2022,220.4922622202
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2023,115.9991050737
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"79 Činnosti cestovních agentur, kanceláří a jiné rezervační a související činnosti",2024,105.1747258762
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2015,103.9807624619
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2016,102.9735653343
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2017,100.5041920542
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2018,98.341677021
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2019,100.2211337379
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2020,97.8871535796
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2021,99.6223262124
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2022,102.6680370675
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2023,96.8014670489
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,80 Bezpečnostní a pátrací činnosti,2024,98.447585172
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2015,105.8403066093
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2016,102.4398159275
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2017,101.1466913839
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2018,99.2900424671
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2019,99.0696180869
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2020,91.1025109172
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2021,102.8959236155
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2022,104.4080802708
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2023,93.2783133291
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,81 Činnosti související se stavbami a úpravou krajiny,2024,99.0413340772
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2014,
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2015,105.6822213593
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2016,102.5339849103
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2017,105.6020482483
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2018,102.9940965246
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2019,106.9352983309
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2020,84.6776943043
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2021,108.0225508639
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2022,108.4620178749
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2023,98.4015150413
Meziroční index,Index produkce služeb - stálé ceny (%),Bez očištění,Česko,"82 Administrativní, kancelářské a jiné podpůrné činnosti pro podnikání",2024,106.2535543031
