Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Měsíce;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;březen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;duben 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;květen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červenec 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;srpen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;září 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;říjen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;listopad 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;prosinec 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2016;83.3965566012
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2016;91.2282959525
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;březen 2016;79.5510114285
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;duben 2016;94.116624903
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;květen 2016;95.2659228277
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červen 2016;96.0473754435
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červenec 2016;79.215133589
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;srpen 2016;98.8207481445
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;září 2016;85.4538237242
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;říjen 2016;85.8632917098
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;listopad 2016;86.483302714
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;prosinec 2016;90.2818025532
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2017;96.3426021519
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2017;90.2957719974
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;březen 2017;100.9169337796
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;duben 2017;94.5429100977
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;květen 2017;102.241062686
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červen 2017;98.353997825
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červenec 2017;107.5513644084
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;srpen 2017;100.5541947043
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;září 2017;108.1229213641
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;říjen 2017;118.46055486
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;listopad 2017;115.6496231494
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;prosinec 2017;111.2079017355
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2018;125.5292668363
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2018;104.8433225505
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;březen 2018;101.6562624672
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;duben 2018;102.5120198153
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;květen 2018;99.1821845972
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červen 2018;99.3295911408
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červenec 2018;107.9795696295
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;srpen 2018;109.7470763852
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;září 2018;110.8327621972
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;říjen 2018;113.161543206
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;listopad 2018;100.6977488882
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;prosinec 2018;90.82501685
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2019;97.8000276591
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2019;99.0533587149
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;březen 2019;101.3145926207
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;duben 2019;114.4344255373
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;květen 2019;107.9504136288
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červen 2019;91.2511634182
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červenec 2019;108.1036296982
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;srpen 2019;101.0158702601
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;září 2019;98.7687353044
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;říjen 2019;102.1495740657
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;listopad 2019;101.6617017161
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;prosinec 2019;111.8413087181
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2020;106.965913153
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2020;109.2075448371
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;březen 2020;99.9056018077
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;duben 2020;85.5664640142
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;květen 2020;90.873491681
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červen 2020;108.4597576004
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červenec 2020;103.6821306942
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;srpen 2020;96.1191463274
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;září 2020;106.5443732944
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;říjen 2020;98.8242024004
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;listopad 2020;109.2718912456
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;prosinec 2020;106.21800095
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2021;106.5255867638
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2021;112.1344047139
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;březen 2021;115.0361510901
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;duben 2021;123.436878885
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;květen 2021;110.5815201886
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červen 2021;97.8702505179
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červenec 2021;97.5866913471
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;srpen 2021;99.0849829735
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;září 2021;94.8405858094
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;říjen 2021;96.3828491629
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;listopad 2021;92.0567298478
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;prosinec 2021;94.0915671444
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2022;94.5979735163
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2022;89.3155267603
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;březen 2022;92.7654393077
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;duben 2022;93.8320993639
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;květen 2022;89.8479260671
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červen 2022;102.0610079606
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červenec 2022;96.4003441847
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;srpen 2022;102.2045075049
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;září 2022;103.2366683894
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;říjen 2022;99.3159053979
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;listopad 2022;104.0910401585
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;prosinec 2022;100.2907517323
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2023;97.9923330511
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2023;111.5356794878
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;březen 2023;100.1940929104
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;duben 2023;91.6983615978
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;květen 2023;101.1527064226
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červen 2023;101.2956400284
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červenec 2023;97.5556213384
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;srpen 2023;99.6802323979
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;září 2023;93.9985753727
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;říjen 2023;94.4316682323
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;listopad 2023;93.1391957621
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;prosinec 2023;96.2866643941
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2024;104.2335620472
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2024;94.9949992493
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;březen 2024;88.832854922
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;duben 2024;117.0920926382
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;květen 2024;104.7556474726
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červen 2024;101.0820159395
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;červenec 2024;115.2076793808
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;srpen 2024;97.3235911215
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;září 2024;103.5580142727
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;říjen 2024;103.4651327867
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;listopad 2024;102.7402585826
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;prosinec 2024;105.8197377748
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;leden 2025;93.7270862881
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.5 Velkoobchod s počítačovým a komunikačním zařízením;únor 2025;95.8023849733
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;leden 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;únor 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;březen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;duben 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;květen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;červen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;červenec 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;srpen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;září 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;říjen 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;listopad 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;prosinec 2015;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;leden 2016;92.2444449446
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;únor 2016;98.3771867938
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;březen 2016;90.2758563605
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;duben 2016;96.2674713687
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;květen 2016;95.0486115689
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;červen 2016;89.853049808
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;červenec 2016;81.1258814827
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;srpen 2016;102.4858825376
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;září 2016;96.8687086541
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;říjen 2016;87.7946815774
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;listopad 2016;92.3096655526
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;prosinec 2016;100.7761755563
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;leden 2017;112.4593464502
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;únor 2017;98.8822615144
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;březen 2017;115.2566347817
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;duben 2017;94.4461992413
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;květen 2017;108.9979236159
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;červen 2017;105.261931959
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;červenec 2017;111.6661977356
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;srpen 2017;109.3341883012
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;září 2017;104.1089364646
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;říjen 2017;117.7204396572
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;listopad 2017;107.7465520167
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;prosinec 2017;105.786291577
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;leden 2018;109.8729882237
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;únor 2018;107.871778564
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;březen 2018;96.5129561814
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;duben 2018;110.6598484163
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;květen 2018;104.8444732941
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;červen 2018;100.1601703395
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;červenec 2018;107.2092157312
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;srpen 2018;104.2272510975
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;září 2018;100.1625214984
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;říjen 2018;107.5920793421
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;listopad 2018;107.9945969128
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Bez očištění;Česko;46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím;prosinec 2018;93.2825127046
