Území;Ukazatel;Roky;value
Česko;Tvorba hrubého fixního kapitálu;2018;224349
Česko;Tvorba hrubého fixního kapitálu;2019;252653
Česko;Tvorba hrubého fixního kapitálu;2020;276793
Česko;Tvorba hrubého fixního kapitálu;2021;287199
Česko;Tvorba hrubého fixního kapitálu;2022;319508
Česko;Tvorba hrubého fixního kapitálu;2023;370336
Česko;Tvorba hrubého fixního kapitálu;2024;375879
Česko;Úroky (konsolidované výdaje);2015;49002
Česko;Úroky (konsolidované výdaje);2016;43793
Česko;Úroky (konsolidované výdaje);2017;37541
Česko;Úroky (konsolidované výdaje);2018;39641
Česko;Úroky (konsolidované výdaje);2019;40116
Česko;Úroky (konsolidované výdaje);2020;43345
Česko;Úroky (konsolidované výdaje);2021;45551
Česko;Úroky (konsolidované výdaje);2022;78355
Česko;Úroky (konsolidované výdaje);2023;98513
Česko;Úroky (konsolidované výdaje);2024;108035
Česko;Hrubý domácí produkt (běžné ceny);2015;4651813
Česko;Hrubý domácí produkt (běžné ceny);2016;4843030
Česko;Hrubý domácí produkt (běžné ceny);2017;5179344
Česko;Hrubý domácí produkt (běžné ceny);2018;5475773
Česko;Hrubý domácí produkt (běžné ceny);2019;5888869
Česko;Hrubý domácí produkt (běžné ceny);2020;5828318
Česko;Hrubý domácí produkt (běžné ceny);2021;6307755
Česko;Hrubý domácí produkt (běžné ceny);2022;7049872
Česko;Hrubý domácí produkt (běžné ceny);2023;7618528
Česko;Hrubý domácí produkt (běžné ceny);2024;8010659
