Typ indexu,Ukazatel,Očištění,Území,CZ NACE,Měsíce,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2017,99.4918155153
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2017,101.3255992108
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2017,108.4191746248
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2018,111.7932637072
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2018,106.7739286377
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2018,104.9000906503
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2018,110.1339970924
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2018,112.530818123
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2018,110.8852300415
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2018,104.7447266577
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2018,104.5610769409
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2018,104.008188761
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2018,108.6709827958
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2018,104.1753807189
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2018,95.0320830112
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2019,101.1479171251
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2019,103.3313879418
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2019,96.5594570096
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2019,94.4308658596
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2019,92.4674583472
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2019,93.1561709514
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2019,99.2465763438
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2019,100.3940136903
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2019,99.9029651911
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2019,96.9137791659
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2019,96.6886290704
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2019,95.8624580552
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2020,97.8357148673
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2020,93.1131587349
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2020,93.3743861255
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2020,84.3024092588
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2020,87.5571379338
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2020,89.2866970958
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2020,92.1947604441
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2020,91.6112743223
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2020,93.959108457
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2020,98.8028296595
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2020,103.6960187519
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2020,104.7319673104
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2021,100.4454965656
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2021,109.8961980034
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2021,120.1191664279
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2021,130.9645907281
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2021,123.3064077388
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2021,125.1133749088
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2021,121.5077054979
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2021,118.9997178762
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2021,120.8569313032
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2021,116.6337755086
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2021,122.0543674844
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2021,124.4045842119
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2022,122.2792512327
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2022,109.8633499915
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2022,108.6425503349
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2022,112.3378555937
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2022,115.1807884588
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2022,112.7775110292
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2022,110.4437144548
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2022,112.0525829068
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2022,106.1457891903
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2022,105.3756750618
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2022,99.8988448536
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2022,92.7510837417
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2023,92.5031092698
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2023,96.5510667186
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2023,92.4817734327
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2023,87.1539655746
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2023,86.0064463365
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2023,86.3024016328
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2023,87.5758274315
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2023,84.4358984461
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2023,86.4720137088
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2023,86.3167980384
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2023,86.685907356
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2023,92.8623011495
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2024,94.841260717
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2024,100.4136024427
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2024,103.2050179019
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2024,106.9762875502
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2024,105.0034489536
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2024,105.3139041105
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2024,106.7246817637
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2024,110.5227293172
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,září 2024,106.677471871
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,říjen 2024,109.7633700353
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,listopad 2024,109.1305612801
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,prosinec 2024,108.3916247862
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,leden 2025,108.2729236289
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,únor 2025,103.8641850175
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,březen 2025,101.8777319476
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,duben 2025,101.5795923078
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,květen 2025,104.7737267275
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červen 2025,102.5877801018
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,červenec 2025,98.6503982227
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,52 Skladování a vedlejší činnosti v dopravě,srpen 2025,98.496368502
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,leden 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,únor 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,březen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,duben 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,květen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,červen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,červenec 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,srpen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,září 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,říjen 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,listopad 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,prosinec 2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,leden 2001,101.844765183
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,únor 2001,100.1988897669
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,březen 2001,95.3522158597
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,duben 2001,98.8241858852
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,květen 2001,102.0461753865
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,červen 2001,97.0364030597
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,červenec 2001,98.0339547577
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,srpen 2001,104.2035374585
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,září 2001,96.5436964973
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,říjen 2001,102.7730047345
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,listopad 2001,98.5223657173
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,prosinec 2001,93.9618123297
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,leden 2002,97.1075388059
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,únor 2002,100.254106828
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,březen 2002,107.0778865123
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,duben 2002,99.4824831977
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,květen 2002,99.0481117532
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,červen 2002,100.0845278153
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,červenec 2002,93.3592715259
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,srpen 2002,95.797470605
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,září 2002,97.694587682
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,říjen 2002,89.8133877252
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,listopad 2002,91.9480392337
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,prosinec 2002,105.9563060018
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,leden 2003,98.5096394332
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,únor 2003,95.1755769218
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,březen 2003,94.2370461956
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,duben 2003,97.6410491333
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,květen 2003,98.1351136931
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,červen 2003,99.2943460921
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,červenec 2003,99.3614362234
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,srpen 2003,95.3150945283
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,září 2003,102.1164262115
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,říjen 2003,106.2469366084
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,listopad 2003,105.514206526
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,prosinec 2003,95.1237389896
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,leden 2004,107.1772795673
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,únor 2004,110.8300058898
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,březen 2004,101.6845235154
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,duben 2004,105.9109001347
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,květen 2004,101.9311340308
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,53 Poštovní a kurýrní činnosti,červen 2004,103.0974177046
