Typ indexu,Ukazatel,Očištění,Území,Odvětví (NACE),Čtvrtletí,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",3. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",4. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",1. čtvrtletí 2016,110.1286815413
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",2. čtvrtletí 2016,99.2519370336
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",3. čtvrtletí 2016,99.2391779067
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",4. čtvrtletí 2016,92.4120460709
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",1. čtvrtletí 2017,90.4969760888
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",2. čtvrtletí 2017,99.6363912788
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",3. čtvrtletí 2017,97.1395345193
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",4. čtvrtletí 2017,100.8154481344
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",1. čtvrtletí 2018,100.6913933956
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",2. čtvrtletí 2018,99.109863591
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",3. čtvrtletí 2018,101.8527439567
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",4. čtvrtletí 2018,98.7398854912
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",1. čtvrtletí 2019,101.5007167371
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",2. čtvrtletí 2019,99.6133194703
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",3. čtvrtletí 2019,96.281872972
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",4. čtvrtletí 2019,102.4218393905
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",1. čtvrtletí 2020,97.2002715754
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",2. čtvrtletí 2020,86.4683273723
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",3. čtvrtletí 2020,97.3496405046
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",4. čtvrtletí 2020,89.526654774
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",1. čtvrtletí 2021,91.8565661229
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",2. čtvrtletí 2021,107.0600398075
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",3. čtvrtletí 2021,101.5057549377
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",4. čtvrtletí 2021,107.3428307423
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",1. čtvrtletí 2022,109.513848351
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",2. čtvrtletí 2022,104.827802875
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",3. čtvrtletí 2022,96.9354414521
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",4. čtvrtletí 2022,94.1708606808
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",1. čtvrtletí 2023,90.7724274037
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",2. čtvrtletí 2023,90.3365915474
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",3. čtvrtletí 2023,94.0247351236
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",4. čtvrtletí 2023,96.3736537055
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",1. čtvrtletí 2024,99.7420161921
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",2. čtvrtletí 2024,102.2975808778
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",3. čtvrtletí 2024,102.8260578074
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",4. čtvrtletí 2024,102.7562570749
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",1. čtvrtletí 2025,101.1337190048
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.3 Velkoobchod s potravinami, nápoji a tabákovými výrobky",2. čtvrtletí 2025,99.7277890686
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,3. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,4. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2016,101.7760760639
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2016,102.077047619
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,3. čtvrtletí 2016,103.9607208485
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,4. čtvrtletí 2016,102.1878049069
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2017,102.0269033668
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2017,104.269825152
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,3. čtvrtletí 2017,101.4873061468
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,4. čtvrtletí 2017,102.3716034911
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2018,100.9485005123
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2018,100.0070910041
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,3. čtvrtletí 2018,100.2273944478
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,4. čtvrtletí 2018,99.3714510021
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2019,101.7755081396
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2019,101.5937253192
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,3. čtvrtletí 2019,100.7850220423
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,4. čtvrtletí 2019,102.4750842971
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2020,102.366122237
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2020,97.4250694923
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,3. čtvrtletí 2020,107.929606899
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,4. čtvrtletí 2020,104.3991556309
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2021,108.2186118258
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2021,112.9060255276
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,3. čtvrtletí 2021,103.4510019089
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,4. čtvrtletí 2021,106.9592007122
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2022,97.8812623135
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2022,95.1782817756
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,3. čtvrtletí 2022,96.1532577529
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,4. čtvrtletí 2022,90.9247707633
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2023,94.2664011407
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2023,95.940502103
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,3. čtvrtletí 2023,94.1705345865
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,4. čtvrtletí 2023,99.0521897863
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2024,100.1527063894
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2024,100.9057678353
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,3. čtvrtletí 2024,102.2089557491
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,4. čtvrtletí 2024,98.3333347371
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,1. čtvrtletí 2025,101.5492138233
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.4 Velkoobchod s výrobky převážně pro domácnost,2. čtvrtletí 2025,100.9554699348
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,3. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,4. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2016,84.9547700625
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2016,91.6977830384
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,3. čtvrtletí 2016,88.1457098181
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,4. čtvrtletí 2016,87.5096275428
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2017,93.9468781484
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2017,102.4197278813
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,3. čtvrtletí 2017,105.9677226799
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,4. čtvrtletí 2017,114.6588269023
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2018,112.2691400784
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2018,100.3098849959
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,3. čtvrtletí 2018,109.1709988736
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,4. čtvrtletí 2018,99.798933275
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2019,99.1543985064
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2019,105.9340920593
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,3. čtvrtletí 2019,99.6028336724
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,4. čtvrtletí 2019,105.6676997456
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2020,103.14994381
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2020,95.1175228757
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,3. čtvrtletí 2020,103.3073420926
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,4. čtvrtletí 2020,104.5644089347
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2021,109.7804980948
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2021,109.8971289
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,3. čtvrtletí 2021,97.3337104932
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,4. čtvrtletí 2021,94.5322455843
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2022,92.0394836717
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2022,94.804303939
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,3. čtvrtletí 2022,100.6098661051
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,4. čtvrtletí 2022,101.5007751011
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2023,103.0155815025
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2023,97.5562158345
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,3. čtvrtletí 2023,97.0943250043
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,4. čtvrtletí 2023,94.9847433813
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2024,97.8832750786
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2024,105.7471963469
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,3. čtvrtletí 2024,102.008172059
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,4. čtvrtletí 2024,104.2409948233
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,1. čtvrtletí 2025,100.5002808029
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.5 Velkoobchod s počítačovým a komunikačním zařízením,2. čtvrtletí 2025,105.0809300075
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",3. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",4. čtvrtletí 2015,
