Ukazatel;Území;Druh zemědělské plodiny;Roky;value
Sklizeň zemědělských plodin (t);Česko;Kořenová a cibulová zelenina;2021;
Sklizeň zemědělských plodin (t);Česko;Kořenová a cibulová zelenina;2022;
Sklizeň zemědělských plodin (t);Česko;Kořenová a cibulová zelenina;2023;126042.31
Sklizeň zemědělských plodin (t);Česko;Kořenová a cibulová zelenina;2024;113641.02
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2009;8211.38
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2010;7407.89
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2011;6638.94
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2012;4424.8
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2013;8147.93
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2014;8892.91
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2015;7598.25
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2016;10853.51
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2017;11177.06
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2018;8444.53
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2019;12516.42
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2020;15911.45
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2021;14355.47
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2022;14631.21
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2023;13482.33
Sklizeň zemědělských plodin (t);Česko;Celer bulvový;2024;11447.87
Sklizeň zemědělských plodin (t);Česko;Mrkev;2009;22333.04
Sklizeň zemědělských plodin (t);Česko;Mrkev;2010;18834.46
Sklizeň zemědělských plodin (t);Česko;Mrkev;2011;24390.07
Sklizeň zemědělských plodin (t);Česko;Mrkev;2012;20762.77
Sklizeň zemědělských plodin (t);Česko;Mrkev;2013;23124.31
Sklizeň zemědělských plodin (t);Česko;Mrkev;2014;26056.99
Sklizeň zemědělských plodin (t);Česko;Mrkev;2015;23449.22
Sklizeň zemědělských plodin (t);Česko;Mrkev;2016;26619.51
Sklizeň zemědělských plodin (t);Česko;Mrkev;2017;33555.17
Sklizeň zemědělských plodin (t);Česko;Mrkev;2018;26652.54
Sklizeň zemědělských plodin (t);Česko;Mrkev;2019;28882.41
Sklizeň zemědělských plodin (t);Česko;Mrkev;2020;35933.03
Sklizeň zemědělských plodin (t);Česko;Mrkev;2021;36698.85
Sklizeň zemědělských plodin (t);Česko;Mrkev;2022;32786.6
Sklizeň zemědělských plodin (t);Česko;Mrkev;2023;32560.05
Sklizeň zemědělských plodin (t);Česko;Mrkev;2024;34362.29
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2009;2212.97
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2010;2415.36
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2011;3055.95
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2012;2134.26
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2013;2526.27
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2014;4218.18
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2015;3788.28
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2016;6659.57
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2017;4469.71
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2018;4579.94
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2019;4942.45
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2020;6233.85
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2021;5150.45
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2022;5400.07
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2023;5066.35
Sklizeň zemědělských plodin (t);Česko;Petržel kořenová;2024;5088.89
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2009;
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2010;
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2011;2670.45
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2012;1177.04
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2013;454.59
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2014;2083.84
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2015;2365.78
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2016;5044.6
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2017;6266.17
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2018;4878.27
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2019;3953.73
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2020;4577.52
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2021;3995.58
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2022;5960.96
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2023;8048.34
Sklizeň zemědělských plodin (t);Česko;Ředkvičky;2024;5557.62
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2009;
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2010;
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2011;
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2012;
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2013;
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2014;
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2015;
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2016;
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2017;
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2018;2427.55
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2019;3807.28
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2020;4660.72
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2021;5832.3
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2022;4595.22
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2023;5336.09
Sklizeň zemědělských plodin (t);Česko;Řepa salátová;2024;3538.53
Sklizeň zemědělských plodin (t);Česko;Cibule;2009;38765.12
Sklizeň zemědělských plodin (t);Česko;Cibule;2010;34652.96
Sklizeň zemědělských plodin (t);Česko;Cibule;2011;45631.38
Sklizeň zemědělských plodin (t);Česko;Cibule;2012;32111.99
Sklizeň zemědělských plodin (t);Česko;Cibule;2013;32822.96
Sklizeň zemědělských plodin (t);Česko;Cibule;2014;38234.32
Sklizeň zemědělských plodin (t);Česko;Cibule;2015;27212.09
Sklizeň zemědělských plodin (t);Česko;Cibule;2016;42018.22
Sklizeň zemědělských plodin (t);Česko;Cibule;2017;41235.92
Sklizeň zemědělských plodin (t);Česko;Cibule;2018;36697.35
Sklizeň zemědělských plodin (t);Česko;Cibule;2019;44609.9
Sklizeň zemědělských plodin (t);Česko;Cibule;2020;52862.22
Sklizeň zemědělských plodin (t);Česko;Cibule;2021;52043.3
Sklizeň zemědělských plodin (t);Česko;Cibule;2022;43999.89
Sklizeň zemědělských plodin (t);Česko;Cibule;2023;58520.78
Sklizeň zemědělských plodin (t);Česko;Cibule;2024;48746.1
Sklizeň zemědělských plodin (t);Česko;Česnek;2009;209.53
Sklizeň zemědělských plodin (t);Česko;Česnek;2010;221.54
Sklizeň zemědělských plodin (t);Česko;Česnek;2011;322.32
Sklizeň zemědělských plodin (t);Česko;Česnek;2012;354.28
Sklizeň zemědělských plodin (t);Česko;Česnek;2013;731.76
Sklizeň zemědělských plodin (t);Česko;Česnek;2014;879.47
Sklizeň zemědělských plodin (t);Česko;Česnek;2015;794.7
Sklizeň zemědělských plodin (t);Česko;Česnek;2016;834.84
Sklizeň zemědělských plodin (t);Česko;Česnek;2017;1339.99
Sklizeň zemědělských plodin (t);Česko;Česnek;2018;1688.9
Sklizeň zemědělských plodin (t);Česko;Česnek;2019;1639.46
Sklizeň zemědělských plodin (t);Česko;Česnek;2020;2021.56
Sklizeň zemědělských plodin (t);Česko;Česnek;2021;1579.53
Sklizeň zemědělských plodin (t);Česko;Česnek;2022;1033.03
Sklizeň zemědělských plodin (t);Česko;Česnek;2023;1548.87
Sklizeň zemědělských plodin (t);Česko;Česnek;2024;1809.14
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2009;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2010;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2011;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2012;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2013;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2014;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2015;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2016;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2017;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2018;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2019;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2020;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2021;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2022;
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2023;1479.5
Sklizeň zemědělských plodin (t);Česko;Ostatní kořenová a cibulová zelenina;2024;3090.58
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2009;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2010;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2011;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2012;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2013;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2014;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2015;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2016;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2017;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2018;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2019;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2020;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2021;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2022;
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2023;52132.23
Sklizeň zemědělských plodin (t);Česko;Košťálová zelenina;2024;46899.91
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2009;2336.97
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2010;2759.26
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2011;2978.24
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2012;1971.96
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2013;3950.71
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2014;2197.71
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2015;3234.67
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2016;2895.44
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2017;4109.2
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2018;3287.17
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2019;5363.67
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2020;5024.25
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2021;5839.16
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2022;4687.38
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2023;5223.36
Sklizeň zemědělských plodin (t);Česko;Kedlubny;2024;4584.65
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2009;2913.34
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2010;2100.7
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2011;3146.77
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2012;2117.55
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2013;1430.97
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2014;2202.91
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2015;1951.39
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2016;1881.31
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2017;2253.13
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2018;2249.02
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2019;1469.17
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2020;1803.84
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2021;1367.73
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2022;933.21
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2023;975.33
Sklizeň zemědělských plodin (t);Česko;Kapusta hlávková;2024;962.71
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2009;4945.58
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2010;4524.31
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2011;5252.1
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2012;3937.4
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2013;3746.7
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2014;3903.64
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2015;3704.13
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2016;2632.85
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2017;3856.96
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2018;6930.94
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2019;4691.29
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2020;4613.3
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2021;5907.12
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2022;4321.68
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2023;4407.49
Sklizeň zemědělských plodin (t);Česko;Květák a brokolice;2024;4160.82
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2009;45349.73
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2010;35855.87
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2011;58385.8
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2012;49516.31
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2013;42388.31
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2014;55353.52
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2015;41598.92
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2016;50202.63
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2017;49183.32
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2018;32303.64
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2019;34498.38
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2020;41885.23
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2021;41838.78
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2022;39731.78
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2023;39446.08
Sklizeň zemědělských plodin (t);Česko;Zelí hlávkové;2024;34969.83
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2009;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2010;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2011;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2012;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2013;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2014;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2015;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2016;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2017;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2018;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2019;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2020;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2021;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2022;
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2023;2079.97
Sklizeň zemědělských plodin (t);Česko;Ostatní košťálová zelenina;2024;2221.9
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2009;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2010;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2011;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2012;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2013;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2014;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2015;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2016;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2017;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2018;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2019;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2020;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2021;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2022;
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2023;79592.72
Sklizeň zemědělských plodin (t);Česko;Plodová zelenina;2024;71057.37
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2009;3330.68
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2010;6719.78
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2011;5320.45
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2012;4187.06
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2013;7806.61
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2014;12855.55
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2015;14034.7
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2016;16825.72
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2017;17333.09
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2018;11327.96
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2019;12277.01
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2020;10526.09
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2021;14685.93
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2022;17286.63
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2023;17115.47
Sklizeň zemědělských plodin (t);Česko;Okurky nakládačky;2024;16043.09
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2009;4557.56
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2010;3841.53
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2011;4208.53
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2012;2988.3
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2013;3067.15
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2014;4297.62
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2015;3584.23
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2016;4180.74
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2017;3458.5
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2018;3051.51
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2019;2945.53
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2020;625.25
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2021;1248.39
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2022;2273.88
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2023;8775.13
Sklizeň zemědělských plodin (t);Česko;Okurky salátové;2024;4643.99
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2009;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2010;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2011;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2012;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2013;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2014;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2015;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2016;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2017;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2018;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2019;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2020;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2021;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2022;
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2023;5596.39
Sklizeň zemědělských plodin (t);Česko;Okurky salátové pod skleníky nebo vysokým přístupným krytem;2024;2949.83
Sklizeň zemědělských plodin (t);Česko;Rajčata;2009;14755.14
Sklizeň zemědělských plodin (t);Česko;Rajčata;2010;7238.49
Sklizeň zemědělských plodin (t);Česko;Rajčata;2011;15517.79
Sklizeň zemědělských plodin (t);Česko;Rajčata;2012;13316.99
Sklizeň zemědělských plodin (t);Česko;Rajčata;2013;8287.7
Sklizeň zemědělských plodin (t);Česko;Rajčata;2014;8497.49
Sklizeň zemědělských plodin (t);Česko;Rajčata;2015;5548.94
Sklizeň zemědělských plodin (t);Česko;Rajčata;2016;14350.46
Sklizeň zemědělských plodin (t);Česko;Rajčata;2017;4818.74
Sklizeň zemědělských plodin (t);Česko;Rajčata;2018;10080.21
Sklizeň zemědělských plodin (t);Česko;Rajčata;2019;10615.38
Sklizeň zemědělských plodin (t);Česko;Rajčata;2020;8728.43
Sklizeň zemědělských plodin (t);Česko;Rajčata;2021;12868.63
Sklizeň zemědělských plodin (t);Česko;Rajčata;2022;13461.06
Sklizeň zemědělských plodin (t);Česko;Rajčata;2023;20301.98
Sklizeň zemědělských plodin (t);Česko;Rajčata;2024;13959.19
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2009;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2010;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2011;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2012;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2013;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2014;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2015;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2016;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2017;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2018;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2019;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2020;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2021;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2022;
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2023;13137.81
Sklizeň zemědělských plodin (t);Česko;Rajčata pod skleníky nebo vysokým přístupným krytem;2024;12887.69
Sklizeň zemědělských plodin (t);Česko;Papriky;2009;
Sklizeň zemědělských plodin (t);Česko;Papriky;2010;
Sklizeň zemědělských plodin (t);Česko;Papriky;2011;
Sklizeň zemědělských plodin (t);Česko;Papriky;2012;
Sklizeň zemědělských plodin (t);Česko;Papriky;2013;
Sklizeň zemědělských plodin (t);Česko;Papriky;2014;
Sklizeň zemědělských plodin (t);Česko;Papriky;2015;
Sklizeň zemědělských plodin (t);Česko;Papriky;2016;
Sklizeň zemědělských plodin (t);Česko;Papriky;2017;
Sklizeň zemědělských plodin (t);Česko;Papriky;2018;10306.01
Sklizeň zemědělských plodin (t);Česko;Papriky;2019;11329.17
Sklizeň zemědělských plodin (t);Česko;Papriky;2020;12228.18
Sklizeň zemědělských plodin (t);Česko;Papriky;2021;11394.68
Sklizeň zemědělských plodin (t);Česko;Papriky;2022;12065.53
Sklizeň zemědělských plodin (t);Česko;Papriky;2023;13152.88
Sklizeň zemědělských plodin (t);Česko;Papriky;2024;13059.52
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2009;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2010;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2011;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2012;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2013;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2014;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2015;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2016;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2017;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2018;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2019;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2020;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2021;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2022;
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2023;70.98
Sklizeň zemědělských plodin (t);Česko;Papriky pod skleníky nebo vysokým přístupným krytem;2024;42.48
Sklizeň zemědělských plodin (t);Česko;Tykve;2009;
Sklizeň zemědělských plodin (t);Česko;Tykve;2010;
Sklizeň zemědělských plodin (t);Česko;Tykve;2011;
Sklizeň zemědělských plodin (t);Česko;Tykve;2012;
Sklizeň zemědělských plodin (t);Česko;Tykve;2013;
