Území;Čtvrtletí;Ukazatel;value
Česko;1. čtvrtletí 2018;Střední stav obyvatel;10612479.0
Česko;1. čtvrtletí 2018;Koncový stav obyvatel;10613355.0
Česko;1. čtvrtletí 2018;Sňatky;3692.0
Česko;1. čtvrtletí 2018;Rozvody;5934.0
Česko;1. čtvrtletí 2018;Živě narození;27452.0
Česko;1. čtvrtletí 2018;Potraty;9060.0
Česko;1. čtvrtletí 2018;UPT;5024.0
Česko;1. čtvrtletí 2018;Zemřelí;31904.0
Česko;1. čtvrtletí 2018;Zemřelí do 1 roku;89.0
Česko;1. čtvrtletí 2018;Zemřelí do 28 dnů;56.0
Česko;1. čtvrtletí 2018;Přirozený přírůstek/úbytek;-4452.0
Česko;1. čtvrtletí 2018;Přistěhovalí;12804.0
Česko;1. čtvrtletí 2018;Vystěhovalí;5052.0
Česko;1. čtvrtletí 2018;Přírůstek/úbytek stěhováním;7752.0
Česko;1. čtvrtletí 2018;Celkový přírůstek/úbytek;3300.0
Česko;4. čtvrtletí 2017;Počáteční stav obyvatel;10600542.0
Česko;4. čtvrtletí 2017;Střední stav obyvatel;10606126.0
Česko;4. čtvrtletí 2017;Koncový stav obyvatel;10610055.0
Česko;4. čtvrtletí 2017;Sňatky;6229.0
Česko;4. čtvrtletí 2017;Rozvody;7244.0
Česko;4. čtvrtletí 2017;Živě narození;27726.0
Česko;4. čtvrtletí 2017;Potraty;8458.0
Česko;4. čtvrtletí 2017;UPT;4527.0
Česko;4. čtvrtletí 2017;Zemřelí;27750.0
Česko;4. čtvrtletí 2017;Zemřelí do 1 roku;74.0
Česko;4. čtvrtletí 2017;Zemřelí do 28 dnů;52.0
Česko;4. čtvrtletí 2017;Přirozený přírůstek/úbytek;-24.0
Česko;4. čtvrtletí 2017;Přistěhovalí;13330.0
Česko;4. čtvrtletí 2017;Vystěhovalí;3793.0
Česko;4. čtvrtletí 2017;Přírůstek/úbytek stěhováním;9537.0
Česko;4. čtvrtletí 2017;Celkový přírůstek/úbytek;9513.0
Česko;3. čtvrtletí 2017;Počáteční stav obyvatel;10589526.0
Česko;3. čtvrtletí 2017;Střední stav obyvatel;10595046.0
Česko;3. čtvrtletí 2017;Koncový stav obyvatel;10600542.0
Česko;3. čtvrtletí 2017;Sňatky;26867.0
Česko;3. čtvrtletí 2017;Rozvody;5500.0
Česko;3. čtvrtletí 2017;Živě narození;30399.0
Česko;3. čtvrtletí 2017;Potraty;8396.0
Česko;3. čtvrtletí 2017;UPT;4639.0
Česko;3. čtvrtletí 2017;Zemřelí;25605.0
Česko;3. čtvrtletí 2017;Zemřelí do 1 roku;89.0
Česko;3. čtvrtletí 2017;Zemřelí do 28 dnů;49.0
Česko;3. čtvrtletí 2017;Přirozený přírůstek/úbytek;4794.0
Česko;3. čtvrtletí 2017;Přistěhovalí;11188.0
Česko;3. čtvrtletí 2017;Vystěhovalí;4966.0
Česko;3. čtvrtletí 2017;Přírůstek/úbytek stěhováním;6222.0
Česko;3. čtvrtletí 2017;Celkový přírůstek/úbytek;11016.0
Česko;2. čtvrtletí 2017;Počáteční stav obyvatel;10579748.0
Česko;2. čtvrtletí 2017;Střední stav obyvatel;10584101.0
Česko;2. čtvrtletí 2017;Koncový stav obyvatel;10589526.0
Česko;2. čtvrtletí 2017;Sňatky;15948.0
Česko;2. čtvrtletí 2017;Rozvody;6732.0
Česko;2. čtvrtletí 2017;Živě narození;29037.0
Česko;2. čtvrtletí 2017;Potraty;8750.0
Česko;2. čtvrtletí 2017;UPT;4959.0
Česko;2. čtvrtletí 2017;Zemřelí;26071.0
Česko;2. čtvrtletí 2017;Zemřelí do 1 roku;72.0
Česko;2. čtvrtletí 2017;Zemřelí do 28 dnů;52.0
Česko;2. čtvrtletí 2017;Přirozený přírůstek/úbytek;2966.0
Česko;2. čtvrtletí 2017;Přistěhovalí;11302.0
Česko;2. čtvrtletí 2017;Vystěhovalí;4490.0
Česko;2. čtvrtletí 2017;Přírůstek/úbytek stěhováním;6812.0
Česko;2. čtvrtletí 2017;Celkový přírůstek/úbytek;9778.0
Česko;1. čtvrtletí 2017;Počáteční stav obyvatel;10578820.0
Česko;1. čtvrtletí 2017;Střední stav obyvatel;10578089.0
Česko;1. čtvrtletí 2017;Koncový stav obyvatel;10579748.0
Česko;1. čtvrtletí 2017;Sňatky;3523.0
Česko;1. čtvrtletí 2017;Rozvody;6279.0
Česko;1. čtvrtletí 2017;Živě narození;27243.0
Česko;1. čtvrtletí 2017;Potraty;9408.0
Česko;1. čtvrtletí 2017;UPT;5290.0
Česko;1. čtvrtletí 2017;Zemřelí;32017.0
Česko;1. čtvrtletí 2017;Zemřelí do 1 roku;69.0
Česko;1. čtvrtletí 2017;Zemřelí do 28 dnů;50.0
Česko;1. čtvrtletí 2017;Přirozený přírůstek/úbytek;-4774.0
Česko;1. čtvrtletí 2017;Přistěhovalí;10137.0
Česko;1. čtvrtletí 2017;Vystěhovalí;4435.0
Česko;1. čtvrtletí 2017;Přírůstek/úbytek stěhováním;5702.0
Česko;1. čtvrtletí 2017;Celkový přírůstek/úbytek;928.0
Česko;4. čtvrtletí 2016;Počáteční stav obyvatel;10573997.0
Česko;4. čtvrtletí 2016;Střední stav obyvatel;10577281.0
Česko;4. čtvrtletí 2016;Koncový stav obyvatel;10578820.0
Česko;4. čtvrtletí 2016;Sňatky;6749.0
Česko;4. čtvrtletí 2016;Rozvody;5769.0
Česko;4. čtvrtletí 2016;Živě narození;26822.0
Česko;4. čtvrtletí 2016;Potraty;8677.0
Česko;4. čtvrtletí 2016;UPT;4818.0
Česko;4. čtvrtletí 2016;Zemřelí;28187.0
Česko;4. čtvrtletí 2016;Zemřelí do 1 roku;80.0
Česko;4. čtvrtletí 2016;Zemřelí do 28 dnů;46.0
Česko;4. čtvrtletí 2016;Přirozený přírůstek/úbytek;-1365.0
Česko;4. čtvrtletí 2016;Přistěhovalí;10331.0
Česko;4. čtvrtletí 2016;Vystěhovalí;4143.0
Česko;4. čtvrtletí 2016;Přírůstek/úbytek stěhováním;6188.0
Česko;4. čtvrtletí 2016;Celkový přírůstek/úbytek;4823.0
Česko;3. čtvrtletí 2016;Počáteční stav obyvatel;10565284.0
Česko;3. čtvrtletí 2016;Střední stav obyvatel;10569374.0
Česko;3. čtvrtletí 2016;Koncový stav obyvatel;10573997.0
Česko;3. čtvrtletí 2016;Sňatky;24165.0
Česko;3. čtvrtletí 2016;Rozvody;5616.0
Česko;3. čtvrtletí 2016;Živě narození;30384.0
Česko;3. čtvrtletí 2016;Potraty;8676.0
Česko;3. čtvrtletí 2016;UPT;4918.0
Česko;3. čtvrtletí 2016;Zemřelí;25281.0
Česko;3. čtvrtletí 2016;Zemřelí do 1 roku;79.0
Česko;3. čtvrtletí 2016;Zemřelí do 28 dnů;48.0
Česko;3. čtvrtletí 2016;Přirozený přírůstek/úbytek;5103.0
Česko;3. čtvrtletí 2016;Přistěhovalí;8601.0
Česko;3. čtvrtletí 2016;Vystěhovalí;4991.0
Česko;3. čtvrtletí 2016;Přírůstek/úbytek stěhováním;3610.0
Česko;3. čtvrtletí 2016;Celkový přírůstek/úbytek;8713.0
Česko;2. čtvrtletí 2016;Počáteční stav obyvatel;10558317.0
Česko;2. čtvrtletí 2016;Střední stav obyvatel;10561421.0
Česko;2. čtvrtletí 2016;Koncový stav obyvatel;10565284.0
Česko;2. čtvrtletí 2016;Sňatky;16353.0
Česko;2. čtvrtletí 2016;Rozvody;7263.0
Česko;2. čtvrtletí 2016;Živě narození;28080.0
Česko;2. čtvrtletí 2016;Potraty;8920.0
Česko;2. čtvrtletí 2016;UPT;5093.0
Česko;2. čtvrtletí 2016;Zemřelí;26086.0
Česko;2. čtvrtletí 2016;Zemřelí do 1 roku;82.0
Česko;2. čtvrtletí 2016;Zemřelí do 28 dnů;50.0
Česko;2. čtvrtletí 2016;Přirozený přírůstek/úbytek;1994.0
Česko;2. čtvrtletí 2016;Přistěhovalí;9120.0
Česko;2. čtvrtletí 2016;Vystěhovalí;4147.0
Česko;2. čtvrtletí 2016;Přírůstek/úbytek stěhováním;4973.0
Česko;2. čtvrtletí 2016;Celkový přírůstek/úbytek;6967.0
Česko;1. čtvrtletí 2016;Počáteční stav obyvatel;10553843.0
Česko;1. čtvrtletí 2016;Střední stav obyvatel;10555957.0
Česko;1. čtvrtletí 2016;Koncový stav obyvatel;10558317.0
Česko;1. čtvrtletí 2016;Sňatky;3501.0
Česko;1. čtvrtletí 2016;Rozvody;6348.0
Česko;1. čtvrtletí 2016;Živě narození;27377.0
Česko;1. čtvrtletí 2016;Potraty;9648.0
Česko;1. čtvrtletí 2016;UPT;5577.0
Česko;1. čtvrtletí 2016;Zemřelí;28196.0
Česko;1. čtvrtletí 2016;Zemřelí do 1 roku;76.0
Česko;1. čtvrtletí 2016;Zemřelí do 28 dnů;48.0
Česko;1. čtvrtletí 2016;Přirozený přírůstek/úbytek;-819.0
Česko;1. čtvrtletí 2016;Přistěhovalí;9451.0
Česko;1. čtvrtletí 2016;Vystěhovalí;4158.0
Česko;1. čtvrtletí 2016;Přírůstek/úbytek stěhováním;5293.0
Česko;1. čtvrtletí 2016;Celkový přírůstek/úbytek;4474.0
Česko;4. čtvrtletí 2015;Počáteční stav obyvatel;10548216.0
Česko;4. čtvrtletí 2015;Střední stav obyvatel;10551257.0
Česko;4. čtvrtletí 2015;Koncový stav obyvatel;10553843.0
Česko;4. čtvrtletí 2015;Sňatky;6468.0
Česko;4. čtvrtletí 2015;Rozvody;6953.0
Česko;4. čtvrtletí 2015;Živě narození;26510.0
Česko;4. čtvrtletí 2015;Potraty;8752.0
Česko;4. čtvrtletí 2015;UPT;4944.0
Česko;4. čtvrtletí 2015;Zemřelí;26718.0
Česko;4. čtvrtletí 2015;Zemřelí do 1 roku;66.0
Česko;4. čtvrtletí 2015;Zemřelí do 28 dnů;41.0
Česko;4. čtvrtletí 2015;Přirozený přírůstek/úbytek;-208.0
Česko;4. čtvrtletí 2015;Přistěhovalí;9787.0
Česko;4. čtvrtletí 2015;Vystěhovalí;3952.0
Česko;4. čtvrtletí 2015;Přírůstek/úbytek stěhováním;5835.0
Česko;4. čtvrtletí 2015;Celkový přírůstek/úbytek;5627.0
Česko;3. čtvrtletí 2015;Počáteční stav obyvatel;10542942.0
Česko;3. čtvrtletí 2015;Střední stav obyvatel;10545155.0
Česko;3. čtvrtletí 2015;Koncový stav obyvatel;10548216.0
Česko;3. čtvrtletí 2015;Sňatky;22614.0
Česko;3. čtvrtletí 2015;Rozvody;5769.0
Česko;3. čtvrtletí 2015;Živě narození;29300.0
Česko;3. čtvrtletí 2015;Potraty;8817.0
Česko;3. čtvrtletí 2015;UPT;4976.0
Česko;3. čtvrtletí 2015;Zemřelí;26677.0
Česko;3. čtvrtletí 2015;Zemřelí do 1 roku;77.0
Česko;3. čtvrtletí 2015;Zemřelí do 28 dnů;52.0
Česko;3. čtvrtletí 2015;Přirozený přírůstek/úbytek;2623.0
Česko;3. čtvrtletí 2015;Přistěhovalí;7971.0
Česko;3. čtvrtletí 2015;Vystěhovalí;5320.0
Česko;3. čtvrtletí 2015;Přírůstek/úbytek stěhováním;2651.0
Česko;3. čtvrtletí 2015;Celkový přírůstek/úbytek;5274.0
Česko;2. čtvrtletí 2015;Počáteční stav obyvatel;10537835.0
Česko;2. čtvrtletí 2015;Střední stav obyvatel;10539751.0
Česko;2. čtvrtletí 2015;Koncový stav obyvatel;10542942.0
Česko;2. čtvrtletí 2015;Sňatky;15467.0
Česko;2. čtvrtletí 2015;Rozvody;7046.0
Česko;2. čtvrtletí 2015;Živě narození;28160.0
Česko;2. čtvrtletí 2015;Potraty;8809.0
Česko;2. čtvrtletí 2015;UPT;5090.0
Česko;2. čtvrtletí 2015;Zemřelí;26155.0
Česko;2. čtvrtletí 2015;Zemřelí do 1 roku;65.0
Česko;2. čtvrtletí 2015;Zemřelí do 28 dnů;35.0
Česko;2. čtvrtletí 2015;Přirozený přírůstek/úbytek;2005.0
Česko;2. čtvrtletí 2015;Přistěhovalí;7608.0
Česko;2. čtvrtletí 2015;Vystěhovalí;4506.0
Česko;2. čtvrtletí 2015;Přírůstek/úbytek stěhováním;3102.0
Česko;2. čtvrtletí 2015;Celkový přírůstek/úbytek;5107.0
Česko;1. čtvrtletí 2015;Počáteční stav obyvatel;10538275.0
Česko;1. čtvrtletí 2015;Střední stav obyvatel;10537839.0
Česko;1. čtvrtletí 2015;Koncový stav obyvatel;10537835.0
Česko;1. čtvrtletí 2015;Sňatky;3642.0
Česko;1. čtvrtletí 2015;Rozvody;6315.0
Česko;1. čtvrtletí 2015;Živě narození;26794.0
Česko;1. čtvrtletí 2015;Potraty;9383.0
Česko;1. čtvrtletí 2015;UPT;5393.0
Česko;1. čtvrtletí 2015;Zemřelí;31623.0
Česko;1. čtvrtletí 2015;Zemřelí do 1 roku;64.0
Česko;1. čtvrtletí 2015;Zemřelí do 28 dnů;37.0
Česko;1. čtvrtletí 2015;Přirozený přírůstek/úbytek;-4829.0
Česko;1. čtvrtletí 2015;Přistěhovalí;9556.0
Česko;1. čtvrtletí 2015;Vystěhovalí;5167.0
Česko;1. čtvrtletí 2015;Přírůstek/úbytek stěhováním;4389.0
Česko;1. čtvrtletí 2015;Celkový přírůstek/úbytek;-440.0
Česko;4. čtvrtletí 2014;Počáteční stav obyvatel;10532879.0
Česko;4. čtvrtletí 2014;Střední stav obyvatel;10536487.0
Česko;4. čtvrtletí 2014;Koncový stav obyvatel;10538275.0
Česko;4. čtvrtletí 2014;Sňatky;5467.0
Česko;4. čtvrtletí 2014;Rozvody;6993.0
Česko;4. čtvrtletí 2014;Živě narození;26259.0
Česko;4. čtvrtletí 2014;Potraty;8906.0
Česko;4. čtvrtletí 2014;UPT;5100.0
Česko;4. čtvrtletí 2014;Zemřelí;27628.0
Česko;4. čtvrtletí 2014;Zemřelí do 1 roku;59.0
Česko;4. čtvrtletí 2014;Zemřelí do 28 dnů;43.0
Česko;4. čtvrtletí 2014;Přirozený přírůstek/úbytek;-1369.0
Česko;4. čtvrtletí 2014;Přistěhovalí;10955.0
Česko;4. čtvrtletí 2014;Vystěhovalí;4190.0
Česko;4. čtvrtletí 2014;Přírůstek/úbytek stěhováním;6765.0
Česko;4. čtvrtletí 2014;Celkový přírůstek/úbytek;5396.0
Česko;3. čtvrtletí 2014;Počáteční stav obyvatel;10524783.0
Česko;3. čtvrtletí 2014;Střední stav obyvatel;10528112.0
Česko;3. čtvrtletí 2014;Koncový stav obyvatel;10532879.0
Česko;3. čtvrtletí 2014;Sňatky;21313.0
Česko;3. čtvrtletí 2014;Rozvody;6090.0
Česko;3. čtvrtletí 2014;Živě narození;29530.0
Česko;3. čtvrtletí 2014;Potraty;8817.0
Česko;3. čtvrtletí 2014;UPT;5147.0
Česko;3. čtvrtletí 2014;Zemřelí;25801.0
Česko;3. čtvrtletí 2014;Zemřelí do 1 roku;64.0
Česko;3. čtvrtletí 2014;Zemřelí do 28 dnů;41.0
Česko;3. čtvrtletí 2014;Přirozený přírůstek/úbytek;3729.0
Česko;3. čtvrtletí 2014;Přistěhovalí;10274.0
Česko;3. čtvrtletí 2014;Vystěhovalí;5907.0
Česko;3. čtvrtletí 2014;Přírůstek/úbytek stěhováním;4367.0
Česko;3. čtvrtletí 2014;Celkový přírůstek/úbytek;8096.0
Česko;2. čtvrtletí 2014;Počáteční stav obyvatel;10519301.0
Česko;2. čtvrtletí 2014;Střední stav obyvatel;10521718.0
Česko;2. čtvrtletí 2014;Koncový stav obyvatel;10524783.0
Česko;2. čtvrtletí 2014;Sňatky;14853.0
Česko;2. čtvrtletí 2014;Rozvody;6977.0
Česko;2. čtvrtletí 2014;Živě narození;27761.0
Česko;2. čtvrtletí 2014;Potraty;9305.0
Česko;2. čtvrtletí 2014;UPT;5659.0
Česko;2. čtvrtletí 2014;Zemřelí;25501.0
Česko;2. čtvrtletí 2014;Zemřelí do 1 roku;78.0
Česko;2. čtvrtletí 2014;Zemřelí do 28 dnů;51.0
Česko;2. čtvrtletí 2014;Přirozený přírůstek/úbytek;2260.0
Česko;2. čtvrtletí 2014;Přistěhovalí;8085.0
Česko;2. čtvrtletí 2014;Vystěhovalí;4863.0
Česko;2. čtvrtletí 2014;Přírůstek/úbytek stěhováním;3222.0
Česko;2. čtvrtletí 2014;Celkový přírůstek/úbytek;5482.0
Česko;1. čtvrtletí 2014;Počáteční stav obyvatel;10512419.0
Česko;1. čtvrtletí 2014;Střední stav obyvatel;10516521.0
Česko;1. čtvrtletí 2014;Koncový stav obyvatel;10519301.0
Česko;1. čtvrtletí 2014;Sňatky;3942.0
Česko;1. čtvrtletí 2014;Rozvody;6704.0
Česko;1. čtvrtletí 2014;Živě narození;26310.0
Česko;1. čtvrtletí 2014;Potraty;9928.0
Česko;1. čtvrtletí 2014;UPT;5987.0
Česko;1. čtvrtletí 2014;Zemřelí;26735.0
Česko;1. čtvrtletí 2014;Zemřelí do 1 roku;62.0
Česko;1. čtvrtletí 2014;Zemřelí do 28 dnů;37.0
Česko;1. čtvrtletí 2014;Přirozený přírůstek/úbytek;-425.0
Česko;1. čtvrtletí 2014;Přistěhovalí;12311.0
Česko;1. čtvrtletí 2014;Vystěhovalí;5004.0
Česko;1. čtvrtletí 2014;Přírůstek/úbytek stěhováním;7307.0
Česko;1. čtvrtletí 2014;Celkový přírůstek/úbytek;6882.0
Česko;4. čtvrtletí 2013;Počáteční stav obyvatel;10513815.0
Česko;4. čtvrtletí 2013;Střední stav obyvatel;10513745.0
Česko;4. čtvrtletí 2013;Koncový stav obyvatel;10512419.0
Česko;4. čtvrtletí 2013;Sňatky;5533.0
Česko;4. čtvrtletí 2013;Rozvody;7804.0
Česko;4. čtvrtletí 2013;Živě narození;25504.0
Česko;4. čtvrtletí 2013;Potraty;9352.0
Česko;4. čtvrtletí 2013;UPT;5500.0
Česko;4. čtvrtletí 2013;Zemřelí;26486.0
Česko;4. čtvrtletí 2013;Zemřelí do 1 roku;76.0
Česko;4. čtvrtletí 2013;Zemřelí do 28 dnů;46.0
Česko;4. čtvrtletí 2013;Přirozený přírůstek/úbytek;-982.0
Česko;4. čtvrtletí 2013;Přistěhovalí;8926.0
Česko;4. čtvrtletí 2013;Vystěhovalí;9340.0
Česko;4. čtvrtletí 2013;Přírůstek/úbytek stěhováním;-414.0
Česko;4. čtvrtletí 2013;Celkový přírůstek/úbytek;-1396.0
Česko;3. čtvrtletí 2013;Počáteční stav obyvatel;10510719.0
Česko;3. čtvrtletí 2013;Střední stav obyvatel;10512169.0
Česko;3. čtvrtletí 2013;Koncový stav obyvatel;10513815.0
Česko;3. čtvrtletí 2013;Sňatky;20573.0
Česko;3. čtvrtletí 2013;Rozvody;6344.0
Česko;3. čtvrtletí 2013;Živě narození;28786.0
Česko;3. čtvrtletí 2013;Potraty;9301.0
Česko;3. čtvrtletí 2013;UPT;5614.0
Česko;3. čtvrtletí 2013;Zemřelí;25544.0
Česko;3. čtvrtletí 2013;Zemřelí do 1 roku;62.0
Česko;3. čtvrtletí 2013;Zemřelí do 28 dnů;39.0
Česko;3. čtvrtletí 2013;Přirozený přírůstek/úbytek;3242.0
Česko;3. čtvrtletí 2013;Přistěhovalí;6729.0
Česko;3. čtvrtletí 2013;Vystěhovalí;6875.0
Česko;3. čtvrtletí 2013;Přírůstek/úbytek stěhováním;-146.0
Česko;3. čtvrtletí 2013;Celkový přírůstek/úbytek;3096.0
Česko;2. čtvrtletí 2013;Počáteční stav obyvatel;10511651.0
Česko;2. čtvrtletí 2013;Střední stav obyvatel;10510564.0
Česko;2. čtvrtletí 2013;Koncový stav obyvatel;10510719.0
Česko;2. čtvrtletí 2013;Sňatky;14048.0
Česko;2. čtvrtletí 2013;Rozvody;7062.0
Česko;2. čtvrtletí 2013;Živě narození;26787.0
Česko;2. čtvrtletí 2013;Potraty;9335.0
Česko;2. čtvrtletí 2013;UPT;5717.0
Česko;2. čtvrtletí 2013;Zemřelí;26893.0
Česko;2. čtvrtletí 2013;Zemřelí do 1 roku;59.0
Česko;2. čtvrtletí 2013;Zemřelí do 28 dnů;30.0
Česko;2. čtvrtletí 2013;Přirozený přírůstek/úbytek;-106.0
Česko;2. čtvrtletí 2013;Přistěhovalí;5996.0
Česko;2. čtvrtletí 2013;Vystěhovalí;6822.0
Česko;2. čtvrtletí 2013;Přírůstek/úbytek stěhováním;-826.0
Česko;2. čtvrtletí 2013;Celkový přírůstek/úbytek;-932.0
Česko;1. čtvrtletí 2013;Počáteční stav obyvatel;10516125.0
Česko;1. čtvrtletí 2013;Střední stav obyvatel;10513989.0
Česko;1. čtvrtletí 2013;Koncový stav obyvatel;10511651.0
Česko;1. čtvrtletí 2013;Sňatky;3345.0
Česko;1. čtvrtletí 2013;Rozvody;6685.0
Česko;1. čtvrtletí 2013;Živě narození;25674.0
Česko;1. čtvrtletí 2013;Potraty;9699.0
Česko;1. čtvrtletí 2013;UPT;5883.0
Česko;1. čtvrtletí 2013;Zemřelí;30237.0
Česko;1. čtvrtletí 2013;Zemřelí do 1 roku;68.0
Česko;1. čtvrtletí 2013;Zemřelí do 28 dnů;36.0
Česko;1. čtvrtletí 2013;Přirozený přírůstek/úbytek;-4563.0
Česko;1. čtvrtletí 2013;Přistěhovalí;7928.0
Česko;1. čtvrtletí 2013;Vystěhovalí;7839.0
Česko;1. čtvrtletí 2013;Přírůstek/úbytek stěhováním;89.0
Česko;1. čtvrtletí 2013;Celkový přírůstek/úbytek;-4474.0
Česko;4. čtvrtletí 2012;Počáteční stav obyvatel;10516348.0
Česko;4. čtvrtletí 2012;Střední stav obyvatel;10517369.0
Česko;4. čtvrtletí 2012;Koncový stav obyvatel;10516125.0
Česko;4. čtvrtletí 2012;Sňatky;5921.0
Česko;4. čtvrtletí 2012;Rozvody;7196.0
Česko;4. čtvrtletí 2012;Živě narození;26528.0
Česko;4. čtvrtletí 2012;Potraty;9217.0
Česko;4. čtvrtletí 2012;UPT;5526.0
Česko;4. čtvrtletí 2012;Zemřelí;26981.0
Česko;4. čtvrtletí 2012;Zemřelí do 1 roku;63.0
Česko;4. čtvrtletí 2012;Zemřelí do 28 dnů;36.0
Česko;4. čtvrtletí 2012;Přirozený přírůstek/úbytek;-453.0
Česko;4. čtvrtletí 2012;Přistěhovalí;8940.0
Česko;4. čtvrtletí 2012;Vystěhovalí;8710.0
Česko;4. čtvrtletí 2012;Přírůstek/úbytek stěhováním;230.0
Česko;4. čtvrtletí 2012;Celkový přírůstek/úbytek;-223.0
Česko;3. čtvrtletí 2012;Počáteční stav obyvatel;10509286.0
Česko;3. čtvrtletí 2012;Střední stav obyvatel;10513523.0
Česko;3. čtvrtletí 2012;Koncový stav obyvatel;10516348.0
Česko;3. čtvrtletí 2012;Sňatky;20686.0
Česko;3. čtvrtletí 2012;Rozvody;5817.0
Česko;3. čtvrtletí 2012;Živě narození;28410.0
Česko;3. čtvrtletí 2012;Potraty;9074.0
Česko;3. čtvrtletí 2012;UPT;5546.0
Česko;3. čtvrtletí 2012;Zemřelí;25549.0
Česko;3. čtvrtletí 2012;Zemřelí do 1 roku;65.0
Česko;3. čtvrtletí 2012;Zemřelí do 28 dnů;47.0
Česko;3. čtvrtletí 2012;Přirozený přírůstek/úbytek;2861.0
Česko;3. čtvrtletí 2012;Přistěhovalí;12121.0
Česko;3. čtvrtletí 2012;Vystěhovalí;7920.0
Česko;3. čtvrtletí 2012;Přírůstek/úbytek stěhováním;4201.0
Česko;3. čtvrtletí 2012;Celkový přírůstek/úbytek;7062.0
Česko;2. čtvrtletí 2012;Počáteční stav obyvatel;10507571.0
Česko;2. čtvrtletí 2012;Střední stav obyvatel;10508271.0
Česko;2. čtvrtletí 2012;Koncový stav obyvatel;10509286.0
Česko;2. čtvrtletí 2012;Sňatky;14868.0
Česko;2. čtvrtletí 2012;Rozvody;6628.0
Česko;2. čtvrtletí 2012;Živě narození;27296.0
Česko;2. čtvrtletí 2012;Potraty;9268.0
Česko;2. čtvrtletí 2012;UPT;5708.0
Česko;2. čtvrtletí 2012;Zemřelí;26729.0
Česko;2. čtvrtletí 2012;Zemřelí do 1 roku;77.0
Česko;2. čtvrtletí 2012;Zemřelí do 28 dnů;38.0
Česko;2. čtvrtletí 2012;Přirozený přírůstek/úbytek;567.0
Česko;2. čtvrtletí 2012;Přistěhovalí;2737.0
Česko;2. čtvrtletí 2012;Vystěhovalí;1589.0
Česko;2. čtvrtletí 2012;Přírůstek/úbytek stěhováním;1148.0
Česko;2. čtvrtletí 2012;Celkový přírůstek/úbytek;1715.0
Česko;1. čtvrtletí 2012;Počáteční stav obyvatel;10505445.0
Česko;1. čtvrtletí 2012;Střední stav obyvatel;10506135.0
Česko;1. čtvrtletí 2012;Koncový stav obyvatel;10507571.0
Česko;1. čtvrtletí 2012;Sňatky;3731.0
Česko;1. čtvrtletí 2012;Rozvody;6761.0
Česko;1. čtvrtletí 2012;Živě narození;26342.0
Česko;1. čtvrtletí 2012;Potraty;10174.0
Česko;1. čtvrtletí 2012;UPT;6252.0
Česko;1. čtvrtletí 2012;Zemřelí;28930.0
Česko;1. čtvrtletí 2012;Zemřelí do 1 roku;80.0
Česko;1. čtvrtletí 2012;Zemřelí do 28 dnů;54.0
Česko;1. čtvrtletí 2012;Přirozený přírůstek/úbytek;-2588.0
Česko;1. čtvrtletí 2012;Přistěhovalí;6500.0
Česko;1. čtvrtletí 2012;Vystěhovalí;1786.0
Česko;1. čtvrtletí 2012;Přírůstek/úbytek stěhováním;4714.0
Česko;1. čtvrtletí 2012;Celkový přírůstek/úbytek;2126.0
Česko;4. čtvrtletí 2011;Počáteční stav obyvatel;10504757.0
Česko;4. čtvrtletí 2011;Střední stav obyvatel;10505720.0
Česko;4. čtvrtletí 2011;Koncový stav obyvatel;10505445.0
Česko;4. čtvrtletí 2011;Sňatky;6639.0
Česko;4. čtvrtletí 2011;Rozvody;6754.0
Česko;4. čtvrtletí 2011;Živě narození;25185.0
Česko;4. čtvrtletí 2011;Potraty;9583.0
Česko;4. čtvrtletí 2011;UPT;5799.0
Česko;4. čtvrtletí 2011;Zemřelí;27490.0
Česko;4. čtvrtletí 2011;Zemřelí do 1 roku;68.0
Česko;4. čtvrtletí 2011;Zemřelí do 28 dnů;39.0
Česko;4. čtvrtletí 2011;Přirozený přírůstek/úbytek;-2305.0
Česko;4. čtvrtletí 2011;Přistěhovalí;4023.0
Česko;4. čtvrtletí 2011;Vystěhovalí;1030.0
Česko;4. čtvrtletí 2011;Přírůstek/úbytek stěhováním;2993.0
Česko;4. čtvrtletí 2011;Celkový přírůstek/úbytek;688.0
Česko;3. čtvrtletí 2011;Počáteční stav obyvatel;10496672.0
Česko;3. čtvrtletí 2011;Střední stav obyvatel;10500364.0
Česko;3. čtvrtletí 2011;Koncový stav obyvatel;10504757.0
Česko;3. čtvrtletí 2011;Sňatky;20777.0
Česko;3. čtvrtletí 2011;Rozvody;6029.0
Česko;3. čtvrtletí 2011;Živě narození;28953.0
Česko;3. čtvrtletí 2011;Potraty;9478.0
Česko;3. čtvrtletí 2011;UPT;5889.0
Česko;3. čtvrtletí 2011;Zemřelí;25364.0
Česko;3. čtvrtletí 2011;Zemřelí do 1 roku;80.0
Česko;3. čtvrtletí 2011;Zemřelí do 28 dnů;47.0
Česko;3. čtvrtletí 2011;Přirozený přírůstek/úbytek;3589.0
Česko;3. čtvrtletí 2011;Přistěhovalí;5892.0
Česko;3. čtvrtletí 2011;Vystěhovalí;1396.0
Česko;3. čtvrtletí 2011;Přírůstek/úbytek stěhováním;4496.0
Česko;3. čtvrtletí 2011;Celkový přírůstek/úbytek;8085.0
Česko;2. čtvrtletí 2011;Počáteční stav obyvatel;10490828.0
Česko;2. čtvrtletí 2011;Střední stav obyvatel;10493114.0
