Území,Měsíce,Ukazatel,value
Česko,září 2019,Podnikatelé - obchod,98.76611454
Česko,září 2019,Podnikatelé - služby,101.56731087
Česko,září 2019,Spotřebitelé,111.936795
Česko,srpen 2019,Souhrnný indikátor,102.97206694
Česko,srpen 2019,Podnikatelé,100.72687943
Česko,srpen 2019,Podnikatelé - průmysl,96.52347627
Česko,srpen 2019,Podnikatelé - stavebnictví,118.23836775
Česko,srpen 2019,Podnikatelé - obchod,99.63476991
Česko,srpen 2019,Podnikatelé - služby,103.32770887
Česko,srpen 2019,Spotřebitelé,114.16994802
Česko,červenec 2019,Souhrnný indikátor,102.30072282
Česko,červenec 2019,Podnikatelé,99.80899266
Česko,červenec 2019,Podnikatelé - průmysl,96.52347627
Česko,červenec 2019,Podnikatelé - stavebnictví,121.82134859
Česko,červenec 2019,Podnikatelé - obchod,98.4186524
Česko,červenec 2019,Podnikatelé - služby,101.03153757
Česko,červenec 2019,Spotřebitelé,114.72823627
Česko,červen 2019,Souhrnný indikátor,102.18417002
Česko,červen 2019,Podnikatelé,100.17278924
Česko,červen 2019,Podnikatelé - průmysl,96.52347627
Česko,červen 2019,Podnikatelé - stavebnictví,124.80716596
Česko,červen 2019,Podnikatelé - obchod,96.68134168
Česko,červen 2019,Podnikatelé - služby,101.796928
Česko,červen 2019,Spotřebitelé,112.21593913
Česko,květen 2019,Souhrnný indikátor,102.683016
Česko,květen 2019,Podnikatelé,100.88359181
Česko,květen 2019,Podnikatelé - průmysl,97.51856366
Česko,květen 2019,Podnikatelé - stavebnictví,124.21000249
Česko,květen 2019,Podnikatelé - obchod,97.54999704
Česko,květen 2019,Podnikatelé - služby,102.33270131
Česko,květen 2019,Spotřebitelé,111.65765088
Česko,duben 2019,Souhrnný indikátor,104.56650924
Česko,duben 2019,Podnikatelé,103.0327901
Česko,duben 2019,Podnikatelé - průmysl,99.80726464
Česko,duben 2019,Podnikatelé - stavebnictví,123.01567554
Česko,duben 2019,Podnikatelé - obchod,97.02880382
Česko,duben 2019,Podnikatelé - služby,105.08810688
Česko,duben 2019,Spotřebitelé,112.21593913
Česko,březen 2019,Souhrnný indikátor,104.42664588
Česko,březen 2019,Podnikatelé,102.69697787
Česko,březen 2019,Podnikatelé - průmysl,98.21512483
Česko,březen 2019,Podnikatelé - stavebnictví,125.40432944
Česko,březen 2019,Podnikatelé - obchod,97.54999704
Česko,březen 2019,Podnikatelé - služby,105.62388018
Česko,březen 2019,Spotřebitelé,113.05337151
Česko,únor 2019,Souhrnný indikátor,105.70872667
Česko,únor 2019,Podnikatelé,103.78836763
Česko,únor 2019,Podnikatelé - průmysl,99.80726464
Česko,únor 2019,Podnikatelé - stavebnictví,123.61283901
Česko,únor 2019,Podnikatelé - obchod,97.89745918
Česko,únor 2019,Podnikatelé - služby,106.61888775
Česko,únor 2019,Spotřebitelé,115.28652453
Česko,leden 2019,Souhrnný indikátor,105.13062478
Česko,leden 2019,Podnikatelé,102.98241827
Česko,leden 2019,Podnikatelé - průmysl,99.50873843
Česko,leden 2019,Podnikatelé - stavebnictví,126.00149291
Česko,leden 2019,Podnikatelé - obchod,99.28730776
Česko,leden 2019,Podnikatelé - služby,104.62887261
Česko,leden 2019,Spotřebitelé,115.84481278
Česko,prosinec 2018,Souhrnný indikátor,105.71338878
Česko,prosinec 2018,Podnikatelé,103.68202708
Česko,prosinec 2018,Podnikatelé - průmysl,99.80726464
Česko,prosinec 2018,Podnikatelé - stavebnictví,123.01567554
Česko,prosinec 2018,Podnikatelé - obchod,101.89327384
Česko,prosinec 2018,Podnikatelé - služby,105.85349731
Česko,prosinec 2018,Spotřebitelé,115.84481278
Česko,listopad 2018,Souhrnný indikátor,106.41736769
Česko,listopad 2018,Podnikatelé,105.1428103
Česko,listopad 2018,Podnikatelé - průmysl,101.79743941
Česko,listopad 2018,Podnikatelé - stavebnictví,120.62702165
Česko,listopad 2018,Podnikatelé - obchod,99.89536651
Česko,listopad 2018,Podnikatelé - služby,107.69043436
Česko,listopad 2018,Spotřebitelé,112.77422738
Česko,říjen 2018,Souhrnný indikátor,106.58520372
Česko,říjen 2018,Podnikatelé,104.61670447
Česko,říjen 2018,Podnikatelé - průmysl,102.49400058
Česko,říjen 2018,Podnikatelé - stavebnictví,117.64120428
Česko,říjen 2018,Podnikatelé - obchod,103.10939135
Česko,říjen 2018,Podnikatelé - služby,105.62388018
Česko,říjen 2018,Spotřebitelé,116.40310104
Česko,září 2018,Souhrnný indikátor,106.7343913
Česko,září 2018,Podnikatelé,104.62789821
Česko,září 2018,Podnikatelé - průmysl,101.79743941
Česko,září 2018,Podnikatelé - stavebnictví,116.44687733
Česko,září 2018,Podnikatelé - obchod,105.36789529
Česko,září 2018,Podnikatelé - služby,106.15965349
Česko,září 2018,Spotřebitelé,117.24053342
Česko,srpen 2018,Souhrnný indikátor,106.19358631
Česko,srpen 2018,Podnikatelé,104.20253605
Česko,srpen 2018,Podnikatelé - průmysl,101.79743941
Česko,srpen 2018,Podnikatelé - stavebnictví,117.04404081
Česko,srpen 2018,Podnikatelé - obchod,100.41655973
Česko,srpen 2018,Podnikatelé - služby,105.85349731
Česko,srpen 2018,Spotřebitelé,116.12395691
Česko,červenec 2018,Souhrnný indikátor,105.71338878
Česko,červenec 2018,Podnikatelé,103.34621485
Česko,červenec 2018,Podnikatelé - průmysl,100.80235202
Česko,červenec 2018,Podnikatelé - stavebnictví,113.46105997
Česko,červenec 2018,Podnikatelé - obchod,101.89327384
Česko,červenec 2018,Podnikatelé - služby,105.08810688
Česko,červenec 2018,Spotřebitelé,117.51967755
Česko,červen 2018,Souhrnný indikátor,106.92553789
Česko,červen 2018,Podnikatelé,104.74543249
Česko,červen 2018,Podnikatelé - průmysl,103.48908796
Česko,červen 2018,Podnikatelé - stavebnictví,112.86389649
Česko,červen 2018,Podnikatelé - obchod,101.63267724
Česko,červen 2018,Podnikatelé - služby,105.62388018
Česko,červen 2018,Spotřebitelé,117.79882167
Česko,květen 2018,Souhrnný indikátor,105.98379127
Česko,květen 2018,Podnikatelé,103.50292723
Česko,květen 2018,Podnikatelé - průmysl,101.49891319
Česko,květen 2018,Podnikatelé - stavebnictví,112.26673302
Česko,květen 2018,Podnikatelé - obchod,101.89327384
Česko,květen 2018,Podnikatelé - služby,104.85848975
Česko,květen 2018,Spotřebitelé,118.35710993
Česko,duben 2018,Souhrnný indikátor,107.01411802
Česko,duben 2018,Podnikatelé,104.96371044
Česko,duben 2018,Podnikatelé - průmysl,103.78761418
Česko,duben 2018,Podnikatelé - stavebnictví,112.86389649
Česko,duben 2018,Podnikatelé - obchod,104.49923993
Česko,duben 2018,Podnikatelé - služby,105.39426305
Česko,duben 2018,Spotřebitelé,117.24053342
Česko,březen 2018,Souhrnný indikátor,106.88357888
Česko,březen 2018,Podnikatelé,104.35924842
Česko,březen 2018,Podnikatelé - průmysl,103.48908796
Česko,březen 2018,Podnikatelé - stavebnictví,112.86389649
Česko,březen 2018,Podnikatelé - obchod,104.49923993
Česko,březen 2018,Podnikatelé - služby,104.32271644
Česko,březen 2018,Spotřebitelé,119.47368644
Česko,únor 2018,Souhrnný indikátor,106.70175652
Česko,únor 2018,Podnikatelé,104.86856364
Česko,únor 2018,Podnikatelé - průmysl,103.19056175
Česko,únor 2018,Podnikatelé - stavebnictví,108.68375218
Česko,únor 2018,Podnikatelé - obchod,107.10520601
Česko,únor 2018,Podnikatelé - služby,105.85349731
Česko,únor 2018,Spotřebitelé,115.84481278
Česko,leden 2018,Souhrnný indikátor,106.36608445
Česko,leden 2018,Podnikatelé,104.24171414
Česko,leden 2018,Podnikatelé - průmysl,103.48908796
Česko,leden 2018,Podnikatelé - stavebnictví,102.11495397
Česko,leden 2018,Podnikatelé - obchod,106.8446094
Česko,leden 2018,Podnikatelé - služby,104.85848975
Česko,leden 2018,Spotřebitelé,116.96138929
Česko,prosinec 2017,Souhrnný indikátor,106.71108074
Česko,prosinec 2017,Podnikatelé,104.82378868
Česko,prosinec 2017,Podnikatelé - průmysl,105.47926273
Česko,prosinec 2017,Podnikatelé - stavebnictví,103.90644439
Česko,prosinec 2017,Podnikatelé - obchod,104.32550885
Česko,prosinec 2017,Podnikatelé - služby,104.32271644
Česko,prosinec 2017,Spotřebitelé,116.12395691
Česko,listopad 2017,Souhrnný indikátor,106.2262211
Česko,listopad 2017,Podnikatelé,104.01783932
Česko,listopad 2017,Podnikatelé - průmysl,104.18564913
Česko,listopad 2017,Podnikatelé - stavebnictví,101.5177905
Česko,listopad 2017,Podnikatelé - obchod,105.71535743
Česko,listopad 2017,Podnikatelé - služby,103.86348218
Česko,listopad 2017,Spotřebitelé,117.24053342
Česko,říjen 2017,Souhrnný indikátor,106.62250061
Česko,říjen 2017,Podnikatelé,104.71744814
Česko,říjen 2017,Podnikatelé - průmysl,106.1758239
Česko,říjen 2017,Podnikatelé - stavebnictví,98.53197313
Česko,říjen 2017,Podnikatelé - obchod,104.84670207
Česko,říjen 2017,Podnikatelé - služby,103.86348218
Česko,říjen 2017,Spotřebitelé,116.12395691
Česko,září 2017,Souhrnný indikátor,106.04906084
Česko,září 2017,Podnikatelé,104.36484529
Česko,září 2017,Podnikatelé - průmysl,103.78761418
Česko,září 2017,Podnikatelé - stavebnictví,99.1291366
Česko,září 2017,Podnikatelé - obchod,103.63058457
Česko,září 2017,Podnikatelé - služby,105.62388018
Česko,září 2017,Spotřebitelé,114.44909215
Česko,srpen 2017,Souhrnný indikátor,105.45697262
Česko,srpen 2017,Podnikatelé,104.10179238
Česko,srpen 2017,Podnikatelé - průmysl,103.48908796
Česko,srpen 2017,Podnikatelé - stavebnictví,97.33764618
Česko,srpen 2017,Podnikatelé - obchod,106.58401279
Česko,srpen 2017,Podnikatelé - služby,105.08810688
Česko,srpen 2017,Spotřebitelé,112.21593913
Česko,červenec 2017,Souhrnný indikátor,104.72035893
Česko,červenec 2017,Podnikatelé,103.32942424
Česko,červenec 2017,Podnikatelé - průmysl,102.79252679
Česko,červenec 2017,Podnikatelé - stavebnictví,90.76884797
Česko,červenec 2017,Podnikatelé - obchod,104.23864332
Česko,červenec 2017,Podnikatelé - služby,105.08810688
Česko,červenec 2017,Spotřebitelé,111.65765088
Česko,červen 2017,Souhrnný indikátor,104.14225705
Česko,červen 2017,Podnikatelé,102.41153747
Česko,červen 2017,Podnikatelé - průmysl,100.80235202
Česko,červen 2017,Podnikatelé - stavebnictví,94.94899229
Česko,červen 2017,Podnikatelé - obchod,103.97804671
Česko,červen 2017,Podnikatelé - služby,104.62887261
Česko,červen 2017,Spotřebitelé,112.77422738
Česko,květen 2017,Souhrnný indikátor,103.54550672
Česko,květen 2017,Podnikatelé,102.03095027
Česko,květen 2017,Podnikatelé - průmysl,100.00628212
Česko,květen 2017,Podnikatelé - stavebnictví,90.1716845
Česko,květen 2017,Podnikatelé - obchod,101.89327384
Česko,květen 2017,Podnikatelé - služby,105.39426305
Česko,květen 2017,Spotřebitelé,111.09936262
Česko,duben 2017,Souhrnný indikátor,104.36137631
Česko,duben 2017,Podnikatelé,102.33877815
Česko,duben 2017,Podnikatelé - průmysl,100.20529959
Česko,duben 2017,Podnikatelé - stavebnictví,91.96317492
Česko,duben 2017,Podnikatelé - obchod,103.97804671
Česko,duben 2017,Podnikatelé - služby,105.39426305
Česko,duben 2017,Spotřebitelé,114.44909215
Česko,březen 2017,Souhrnný indikátor,103.02335018
Česko,březen 2017,Podnikatelé,101.23619465
Česko,březen 2017,Podnikatelé - průmysl,100.50382581
Česko,březen 2017,Podnikatelé - stavebnictví,90.76884797
Česko,březen 2017,Podnikatelé - obchod,108.58192012
Česko,březen 2017,Podnikatelé - služby,102.02654513
Česko,březen 2017,Spotřebitelé,111.936795
Česko,únor 2017,Souhrnný indikátor,104.81360117
Česko,únor 2017,Podnikatelé,103.16151812
Česko,únor 2017,Podnikatelé - průmysl,103.19056175
Česko,únor 2017,Podnikatelé - stavebnictví,92.56033839
Česko,únor 2017,Podnikatelé - obchod,107.97386137
Česko,únor 2017,Podnikatelé - služby,103.557326
Česko,únor 2017,Spotřebitelé,113.05337151
Česko,leden 2017,Souhrnný indikátor,105.87190059
Česko,leden 2017,Podnikatelé,104.32007033
Česko,leden 2017,Podnikatelé - průmysl,104.78270156
Česko,leden 2017,Podnikatelé - stavebnictví,87.18586713
Česko,leden 2017,Podnikatelé - obchod,108.32132351
Česko,leden 2017,Podnikatelé - služby,105.08810688
Česko,leden 2017,Spotřebitelé,113.61165977
Česko,prosinec 2016,Souhrnný indikátor,105.96514283
Česko,prosinec 2016,Podnikatelé,104.48797645
Česko,prosinec 2016,Podnikatelé - průmysl,105.47926273
Česko,prosinec 2016,Podnikatelé - stavebnictví,87.18586713
Česko,prosinec 2016,Podnikatelé - obchod,103.97804671
Česko,prosinec 2016,Podnikatelé - služby,105.39426305
Česko,prosinec 2016,Spotřebitelé,113.33251564
Česko,listopad 2016,Souhrnný indikátor,106.18426209
Česko,listopad 2016,Podnikatelé,104.91893548
Česko,listopad 2016,Podnikatelé - průmysl,105.77778895
Česko,listopad 2016,Podnikatelé - stavebnictví,91.96317492
Česko,listopad 2016,Podnikatelé - obchod,105.10729868
Česko,listopad 2016,Podnikatelé - služby,105.39426305
Česko,listopad 2016,Spotřebitelé,112.49508326
Česko,říjen 2016,Souhrnný indikátor,104.21218873
Česko,říjen 2016,Podnikatelé,102.38355312
Česko,říjen 2016,Podnikatelé - průmysl,103.19056175
Česko,říjen 2016,Podnikatelé - stavebnictví,86.58870366
Česko,říjen 2016,Podnikatelé - obchod,103.36998796
Česko,říjen 2016,Podnikatelé - služby,103.09809174
Česko,říjen 2016,Spotřebitelé,113.33251564
Česko,září 2016,Souhrnný indikátor,104.31009308
Česko,září 2016,Podnikatelé,102.38914999
Česko,září 2016,Podnikatelé - průmysl,103.78761418
Česko,září 2016,Podnikatelé - stavebnictví,84.20004976
Česko,září 2016,Podnikatelé - obchod,101.02461848
Česko,září 2016,Podnikatelé - služby,103.09809174
Česko,září 2016,Spotřebitelé,113.89080389
Česko,srpen 2016,Souhrnný indikátor,103.60145206
Česko,srpen 2016,Podnikatelé,102.48989366
Česko,srpen 2016,Podnikatelé - průmysl,104.48417535
Česko,srpen 2016,Podnikatelé - stavebnictví,90.1716845
Česko,srpen 2016,Podnikatelé - obchod,102.24073599
Česko,srpen 2016,Podnikatelé - služby,101.796928
Česko,srpen 2016,Spotřebitelé,109.14535373
Česko,červenec 2016,Souhrnný indikátor,102.51051786
Česko,červenec 2016,Podnikatelé,101.12425724
Česko,červenec 2016,Podnikatelé - průmysl,101.49891319
Česko,červenec 2016,Podnikatelé - stavebnictví,88.38019408
Česko,červenec 2016,Podnikatelé - obchod,101.63267724
Česko,červenec 2016,Podnikatelé - služby,102.02654513
Česko,červenec 2016,Spotřebitelé,109.42449786
Česko,červen 2016,Souhrnný indikátor,102.24943959
Česko,červen 2016,Podnikatelé,100.58695767
Česko,červen 2016,Podnikatelé - průmysl,100.80235202
Česko,červen 2016,Podnikatelé - stavebnictví,89.57452103
Česko,červen 2016,Podnikatelé - obchod,102.5013326
Česko,červen 2016,Podnikatelé - služby,101.2611547
Česko,červen 2016,Spotřebitelé,110.54107437
Česko,květen 2016,Souhrnný indikátor,103.11659242
Česko,květen 2016,Podnikatelé,101.40410077
Česko,květen 2016,Podnikatelé - průmysl,102.19547436
Česko,květen 2016,Podnikatelé - stavebnictví,88.97735755
Česko,květen 2016,Podnikatelé - obchod,102.24073599
Česko,květen 2016,Podnikatelé - služby,101.796928
Česko,květen 2016,Spotřebitelé,111.65765088
Česko,duben 2016,Souhrnný indikátor,102.44524829
Česko,duben 2016,Podnikatelé,100.87799494
Česko,duben 2016,Podnikatelé - průmysl,101.20038698
Česko,duben 2016,Podnikatelé - stavebnictví,93.75466534
Česko,duben 2016,Podnikatelé - obchod,102.7619292
Česko,duben 2016,Podnikatelé - služby,101.03153757
Česko,duben 2016,Spotřebitelé,110.26193024
Česko,březen 2016,Souhrnný indikátor,103.64341107
Česko,březen 2016,Podnikatelé,102.26042196
Česko,březen 2016,Podnikatelé - průmysl,102.79252679
Česko,březen 2016,Podnikatelé - stavebnictví,92.56033839
Česko,březen 2016,Podnikatelé - obchod,105.10729868
Česko,březen 2016,Podnikatelé - služby,102.33270131
Česko,březen 2016,Spotřebitelé,110.54107437
Česko,únor 2016,Souhrnný indikátor,103.75996387
Česko,únor 2016,Podnikatelé,102.51228114
Česko,únor 2016,Podnikatelé - průmysl,103.19056175
Česko,únor 2016,Podnikatelé - stavebnictví,102.11495397
Česko,únor 2016,Podnikatelé - obchod,106.58401279
Česko,únor 2016,Podnikatelé - služby,101.2611547
Česko,únor 2016,Spotřebitelé,109.98278611
Česko,leden 2016,Souhrnný indikátor,104.77164216
Česko,leden 2016,Podnikatelé,103.2790524
Česko,leden 2016,Podnikatelé - průmysl,103.19056175
Česko,leden 2016,Podnikatelé - stavebnictví,102.11495397
Česko,leden 2016,Podnikatelé - obchod,105.97595404
Česko,leden 2016,Podnikatelé - služby,103.09809174
Česko,leden 2016,Spotřebitelé,112.21593913
Česko,prosinec 2015,Souhrnný indikátor,103.26578
Česko,prosinec 2015,Podnikatelé,101.47126321
Česko,prosinec 2015,Podnikatelé - průmysl,100.50382581
Česko,prosinec 2015,Podnikatelé - stavebnictví,99.72630007
Česko,prosinec 2015,Podnikatelé - obchod,103.63058457
Česko,prosinec 2015,Podnikatelé - služby,102.33270131
Česko,prosinec 2015,Spotřebitelé,112.21593913
Česko,listopad 2015,Souhrnný indikátor,102.95808061
Česko,listopad 2015,Podnikatelé,101.26977587
Česko,listopad 2015,Podnikatelé - průmysl,100.50382581
Česko,listopad 2015,Podnikatelé - stavebnictví,102.11495397
Česko,listopad 2015,Podnikatelé - obchod,103.97804671
Česko,listopad 2015,Podnikatelé - služby,101.56731087
Česko,listopad 2015,Spotřebitelé,111.37850675
Česko,říjen 2015,Souhrnný indikátor,102.03964455
Česko,říjen 2015,Podnikatelé,100.22316108
Česko,říjen 2015,Podnikatelé - průmysl,99.80726464
Česko,říjen 2015,Podnikatelé - stavebnictví,100.32346355
Česko,říjen 2015,Podnikatelé - obchod,102.7619292
Česko,říjen 2015,Podnikatelé - služby,100.26614713
Česko,říjen 2015,Spotřebitelé,111.09936262
Česko,září 2015,Souhrnný indikátor,102.63639488
Česko,září 2015,Podnikatelé,101.49924757
Česko,září 2015,Podnikatelé - průmysl,102.49400058
Česko,září 2015,Podnikatelé - stavebnictví,100.32346355
Česko,září 2015,Podnikatelé - obchod,102.24073599
Česko,září 2015,Podnikatelé - služby,100.49576426
Česko,září 2015,Spotřebitelé,108.30792135
Česko,srpen 2015,Souhrnný indikátor,102.30538493
Česko,srpen 2015,Podnikatelé,101.26977587
Česko,srpen 2015,Podnikatelé - průmysl,102.49400058
Česko,srpen 2015,Podnikatelé - stavebnictví,95.54615576
Česko,srpen 2015,Podnikatelé - obchod,102.15387045
Česko,srpen 2015,Podnikatelé - služby,100.49576426
Česko,srpen 2015,Spotřebitelé,107.47048897
Česko,červenec 2015,Souhrnný indikátor,102.9161216
Česko,červenec 2015,Podnikatelé,101.72312239
Česko,červenec 2015,Podnikatelé - průmysl,104.78270156
Česko,červenec 2015,Podnikatelé - stavebnictví,95.54615576
Česko,červenec 2015,Podnikatelé - obchod,103.63058457
Česko,červenec 2015,Podnikatelé - služby,98.96498339
Česko,červenec 2015,Spotřebitelé,108.8662096
Česko,červen 2015,Souhrnný indikátor,103.98840735
Česko,červen 2015,Podnikatelé,102.67459038
Česko,červen 2015,Podnikatelé - průmysl,104.48417535
Česko,červen 2015,Podnikatelé - stavebnictví,99.1291366
Česko,červen 2015,Podnikatelé - obchod,105.36789529
Česko,červen 2015,Podnikatelé - služby,100.80192043
Česko,červen 2015,Spotřebitelé,110.54107437
Česko,květen 2015,Souhrnný indikátor,102.76693402
Česko,květen 2015,Podnikatelé,100.92836677
Česko,květen 2015,Podnikatelé - průmysl,102.79252679
Česko,květen 2015,Podnikatelé - stavebnictví,100.32346355
Česko,květen 2015,Podnikatelé - obchod,104.84670207
Česko,květen 2015,Podnikatelé - služby,98.50574913
Česko,květen 2015,Spotřebitelé,111.936795
Česko,duben 2015,Souhrnný indikátor,101.91376753
Česko,duben 2015,Podnikatelé,100.23995169
Česko,duben 2015,Podnikatelé - průmysl,102.49400058
Česko,duben 2015,Podnikatelé - stavebnictví,100.32346355
Česko,duben 2015,Podnikatelé - obchod,105.10729868
Česko,duben 2015,Podnikatelé - služby,97.20458538
Česko,duben 2015,Spotřebitelé,110.26193024
Česko,březen 2015,Souhrnný indikátor,101.96971287
Česko,březen 2015,Podnikatelé,99.9713019
Česko,březen 2015,Podnikatelé - průmysl,103.48908796
Česko,březen 2015,Podnikatelé - stavebnictví,94.35182881
Česko,březen 2015,Podnikatelé - obchod,99.89536651
Česko,březen 2015,Podnikatelé - služby,96.97496825
Česko,březen 2015,Spotřebitelé,111.936795
Česko,únor 2015,Souhrnný indikátor,102.03498244
Česko,únor 2015,Podnikatelé,100.49740774
Česko,únor 2015,Podnikatelé - průmysl,101.79743941
Česko,únor 2015,Podnikatelé - stavebnictví,94.35182881
Česko,únor 2015,Podnikatelé - obchod,104.23864332
Česko,únor 2015,Podnikatelé - služby,99.27113956
Česko,únor 2015,Spotřebitelé,109.70364198
Česko,leden 2015,Souhrnný indikátor,103.08395763
Česko,leden 2015,Podnikatelé,101.42089138
Česko,leden 2015,Podnikatelé - průmysl,102.19547436
Česko,leden 2015,Podnikatelé - stavebnictví,94.94899229
Česko,leden 2015,Podnikatelé - obchod,103.36998796
Česko,leden 2015,Podnikatelé - služby,101.03153757
Česko,leden 2015,Spotřebitelé,111.37850675
Česko,prosinec 2014,Souhrnný indikátor,103.59212784
Česko,prosinec 2014,Podnikatelé,101.91901286
Česko,prosinec 2014,Podnikatelé - průmysl,102.49400058
Česko,prosinec 2014,Podnikatelé - stavebnictví,93.75466534
Česko,prosinec 2014,Podnikatelé - obchod,101.02461848
Česko,prosinec 2014,Podnikatelé - služby,102.33270131
Česko,prosinec 2014,Spotřebitelé,111.936795
Česko,listopad 2014,Souhrnný indikátor,101.99768554
Česko,listopad 2014,Podnikatelé,100.56457018
Česko,listopad 2014,Podnikatelé - průmysl,101.49891319
Česko,listopad 2014,Podnikatelé - stavebnictví,90.76884797
Česko,listopad 2014,Podnikatelé - obchod,96.42074507
Česko,listopad 2014,Podnikatelé - služby,101.2611547
Česko,listopad 2014,Spotřebitelé,109.14535373
Česko,říjen 2014,Souhrnný indikátor,100.5011476
Česko,říjen 2014,Podnikatelé,99.83138014
Česko,říjen 2014,Podnikatelé - průmysl,102.49400058
Česko,říjen 2014,Podnikatelé - stavebnictví,83.60288629
Česko,říjen 2014,Podnikatelé - obchod,100.50342527
Česko,říjen 2014,Podnikatelé - služby,98.73536626
Česko,říjen 2014,Spotřebitelé,103.84161531
Česko,září 2014,Souhrnný indikátor,100.6177004
Česko,září 2014,Podnikatelé,100.25114543
Česko,září 2014,Podnikatelé - průmysl,102.79252679
Česko,září 2014,Podnikatelé - stavebnictví,86.58870366
Česko,září 2014,Podnikatelé - obchod,97.54999704
Česko,září 2014,Podnikatelé - služby,99.50075669
Česko,září 2014,Spotřebitelé,102.44589468
Česko,srpen 2014,Souhrnný indikátor,100.05358486
Česko,srpen 2014,Podnikatelé,99.51795539
Česko,srpen 2014,Podnikatelé - průmysl,101.79743941
Česko,srpen 2014,Podnikatelé - stavebnictví,81.2142324
Česko,srpen 2014,Podnikatelé - obchod,97.02880382
Česko,srpen 2014,Podnikatelé - služby,99.50075669
Česko,srpen 2014,Spotřebitelé,102.72503881
Česko,červenec 2014,Souhrnný indikátor,99.44284819
Česko,červenec 2014,Podnikatelé,98.56089052
Česko,červenec 2014,Podnikatelé - průmysl,101.49891319
Česko,červenec 2014,Podnikatelé - stavebnictví,75.83976113
Česko,červenec 2014,Podnikatelé - obchod,100.15596312
Česko,červenec 2014,Podnikatelé - služby,97.74035869
Česko,červenec 2014,Spotřebitelé,103.84161531
Česko,červen 2014,Souhrnný indikátor,100.61303829
Česko,červen 2014,Podnikatelé,99.46198668
Česko,červen 2014,Podnikatelé - průmysl,102.79252679
Česko,červen 2014,Podnikatelé - stavebnictví,75.24259766
Česko,červen 2014,Podnikatelé - obchod,98.76611454
Česko,červen 2014,Podnikatelé - služby,98.73536626
Česko,červen 2014,Spotřebitelé,106.35391246
Česko,květen 2014,Souhrnný indikátor,99.35426806
Česko,květen 2014,Podnikatelé,98.39858128
Česko,květen 2014,Podnikatelé - průmysl,103.78761418
Česko,květen 2014,Podnikatelé - stavebnictví,72.85394377
Česko,květen 2014,Podnikatelé - obchod,97.89745918
Česko,květen 2014,Podnikatelé - služby,95.67380451
Česko,květen 2014,Spotřebitelé,104.12075944
Česko,duben 2014,Souhrnný indikátor,99.42886185
Česko,duben 2014,Podnikatelé,98.3761938
Česko,duben 2014,Podnikatelé - průmysl,102.79252679
Česko,duben 2014,Podnikatelé - stavebnictví,72.85394377
Česko,duben 2014,Podnikatelé - obchod,99.28730776
Česko,duben 2014,Podnikatelé - služby,96.43919495
Česko,duben 2014,Spotřebitelé,104.6790477
Česko,březen 2014,Souhrnný indikátor,99.30298483
Česko,březen 2014,Podnikatelé,98.50492182
Česko,březen 2014,Podnikatelé - průmysl,102.49400058
Česko,březen 2014,Podnikatelé - stavebnictví,66.88230903
Česko,březen 2014,Podnikatelé - obchod,97.28940043
Česko,březen 2014,Podnikatelé - služby,97.96997582
Česko,březen 2014,Spotřebitelé,103.28332706
Česko,únor 2014,Souhrnný indikátor,97.76914999
Česko,únor 2014,Podnikatelé,97.72695681
Česko,únor 2014,Podnikatelé - průmysl,102.19547436
Česko,únor 2014,Podnikatelé - stavebnictví,67.47947251
Česko,únor 2014,Podnikatelé - obchod,97.28940043
Česko,únor 2014,Podnikatelé - služby,96.43919495
Česko,únor 2014,Spotřebitelé,97.97958864
Česko,leden 2014,Souhrnný indikátor,97.48009905
Česko,leden 2014,Podnikatelé,96.93220119
Česko,leden 2014,Podnikatelé - průmysl,100.80235202
Česko,leden 2014,Podnikatelé - stavebnictví,62.10500124
Česko,leden 2014,Podnikatelé - obchod,94.94403096
Česko,leden 2014,Podnikatelé - služby,96.97496825
Česko,leden 2014,Spotřebitelé,100.21274166
Česko,prosinec 2013,Souhrnný indikátor,97.82509534
Česko,prosinec 2013,Podnikatelé,97.79411926
Česko,prosinec 2013,Podnikatelé - průmysl,102.19547436
Česko,prosinec 2013,Podnikatelé - stavebnictví,56.73052998
Česko,prosinec 2013,Podnikatelé - obchod,97.28940043
Česko,prosinec 2013,Podnikatelé - služby,97.74035869
Česko,prosinec 2013,Spotřebitelé,97.97958864
Česko,listopad 2013,Souhrnný indikátor,97.16307544
Česko,listopad 2013,Podnikatelé,96.66355141
Česko,listopad 2013,Podnikatelé - průmysl,102.19547436
Česko,listopad 2013,Podnikatelé - stavebnictví,57.32769346
Česko,listopad 2013,Podnikatelé - obchod,91.81687166
Česko,listopad 2013,Podnikatelé - služby,95.90342164
Česko,listopad 2013,Spotřebitelé,99.65445341
Česko,říjen 2013,Souhrnný indikátor,95.96025055
Česko,říjen 2013,Podnikatelé,95.77924586
Česko,říjen 2013,Podnikatelé - průmysl,99.21021221
Česko,říjen 2013,Podnikatelé - stavebnictví,62.10500124
Česko,říjen 2013,Podnikatelé - obchod,91.81687166
Česko,říjen 2013,Podnikatelé - služby,96.43919495
Česko,říjen 2013,Spotřebitelé,96.86301213
Česko,září 2013,Souhrnný indikátor,94.28189024
Česko,září 2013,Podnikatelé,94.10018469
Česko,září 2013,Podnikatelé - průmysl,96.22495006
Česko,září 2013,Podnikatelé - stavebnictví,61.50783777
Česko,září 2013,Podnikatelé - obchod,93.81477899
